,value,experiments
835,2123776.0,
836,2123637.0,
837,2123591.0,
838,2123715.0,
839,2123594.0,
840,2123738.0,
841,2123778.0,
842,2123497.0,
843,2123597.0,
844,2123735.0,
845,2123527.0,
846,2123586.0,
847,2123821.0,
848,2123614.0,
849,2123799.0,
850,2123655.0,
851,2123591.0,
852,2123627.0,
853,2123698.0,
854,2123610.0,
855,2123587.0,
856,2123591.0,
857,2123606.0,
858,2123616.0,
859,2123662.0,
860,2123641.0,
861,2123648.0,
862,2123583.0,
863,2123642.0,
864,2123591.0,
865,2123573.0,
866,2123669.0,
867,2123591.0,
868,2123751.0,
869,2123655.0,
870,2123731.0,
871,2123656.0,
872,2123598.0,
873,2123590.0,
874,2123560.0,
875,2123575.0,
876,2123779.0,
877,2123630.0,
878,2123635.0,
879,2123726.0,
880,2123546.0,
881,2123557.0,
882,2123611.0,
883,2123716.0,
884,2123534.0,
885,2123807.0,
886,2123590.0,
887,2123567.0,
888,2123578.0,
889,2123644.0,
890,2123778.0,
891,2123796.0,
892,2123559.0,
893,2123517.0,
894,2123739.0,
895,2123630.0,
896,2123680.0,
897,2123786.0,
898,2123749.0,
899,2123737.0,
900,2123655.0,
901,2123601.0,
902,2123522.0,
903,2123622.0,
904,2123670.0,
905,2123769.0,
906,2123709.0,
907,2123799.0,
908,2123712.0,
909,2123548.0,
910,2123664.0,
911,2123727.0,
912,2123712.0,
913,2123818.0,
914,2123661.0,
915,2123733.0,
916,2123651.0,
917,2123667.0,
918,2123624.0,
919,2123615.0,
920,2123703.0,
921,2123612.0,
922,2123600.0,
923,2123705.0,
924,2123621.0,
925,2123552.0,
926,2123818.0,
927,2123639.0,
928,2123662.0,
929,2123671.0,
930,2123553.0,
931,2123584.0,
932,2123536.0,
933,2123769.0,
934,2123609.0,
935,2123567.0,
936,2123577.0,
937,2123803.0,
938,2123731.0,
939,2123631.0,
940,2123544.0,
941,2123659.0,
942,2123523.0,
943,2123575.0,
944,2123784.0,
945,2123579.0,
946,2123616.0,
947,2123806.0,
948,2123723.0,
949,2123618.0,
950,2123711.0,
951,2123547.0,
