,value,experiments
0,-0.0,
1,-0.0,
2,-0.0,
3,-0.0,
4,-0.0,
5,-0.0,
6,-0.0,
7,-0.0,
8,-0.0,
9,-0.0,
10,0.0,
11,0.01,
12,0.01,
13,-0.0,
14,-0.03,
15,-0.05,
16,-0.05,
17,0.0,
18,0.13,
19,0.36,
20,0.66,
21,1.01,
22,1.37,
23,1.72,
24,2.06,
25,2.4,
26,2.79,
27,3.24,
28,3.8,
29,4.43,
30,5.09,
31,5.71,
32,6.28,
33,6.81,
34,7.36,
35,8.0,
36,8.78,
37,9.81,
38,11.0,
39,12.25,
40,13.43,
41,14.49,
42,15.48,
43,16.57,
44,17.96,
45,19.8,
46,22.31,
47,25.31,
48,28.52,
49,31.64,
50,34.52,
51,37.24,
52,40.11,
53,43.6,
54,48.0,
55,53.73,
56,60.43,
57,67.59,
58,74.63,
59,81.2,
60,87.38,
61,93.7,
62,100.86,
63,109.42,
64,119.93,
65,131.9,
66,144.53,
67,156.93,
68,168.55,
69,179.44,
70,190.27,
71,202.41,
72,214.59,
73,229.09,
74,246.52,
75,266.99,
76,289.26,
77,310.43,
78,326.18,
79,331.92,
80,324.32,
81,302.52,
82,268.94,
83,227.41,
84,182.25,
85,136.65,
86,92.12,
87,48.9,
88,6.84,
89,-33.83,
90,-72.38,
91,-107.6,
92,-138.88,
93,-166.02,
94,-189.39,
95,-209.27,
96,-225.58,
97,-237.86,
98,-245.45,
99,-248.05,
100,-245.72,
101,-239.37,
102,-230.26,
103,-219.74,
104,-208.85,
105,-198.09,
106,-187.53,
107,-176.52,
108,-164.59,
109,-151.49,
110,-137.52,
111,-123.27,
112,-109.46,
113,-96.67,
114,-85.25,
115,-75.24,
116,-66.49,
117,-58.93,
118,-52.49,
119,-47.24,
120,-43.31,
121,-40.81,
122,-39.71,
123,-39.83,
124,-40.84,
125,-42.33,
126,-43.98,
127,-45.48,
128,-46.65,
129,-47.34,
130,-47.49,
131,-47.0,
132,-45.79,
133,-43.82,
134,-41.04,
135,-37.48,
136,-33.18,
137,-28.25,
138,-22.8,
139,-16.95,
140,-10.84,
141,-4.58,
142,1.69,
143,7.83,
144,13.65,
145,18.97,
146,23.58,
147,27.28,
148,29.92,
149,31.35,
150,31.49,
151,30.29,
152,27.78,
153,24.06,
154,19.26,
155,13.57,
156,7.24,
157,0.54,
158,-6.25,
159,-12.8,
160,-18.8,
161,-23.89,
162,-27.79,
163,-30.24,
164,-31.02,
165,-30.03,
166,-27.24,
167,-22.8,
168,-16.93,
169,-10.0,
170,-2.47,
171,5.13,
172,12.29,
173,18.5,
174,23.35,
175,26.55,
176,27.88,
177,27.33,
178,24.96,
179,20.97,
180,15.59,
181,9.13,
182,1.94,
183,-5.68,
184,-13.41,
185,-21.04,
186,-28.3,
187,-35.04,
188,-41.1,
189,-46.36,
190,-50.73,
191,-54.09,
192,-56.41,
193,-57.57,
194,-57.5,
195,-56.07,
196,-53.21,
197,-48.86,
198,-42.99,
199,-35.65,
200,-26.93,
201,-17.06,
202,-6.34,
203,4.82,
204,15.94,
205,26.5,
206,35.97,
207,43.9,
208,49.92,
209,53.76,
210,55.3,
211,54.56,
212,51.69,
213,46.95,
214,40.68,
215,33.27,
216,25.16,
217,16.77,
218,8.52,
219,0.75,
220,-6.14,
221,-11.86,
222,-16.17,
223,-18.85,
224,-19.78,
225,-18.93,
226,-16.41,
227,-12.41,
228,-7.22,
229,-1.2,
230,5.26,
231,11.77,
232,17.98,
233,23.57,
234,28.25,
235,31.81,
236,34.09,
237,34.99,
238,34.49,
239,32.65,
240,29.59,
241,25.54,
242,20.66,
243,15.11,
244,8.92,
245,2.14,
246,-5.26,
247,-13.25,
248,-21.73,
249,-30.48,
250,-39.13,
251,-47.39,
252,-54.91,
253,-61.49,
254,-66.94,
255,-71.16,
256,-74.0,
257,-75.15,
258,-74.25,
259,-70.9,
260,-64.98,
261,-56.7,
262,-46.81,
263,-36.34,
264,-26.53,
265,-18.44,
266,-12.65,
267,-9.33,
268,-8.18,
269,-8.94,
270,-11.43,
271,-15.98,
272,-23.05,
273,-33.14,
274,-46.3,
275,-61.86,
276,-78.99,
277,-96.46,
278,-113.74,
279,-130.36,
280,-146.44,
281,-161.77,
282,-176.44,
283,-190.6,
284,-204.68,
285,-219.47,
286,-234.57,
287,-248.56,
288,-258.19,
289,-260.06,
290,-251.46,
291,-232.21,
292,-204.95,
293,-174.08,
294,-144.71,
295,-120.2,
296,-102.08,
297,-89.47,
298,-80.82,
299,-74.27,
300,-68.24,
301,-61.54,
302,-52.32,
303,-39.18,
304,-20.57,
305,3.49,
306,31.97,
307,62.35,
308,91.35,
309,116.0,
310,133.55,
311,143.26,
312,145.3,
313,141.88,
314,135.49,
315,129.26,
316,125.36,
317,124.26,
318,125.04,
319,124.79,
320,121.02,
321,111.55,
322,96.5,
323,76.84,
324,54.6,
325,31.99,
326,10.8,
327,-6.68,
328,-19.09,
329,-24.98,
330,-24.8,
331,-19.65,
332,-11.98,
333,-4.44,
334,1.1,
335,3.28,
336,2.77,
337,0.44,
338,-1.53,
339,-1.58,
340,2.2,
341,10.81,
342,23.9,
343,39.89,
344,55.14,
345,66.28,
346,70.15,
347,66.39,
348,56.12,
349,42.29,
350,28.1,
351,16.02,
352,8.02,
353,4.17,
354,4.13,
355,5.77,
356,6.86,
357,4.52,
358,-3.11,
359,-15.8,
360,-31.27,
361,-44.76,
362,-52.07,
363,-50.19,
364,-39.94,
365,-24.23,
366,-7.42,
367,6.93,
368,17.37,
369,23.76,
370,27.66,
371,29.73,
372,30.8,
373,30.47,
374,28.75,
375,26.1,
376,23.05,
377,20.41,
378,17.61,
379,14.03,
380,8.24,
381,0.34,
382,-8.64,
383,-16.68,
384,-22.16,
385,-25.68,
386,-29.54,
387,-37.42,
388,-50.69,
389,-67.87,
390,-83.57,
391,-91.98,
392,-90.25,
393,-80.64,
394,-70.73,
395,-68.46,
396,-78.67,
397,-98.72,
398,-120.57,
399,-133.53,
400,-130.54,
401,-111.4,
402,-82.21,
403,-52.73,
404,-30.1,
405,-16.81,
406,-9.19,
407,-1.2,
408,12.44,
409,32.87,
410,56.63,
411,78.33,
412,92.53,
413,97.54,
414,94.82,
415,88.67,
416,83.16,
417,80.7,
418,81.2,
419,82.26,
420,81.82,
421,78.26,
422,72.67,
423,67.21,
424,65.18,
425,68.81,
426,78.19,
427,91.22,
428,103.84,
429,112.71,
430,115.48,
431,112.74,
432,106.08,
433,97.65,
434,88.77,
435,79.91,
436,72.4,
437,67.99,
438,69.66,
439,78.37,
440,92.7,
441,107.43,
442,116.2,
443,115.02,
444,104.38,
445,89.9,
446,78.33,
447,74.94,
448,79.78,
449,89.22,
450,97.67,
451,100.52,
452,95.53,
453,81.55,
454,58.72,
455,27.03,
456,-11.29,
457,-51.96,
458,-87.88,
459,-112.19,
460,-121.03,
461,-115.29,
462,-101.09,
463,-85.65,
464,-75.13,
465,-71.15,
466,-72.0,
467,-73.99,
468,-73.86,
469,-70.55,
470,-64.36,
471,-57.04,
472,-49.17,
473,-40.75,
474,-30.81,
475,-18.95,
476,-5.94,
477,5.71,
478,11.83,
479,9.25,
480,-3.6,
481,-24.16,
482,-47.49,
483,-67.31,
484,-79.7,
485,-84.82,
486,-86.12,
487,-88.58,
488,-94.11,
489,-101.14,
490,-104.26,
491,-98.59,
492,-81.89,
493,-56.25,
494,-26.8,
495,1.7,
496,25.98,
497,46.15,
498,63.07,
499,77.67,
500,88.98,
501,95.25,
502,95.02,
503,88.07,
504,76.4,
505,62.48,
506,48.99,
507,36.97,
508,26.83,
509,17.99,
510,9.9,
511,2.39,
512,-4.85,
513,-11.21,
514,-16.46,
515,-19.1,
516,-17.94,
517,-11.48,
518,0.43,
519,15.97,
520,31.98,
521,44.24,
522,50.52,
523,50.4,
524,46.54,
525,41.96,
526,39.46,
527,40.19,
528,43.64,
529,49.3,
530,56.07,
531,63.75,
532,71.13,
533,76.91,
534,78.8,
535,74.96,
536,65.01,
537,49.88,
538,32.48,
539,15.33,
540,1.11,
541,-9.01,
542,-13.99,
543,-13.62,
544,-8.52,
545,-0.19,
546,8.15,
547,13.71,
548,14.19,
549,10.16,
550,3.66,
551,-2.24,
552,-5.41,
553,-5.51,
554,-2.74,
555,2.15,
556,9.98,
557,21.26,
558,36.32,
559,53.17,
560,68.54,
561,79.48,
562,84.79,
563,86.43,
564,86.94,
565,88.45,
566,89.61,
567,87.37,
568,78.54,
569,62.74,
570,43.92,
571,28.03,
572,20.88,
573,23.44,
574,32.07,
575,39.03,
576,37.51,
577,24.84,
578,4.32,
579,-16.0,
580,-28.49,
581,-28.86,
582,-19.51,
583,-7.01,
584,0.44,
585,-2.11,
586,-14.53,
587,-32.54,
588,-49.72,
589,-62.14,
590,-68.84,
591,-72.71,
592,-77.39,
593,-85.79,
594,-98.0,
595,-111.29,
596,-121.95,
597,-125.85,
598,-121.41,
599,-108.78,
600,-90.6,
601,-69.8,
602,-48.9,
603,-29.37,
604,-11.47,
605,4.21,
606,17.49,
607,27.24,
608,33.6,
609,37.14,
610,39.85,
611,43.84,
612,49.76,
613,56.75,
614,61.63,
615,61.69,
616,55.17,
617,43.4,
618,29.23,
619,15.86,
620,5.39,
621,-2.22,
622,-7.48,
623,-11.43,
624,-13.5,
625,-13.02,
626,-8.52,
627,0.71,
628,14.74,
629,33.6,
630,56.29,
631,81.9,
632,107.56,
633,129.67,
634,143.34,
635,145.26,
636,134.56,
637,113.58,
638,87.52,
639,61.15,
640,38.12,
641,18.67,
642,1.59,
643,-15.57,
644,-34.04,
645,-53.4,
646,-71.94,
647,-86.8,
648,-96.38,
649,-100.06,
650,-99.42,
651,-96.64,
652,-94.3,
653,-93.65,
654,-94.1,
655,-93.94,
656,-90.15,
657,-81.12,
658,-66.12,
659,-46.89,
660,-25.72,
661,-5.05,
662,13.24,
663,28.24,
664,38.53,
665,43.12,
666,40.31,
667,29.85,
668,12.27,
669,-10.02,
670,-33.46,
671,-54.6,
672,-70.21,
673,-79.38,
674,-82.25,
675,-81.11,
676,-78.28,
677,-76.56,
678,-77.6,
679,-81.36,
680,-86.66,
681,-90.38,
682,-89.97,
683,-83.08,
684,-69.71,
685,-50.71,
686,-28.15,
687,-4.47,
688,18.19,
689,37.18,
690,50.94,
691,58.03,
692,59.04,
693,55.19,
694,49.04,
695,43.04,
696,38.73,
697,36.9,
698,36.42,
699,36.14,
700,34.09,
701,29.38,
702,21.08,
703,9.24,
704,-5.11,
705,-20.28,
706,-33.01,
707,-40.65,
708,-40.7,
709,-33.2,
710,-19.37,
711,-1.95,
712,16.03,
713,32.21,
714,44.33,
715,51.68,
716,53.74,
717,51.7,
718,47.04,
719,42.32,
720,39.7,
721,40.08,
722,43.08,
723,46.05,
724,46.37,
725,41.33,
726,30.46,
727,14.21,
728,-5.56,
729,-26.37,
730,-45.92,
731,-61.26,
732,-70.54,
733,-72.14,
734,-66.66,
735,-55.57,
736,-41.73,
737,-28.12,
738,-16.86,
739,-9.51,
740,-5.68,
741,-4.77,
742,-4.78,
743,-4.19,
744,-0.98,
745,6.07,
746,16.72,
747,29.55,
748,41.0,
749,47.87,
750,47.25,
751,39.04,
752,24.46,
753,6.27,
754,-12.6,
755,-29.99,
756,-43.77,
757,-53.15,
758,-57.36,
759,-57.21,
760,-53.88,
761,-49.7,
762,-46.93,
763,-46.83,
764,-49.79,
765,-53.97,
766,-57.41,
767,-57.41,
768,-52.77,
769,-42.73,
770,-27.81,
771,-9.65,
772,9.58,
773,26.41,
774,38.18,
775,42.6,
776,39.92,
777,31.55,
778,20.29,
779,8.98,
780,-0.57,
781,-6.98,
782,-10.6,
783,-11.7,
784,-11.7,
785,-11.57,
786,-12.81,
787,-16.4,
788,-22.31,
789,-29.78,
790,-36.16,
791,-39.14,
792,-36.23,
793,-27.08,
794,-12.2,
795,6.48,
796,26.39,
797,45.15,
798,59.89,
799,69.08,
800,71.42,
801,67.72,
802,59.43,
803,49.17,
804,39.43,
805,31.67,
806,26.75,
807,23.58,
808,21.16,
809,17.61,
810,12.1,
811,3.81,
812,-7.27,
813,-20.21,
814,-33.66,
815,-44.8,
816,-51.44,
817,-51.3,
818,-44.33,
819,-31.29,
820,-14.38,
821,3.78,
822,20.94,
823,34.65,
824,43.94,
825,48.01,
826,47.91,
827,44.96,
828,41.44,
829,39.26,
830,39.17,
831,41.07,
832,42.97,
833,43.06,
834,39.23,
835,31.04,
836,18.54,
837,2.85,
838,-14.14,
839,-30.45,
840,-43.18,
841,-50.39,
842,-50.32,
843,-43.44,
844,-31.01,
845,-15.51,
846,0.39,
847,14.68,
848,25.36,
849,31.98,
850,34.15,
851,33.08,
852,30.02,
853,27.13,
854,26.12,
855,27.53,
856,30.93,
857,33.89,
858,34.23,
859,29.62,
860,19.75,
861,5.08,
862,-12.68,
863,-31.19,
864,-48.27,
865,-61.06,
866,-67.89,
867,-67.32,
868,-60.08,
869,-47.62,
870,-32.55,
871,-17.57,
872,-4.54,
873,4.91,
874,10.84,
875,13.38,
876,14.0,
877,13.94,
878,15.1,
879,18.75,
880,24.97,
881,32.86,
882,39.5,
883,42.36,
884,38.96,
885,29.18,
886,13.97,
887,-4.35,
888,-23.05,
889,-39.85,
890,-52.21,
891,-58.89,
892,-58.81,
893,-52.9,
894,-42.58,
895,-30.46,
896,-19.14,
897,-10.3,
898,-5.14,
899,-2.91,
900,-2.79,
901,-2.79,
902,-1.66,
903,2.15,
904,9.34,
905,19.4,
906,30.94,
907,40.74,
908,46.07,
909,44.42,
910,35.79,
911,21.3,
912,3.46,
913,-14.92,
914,-31.65,
915,-44.39,
916,-52.19,
917,-54.18,
918,-51.26,
919,-44.75,
920,-37.08,
921,-30.64,
922,-26.89,
923,-26.67,
924,-28.76,
925,-31.82,
926,-33.44,
927,-32.12,
928,-26.26,
929,-15.29,
930,-0.01,
931,17.81,
932,34.54,
933,47.1,
934,52.73,
935,51.34,
936,44.1,
937,33.49,
938,22.17,
939,11.89,
940,4.5,
941,0.48,
942,0.54,
943,3.89,
944,9.65,
945,15.85,
946,20.47,
947,22.24,
948,20.37,
949,16.03,
950,10.54,
951,6.34,
952,4.97,
953,8.06,
954,16.04,
955,27.9,
956,41.54,
957,52.99,
958,59.01,
959,56.91,
960,46.96,
961,30.86,
962,11.72,
963,-7.34,
964,-24.24,
965,-37.1,
966,-45.57,
967,-49.13,
968,-48.75,
969,-45.52,
970,-41.61,
971,-39.1,
972,-39.13,
973,-42.0,
974,-45.8,
975,-48.59,
976,-47.74,
977,-42.26,
978,-31.63,
979,-16.63,
980,0.95,
981,18.96,
982,34.05,
983,43.82,
984,46.08,
985,41.17,
986,30.35,
987,16.23,
988,1.6,
989,-11.49,
990,-21.03,
991,-26.53,
992,-27.52,
993,-25.15,
994,-20.64,
995,-16.22,
996,-13.81,
997,-14.36,
998,-18.02,
999,-22.95,
1000,-27.32,
1001,-28.63,
1002,-25.81,
1003,-18.04,
1004,-5.66,
1005,9.91,
1006,26.68,
1007,41.2,
1008,50.82,
1009,53.13,
1010,48.28,
1011,37.52,
1012,23.44,
1013,8.84,
1014,-4.28,
1015,-13.94,
1016,-19.67,
1017,-20.98,
1018,-18.92,
1019,-14.71,
1020,-10.57,
1021,-8.48,
1022,-9.38,
1023,-13.35,
1024,-18.37,
1025,-22.43,
1026,-22.98,
1027,-19.06,
1028,-10.14,
1029,3.09,
1030,18.93,
1031,35.35,
1032,49.02,
1033,57.53,
1034,58.66,
1035,52.67,
1036,40.78,
1037,25.58,
1038,9.85,
1039,-4.34,
1040,-14.91,
1041,-21.28,
1042,-22.94,
1043,-20.97,
1044,-16.64,
1045,-12.2,
1046,-9.66,
1047,-10.01,
1048,-13.49,
1049,-18.29,
1050,-22.61,
1051,-23.99,
1052,-21.35,
1053,-13.85,
1054,-1.84,
1055,13.28,
1056,29.53,
1057,43.49,
1058,52.5,
1059,54.18,
1060,48.72,
1061,37.34,
1062,22.64,
1063,7.39,
1064,-6.4,
1065,-16.73,
1066,-23.03,
1067,-24.71,
1068,-22.76,
1069,-18.32,
1070,-13.57,
1071,-10.55,
1072,-10.37,
1073,-13.41,
1074,-18.0,
1075,-22.44,
1076,-24.23,
1077,-22.16,
1078,-15.24,
1079,-3.64,
1080,11.27,
1081,27.47,
1082,41.38,
1083,50.23,
1084,51.55,
1085,45.53,
1086,33.51,
1087,18.2,
1088,2.45,
1089,-11.7,
1090,-22.29,
1091,-28.8,
1092,-30.7,
1093,-29.01,
1094,-24.88,
1095,-20.57,
1096,-18.15,
1097,-18.66,
1098,-22.31,
1099,-27.11,
1100,-31.06,
1101,-31.52,
1102,-27.45,
1103,-18.22,
1104,-4.5,
1105,12.0,
1106,29.14,
1107,43.51,
1108,52.63,
1109,54.27,
1110,48.77,
1111,37.51,
1112,23.23,
1113,8.77,
1114,-3.95,
1115,-13.25,
1116,-19.1,
1117,-21.41,
1118,-21.44,
1119,-20.19,
1120,-19.38,
1121,-20.36,
1122,-23.53,
1123,-28.64,
1124,-33.53,
1125,-36.28,
1126,-34.51,
1127,-27.6,
1128,-15.45,
1129,0.75,
1130,18.92,
1131,36.8,
1132,51.18,
1133,59.9,
1134,61.11,
1135,55.37,
1136,44.13,
1137,30.12,
1138,16.1,
1139,3.94,
1140,-4.82,
1141,-10.31,
1142,-12.66,
1143,-13.21,
1144,-12.97,
1145,-13.51,
1146,-15.95,
1147,-20.47,
1148,-26.61,
1149,-32.15,
1150,-35.16,
1151,-33.31,
1152,-26.11,
1153,-13.61,
1154,2.83,
1155,21.08,
1156,38.87,
1157,53.07,
1158,61.7,
1159,63.03,
1160,57.7,
1161,47.17,
1162,34.2,
1163,21.5,
1164,10.87,
1165,3.58,
1166,-0.88,
1167,-2.98,
1168,-4.33,
1169,-5.88,
1170,-8.96,
1171,-14.28,
1172,-21.61,
1173,-30.15,
1174,-37.46,
1175,-41.5,
1176,-40.02,
1177,-32.77,
1178,-20.17,
1179,-3.96,
1180,13.52,
1181,30.01,
1182,42.7,
1183,49.99,
1184,50.5,
1185,45.02,
1186,34.95,
1187,22.88,
1188,11.34,
1189,1.93,
1190,-4.23,
1191,-7.81,
1192,-9.41,
1193,-10.63,
1194,-12.22,
1195,-15.15,
1196,-19.76,
1197,-25.6,
1198,-32.0,
1199,-36.92,
1200,-38.82,
1201,-35.82,
1202,-27.68,
1203,-14.56,
1204,2.15,
1205,20.3,
1206,37.59,
1207,50.89,
1208,58.25,
1209,58.12,
1210,51.3,
1211,39.36,
1212,25.15,
1213,11.37,
1214,-0.24,
1215,-8.43,
1216,-13.69,
1217,-16.43,
1218,-18.14,
1219,-19.64,
1220,-22.19,
1221,-26.46,
1222,-32.33,
1223,-39.19,
1224,-44.82,
1225,-47.39,
1226,-44.7,
1227,-36.44,
1228,-22.85,
1229,-5.52,
1230,13.26,
1231,31.14,
1232,45.07,
1233,53.24,
1234,54.16,
1235,48.62,
1236,38.21,
1237,25.73,
1238,13.87,
1239,4.23,
1240,-2.18,
1241,-6.25,
1242,-8.83,
1243,-11.57,
1244,-15.25,
1245,-20.74,
1246,-28.25,
1247,-37.13,
1248,-46.4,
1249,-53.61,
1250,-56.82,
1251,-53.91,
1252,-44.72,
1253,-29.78,
1254,-10.96,
1255,9.23,
1256,28.45,
1257,43.8,
1258,53.76,
1259,57.05,
1260,54.54,
1261,47.7,
1262,39.18,
1263,31.43,
1264,25.82,
1265,23.05,
1266,21.86,
1267,21.08,
1268,18.77,
1269,14.13,
1270,6.36,
1271,-4.53,
1272,-17.57,
1273,-31.41,
1274,-43.22,
1275,-50.73,
1276,-51.61,
1277,-45.71,
1278,-33.7,
1279,-17.66,
1280,-0.15,
1281,16.62,
1282,30.09,
1283,39.11,
1284,42.68,
1285,41.72,
1286,37.59,
1287,32.76,
1288,29.41,
1289,28.56,
1290,30.3,
1291,32.62,
1292,33.69,
1293,31.19,
1294,24.48,
1295,13.37,
1296,-1.24,
1297,-17.56,
1298,-33.58,
1299,-46.11,
1300,-52.84,
1301,-51.67,
1302,-42.94,
1303,-28.02,
1304,-9.72,
1305,8.94,
1306,25.61,
1307,38.11,
1308,45.86,
1309,48.45,
1310,47.15,
1311,43.39,
1312,39.6,
1313,37.82,
1314,38.85,
1315,42.4,
1316,45.95,
1317,47.14,
1318,43.4,
1319,34.26,
1320,20.02,
1321,2.29,
1322,-16.61,
1323,-34.48,
1324,-48.27,
1325,-55.98,
1326,-55.83,
1327,-48.31,
1328,-34.8,
1329,-18.04,
1330,-1.0,
1331,14.03,
1332,24.9,
1333,31.18,
1334,32.64,
1335,30.72,
1336,26.93,
1337,23.74,
1338,23.08,
1339,25.52,
1340,30.42,
1341,34.94,
1342,36.48,
1343,32.47,
1344,22.67,
1345,7.81,
1346,-10.11,
1347,-28.57,
1348,-45.44,
1349,-57.93,
1350,-64.4,
1351,-63.25,
1352,-54.98,
1353,-40.8,
1354,-23.24,
1355,-5.19,
1356,11.0,
1357,23.0,
1358,30.16,
1359,32.1,
1360,30.25,
1361,26.25,
1362,22.71,
1363,21.73,
1364,23.98,
1365,28.91,
1366,33.68,
1367,35.6,
1368,31.94,
1369,22.23,
1370,6.92,
1371,-12.19,
1372,-32.72,
1373,-52.48,
1374,-68.56,
1375,-79.15,
1376,-82.54,
1377,-79.23,
1378,-70.51,
1379,-59.1,
1380,-47.74,
1381,-38.37,
1382,-32.35,
1383,-29.15,
1384,-28.04,
1385,-27.1,
1386,-24.99,
1387,-19.96,
1388,-11.09,
1389,1.24,
1390,15.59,
1391,28.55,
1392,37.05,
1393,38.21,
1394,31.8,
1395,18.87,
1396,2.0,
1397,-15.91,
1398,-32.65,
1399,-45.95,
1400,-54.99,
1401,-59.0,
1402,-58.96,
1403,-56.17,
1404,-53.06,
1405,-51.85,
1406,-53.57,
1407,-58.18,
1408,-63.4,
1409,-66.94,
1410,-66.07,
1411,-59.91,
1412,-48.21,
1413,-32.06,
1414,-13.43,
1415,5.55,
1416,21.75,
1417,33.0,
1418,37.32,
1419,35.04,
1420,27.37,
1421,16.81,
1422,5.92,
1423,-3.69,
1424,-10.77,
1425,-15.8,
1426,-19.18,
1427,-22.3,
1428,-25.9,
1429,-31.03,
1430,-38.13,
1431,-46.75,
1432,-56.0,
1433,-63.42,
1434,-67.02,
1435,-64.54,
1436,-55.65,
1437,-40.61,
1438,-21.06,
1439,0.67,
1440,22.2,
1441,40.43,
1442,53.48,
1443,59.75,
1444,59.85,
1445,55.08,
1446,47.94,
1447,40.78,
1448,34.99,
1449,31.45,
1450,29.3,
1451,27.8,
1452,25.43,
1453,21.54,
1454,15.27,
1455,6.5,
1456,-4.09,
1457,-15.31,
1458,-24.49,
1459,-29.42,
1460,-27.75,
1461,-19.2,
1462,-4.28,
1463,15.11,
1464,36.45,
1465,57.35,
1466,74.91,
1467,87.52,
1468,93.84,
1469,94.62,
1470,91.25,
1471,86.35,
1472,82.31,
1473,80.37,
1474,80.89,
1475,82.18,
1476,82.58,
1477,79.81,
1478,72.97,
1479,61.38,
1480,45.44,
1481,26.6,
1482,6.88,
1483,-10.24,
1484,-21.97,
1485,-25.81,
1486,-21.92,
1487,-11.7,
1488,1.96,
1489,16.0,
1490,28.26,
1491,36.81,
1492,41.42,
1493,41.86,
1494,39.44,
1495,35.51,
1496,32.37,
1497,31.91,
1498,34.69,
1499,39.98,
1500,44.76,
1501,46.17,
1502,41.41,
1503,30.21,
1504,13.44,
1505,-6.61,
1506,-27.13,
1507,-45.82,
1508,-59.88,
1509,-67.75,
1510,-67.95,
1511,-61.07,
1512,-48.33,
1513,-32.32,
1514,-15.89,
1515,-1.35,
1516,9.06,
1517,14.88,
1518,15.92,
1519,13.77,
1520,10.11,
1521,7.55,
1522,8.05,
1523,12.02,
1524,18.53,
1525,24.33,
1526,26.47,
1527,22.14,
1528,11.15,
1529,-5.55,
1530,-25.66,
1531,-46.47,
1532,-65.8,
1533,-80.99,
1534,-90.58,
1535,-93.11,
1536,-89.16,
1537,-79.97,
1538,-68.15,
1539,-56.49,
1540,-47.0,
1541,-41.12,
1542,-38.28,
1543,-37.65,
1544,-37.05,
1545,-34.93,
1546,-29.38,
1547,-19.46,
1548,-5.75,
1549,10.0,
1550,23.98,
1551,32.85,
1552,33.72,
1553,26.63,
1554,13.07,
1555,-3.97,
1556,-21.4,
1557,-37.18,
1558,-49.43,
1559,-57.74,
1560,-61.63,
1561,-62.03,
1562,-60.0,
1563,-57.67,
1564,-57.04,
1565,-59.12,
1566,-64.09,
1567,-69.89,
1568,-74.44,
1569,-74.92,
1570,-70.22,
1571,-59.65,
1572,-43.88,
1573,-24.64,
1574,-4.06,
1575,14.43,
1576,28.26,
1577,35.04,
1578,34.88,
1579,28.82,
1580,19.31,
1581,8.94,
1582,-0.43,
1583,-6.98,
1584,-10.37,
1585,-10.28,
1586,-7.9,
1587,-4.47,
1588,-2.22,
1589,-2.98,
1590,-7.35,
1591,-14.73,
1592,-22.36,
1593,-27.5,
1594,-27.2,
1595,-20.62,
1596,-7.78,
1597,9.91,
1598,30.31,
1599,51.26,
1600,69.69,
1601,83.53,
1602,90.83,
1603,91.83,
1604,87.62,
1605,80.65,
1606,73.46,
1607,67.71,
1608,64.53,
1609,63.2,
1610,62.95,
1611,61.88,
1612,58.83,
1613,52.34,
1614,41.76,
1615,27.7,
1616,11.66,
1617,-2.98,
1618,-13.28,
1619,-16.41,
1620,-12.14,
1621,-1.38,
1622,13.43,
1623,29.53,
1624,44.73,
1625,56.76,
1626,64.79,
1627,68.05,
1628,67.48,
1629,64.33,
1630,60.95,
1631,59.42,
1632,60.58,
1633,64.2,
1634,67.85,
1635,69.16,
1636,65.52,
1637,56.31,
1638,41.67,
1639,23.0,
1640,2.48,
1641,-17.7,
1642,-34.41,
1643,-45.51,
1644,-48.99,
1645,-45.16,
1646,-35.28,
1647,-22.02,
1648,-8.28,
1649,3.7,
1650,11.86,
1651,15.86,
1652,15.55,
1653,12.41,
1654,8.04,
1655,4.92,
1656,4.96,
1657,8.5,
1658,14.47,
1659,19.42,
1660,20.17,
1661,13.8,
1662,0.21,
1663,-19.4,
1664,-42.34,
1665,-65.65,
1666,-87.01,
1667,-103.85,
1668,-114.87,
1669,-118.81,
1670,-116.27,
1671,-108.51,
1672,-98.12,
1673,-87.87,
1674,-79.76,
1675,-75.24,
1676,-73.61,
1677,-73.85,
1678,-73.56,
1679,-70.98,
1680,-64.09,
1681,-51.93,
1682,-35.13,
1683,-15.53,
1684,2.9,
1685,16.67,
1686,22.78,
1687,21.13,
1688,13.12,
1689,1.68,
1690,-10.3,
1691,-20.9,
1692,-28.49,
1693,-32.87,
1694,-33.7,
1695,-31.97,
1696,-28.77,
1697,-26.23,
1698,-26.29,
1699,-29.71,
1700,-36.06,
1701,-42.53,
1702,-46.25,
1703,-44.11,
1704,-35.23,
1705,-19.76,
1706,0.61,
1707,23.45,
1708,46.42,
1709,66.42,
1710,81.48,
1711,89.8,
1712,91.72,
1713,88.45,
1714,82.54,
1715,76.61,
1716,72.31,
1717,70.66,
1718,70.68,
1719,71.27,
1720,70.32,
1721,66.55,
1722,58.58,
1723,46.04,
1724,29.9,
1725,12.15,
1726,-3.32,
1727,-13.25,
1728,-14.82,
1729,-8.16,
1730,5.11,
1731,21.76,
1732,38.54,
1733,53.22,
1734,63.9,
1735,70.34,
1736,72.28,
1737,70.91,
1738,67.52,
1739,64.4,
1740,63.54,
1741,65.59,
1742,69.88,
1743,73.25,
1744,72.66,
1745,65.12,
1746,50.29,
1747,29.12,
1748,4.1,
1749,-21.81,
1750,-46.2,
1751,-66.31,
1752,-80.61,
1753,-87.65,
1754,-87.94,
1755,-82.65,
1756,-74.32,
1757,-65.7,
1758,-58.91,
1759,-55.65,
1760,-55.63,
1761,-58.18,
1762,-61.05,
1763,-62.26,
