light_level	ts
48,000000	2021-05-18T22:09:12:102
48,000000	2021-05-18T22:09:13:103
48,000000	2021-05-18T22:09:14:104
48,000000	2021-05-18T22:09:15:105
32,000000	2021-05-18T22:09:16:106
0,000000	2021-05-18T22:09:17:106
0,000000	2021-05-18T22:09:18:109
0,000000	2021-05-18T22:09:19:109
0,000000	2021-05-18T22:09:20:110
0,000000	2021-05-18T22:09:21:112
0,000000	2021-05-18T22:09:22:112
0,000000	2021-05-18T22:09:23:113
0,000000	2021-05-18T22:09:24:114
0,000000	2021-05-18T22:09:25:114
0,000000	2021-05-18T22:09:26:116
0,000000	2021-05-18T22:09:27:117
0,000000	2021-05-18T22:09:28:118
0,000000	2021-05-18T22:09:29:118
0,000000	2021-05-18T22:09:30:120
0,000000	2021-05-18T22:09:31:121
0,000000	2021-05-18T22:09:32:119
0,000000	2021-05-18T22:09:33:123
0,000000	2021-05-18T22:09:34:124
0,000000	2021-05-18T22:09:35:125
0,000000	2021-05-18T22:09:36:126
48,000000	2021-05-18T22:09:37:126
48,000000	2021-05-18T22:09:38:129
48,000000	2021-05-18T22:09:39:129
48,000000	2021-05-18T22:09:40:130
48,000000	2021-05-18T22:09:41:130
48,000000	2021-05-18T22:09:42:131
48,000000	2021-05-18T22:09:43:132
48,000000	2021-05-18T22:09:44:133
48,000000	2021-05-18T22:09:45:134
48,000000	2021-05-18T22:09:46:135
48,000000	2021-05-18T22:09:47:136
48,000000	2021-05-18T22:09:48:138
48,000000	2021-05-18T22:09:49:138
48,000000	2021-05-18T22:09:50:139
48,000000	2021-05-18T22:09:51:141
48,000000	2021-05-18T22:09:52:141
48,000000	2021-05-18T22:09:53:142
48,000000	2021-05-18T22:09:54:143
48,000000	2021-05-18T22:09:55:144
48,000000	2021-05-18T22:09:56:145
0,000000	2021-05-18T22:09:57:146
0,000000	2021-05-18T22:09:58:147
0,000000	2021-05-18T22:09:59:148
0,000000	2021-05-18T22:10:00:149
0,000000	2021-05-18T22:10:01:150
0,000000	2021-05-18T22:10:02:151
0,000000	2021-05-18T22:10:03:154
0,000000	2021-05-18T22:10:04:153
0,000000	2021-05-18T22:10:05:154
0,000000	2021-05-18T22:10:06:155
0,000000	2021-05-18T22:10:07:156
0,000000	2021-05-18T22:10:08:158
0,000000	2021-05-18T22:10:09:159
0,000000	2021-05-18T22:10:10:158
0,000000	2021-05-18T22:10:11:160
0,000000	2021-05-18T22:10:12:161
0,000000	2021-05-18T22:10:13:202
0,000000	2021-05-18T22:10:14:162
0,000000	2021-05-18T22:10:15:164
0,000000	2021-05-18T22:10:16:165
48,000000	2021-05-18T22:10:17:165
48,000000	2021-05-18T22:10:18:168
48,000000	2021-05-18T22:10:19:168
48,000000	2021-05-18T22:10:20:169
48,000000	2021-05-18T22:10:21:170
48,000000	2021-05-18T22:10:22:170
48,000000	2021-05-18T22:10:23:172
48,000000	2021-05-18T22:10:24:173
48,000000	2021-05-18T22:10:25:172
48,000000	2021-05-18T22:10:26:175
44,000000	2021-05-18T22:10:27:176
44,000000	2021-05-18T22:10:28:177
48,000000	2021-05-18T22:10:29:178
48,000000	2021-05-18T22:10:30:178
48,000000	2021-05-18T22:10:31:179
44,000000	2021-05-18T22:10:32:180
48,000000	2021-05-18T22:10:33:181
48,000000	2021-05-18T22:10:34:182
44,000000	2021-05-18T22:10:35:183
48,000000	2021-05-18T22:10:36:184
0,000000	2021-05-18T22:10:37:185
0,000000	2021-05-18T22:10:38:195
0,000000	2021-05-18T22:10:39:187
0,000000	2021-05-18T22:10:40:188
0,000000	2021-05-18T22:10:41:189
0,000000	2021-05-18T22:10:42:190
0,000000	2021-05-18T22:10:43:191
0,000000	2021-05-18T22:10:44:192
0,000000	2021-05-18T22:10:45:193
0,000000	2021-05-18T22:10:46:194
0,000000	2021-05-18T22:10:47:196
0,000000	2021-05-18T22:10:48:196
0,000000	2021-05-18T22:10:49:197
0,000000	2021-05-18T22:10:50:198
0,000000	2021-05-18T22:10:51:199
0,000000	2021-05-18T22:10:52:200
0,000000	2021-05-18T22:10:53:200
0,000000	2021-05-18T22:10:54:202
0,000000	2021-05-18T22:10:55:202
48,000000	2021-05-18T22:10:56:204
48,000000	2021-05-18T22:10:57:205
48,000000	2021-05-18T22:10:58:206
48,000000	2021-05-18T22:10:59:206
48,000000	2021-05-18T22:11:00:207
48,000000	2021-05-18T22:11:01:208
48,000000	2021-05-18T22:11:02:210
48,000000	2021-05-18T22:11:03:210
48,000000	2021-05-18T22:11:04:212
44,000000	2021-05-18T22:11:05:214
48,000000	2021-05-18T22:11:06:214
48,000000	2021-05-18T22:11:07:214
48,000000	2021-05-18T22:11:08:215
48,000000	2021-05-18T22:11:09:217
48,000000	2021-05-18T22:11:10:218
48,000000	2021-05-18T22:11:11:218
44,000000	2021-05-18T22:11:12:220
48,000000	2021-05-18T22:11:13:221
48,000000	2021-05-18T22:11:14:221
48,000000	2021-05-18T22:11:15:222
0,000000	2021-05-18T22:11:16:223
0,000000	2021-05-18T22:11:17:224
0,000000	2021-05-18T22:11:18:224
0,000000	2021-05-18T22:11:19:226
0,000000	2021-05-18T22:11:20:227
0,000000	2021-05-18T22:11:21:229
0,000000	2021-05-18T22:11:22:230
0,000000	2021-05-18T22:11:23:230
0,000000	2021-05-18T22:11:24:231
0,000000	2021-05-18T22:11:25:232
0,000000	2021-05-18T22:11:26:233
0,000000	2021-05-18T22:11:27:234
0,000000	2021-05-18T22:11:28:235
0,000000	2021-05-18T22:11:29:236
0,000000	2021-05-18T22:11:30:237
0,000000	2021-05-18T22:11:31:238
0,000000	2021-05-18T22:11:32:239
0,000000	2021-05-18T22:11:33:240
0,000000	2021-05-18T22:11:34:241
0,000000	2021-05-18T22:11:35:242
44,000000	2021-05-18T22:11:36:242
48,000000	2021-05-18T22:11:37:244
48,000000	2021-05-18T22:11:38:245
48,000000	2021-05-18T22:11:39:246
48,000000	2021-05-18T22:11:40:246
44,000000	2021-05-18T22:11:41:248
48,000000	2021-05-18T22:11:42:249
44,000000	2021-05-18T22:11:43:249
44,000000	2021-05-18T22:11:44:250
44,000000	2021-05-18T22:11:45:252
44,000000	2021-05-18T22:11:46:253
44,000000	2021-05-18T22:11:47:254
44,000000	2021-05-18T22:11:48:254
48,000000	2021-05-18T22:11:49:256
44,000000	2021-05-18T22:11:50:257
48,000000	2021-05-18T22:11:51:258
48,000000	2021-05-18T22:11:52:258
48,000000	2021-05-18T22:11:53:261
48,000000	2021-05-18T22:11:54:261
48,000000	2021-05-18T22:11:55:261
0,000000	2021-05-18T22:11:56:262
0,000000	2021-05-18T22:11:57:263
0,000000	2021-05-18T22:11:58:265
0,000000	2021-05-18T22:11:59:266
0,000000	2021-05-18T22:12:00:266
0,000000	2021-05-18T22:12:01:267
0,000000	2021-05-18T22:12:02:268
0,000000	2021-05-18T22:12:03:270
0,000000	2021-05-18T22:12:04:270
0,000000	2021-05-18T22:12:05:271
0,000000	2021-05-18T22:12:06:272
0,000000	2021-05-18T22:12:07:273
0,000000	2021-05-18T22:12:08:274
0,000000	2021-05-18T22:12:09:275
0,000000	2021-05-18T22:12:10:276
0,000000	2021-05-18T22:12:11:277
0,000000	2021-05-18T22:12:12:278
0,000000	2021-05-18T22:12:13:279
0,000000	2021-05-18T22:12:14:280
0,000000	2021-05-18T22:12:15:281
44,000000	2021-05-18T22:12:16:282
44,000000	2021-05-18T22:12:17:283
44,000000	2021-05-18T22:12:18:284
44,000000	2021-05-18T22:12:19:285
48,000000	2021-05-18T22:12:20:286
44,000000	2021-05-18T22:12:21:287
44,000000	2021-05-18T22:12:22:288
48,000000	2021-05-18T22:12:23:289
48,000000	2021-05-18T22:12:24:290
48,000000	2021-05-18T22:12:25:290
48,000000	2021-05-18T22:12:26:292
48,000000	2021-05-18T22:12:27:293
48,000000	2021-05-18T22:12:28:293
48,000000	2021-05-18T22:12:29:294
48,000000	2021-05-18T22:12:30:296
44,000000	2021-05-18T22:12:31:297
44,000000	2021-05-18T22:12:32:298
44,000000	2021-05-18T22:12:33:298
44,000000	2021-05-18T22:12:34:300
48,000000	2021-05-18T22:12:35:300
48,000000	2021-05-18T22:12:36:302
