,value,experiments
0,0.07763316136299113,
1,0.07745877309277377,
2,0.07791907830293925,
3,0.07767149291475822,
4,0.07775431633574853,
5,0.07778094331797593,
6,0.07780811981584589,
7,0.07811527474837808,
8,0.0783348773806935,
9,0.07834474925620248,
10,0.07851610219009257,
11,0.07929671223736139,
12,0.07939855619114278,
13,0.0795200400676725,
14,0.07979872156445346,
15,0.07956330715723321,
16,0.0798520716812372,
17,0.07997349837734878,
18,0.079948016835758,
19,0.08010739128974335,
20,0.07965465380656046,
21,0.07946155441929509,
22,0.07981292594917704,
23,0.08002769388307507,
24,0.07981582313127397,
25,0.08010212546175087,
26,0.08043225138857532,
27,0.07965087921352622,
28,0.0795686291669207,
29,0.07956342373828594,
30,0.07900466172986248,
31,0.07917722727978793,
32,0.07879852351166161,
33,0.07862032374964219,
34,0.07860285173065952,
35,0.07840234354716931,
36,0.07885423903943356,
37,0.07912318902486684,
38,0.07910603146604532,
39,0.07855004184942686,
40,0.07825538898651098,
41,0.07814092683561732,
42,0.07768682767272443,
43,0.07768273644349928,
44,0.07777764867845137,
45,0.07757217410000461,
46,0.07815907973479505,
47,0.07811268993264812,
48,0.0780116798606143,
49,0.07826732360018239,
50,0.07779813940113102,
51,0.0781718609918907,
52,0.07790846911029464,
53,0.07792662432498093,
54,0.07817668867724137,
55,0.07834833309521795,
56,0.0785038163062688,
57,0.07870841468837965,
58,0.07902191656109463,
59,0.07959571672610727,
60,0.07979261881634206,
61,0.08009488883073516,
62,0.07999353188137392,
63,0.079986296087157,
64,0.08010734720248565,
65,0.07997729469202339,
66,0.08031838267341188,
67,0.08021797634090409,
68,0.08025987874486286,
69,0.07973564669179024,
70,0.0790961212450373,
71,0.07899912774738044,
72,0.07870630917580136,
73,0.07832170297101852,
74,0.0778399494286475,
75,0.07774849488769478,
76,0.07708857303535861,
77,0.07709800250268521,
78,0.07690637461085509,
79,0.07658354470765115,
80,0.07635719287045069,
81,0.07646613724437992,
82,0.07667429983680094,
83,0.07682550568649804,
84,0.07669403659210901,
85,0.07676165450983329,
86,0.07722118781451293,
87,0.07700582915251464,
88,0.07710237265979754,
89,0.07701907140859651,
90,0.07695929694238852,
91,0.0766862196487427,
92,0.07725357968274761,
93,0.07722474458676126,
94,0.07715095606242589,
95,0.07770372844718278,
96,0.07777742364679784,
97,0.0775825145627116,
98,0.07682967887427374,
99,0.0768472118002805,
100,0.07689631422232268,
101,0.07696600654966695,
102,0.07676873449432844,
103,0.07663830417880936,
104,0.07690701238566837,
105,0.0769902573616723,
106,0.07725287118120153,
107,0.07766936234950247,
108,0.07760930830785354,
109,0.07738400610781891,
110,0.07713452328272337,
111,0.07687804986991595,
112,0.07713900228497507,
113,0.07708532610807725,
114,0.07736849381372835,
115,0.07749503301117804,
116,0.07732546528480334,
117,0.07717156054927123,
118,0.07709691355720957,
119,0.07776677176350401,
