,value,experiments
979,2103594.0,
980,2103675.0,
981,2103583.0,
982,2103624.0,
983,2103689.0,
984,2103706.0,
985,2103615.0,
986,2103538.0,
987,2103602.0,
988,2103617.0,
989,2103757.0,
990,2103588.0,
991,2103539.0,
992,2103690.0,
993,2103572.0,
994,2103791.0,
995,2103638.0,
996,2103488.0,
997,2103747.0,
998,2103559.0,
999,2103597.0,
1000,2103627.0,
1001,2103555.0,
1002,2103572.0,
1003,2103804.0,
1004,2103616.0,
1005,2103667.0,
1006,2103699.0,
1007,2103769.0,
1008,2103528.0,
1009,2103765.0,
1010,2103749.0,
1011,2103606.0,
1012,2103625.0,
1013,2103650.0,
1014,2103625.0,
1015,2103577.0,
1016,2103578.0,
1017,2103569.0,
1018,2103521.0,
1019,2103634.0,
1020,2103631.0,
1021,2103575.0,
1022,2103598.0,
1023,2103728.0,
1024,2103636.0,
1025,2103630.0,
1026,2103646.0,
1027,2103614.0,
1028,2103568.0,
1029,2103617.0,
1030,2103825.0,
1031,2103839.0,
1032,2103748.0,
1033,2103635.0,
1034,2103659.0,
1035,2103616.0,
1036,2103795.0,
1037,2103657.0,
1038,2103659.0,
1039,2103660.0,
1040,2103639.0,
1041,2103672.0,
1042,2103521.0,
1043,2103630.0,
1044,2103653.0,
1045,2103690.0,
1046,2103744.0,
1047,2103625.0,
1048,2103811.0,
1049,2103808.0,
1050,2103789.0,
1051,2103570.0,
1052,2103642.0,
1053,2103565.0,
1054,2103738.0,
1055,2103825.0,
1056,2103652.0,
1057,2103623.0,
1058,2103611.0,
1059,2103615.0,
1060,2103605.0,
1061,2103657.0,
1062,2103529.0,
1063,2103655.0,
1064,2103666.0,
1065,2103688.0,
1066,2103601.0,
1067,2103611.0,
1068,2103620.0,
1069,2103797.0,
1070,2103616.0,
1071,2103655.0,
1072,2103639.0,
1073,2103627.0,
1074,2103687.0,
1075,2103657.0,
1076,2103707.0,
1077,2103709.0,
1078,2103641.0,
1079,2103733.0,
1080,2103783.0,
1081,2103629.0,
1082,2103780.0,
1083,2103692.0,
1084,2103797.0,
1085,2103755.0,
1086,2103750.0,
1087,2103614.0,
1088,2103515.0,
1089,2103570.0,
1090,2103585.0,
1091,2103591.0,
1092,2103660.0,
1093,2103645.0,
1094,2103588.0,
1095,2103670.0,
1096,2103612.0,
1097,2103653.0,
1098,2103618.0,
1099,2103590.0,
1100,2103612.0,
1101,2103591.0,
1102,2103537.0,
1103,2103584.0,
1104,2103614.0,
1105,2103634.0,
1106,2103866.0,
1107,2103606.0,
1108,2103516.0,
1109,2103575.0,
1110,2103741.0,
1111,2103670.0,
1112,2103702.0,
1113,2103821.0,
1114,2103624.0,
1115,2103706.0,
1116,2103669.0,
1117,2103764.0,
1118,2103602.0,
1119,2103637.0,
1120,2103864.0,
1121,2103784.0,
1122,2103597.0,
1123,2103590.0,
1124,2103591.0,
1125,2103590.0,
1126,2103650.0,
1127,2103539.0,
1128,2103605.0,
1129,2103566.0,
1130,2103538.0,
1131,2103596.0,
1132,2103583.0,
1133,2103591.0,
1134,2103546.0,
1135,2103550.0,
1136,2103642.0,
1137,2103585.0,
1138,2103546.0,
1139,2103548.0,
1140,2103609.0,
1141,2103574.0,
1142,2103541.0,
1143,2103578.0,
1144,2103486.0,
1145,2103609.0,
1146,2103721.0,
1147,2103602.0,
1148,2103532.0,
1149,2103740.0,
1150,2103529.0,
1151,2103555.0,
1152,2103562.0,
1153,2103708.0,
1154,2103564.0,
1155,2103549.0,
1156,2103570.0,
1157,2103885.0,
1158,2103606.0,
1159,2103647.0,
1160,2103791.0,
1161,2103631.0,
1162,2103554.0,
1163,2103539.0,
1164,2103582.0,
1165,2103597.0,
1166,2103610.0,
1167,2103577.0,
1168,2103591.0,
1169,2103561.0,
1170,2103575.0,
1171,2103623.0,
1172,2103548.0,
1173,2103718.0,
1174,2103743.0,
1175,2103751.0,
1176,2103553.0,
1177,2103585.0,
1178,2103581.0,
1179,2103567.0,
1180,2103552.0,
1181,2103530.0,
1182,2103547.0,
1183,2103563.0,
1184,2103621.0,
1185,2103829.0,
1186,2103722.0,
1187,2103654.0,
1188,2103669.0,
1189,2103575.0,
1190,2103668.0,
1191,2103679.0,
1192,2103636.0,
1193,2103577.0,
1194,2103627.0,
1195,2103736.0,
1196,2103676.0,
1197,2103754.0,
1198,2103635.0,
1199,2103517.0,
1200,2103616.0,
1201,2103570.0,
1202,2103596.0,
1203,2103593.0,
1204,2103596.0,
1205,2103536.0,
1206,2103585.0,
1207,2103779.0,
1208,2103624.0,
1209,2103620.0,
1210,2103568.0,
1211,2103602.0,
1212,2103568.0,
1213,2103622.0,
1214,2103686.0,
1215,2103635.0,
1216,2103638.0,
1217,2103761.0,
1218,2103590.0,
1219,2103567.0,
1220,2103707.0,
1221,2103683.0,
1222,2103642.0,
1223,2103683.0,
1224,2103533.0,
1225,2103623.0,
1226,2103614.0,
1227,2103561.0,
1228,2103638.0,
1229,2103727.0,
1230,2103851.0,
1231,2103690.0,
1232,2103721.0,
1233,2103511.0,
1234,2103550.0,
1235,2103575.0,
1236,2103559.0,
1237,2103500.0,
1238,2103592.0,
1239,2103791.0,
1240,2103748.0,
1241,2103542.0,
1242,2103725.0,
1243,2103601.0,
1244,2103666.0,
1245,2103643.0,
1246,2103551.0,
1247,2103673.0,
1248,2103613.0,
1249,2103624.0,
1250,2103801.0,
1251,2103722.0,
1252,2103609.0,
1253,2103647.0,
1254,2103762.0,
1255,2103609.0,
1256,2103783.0,
1257,2103619.0,
1258,2103592.0,
1259,2103812.0,
1260,2103654.0,
1261,2103503.0,
1262,2103666.0,
1263,2103760.0,
1264,2103537.0,
1265,2103550.0,
1266,2103631.0,
1267,2103620.0,
1268,2103656.0,
1269,2103706.0,
1270,2103575.0,
1271,2103730.0,
1272,2103599.0,
1273,2103804.0,
1274,2103910.0,
1275,2103703.0,
1276,2103659.0,
1277,2103708.0,
1278,2103707.0,
1279,2103730.0,
1280,2103581.0,
1281,2103633.0,
1282,2103792.0,
1283,2103843.0,
1284,2103584.0,
1285,2103768.0,
1286,2103630.0,
1287,2103610.0,
1288,2103676.0,
1289,2103604.0,
1290,2103649.0,
1291,2103570.0,
1292,2103756.0,
1293,2103591.0,
1294,2103591.0,
1295,2103632.0,
1296,2103618.0,
1297,2103626.0,
1298,2103654.0,
1299,2103576.0,
1300,2103555.0,
1301,2103841.0,
1302,2103784.0,
1303,2103637.0,
1304,2103730.0,
1305,2103548.0,
1306,2103540.0,
1307,2103631.0,
1308,2103614.0,
1309,2103796.0,
1310,2103636.0,
1311,2103601.0,
1312,2103728.0,
1313,2103614.0,
1314,2103614.0,
1315,2103721.0,
1316,2103579.0,
1317,2103530.0,
1318,2103772.0,
1319,2103573.0,
1320,2103616.0,
1321,2103606.0,
1322,2103780.0,
1323,2103613.0,
1324,2103709.0,
1325,2103783.0,
1326,2103750.0,
1327,2103514.0,
1328,2103640.0,
1329,2103822.0,
1330,2103610.0,
1331,2103684.0,
1332,2103764.0,
1333,2103566.0,
1334,2103599.0,
1335,2103604.0,
1336,2103532.0,
1337,2103632.0,
1338,2103555.0,
1339,2103631.0,
1340,2103762.0,
1341,2103732.0,
1342,2103578.0,
1343,2103593.0,
1344,2103572.0,
1345,2103587.0,
1346,2103553.0,
1347,2103535.0,
1348,2103746.0,
1349,2103632.0,
1350,2103543.0,
1351,2103785.0,
1352,2103640.0,
1353,2103713.0,
1354,2103603.0,
1355,2103554.0,
1356,2103623.0,
1357,2103636.0,
1358,2103575.0,
1359,2103609.0,
1360,2103645.0,
1361,2103609.0,
1362,2103658.0,
1363,2103613.0,
1364,2103742.0,
1365,2103684.0,
1366,2103580.0,
1367,2103585.0,
1368,2103542.0,
1369,2103703.0,
1370,2103614.0,
1371,2103598.0,
1372,2103646.0,
1373,2103610.0,
1374,2103663.0,
1375,2103707.0,
1376,2103816.0,
1377,2103814.0,
1378,2103575.0,
1379,2103640.0,
1380,2103619.0,
1381,2103552.0,
1382,2103596.0,
1383,2103805.0,
1384,2103728.0,
1385,2103662.0,
1386,2103567.0,
1387,2103499.0,
1388,2103752.0,
1389,2103739.0,
1390,2103714.0,
1391,2103581.0,
1392,2103571.0,
1393,2103502.0,
1394,2103521.0,
1395,2103509.0,
1396,2103708.0,
1397,2103587.0,
1398,2103545.0,
1399,2103612.0,
1400,2103654.0,
1401,2103805.0,
1402,2103665.0,
1403,2103572.0,
1404,2103605.0,
1405,2103649.0,
1406,2103687.0,
1407,2103807.0,
1408,2103809.0,
1409,2103540.0,
1410,2103565.0,
1411,2103562.0,
1412,2103721.0,
1413,2103774.0,
1414,2103787.0,
1415,2103588.0,
1416,2103575.0,
1417,2103525.0,
1418,2103658.0,
1419,2103760.0,
1420,2103739.0,
1421,2103726.0,
1422,2103785.0,
1423,2103604.0,
1424,2103670.0,
1425,2103634.0,
1426,2103587.0,
1427,2103611.0,
1428,2103781.0,
1429,2103609.0,
1430,2103621.0,
1431,2103668.0,
1432,2103550.0,
1433,2103572.0,
1434,2103725.0,
1435,2103599.0,
1436,2103619.0,
1437,2103592.0,
1438,2103805.0,
1439,2103587.0,
1440,2103547.0,
1441,2103590.0,
1442,2103876.0,
1443,2103612.0,
1444,2103580.0,
1445,2103616.0,
1446,2103753.0,
1447,2103787.0,
1448,2103685.0,
1449,2103616.0,
1450,2103673.0,
1451,2103603.0,
1452,2103761.0,
1453,2103640.0,
1454,2103590.0,
1455,2103788.0,
1456,2103601.0,
1457,2103629.0,
1458,2103612.0,
1459,2103574.0,
1460,2103543.0,
1461,2103527.0,
1462,2103713.0,
1463,2103769.0,
1464,2103611.0,
1465,2103497.0,
1466,2103596.0,
1467,2103748.0,
1468,2103771.0,
1469,2103578.0,
1470,2103582.0,
1471,2103638.0,
1472,2103618.0,
1473,2103542.0,
1474,2103636.0,
1475,2103646.0,
1476,2103702.0,
1477,2103778.0,
1478,2103635.0,
1479,2103612.0,
1480,2103681.0,
1481,2103590.0,
1482,2103622.0,
1483,2103579.0,
1484,2103538.0,
1485,2103581.0,
1486,2103562.0,
1487,2103530.0,
1488,2103742.0,
1489,2103724.0,
1490,2103763.0,
1491,2103625.0,
1492,2103566.0,
1493,2103626.0,
1494,2103618.0,
1495,2103658.0,
1496,2103785.0,
