1,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
0,-65,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
0,-65,8
0,-65,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
0,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-65,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-65,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
0,-64,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-65,8
0,-65,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-65,8
0,-65,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-65,8
0,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
0,-65,8
0,-65,8
0,-65,8
0,-65,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
0,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-65,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-65,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-65,8
0,-65,8
0,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-65,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-64,8
0,-64,8
1,-65,8
0,-65,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
0,-65,8
1,-65,8
0,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-65,8
0,-65,8
0,-64,8
0,-65,8
1,-65,8
1,-65,8
1,-65,8
1,-65,8
0,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-65,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-65,8
0,-65,8
0,-65,8
0,-65,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
0,-64,8
0,-65,8
1,-65,8
0,-64,8
0,-65,8
0,-65,8
0,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-64,8
1,-65,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
1,-65,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
0,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-64,8
1,-65,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
0,-64,8
0,-64,8
1,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
0,-64,8
1,-64,8
0,-65,8
0,-65,8
1,-64,8
1,-64,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-65,8
1,-65,8
0,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
0,-65,8
0,-64,8
0,-64,8
0,-65,8
0,-64,8
1,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
0,-65,8
0,-64,8
1,-65,8
1,-64,8
0,-64,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
1,-64,8
1,-64,8
1,-65,8
1,-65,8
1,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
1,-64,8
1,-64,8
0,-64,8
0,-65,8
1,-64,8
1,-65,8
0,-64,8
1,-64,8
0,-65,8
1,-65,8
1,-64,8
