light_intensity	ts
2520426,000000	2021-05-18T22:27:44:249
2522278,000000	2021-05-18T22:27:44:290
2524495,000000	2021-05-18T22:27:44:329
2526670,000000	2021-05-18T22:27:44:370
2530341,000000	2021-05-18T22:27:44:409
2532286,000000	2021-05-18T22:27:44:451
2534587,000000	2021-05-18T22:27:44:489
2537272,000000	2021-05-18T22:27:44:530
2536232,000000	2021-05-18T22:27:44:569
2534121,000000	2021-05-18T22:27:44:611
2530526,000000	2021-05-18T22:27:44:649
2528278,000000	2021-05-18T22:27:44:691
2529108,000000	2021-05-18T22:27:44:729
2528900,000000	2021-05-18T22:27:44:771
2531234,000000	2021-05-18T22:27:44:809
2531480,000000	2021-05-18T22:27:44:852
2531827,000000	2021-05-18T22:27:44:889
2532743,000000	2021-05-18T22:27:44:931
2534229,000000	2021-05-18T22:27:44:968
2536037,000000	2021-05-18T22:27:45:12
2538851,000000	2021-05-18T22:27:45:49
2541065,000000	2021-05-18T22:27:45:91
2543722,000000	2021-05-18T22:27:45:129
2547341,000000	2021-05-18T22:27:45:171
2548926,000000	2021-05-18T22:27:45:209
2553019,000000	2021-05-18T22:27:45:252
2554609,000000	2021-05-18T22:27:45:289
2555835,000000	2021-05-18T22:27:45:332
2551947,000000	2021-05-18T22:27:45:368
2548958,000000	2021-05-18T22:27:45:411
2546765,000000	2021-05-18T22:27:45:450
2546593,000000	2021-05-18T22:27:45:491
2546701,000000	2021-05-18T22:27:45:530
2548444,000000	2021-05-18T22:27:45:572
2548770,000000	2021-05-18T22:27:45:610
2549549,000000	2021-05-18T22:27:45:652
2550414,000000	2021-05-18T22:27:45:690
2551859,000000	2021-05-18T22:27:45:732
2553884,000000	2021-05-18T22:27:45:770
2555942,000000	2021-05-18T22:27:45:811
2558246,000000	2021-05-18T22:27:45:861
2560597,000000	2021-05-18T22:27:45:892
2564913,000000	2021-05-18T22:27:45:930
2566333,000000	2021-05-18T22:27:45:972
2569141,000000	2021-05-18T22:27:46:11
2573159,000000	2021-05-18T22:27:46:52
2573052,000000	2021-05-18T22:27:46:91
2571184,000000	2021-05-18T22:27:46:132
2569317,000000	2021-05-18T22:27:46:170
2566131,000000	2021-05-18T22:27:46:212
2565184,000000	2021-05-18T22:27:46:251
2566708,000000	2021-05-18T22:27:46:292
2566290,000000	2021-05-18T22:27:46:331
2568831,000000	2021-05-18T22:27:46:373
2568259,000000	2021-05-18T22:27:46:411
2569145,000000	2021-05-18T22:27:46:453
2571319,000000	2021-05-18T22:27:46:491
2572956,000000	2021-05-18T22:27:46:533
2575096,000000	2021-05-18T22:27:46:571
2576178,000000	2021-05-18T22:27:46:613
2578291,000000	2021-05-18T22:27:46:651
2580504,000000	2021-05-18T22:27:46:693
2583489,000000	2021-05-18T22:27:46:731
2586164,000000	2021-05-18T22:27:46:772
2589123,000000	2021-05-18T22:27:46:811
2591527,000000	2021-05-18T22:27:46:853
2591227,000000	2021-05-18T22:27:46:891
2588833,000000	2021-05-18T22:27:46:933
2586698,000000	2021-05-18T22:27:46:971
2586272,000000	2021-05-18T22:27:47:12
2584474,000000	2021-05-18T22:27:47:52
2585619,000000	2021-05-18T22:27:47:94
2588273,000000	2021-05-18T22:27:47:131
2587854,000000	2021-05-18T22:27:47:173
2588362,000000	2021-05-18T22:27:47:212
2590485,000000	2021-05-18T22:27:47:253
2589613,000000	2021-05-18T22:27:47:292
2590176,000000	2021-05-18T22:27:47:333
2595892,000000	2021-05-18T22:27:47:373
2604811,000000	2021-05-18T22:27:47:414
2622894,000000	2021-05-18T22:27:47:453
2621511,000000	2021-05-18T22:27:47:494
2664318,000000	2021-05-18T22:27:47:533
2669834,000000	2021-05-18T22:27:47:576
2665976,000000	2021-05-18T22:27:47:612
2681103,000000	2021-05-18T22:27:47:654
2677210,000000	2021-05-18T22:27:47:693
2651108,000000	2021-05-18T22:27:47:734
2641765,000000	2021-05-18T22:27:47:773
2635828,000000	2021-05-18T22:27:47:815
2628610,000000	2021-05-18T22:27:47:853
2629142,000000	2021-05-18T22:27:47:895
2628591,000000	2021-05-18T22:27:47:934
2629672,000000	2021-05-18T22:27:47:974
2630702,000000	2021-05-18T22:27:48:13
2633377,000000	2021-05-18T22:27:48:55
2634070,000000	2021-05-18T22:27:48:93
2637612,000000	2021-05-18T22:27:48:135
2638667,000000	2021-05-18T22:27:48:175
2642006,000000	2021-05-18T22:27:48:218
2645565,000000	2021-05-18T22:27:48:254
2650324,000000	2021-05-18T22:27:48:296
2654486,000000	2021-05-18T22:27:48:334
2659044,000000	2021-05-18T22:27:48:377
2662549,000000	2021-05-18T22:27:48:414
2670969,000000	2021-05-18T22:27:48:456
2736674,000000	2021-05-18T22:27:48:494
2659143,000000	2021-05-18T22:27:48:536
2677613,000000	2021-05-18T22:27:48:574
2680450,000000	2021-05-18T22:27:48:616
2684167,000000	2021-05-18T22:27:48:655
2684071,000000	2021-05-18T22:27:48:696
2684058,000000	2021-05-18T22:27:48:733
2704814,000000	2021-05-18T22:27:48:776
2712390,000000	2021-05-18T22:27:48:814
2732396,000000	2021-05-18T22:27:48:857
2733569,000000	2021-05-18T22:27:48:895
2723003,000000	2021-05-18T22:27:48:936
2722155,000000	2021-05-18T22:27:48:974
2710524,000000	2021-05-18T22:27:49:18
2689841,000000	2021-05-18T22:27:49:55
2693862,000000	2021-05-18T22:27:49:96
2708692,000000	2021-05-18T22:27:49:135
2698459,000000	2021-05-18T22:27:49:176
2692299,000000	2021-05-18T22:27:49:215
2677848,000000	2021-05-18T22:27:49:257
2670385,000000	2021-05-18T22:27:49:295
2667765,000000	2021-05-18T22:27:49:337
2660207,000000	2021-05-18T22:27:49:374
2659592,000000	2021-05-18T22:27:49:417
2655207,000000	2021-05-18T22:27:49:455
2654862,000000	2021-05-18T22:27:49:497
2656836,000000	2021-05-18T22:27:49:535
2660770,000000	2021-05-18T22:27:49:577
2661288,000000	2021-05-18T22:27:49:615
2660542,000000	2021-05-18T22:27:49:658
2663427,000000	2021-05-18T22:27:49:695
2666252,000000	2021-05-18T22:27:49:737
2671585,000000	2021-05-18T22:27:49:775
2677924,000000	2021-05-18T22:27:49:817
2683686,000000	2021-05-18T22:27:49:857
2683631,000000	2021-05-18T22:27:49:897
2677562,000000	2021-05-18T22:27:49:936
2673252,000000	2021-05-18T22:27:49:978
2670394,000000	2021-05-18T22:27:50:16
2665353,000000	2021-05-18T22:27:50:57
2662670,000000	2021-05-18T22:27:50:96
2661284,000000	2021-05-18T22:27:50:137
2659192,000000	2021-05-18T22:27:50:176
2654689,000000	2021-05-18T22:27:50:217
2652359,000000	2021-05-18T22:27:50:256
2651561,000000	2021-05-18T22:27:50:298
2650015,000000	2021-05-18T22:27:50:336
2649354,000000	2021-05-18T22:27:50:377
2646455,000000	2021-05-18T22:27:50:416
2644166,000000	2021-05-18T22:27:50:458
2641203,000000	2021-05-18T22:27:50:496
2636753,000000	2021-05-18T22:27:50:537
2630167,000000	2021-05-18T22:27:50:576
2623737,000000	2021-05-18T22:27:50:618
2619878,000000	2021-05-18T22:27:50:657
2616232,000000	2021-05-18T22:27:50:697
2612681,000000	2021-05-18T22:27:50:737
2606797,000000	2021-05-18T22:27:50:778
2603519,000000	2021-05-18T22:27:50:817
2602678,000000	2021-05-18T22:27:50:857
2600497,000000	2021-05-18T22:27:50:897
2595995,000000	2021-05-18T22:27:50:938
2593730,000000	2021-05-18T22:27:50:977
2592683,000000	2021-05-18T22:27:51:17
2591963,000000	2021-05-18T22:27:51:57
2591347,000000	2021-05-18T22:27:51:97
2586649,000000	2021-05-18T22:27:51:137
2579418,000000	2021-05-18T22:27:51:178
2575099,000000	2021-05-18T22:27:51:217
2571957,000000	2021-05-18T22:27:51:258
2568564,000000	2021-05-18T22:27:51:297
2563488,000000	2021-05-18T22:27:51:338
2559555,000000	2021-05-18T22:27:51:377
2558079,000000	2021-05-18T22:27:51:418
2554230,000000	2021-05-18T22:27:51:457
2554286,000000	2021-05-18T22:27:51:499
2553228,000000	2021-05-18T22:27:51:537
2553365,000000	2021-05-18T22:27:51:578
2555076,000000	2021-05-18T22:27:51:618
2556756,000000	2021-05-18T22:27:51:658
2553838,000000	2021-05-18T22:27:51:697
2550622,000000	2021-05-18T22:27:51:739
2543279,000000	2021-05-18T22:27:51:777
2537864,000000	2021-05-18T22:27:51:819
2533931,000000	2021-05-18T22:27:51:857
2532986,000000	2021-05-18T22:27:51:899
2530009,000000	2021-05-18T22:27:51:937
2530778,000000	2021-05-18T22:27:51:979
2528481,000000	2021-05-18T22:27:52:17
2528425,000000	2021-05-18T22:27:52:59
2526821,000000	2021-05-18T22:27:52:97
2522988,000000	2021-05-18T22:27:52:139
2521970,000000	2021-05-18T22:27:52:178
2521124,000000	2021-05-18T22:27:52:219
2510357,000000	2021-05-18T22:27:52:259
2510357,000000	2021-05-18T22:27:52:299
2503338,000000	2021-05-18T22:27:52:337
2498633,000000	2021-05-18T22:27:52:379
2496614,000000	2021-05-18T22:27:52:417
2494247,000000	2021-05-18T22:27:52:460
2494247,000000	2021-05-18T22:27:52:497
2491424,000000	2021-05-18T22:27:52:539
2490260,000000	2021-05-18T22:27:52:577
2488295,000000	2021-05-18T22:27:52:620
2488872,000000	2021-05-18T22:27:52:659
2489055,000000	2021-05-18T22:27:52:702
2487874,000000	2021-05-18T22:27:52:739
2483311,000000	2021-05-18T22:27:52:780
2476501,000000	2021-05-18T22:27:52:819
2470712,000000	2021-05-18T22:27:52:860
2467017,000000	2021-05-18T22:27:52:899
2466986,000000	2021-05-18T22:27:52:940
2466611,000000	2021-05-18T22:27:52:979
2466444,000000	2021-05-18T22:27:53:20
2465742,000000	2021-05-18T22:27:53:59
2463289,000000	2021-05-18T22:27:53:101
2462855,000000	2021-05-18T22:27:53:139
2463620,000000	2021-05-18T22:27:53:181
2464256,000000	2021-05-18T22:27:53:220
2464849,000000	2021-05-18T22:27:53:260
2465995,000000	2021-05-18T22:27:53:299
2462872,000000	2021-05-18T22:27:53:340
2457665,000000	2021-05-18T22:27:53:379
2453546,000000	2021-05-18T22:27:53:420
2452197,000000	2021-05-18T22:27:53:459
2451882,000000	2021-05-18T22:27:53:500
2451047,000000	2021-05-18T22:27:53:539
2446531,000000	2021-05-18T22:27:53:580
2444928,000000	2021-05-18T22:27:53:619
2444532,000000	2021-05-18T22:27:53:660
2446519,000000	2021-05-18T22:27:53:699
2445714,000000	2021-05-18T22:27:53:741
2446067,000000	2021-05-18T22:27:53:779
2447091,000000	2021-05-18T22:27:53:820
2445172,000000	2021-05-18T22:27:53:859
2439861,000000	2021-05-18T22:27:53:901
2435541,000000	2021-05-18T22:27:53:939
2433521,000000	2021-05-18T22:27:53:980
2433792,000000	2021-05-18T22:27:54:20
2433879,000000	2021-05-18T22:27:54:61
2437259,000000	2021-05-18T22:27:54:109
2438909,000000	2021-05-18T22:27:54:140
2439897,000000	2021-05-18T22:27:54:180
2441558,000000	2021-05-18T22:27:54:218
2442534,000000	2021-05-18T22:27:54:262
2444537,000000	2021-05-18T22:27:54:302
2447715,000000	2021-05-18T22:27:54:338
2448823,000000	2021-05-18T22:27:54:382
2452104,000000	2021-05-18T22:27:54:420
2449368,000000	2021-05-18T22:27:54:461
2443586,000000	2021-05-18T22:27:54:500
2440725,000000	2021-05-18T22:27:54:541
2440579,000000	2021-05-18T22:27:54:580
2443661,000000	2021-05-18T22:27:54:621
2446362,000000	2021-05-18T22:27:54:661
2447746,000000	2021-05-18T22:27:54:701
2447754,000000	2021-05-18T22:27:54:740
2447350,000000	2021-05-18T22:27:54:781
2448877,000000	2021-05-18T22:27:54:820
2451582,000000	2021-05-18T22:27:54:862
2455518,000000	2021-05-18T22:27:54:900
2461924,000000	2021-05-18T22:27:54:942
2464401,000000	2021-05-18T22:27:54:980
2463354,000000	2021-05-18T22:27:55:21
2457111,000000	2021-05-18T22:27:55:61
2451716,000000	2021-05-18T22:27:55:102
2450071,000000	2021-05-18T22:27:55:140
2451907,000000	2021-05-18T22:27:55:181
2455510,000000	2021-05-18T22:27:55:221
2456021,000000	2021-05-18T22:27:55:263
2458129,000000	2021-05-18T22:27:55:301
2460841,000000	2021-05-18T22:27:55:342
2463558,000000	2021-05-18T22:27:55:381
2466997,000000	2021-05-18T22:27:55:422
2469623,000000	2021-05-18T22:27:55:461
2475140,000000	2021-05-18T22:27:55:502
2476698,000000	2021-05-18T22:27:55:541
2477218,000000	2021-05-18T22:27:55:582
2476836,000000	2021-05-18T22:27:55:621
2478169,000000	2021-05-18T22:27:55:663
2479828,000000	2021-05-18T22:27:55:701
2480577,000000	2021-05-18T22:27:55:743
2482864,000000	2021-05-18T22:27:55:781
2485412,000000	2021-05-18T22:27:55:823
2488069,000000	2021-05-18T22:27:55:860
2492668,000000	2021-05-18T22:27:55:903
2493622,000000	2021-05-18T22:27:55:941
2496804,000000	2021-05-18T22:27:55:984
2500205,000000	2021-05-18T22:27:56:21
2505328,000000	2021-05-18T22:27:56:64
2505734,000000	2021-05-18T22:27:56:101
2505038,000000	2021-05-18T22:27:56:143
2502291,000000	2021-05-18T22:27:56:180
2502794,000000	2021-05-18T22:27:56:223
2504943,000000	2021-05-18T22:27:56:262
2509854,000000	2021-05-18T22:27:56:303
2513174,000000	2021-05-18T22:27:56:341
2515467,000000	2021-05-18T22:27:56:383
2513772,000000	2021-05-18T22:27:56:422
2513417,000000	2021-05-18T22:27:56:464
2515753,000000	2021-05-18T22:27:56:502
2519404,000000	2021-05-18T22:27:56:543
2521271,000000	2021-05-18T22:27:56:582
2523615,000000	2021-05-18T22:27:56:623
2524386,000000	2021-05-18T22:27:56:662
2524026,000000	2021-05-18T22:27:56:704
2522062,000000	2021-05-18T22:27:56:742
2522483,000000	2021-05-18T22:27:56:784
2525387,000000	2021-05-18T22:27:56:822
2529942,000000	2021-05-18T22:27:56:864
2531745,000000	2021-05-18T22:27:56:902
2535048,000000	2021-05-18T22:27:56:944
2538277,000000	2021-05-18T22:27:56:982
2542420,000000	2021-05-18T22:27:57:24
2546211,000000	2021-05-18T22:27:57:63
2550349,000000	2021-05-18T22:27:57:104
2554195,000000	2021-05-18T22:27:57:154
2555659,000000	2021-05-18T22:27:57:185
2553966,000000	2021-05-18T22:27:57:223
2552802,000000	2021-05-18T22:27:57:264
2552607,000000	2021-05-18T22:27:57:303
2553797,000000	2021-05-18T22:27:57:344
2556534,000000	2021-05-18T22:27:57:383
2559432,000000	2021-05-18T22:27:57:424
2562895,000000	2021-05-18T22:27:57:463
2565098,000000	2021-05-18T22:27:57:504
2565269,000000	2021-05-18T22:27:57:543
2568565,000000	2021-05-18T22:27:57:584
2569217,000000	2021-05-18T22:27:57:623
2571761,000000	2021-05-18T22:27:57:665
2574881,000000	2021-05-18T22:27:57:703
2575558,000000	2021-05-18T22:27:57:745
2575223,000000	2021-05-18T22:27:58:227
2573087,000000	2021-05-18T22:27:58:242
2575316,000000	2021-05-18T22:27:58:246
2578997,000000	2021-05-18T22:27:58:250
2581180,000000	2021-05-18T22:27:58:252
2579790,000000	2021-05-18T22:27:58:254
2576105,000000	2021-05-18T22:27:58:256
2575120,000000	2021-05-18T22:27:58:259
2575306,000000	2021-05-18T22:27:58:261
2578618,000000	2021-05-18T22:27:58:264
2581579,000000	2021-05-18T22:27:58:266
2583926,000000	2021-05-18T22:27:58:269
2584638,000000	2021-05-18T22:27:58:272
2583624,000000	2021-05-18T22:27:58:302
2582452,000000	2021-05-18T22:27:58:344
2581724,000000	2021-05-18T22:27:58:386
2583559,000000	2021-05-18T22:27:58:423
2588074,000000	2021-05-18T22:27:58:466
2591263,000000	2021-05-18T22:27:58:504
2592255,000000	2021-05-18T22:27:58:545
2594095,000000	2021-05-18T22:27:58:584
2597392,000000	2021-05-18T22:27:58:626
2598023,000000	2021-05-18T22:27:58:665
2600767,000000	2021-05-18T22:27:58:706
2601716,000000	2021-05-18T22:27:58:755
2602647,000000	2021-05-18T22:27:58:786
2601761,000000	2021-05-18T22:27:58:825
2602077,000000	2021-05-18T22:27:58:866
2602807,000000	2021-05-18T22:27:58:905
2604536,000000	2021-05-18T22:27:58:946
2604373,000000	2021-05-18T22:27:58:985
2605922,000000	2021-05-18T22:27:59:27
2609230,000000	2021-05-18T22:27:59:65
2610893,000000	2021-05-18T22:27:59:105
2610919,000000	2021-05-18T22:27:59:145
2611792,000000	2021-05-18T22:27:59:185
2613105,000000	2021-05-18T22:27:59:225
2613221,000000	2021-05-18T22:27:59:266
2613141,000000	2021-05-18T22:27:59:305
2611780,000000	2021-05-18T22:27:59:347
2611252,000000	2021-05-18T22:27:59:385
2610192,000000	2021-05-18T22:27:59:426
2612773,000000	2021-05-18T22:27:59:464
2614846,000000	2021-05-18T22:27:59:506
2614755,000000	2021-05-18T22:27:59:545
2612379,000000	2021-05-18T22:27:59:586
2611981,000000	2021-05-18T22:27:59:625
2612816,000000	2021-05-18T22:27:59:667
2614563,000000	2021-05-18T22:27:59:704
2615796,000000	2021-05-18T22:27:59:746
2617197,000000	2021-05-18T22:27:59:785
2617438,000000	2021-05-18T22:27:59:827
2616374,000000	2021-05-18T22:27:59:865
2613789,000000	2021-05-18T22:27:59:907
2613589,000000	2021-05-18T22:27:59:945
2615360,000000	2021-05-18T22:27:59:986
2618759,000000	2021-05-18T22:28:00:25
2619491,000000	2021-05-18T22:28:00:70
2621294,000000	2021-05-18T22:28:00:105
2623120,000000	2021-05-18T22:28:00:147
2624825,000000	2021-05-18T22:28:00:185
2626610,000000	2021-05-18T22:28:00:226
2626334,000000	2021-05-18T22:28:00:265
2628483,000000	2021-05-18T22:28:00:307
2631341,000000	2021-05-18T22:28:00:345
2629972,000000	2021-05-18T22:28:00:388
2628092,000000	2021-05-18T22:28:00:426
2625955,000000	2021-05-18T22:28:00:467
2627547,000000	2021-05-18T22:28:00:504
2627336,000000	2021-05-18T22:28:00:546
2628473,000000	2021-05-18T22:28:00:585
2630221,000000	2021-05-18T22:28:00:627
2628269,000000	2021-05-18T22:28:00:666
2627427,000000	2021-05-18T22:28:00:707
2626940,000000	2021-05-18T22:28:00:745
2627176,000000	2021-05-18T22:28:00:787
2627862,000000	2021-05-18T22:28:00:825
2630307,000000	2021-05-18T22:28:00:867
2628400,000000	2021-05-18T22:28:00:906
2625722,000000	2021-05-18T22:28:00:947
2622287,000000	2021-05-18T22:28:00:986
2620273,000000	2021-05-18T22:28:01:28
2621350,000000	2021-05-18T22:28:01:67
2624592,000000	2021-05-18T22:28:01:108
2626328,000000	2021-05-18T22:28:01:157
2625241,000000	2021-05-18T22:28:01:188
2627893,000000	2021-05-18T22:28:01:227
2627561,000000	2021-05-18T22:28:01:268
2629719,000000	2021-05-18T22:28:01:306
2631981,000000	2021-05-18T22:28:01:348
2630899,000000	2021-05-18T22:28:01:386
2629108,000000	2021-05-18T22:28:01:428
2628298,000000	2021-05-18T22:28:01:467
2626751,000000	2021-05-18T22:28:01:508
2627756,000000	2021-05-18T22:28:01:546
2629434,000000	2021-05-18T22:28:01:588
2628896,000000	2021-05-18T22:28:01:627
2630162,000000	2021-05-18T22:28:01:668
2630651,000000	2021-05-18T22:28:01:707
2629979,000000	2021-05-18T22:28:01:748
2630876,000000	2021-05-18T22:28:01:797
2630984,000000	2021-05-18T22:28:01:828
2632175,000000	2021-05-18T22:28:01:867
2631674,000000	2021-05-18T22:28:01:908
2628737,000000	2021-05-18T22:28:01:947
2624364,000000	2021-05-18T22:28:01:988
2622035,000000	2021-05-18T22:28:02:27
2620066,000000	2021-05-18T22:28:02:68
2618344,000000	2021-05-18T22:28:02:107
2618977,000000	2021-05-18T22:28:02:148
2622118,000000	2021-05-18T22:28:02:187
2621371,000000	2021-05-18T22:28:02:230
2618710,000000	2021-05-18T22:28:02:267
2616961,000000	2021-05-18T22:28:02:308
2615136,000000	2021-05-18T22:28:02:357
2614825,000000	2021-05-18T22:28:02:387
2613421,000000	2021-05-18T22:28:02:428
2610199,000000	2021-05-18T22:28:02:469
2605400,000000	2021-05-18T22:28:02:507
2604649,000000	2021-05-18T22:28:02:549
2606545,000000	2021-05-18T22:28:02:588
2608494,000000	2021-05-18T22:28:02:629
