light_intensity	ts
2751927,000000	2021-05-18T22:32:43:899
2749742,000000	2021-05-18T22:32:43:944
2748635,000000	2021-05-18T22:32:43:981
2748386,000000	2021-05-18T22:32:44:27
2746474,000000	2021-05-18T22:32:44:60
2745228,000000	2021-05-18T22:32:44:103
2744438,000000	2021-05-18T22:32:44:141
2744158,000000	2021-05-18T22:32:44:183
2746241,000000	2021-05-18T22:32:44:221
2746246,000000	2021-05-18T22:32:44:262
2746056,000000	2021-05-18T22:32:44:302
2744238,000000	2021-05-18T22:32:44:343
2743240,000000	2021-05-18T22:32:44:381
2740062,000000	2021-05-18T22:32:44:423
2737516,000000	2021-05-18T22:32:44:461
2737243,000000	2021-05-18T22:32:44:504
2734236,000000	2021-05-18T22:32:44:542
2732648,000000	2021-05-18T22:32:44:584
2730825,000000	2021-05-18T22:32:44:621
2730410,000000	2021-05-18T22:32:44:664
2727950,000000	2021-05-18T22:32:44:701
2727467,000000	2021-05-18T22:32:44:744
2727667,000000	2021-05-18T22:32:44:782
2729447,000000	2021-05-18T22:32:44:825
2728859,000000	2021-05-18T22:32:44:862
2730079,000000	2021-05-18T22:32:44:904
2731918,000000	2021-05-18T22:32:44:942
2733900,000000	2021-05-18T22:32:44:984
2733570,000000	2021-05-18T22:32:45:22
2731776,000000	2021-05-18T22:32:45:64
2728965,000000	2021-05-18T22:32:45:102
2728281,000000	2021-05-18T22:32:45:144
2730034,000000	2021-05-18T22:32:45:182
2730468,000000	2021-05-18T22:32:45:224
2731588,000000	2021-05-18T22:32:45:262
2733210,000000	2021-05-18T22:32:45:305
2734577,000000	2021-05-18T22:32:45:342
2737065,000000	2021-05-18T22:32:45:384
2737751,000000	2021-05-18T22:32:45:423
2739806,000000	2021-05-18T22:32:45:464
2742081,000000	2021-05-18T22:32:45:503
2744075,000000	2021-05-18T22:32:45:544
2747804,000000	2021-05-18T22:32:45:582
2749327,000000	2021-05-18T22:32:45:624
2753209,000000	2021-05-18T22:32:45:674
2753516,000000	2021-05-18T22:32:45:704
2754639,000000	2021-05-18T22:32:45:743
2752304,000000	2021-05-18T22:32:45:785
2752784,000000	2021-05-18T22:32:45:823
2751069,000000	2021-05-18T22:32:45:864
2752559,000000	2021-05-18T22:32:45:902
2754320,000000	2021-05-18T22:32:45:944
2756581,000000	2021-05-18T22:32:45:982
2757223,000000	2021-05-18T22:32:46:25
2758523,000000	2021-05-18T22:32:46:63
2759944,000000	2021-05-18T22:32:46:104
2763082,000000	2021-05-18T22:32:46:143
2764359,000000	2021-05-18T22:32:46:185
2766473,000000	2021-05-18T22:32:46:223
2769872,000000	2021-05-18T22:32:46:264
2771242,000000	2021-05-18T22:32:46:303
2775154,000000	2021-05-18T22:32:46:345
2775951,000000	2021-05-18T22:32:46:383
2775337,000000	2021-05-18T22:32:46:425
2773513,000000	2021-05-18T22:32:46:464
2772810,000000	2021-05-18T22:32:46:505
2771677,000000	2021-05-18T22:32:46:543
2773056,000000	2021-05-18T22:32:46:586
2774125,000000	2021-05-18T22:32:46:622
2775179,000000	2021-05-18T22:32:46:665
2774235,000000	2021-05-18T22:32:46:704
2776045,000000	2021-05-18T22:32:46:746
2775651,000000	2021-05-18T22:32:46:784
2776993,000000	2021-05-18T22:32:46:826
2779338,000000	2021-05-18T22:32:46:865
2779585,000000	2021-05-18T22:32:46:906
2782453,000000	2021-05-18T22:32:46:944
2782596,000000	2021-05-18T22:32:46:985
2784787,000000	2021-05-18T22:32:47:24
2785793,000000	2021-05-18T22:32:47:66
2785221,000000	2021-05-18T22:32:47:104
2782706,000000	2021-05-18T22:32:47:145
2781493,000000	2021-05-18T22:32:47:184
2778606,000000	2021-05-18T22:32:47:226
2777748,000000	2021-05-18T22:32:47:265
2777744,000000	2021-05-18T22:32:47:306
2778090,000000	2021-05-18T22:32:47:345
2777315,000000	2021-05-18T22:32:47:385
2777956,000000	2021-05-18T22:32:47:425
2776200,000000	2021-05-18T22:32:47:466
2776188,000000	2021-05-18T22:32:47:505
2778066,000000	2021-05-18T22:32:47:546
2777843,000000	2021-05-18T22:32:47:585
2780214,000000	2021-05-18T22:32:47:626
2779701,000000	2021-05-18T22:32:47:665
2782170,000000	2021-05-18T22:32:47:706
2782147,000000	2021-05-18T22:32:47:744
2783920,000000	2021-05-18T22:32:47:787
2780550,000000	2021-05-18T22:32:47:825
2777773,000000	2021-05-18T22:32:47:866
2775067,000000	2021-05-18T22:32:47:905
2773294,000000	2021-05-18T22:32:47:947
2772497,000000	2021-05-18T22:32:47:985
2773060,000000	2021-05-18T22:32:48:27
2772291,000000	2021-05-18T22:32:48:64
2772202,000000	2021-05-18T22:32:48:107
2772934,000000	2021-05-18T22:32:48:145
2772613,000000	2021-05-18T22:32:48:187
2770745,000000	2021-05-18T22:32:48:225
2769990,000000	2021-05-18T22:32:48:268
2785006,000000	2021-05-18T22:32:48:305
2801058,000000	2021-05-18T22:32:48:349
2793359,000000	2021-05-18T22:32:48:386
2789336,000000	2021-05-18T22:32:48:429
2791724,000000	2021-05-18T22:32:48:467
2805966,000000	2021-05-18T22:32:48:507
2814385,000000	2021-05-18T22:32:48:547
2822713,000000	2021-05-18T22:32:48:589
2833776,000000	2021-05-18T22:32:48:626
2828485,000000	2021-05-18T22:32:48:669
2822449,000000	2021-05-18T22:32:48:707
2816927,000000	2021-05-18T22:32:48:748
2806305,000000	2021-05-18T22:32:48:787
2798473,000000	2021-05-18T22:32:48:829
2791161,000000	2021-05-18T22:32:48:867
2790826,000000	2021-05-18T22:32:48:908
2801007,000000	2021-05-18T22:32:48:948
2833827,000000	2021-05-18T22:32:48:989
2926344,000000	2021-05-18T22:32:49:27
2856544,000000	2021-05-18T22:32:49:72
2930092,000000	2021-05-18T22:32:49:142
2913935,000000	2021-05-18T22:32:49:227
2920816,000000	2021-05-18T22:32:49:260
2937471,000000	2021-05-18T22:32:49:282
2914285,000000	2021-05-18T22:32:49:285
2911361,000000	2021-05-18T22:32:49:309
2903856,000000	2021-05-18T22:32:49:350
2905428,000000	2021-05-18T22:32:49:391
2892174,000000	2021-05-18T22:32:49:427
2840447,000000	2021-05-18T22:32:49:469
2808100,000000	2021-05-18T22:32:49:507
2819134,000000	2021-05-18T22:32:49:548
2797874,000000	2021-05-18T22:32:49:585
2815044,000000	2021-05-18T22:32:49:627
2830591,000000	2021-05-18T22:32:49:668
2825525,000000	2021-05-18T22:32:49:708
2804670,000000	2021-05-18T22:32:49:746
2802587,000000	2021-05-18T22:32:49:788
2800116,000000	2021-05-18T22:32:49:826
2793866,000000	2021-05-18T22:32:49:867
2789137,000000	2021-05-18T22:32:49:906
2789021,000000	2021-05-18T22:32:49:948
2800326,000000	2021-05-18T22:32:49:988
2806367,000000	2021-05-18T22:32:50:27
2807376,000000	2021-05-18T22:32:50:66
2808508,000000	2021-05-18T22:32:50:111
2811170,000000	2021-05-18T22:32:50:146
2817218,000000	2021-05-18T22:32:50:187
2821202,000000	2021-05-18T22:32:50:226
2822703,000000	2021-05-18T22:32:50:269
2822356,000000	2021-05-18T22:32:50:306
2821356,000000	2021-05-18T22:32:50:348
2821108,000000	2021-05-18T22:32:50:386
2820729,000000	2021-05-18T22:32:50:427
2820695,000000	2021-05-18T22:32:50:467
2820800,000000	2021-05-18T22:32:50:508
2819800,000000	2021-05-18T22:32:50:547
2819011,000000	2021-05-18T22:32:50:592
2818571,000000	2021-05-18T22:32:50:627
2816242,000000	2021-05-18T22:32:50:670
2811884,000000	2021-05-18T22:32:50:706
2807454,000000	2021-05-18T22:32:50:755
2804470,000000	2021-05-18T22:32:50:786
2801423,000000	2021-05-18T22:32:50:828
2798667,000000	2021-05-18T22:32:50:866
2796834,000000	2021-05-18T22:32:50:908
2795998,000000	2021-05-18T22:32:50:947
2795301,000000	2021-05-18T22:32:50:988
2793893,000000	2021-05-18T22:32:51:27
2794346,000000	2021-05-18T22:32:51:68
2794292,000000	2021-05-18T22:32:51:107
2794113,000000	2021-05-18T22:32:51:149
2793070,000000	2021-05-18T22:32:51:188
2794210,000000	2021-05-18T22:32:51:229
2794391,000000	2021-05-18T22:32:51:268
2795501,000000	2021-05-18T22:32:51:308
2793694,000000	2021-05-18T22:32:51:348
2792067,000000	2021-05-18T22:32:51:389
2787815,000000	2021-05-18T22:32:51:429
2787171,000000	2021-05-18T22:32:51:469
2784903,000000	2021-05-18T22:32:51:508
2784128,000000	2021-05-18T22:32:51:549
2783878,000000	2021-05-18T22:32:51:587
2783742,000000	2021-05-18T22:32:51:628
2783534,000000	2021-05-18T22:32:51:667
2782400,000000	2021-05-18T22:32:51:708
2782449,000000	2021-05-18T22:32:51:748
2782940,000000	2021-05-18T22:32:51:789
2783886,000000	2021-05-18T22:32:51:829
2784829,000000	2021-05-18T22:32:51:869
2786859,000000	2021-05-18T22:32:51:911
2786574,000000	2021-05-18T22:32:51:961
2785142,000000	2021-05-18T22:32:51:990
2783188,000000	2021-05-18T22:32:52:31
2781396,000000	2021-05-18T22:32:52:70
2779779,000000	2021-05-18T22:32:52:112
2779378,000000	2021-05-18T22:32:52:150
2779736,000000	2021-05-18T22:32:52:192
2780201,000000	2021-05-18T22:32:52:241
2781649,000000	2021-05-18T22:32:52:273
2780625,000000	2021-05-18T22:32:52:310
2782425,000000	2021-05-18T22:32:52:352
2782165,000000	2021-05-18T22:32:52:402
2784766,000000	2021-05-18T22:32:52:433
2785288,000000	2021-05-18T22:32:52:471
2789031,000000	2021-05-18T22:32:52:513
2789931,000000	2021-05-18T22:32:52:552
2792082,000000	2021-05-18T22:32:52:593
2790213,000000	2021-05-18T22:32:52:631
2789384,000000	2021-05-18T22:32:52:672
2791105,000000	2021-05-18T22:32:52:711
2792491,000000	2021-05-18T22:32:52:753
2794812,000000	2021-05-18T22:32:52:791
2797419,000000	2021-05-18T22:32:52:833
2798477,000000	2021-05-18T22:32:52:871
2800761,000000	2021-05-18T22:32:52:913
2801852,000000	2021-05-18T22:32:52:952
2803723,000000	2021-05-18T22:32:52:993
2806368,000000	2021-05-18T22:32:53:43
2809599,000000	2021-05-18T22:32:53:72
2813145,000000	2021-05-18T22:32:53:123
2815147,000000	2021-05-18T22:32:53:157
2818955,000000	2021-05-18T22:32:53:193
2821993,000000	2021-05-18T22:32:53:236
2821581,000000	2021-05-18T22:32:53:271
2823160,000000	2021-05-18T22:32:53:314
2822339,000000	2021-05-18T22:32:53:353
2823113,000000	2021-05-18T22:32:53:393
2824446,000000	2021-05-18T22:32:53:432
2826601,000000	2021-05-18T22:32:53:474
2828023,000000	2021-05-18T22:32:53:513
2829376,000000	2021-05-18T22:32:53:555
2829962,000000	2021-05-18T22:32:53:592
2832983,000000	2021-05-18T22:32:53:633
2833104,000000	2021-05-18T22:32:53:671
2834879,000000	2021-05-18T22:32:53:712
2836991,000000	2021-05-18T22:32:53:752
2839871,000000	2021-05-18T22:32:53:793
2842519,000000	2021-05-18T22:32:53:831
2843509,000000	2021-05-18T22:32:53:872
2844279,000000	2021-05-18T22:32:53:912
2843310,000000	2021-05-18T22:32:53:954
2844400,000000	2021-05-18T22:32:53:990
2842909,000000	2021-05-18T22:32:54:47
2844113,000000	2021-05-18T22:32:54:72
2845310,000000	2021-05-18T22:32:54:113
2846651,000000	2021-05-18T22:32:54:154
2848775,000000	2021-05-18T22:32:54:192
2846981,000000	2021-05-18T22:32:54:230
2848577,000000	2021-05-18T22:32:54:274
2847940,000000	2021-05-18T22:32:54:312
2850069,000000	2021-05-18T22:32:54:354
2850392,000000	2021-05-18T22:32:54:392
2851986,000000	2021-05-18T22:32:54:433
2853450,000000	2021-05-18T22:32:54:472
2852860,000000	2021-05-18T22:32:54:513
2853422,000000	2021-05-18T22:32:54:553
2852247,000000	2021-05-18T22:32:54:595
2852460,000000	2021-05-18T22:32:54:632
2850900,000000	2021-05-18T22:32:54:674
2851410,000000	2021-05-18T22:32:54:713
2852498,000000	2021-05-18T22:32:54:754
2855893,000000	2021-05-18T22:32:54:793
2856163,000000	2021-05-18T22:32:54:834
2859166,000000	2021-05-18T22:32:54:872
2861598,000000	2021-05-18T22:32:54:914
2861526,000000	2021-05-18T22:32:54:953
2865303,000000	2021-05-18T22:32:54:993
2866780,000000	2021-05-18T22:32:55:34
2870947,000000	2021-05-18T22:32:55:78
2874434,000000	2021-05-18T22:32:55:113
2875724,000000	2021-05-18T22:32:55:156
2876694,000000	2021-05-18T22:32:55:203
2878239,000000	2021-05-18T22:32:55:234
2877535,000000	2021-05-18T22:32:55:273
2878403,000000	2021-05-18T22:32:55:315
2880008,000000	2021-05-18T22:32:55:353
2882121,000000	2021-05-18T22:32:55:394
2884745,000000	2021-05-18T22:32:55:432
2887070,000000	2021-05-18T22:32:55:475
2890773,000000	2021-05-18T22:32:55:513
2891471,000000	2021-05-18T22:32:55:556
2893591,000000	2021-05-18T22:32:55:593
2896679,000000	2021-05-18T22:32:55:634
2897900,000000	2021-05-18T22:32:55:673
2901551,000000	2021-05-18T22:32:55:715
2903178,000000	2021-05-18T22:32:55:754
2905094,000000	2021-05-18T22:32:55:795
2905730,000000	2021-05-18T22:32:55:833
2905465,000000	2021-05-18T22:32:55:875
2906301,000000	2021-05-18T22:32:55:915
2907168,000000	2021-05-18T22:32:55:956
2907469,000000	2021-05-18T22:32:55:992
2909370,000000	2021-05-18T22:32:56:36
2911704,000000	2021-05-18T22:32:56:76
2915587,000000	2021-05-18T22:32:56:115
2916846,000000	2021-05-18T22:32:56:156
2919579,000000	2021-05-18T22:32:56:196
2924077,000000	2021-05-18T22:32:56:233
2925405,000000	2021-05-18T22:32:56:276
2928444,000000	2021-05-18T22:32:56:313
2932824,000000	2021-05-18T22:32:56:356
2934113,000000	2021-05-18T22:32:56:394
2932212,000000	2021-05-18T22:32:56:435
2932109,000000	2021-05-18T22:32:56:473
2933968,000000	2021-05-18T22:32:56:516
2935118,000000	2021-05-18T22:32:56:553
2938438,000000	2021-05-18T22:32:56:596
2940479,000000	2021-05-18T22:32:56:634
2940464,000000	2021-05-18T22:32:56:676
2944074,000000	2021-05-18T22:32:56:713
2945731,000000	2021-05-18T22:32:56:756
2950260,000000	2021-05-18T22:32:56:794
2951773,000000	2021-05-18T22:32:56:837
2956218,000000	2021-05-18T22:32:56:874
2957813,000000	2021-05-18T22:32:56:916
2961481,000000	2021-05-18T22:32:56:956
2961481,000000	2021-05-18T22:32:56:996
2960887,000000	2021-05-18T22:32:57:33
2961235,000000	2021-05-18T22:32:57:75
2960090,000000	2021-05-18T22:32:57:114
2964125,000000	2021-05-18T22:32:57:158
2964125,000000	2021-05-18T22:32:57:193
2965566,000000	2021-05-18T22:32:57:237
2966588,000000	2021-05-18T22:32:57:276
2967420,000000	2021-05-18T22:32:57:318
2968964,000000	2021-05-18T22:32:57:355
2970250,000000	2021-05-18T22:32:57:397
2971153,000000	2021-05-18T22:32:57:436
2972050,000000	2021-05-18T22:32:57:478
2972128,000000	2021-05-18T22:32:57:516
2970473,000000	2021-05-18T22:32:57:557
2968366,000000	2021-05-18T22:32:57:595
2967246,000000	2021-05-18T22:32:57:637
2964563,000000	2021-05-18T22:32:57:675
2963954,000000	2021-05-18T22:32:57:717
2963791,000000	2021-05-18T22:32:57:756
2963466,000000	2021-05-18T22:32:57:798
2962592,000000	2021-05-18T22:32:57:835
2962453,000000	2021-05-18T22:32:57:877
2962475,000000	2021-05-18T22:32:57:915
2962450,000000	2021-05-18T22:32:57:957
2963804,000000	2021-05-18T22:32:57:995
2963516,000000	2021-05-18T22:32:58:36
2962584,000000	2021-05-18T22:32:58:75
2961637,000000	2021-05-18T22:32:58:118
2960513,000000	2021-05-18T22:32:58:158
2956994,000000	2021-05-18T22:32:58:199
2953150,000000	2021-05-18T22:32:58:236
2952436,000000	2021-05-18T22:32:58:277
2949900,000000	2021-05-18T22:32:58:316
2948725,000000	2021-05-18T22:32:58:357
2947505,000000	2021-05-18T22:32:58:396
2945513,000000	2021-05-18T22:32:58:437
2944430,000000	2021-05-18T22:32:58:475
2941653,000000	2021-05-18T22:32:58:517
2940199,000000	2021-05-18T22:32:58:555
2940617,000000	2021-05-18T22:32:58:597
2940187,000000	2021-05-18T22:32:58:635
2939928,000000	2021-05-18T22:32:58:677
2938329,000000	2021-05-18T22:32:58:715
2933456,000000	2021-05-18T22:32:59:341
2928152,000000	2021-05-18T22:32:59:354
2923603,000000	2021-05-18T22:32:59:357
2919821,000000	2021-05-18T22:32:59:359
2918278,000000	2021-05-18T22:32:59:361
2916339,000000	2021-05-18T22:32:59:364
2914128,000000	2021-05-18T22:32:59:366
2911982,000000	2021-05-18T22:32:59:369
2908602,000000	2021-05-18T22:32:59:371
2906600,000000	2021-05-18T22:32:59:374
2904747,000000	2021-05-18T22:32:59:375
2902578,000000	2021-05-18T22:32:59:378
2901068,000000	2021-05-18T22:32:59:381
2899814,000000	2021-05-18T22:32:59:383
2897809,000000	2021-05-18T22:32:59:385
2892634,000000	2021-05-18T22:32:59:388
2886430,000000	2021-05-18T22:32:59:394
2880643,000000	2021-05-18T22:32:59:433
2876726,000000	2021-05-18T22:32:59:477
2875488,000000	2021-05-18T22:32:59:516
2872394,000000	2021-05-18T22:32:59:558
2871183,000000	2021-05-18T22:32:59:595
2866703,000000	2021-05-18T22:32:59:638
2863589,000000	2021-05-18T22:32:59:676
2861428,000000	2021-05-18T22:32:59:717
2860514,000000	2021-05-18T22:32:59:757
2857818,000000	2021-05-18T22:32:59:797
2856670,000000	2021-05-18T22:32:59:836
2855105,000000	2021-05-18T22:32:59:878
2854268,000000	2021-05-18T22:32:59:916
2850375,000000	2021-05-18T22:32:59:959
2842925,000000	2021-05-18T22:32:59:995
2836806,000000	2021-05-18T22:33:00:41
2832788,000000	2021-05-18T22:33:00:74
2829369,000000	2021-05-18T22:33:00:118
2825771,000000	2021-05-18T22:33:00:159
2822872,000000	2021-05-18T22:33:00:200
2819276,000000	2021-05-18T22:33:00:237
2816313,000000	2021-05-18T22:33:00:279
2813483,000000	2021-05-18T22:33:00:317
2811853,000000	2021-05-18T22:33:00:360
2810174,000000	2021-05-18T22:33:00:397
2808442,000000	2021-05-18T22:33:00:438
2808461,000000	2021-05-18T22:33:00:477
2806302,000000	2021-05-18T22:33:00:520
2803380,000000	2021-05-18T22:33:00:558
2797654,000000	2021-05-18T22:33:00:599
2792508,000000	2021-05-18T22:33:00:637
2785258,000000	2021-05-18T22:33:00:679
2782389,000000	2021-05-18T22:33:00:718
2778517,000000	2021-05-18T22:33:00:760
2776705,000000	2021-05-18T22:33:00:798
2774717,000000	2021-05-18T22:33:00:841
2772012,000000	2021-05-18T22:33:00:877
2769578,000000	2021-05-18T22:33:00:919
2767925,000000	2021-05-18T22:33:00:961
2766216,000000	2021-05-18T22:33:00:999
2766478,000000	2021-05-18T22:33:01:39
2764971,000000	2021-05-18T22:33:01:80
2764255,000000	2021-05-18T22:33:01:118
2763518,000000	2021-05-18T22:33:01:160
2761002,000000	2021-05-18T22:33:01:198
2754734,000000	2021-05-18T22:33:01:239
2748222,000000	2021-05-18T22:33:01:278
2743699,000000	2021-05-18T22:33:01:320
2739984,000000	2021-05-18T22:33:01:370
2739072,000000	2021-05-18T22:33:01:400
2736346,000000	2021-05-18T22:33:01:438
2733894,000000	2021-05-18T22:33:01:480
2731737,000000	2021-05-18T22:33:01:518
2729591,000000	2021-05-18T22:33:01:561
2728031,000000	2021-05-18T22:33:01:598
2727225,000000	2021-05-18T22:33:01:640
2726411,000000	2021-05-18T22:33:01:678
2726282,000000	2021-05-18T22:33:01:720
2726048,000000	2021-05-18T22:33:01:759
2725999,000000	2021-05-18T22:33:01:800
2727580,000000	2021-05-18T22:33:01:838
2724951,000000	2021-05-18T22:33:01:880
2720289,000000	2021-05-18T22:33:01:919
2714301,000000	2021-05-18T22:33:01:961
2709302,000000	2021-05-18T22:33:01:999
2707565,000000	2021-05-18T22:33:02:44
2704279,000000	2021-05-18T22:33:02:79
2703837,000000	2021-05-18T22:33:02:121
2703009,000000	2021-05-18T22:33:02:159
2699919,000000	2021-05-18T22:33:02:201
2699683,000000	2021-05-18T22:33:02:239
2697852,000000	2021-05-18T22:33:02:281
2698731,000000	2021-05-18T22:33:02:319
2697760,000000	2021-05-18T22:33:02:362
2697870,000000	2021-05-18T22:33:02:399
2699606,000000	2021-05-18T22:33:02:441
2700601,000000	2021-05-18T22:33:02:478
2700032,000000	2021-05-18T22:33:02:521
2700302,000000	2021-05-18T22:33:02:560
2699438,000000	2021-05-18T22:33:02:601
2693749,000000	2021-05-18T22:33:02:640
