light_intensity	ts
2123763,000000	2021-05-18T22:03:00:681
2123656,000000	2021-05-18T22:03:00:721
2123695,000000	2021-05-18T22:03:00:762
2123824,000000	2021-05-18T22:03:00:801
2123590,000000	2021-05-18T22:03:00:842
2123792,000000	2021-05-18T22:03:00:881
2123722,000000	2021-05-18T22:03:00:921
2123658,000000	2021-05-18T22:03:00:961
2123813,000000	2021-05-18T22:03:01:2
2123587,000000	2021-05-18T22:03:01:41
2123825,000000	2021-05-18T22:03:01:81
2123722,000000	2021-05-18T22:03:01:121
2123839,000000	2021-05-18T22:03:01:162
2123684,000000	2021-05-18T22:03:01:201
2123652,000000	2021-05-18T22:03:01:243
2123810,000000	2021-05-18T22:03:01:281
2123796,000000	2021-05-18T22:03:01:324
2123723,000000	2021-05-18T22:03:01:361
2123679,000000	2021-05-18T22:03:01:403
2123841,000000	2021-05-18T22:03:01:441
2123759,000000	2021-05-18T22:03:01:483
2123574,000000	2021-05-18T22:03:01:521
2123851,000000	2021-05-18T22:03:01:563
2123652,000000	2021-05-18T22:03:01:601
2123815,000000	2021-05-18T22:03:01:643
2123612,000000	2021-05-18T22:03:01:681
2123712,000000	2021-05-18T22:03:01:722
2123850,000000	2021-05-18T22:03:01:761
2123835,000000	2021-05-18T22:03:01:803
2123701,000000	2021-05-18T22:03:01:841
2123787,000000	2021-05-18T22:03:01:883
2123685,000000	2021-05-18T22:03:01:921
2123815,000000	2021-05-18T22:03:01:965
2123608,000000	2021-05-18T22:03:02:1
2123702,000000	2021-05-18T22:03:02:43
2123618,000000	2021-05-18T22:03:02:82
2123681,000000	2021-05-18T22:03:02:124
2123609,000000	2021-05-18T22:03:02:162
2123679,000000	2021-05-18T22:03:02:203
2123733,000000	2021-05-18T22:03:02:242
2123867,000000	2021-05-18T22:03:02:283
2123681,000000	2021-05-18T22:03:02:322
2123842,000000	2021-05-18T22:03:02:363
2123656,000000	2021-05-18T22:03:02:402
2123697,000000	2021-05-18T22:03:02:444
2123828,000000	2021-05-18T22:03:02:482
2123690,000000	2021-05-18T22:03:02:524
2123787,000000	2021-05-18T22:03:02:563
2123835,000000	2021-05-18T22:03:02:604
2123726,000000	2021-05-18T22:03:02:653
2123658,000000	2021-05-18T22:03:02:684
2123863,000000	2021-05-18T22:03:02:722
2123630,000000	2021-05-18T22:03:02:765
2123666,000000	2021-05-18T22:03:02:803
2123682,000000	2021-05-18T22:03:02:844
2123639,000000	2021-05-18T22:03:02:883
2123738,000000	2021-05-18T22:03:02:924
2123584,000000	2021-05-18T22:03:02:963
