x	y	z	ts
-0,014357	-0,016750	9,951750	2021-05-18T22:02:37:718
0,016750	-0,002393	9,951750	2021-05-18T22:02:37:718
0,052642	0,066999	9,927821	2021-05-18T22:02:37:724
-0,026321	-0,031107	9,930215	2021-05-18T22:02:37:728
0,009571	0,002393	9,939785	2021-05-18T22:02:37:728
0,071785	-0,052642	9,978070	2021-05-18T22:02:37:730
-0,038285	-0,014357	9,966106	2021-05-18T22:02:37:745
0,009571	0,043071	9,918249	2021-05-18T22:02:37:751
0,074178	-0,088534	9,966106	2021-05-18T22:02:37:757
0,023928	0,040678	10,028319	2021-05-18T22:02:37:759
0,014357	0,016750	9,978070	2021-05-18T22:02:37:760
0,035892	-0,011964	9,999605	2021-05-18T22:02:37:762
0,002393	-0,083749	9,932607	2021-05-18T22:02:37:763
0,069392	0,014357	9,994821	2021-05-18T22:02:38:65
0,043071	-0,050249	10,016356	2021-05-18T22:02:38:67
0,043071	-0,050249	10,016356	2021-05-18T22:02:38:71
0,043071	-0,050249	10,016356	2021-05-18T22:02:38:75
0,057428	-0,021535	9,987641	2021-05-18T22:02:38:76
0,023928	0,004786	9,946963	2021-05-18T22:02:38:90
0,040678	0,004786	9,982857	2021-05-18T22:02:38:93
0,064606	-0,055035	9,975677	2021-05-18T22:02:38:94
0,064606	-0,057428	10,004392	2021-05-18T22:02:38:97
0,007178	-0,016750	10,018748	2021-05-18T22:02:38:99
0,050249	0,016750	9,954143	2021-05-18T22:02:38:101
0,031107	-0,004786	10,040283	2021-05-18T22:02:38:102
0,035892	0,007178	10,013963	2021-05-18T22:02:38:105
0,093320	-0,083749	10,025927	2021-05-18T22:02:38:106
0,066999	0,035892	9,980463	2021-05-18T22:02:38:108
-0,040678	-0,062213	9,970891	2021-05-18T22:02:38:109
0,009571	-0,064606	9,997212	2021-05-18T22:02:38:110
0,057428	-0,110070	9,978070	2021-05-18T22:02:38:111
0,033500	0,055035	10,013963	2021-05-18T22:02:38:112
0,023928	-0,035892	9,942179	2021-05-18T22:02:38:114
0,057428	-0,043071	10,018748	2021-05-18T22:02:38:136
0,011964	-0,043071	10,025927	2021-05-18T22:02:38:137
0,059821	-0,043071	9,992428	2021-05-18T22:02:38:139
0,064606	-0,100499	10,004392	2021-05-18T22:02:38:141
0,019143	-0,055035	9,992428	2021-05-18T22:02:38:143
0,069392	0,033500	9,999605	2021-05-18T22:02:38:146
0,014357	0,033500	10,004392	2021-05-18T22:02:38:228
0,028714	-0,045464	9,978070	2021-05-18T22:02:38:229
-0,016750	-0,002393	9,982857	2021-05-18T22:02:38:233
-0,050249	-0,002393	10,035499	2021-05-18T22:02:38:238
0,019143	-0,038285	10,001998	2021-05-18T22:02:38:238
0,083749	-0,028714	10,006784	2021-05-18T22:02:38:239
0,033500	-0,038285	9,958927	2021-05-18T22:02:38:241
0,028714	-0,019143	10,009177	2021-05-18T22:02:38:245
0,066999	-0,074178	10,013963	2021-05-18T22:02:38:253
0,004786	0,004786	10,021141	2021-05-18T22:02:38:257
0,088534	-0,028714	9,982857	2021-05-18T22:02:38:273
0,016750	-0,045464	9,982857	2021-05-18T22:02:38:294
0,021535	-0,045464	10,009177	2021-05-18T22:02:38:313
0,043071	-0,055035	10,021141	2021-05-18T22:02:38:334
0,007178	-0,026321	10,030712	2021-05-18T22:02:38:354
0,016750	-0,026321	9,970891	2021-05-18T22:02:38:374
0,040678	-0,011964	9,942179	2021-05-18T22:02:38:393
0,038285	-0,031107	9,973285	2021-05-18T22:02:38:414
0,038285	-0,050249	9,958927	2021-05-18T22:02:38:434
0,014357	-0,038285	9,978070	2021-05-18T22:02:38:454
0,004786	-0,014357	9,968499	2021-05-18T22:02:38:476
0,045464	-0,014357	10,016356	2021-05-18T22:02:38:496
0,033500	-0,021535	10,030712	2021-05-18T22:02:38:516
0,023928	-0,021535	10,001998	2021-05-18T22:02:38:536
0,040678	-0,028714	10,030712	2021-05-18T22:02:38:556
0,002393	-0,023928	9,963714	2021-05-18T22:02:38:576
0,007178	-0,088534	10,013963	2021-05-18T22:02:38:595
0,007178	-0,016750	10,025927	2021-05-18T22:02:38:617
0,016750	-0,031107	9,968499	2021-05-18T22:02:38:635
0,023928	-0,011964	9,997212	2021-05-18T22:02:38:658
0,031107	-0,035892	9,999605	2021-05-18T22:02:38:676
-0,028714	0,004786	9,954143	2021-05-18T22:02:38:697
0,028714	-0,031107	10,013963	2021-05-18T22:02:38:716
0,009571	0,011964	9,954143	2021-05-18T22:02:38:737
-0,035892	-0,040678	10,011569	2021-05-18T22:02:38:768
-0,057428	-0,064606	9,994821	2021-05-18T22:02:38:778
0,074178	-0,059821	10,009177	2021-05-18T22:02:38:795
-0,004786	-0,059821	10,009177	2021-05-18T22:02:38:817
0,088534	0,074178	9,966106	2021-05-18T22:02:38:835
0,035892	-0,002393	9,942179	2021-05-18T22:02:38:858
0,021535	-0,050249	10,016356	2021-05-18T22:02:38:876
0,023928	-0,045464	10,011569	2021-05-18T22:02:38:897
0,038285	-0,021535	9,968499	2021-05-18T22:02:38:916
-0,033500	-0,014357	9,968499	2021-05-18T22:02:38:937
0,081356	0,002393	9,954143	2021-05-18T22:02:38:956
0,069392	0,004786	9,968499	2021-05-18T22:02:38:978
-0,028714	0,021535	9,997212	2021-05-18T22:02:38:996
0,040678	0,033500	10,009177	2021-05-18T22:02:39:17
0,011964	0,033500	9,978070	2021-05-18T22:02:39:36
0,047856	-0,033500	9,975677	2021-05-18T22:02:39:58
0,112463	-0,040678	10,006784	2021-05-18T22:02:39:76
0,031107	0,016750	9,980463	2021-05-18T22:02:39:97
0,126820	-0,059821	10,035499	2021-05-18T22:02:39:116
0,035892	-0,004786	10,016356	2021-05-18T22:02:39:138
0,045464	-0,031107	9,994821	2021-05-18T22:02:39:156
-0,009571	0,007178	9,994821	2021-05-18T22:02:39:178
0,066999	-0,045464	10,037891	2021-05-18T22:02:39:196
0,069392	-0,045464	9,973285	2021-05-18T22:02:39:218
-0,004786	-0,007178	9,968499	2021-05-18T22:02:39:236
-0,033500	-0,043071	10,018748	2021-05-18T22:02:39:258
0,059821	-0,026321	9,999605	2021-05-18T22:02:39:276
0,088534	-0,019143	10,004392	2021-05-18T22:02:39:298
0,081356	-0,043071	9,980463	2021-05-18T22:02:39:316
0,047856	-0,021535	9,978070	2021-05-18T22:02:39:340
0,090927	-0,062213	9,961320	2021-05-18T22:02:39:356
0,021535	-0,011964	9,997212	2021-05-18T22:02:39:379
0,019143	-0,019143	9,975677	2021-05-18T22:02:39:396
0,043071	-0,038285	10,035499	2021-05-18T22:02:39:418
0,040678	-0,033500	10,006784	2021-05-18T22:02:39:437
-0,040678	-0,102891	9,975677	2021-05-18T22:02:39:458
0,033500	-0,098106	9,939785	2021-05-18T22:02:39:477
-0,040678	-0,095713	9,939785	2021-05-18T22:02:39:498
0,004786	-0,007178	10,011569	2021-05-18T22:02:39:516
0,047856	0,004786	9,932607	2021-05-18T22:02:39:538
0,057428	-0,059821	9,951750	2021-05-18T22:02:39:556
-0,007178	-0,007178	9,963714	2021-05-18T22:02:39:580
0,098106	-0,050249	9,980463	2021-05-18T22:02:39:596
0,004786	0,002393	9,973285	2021-05-18T22:02:39:620
0,004786	-0,028714	10,011569	2021-05-18T22:02:39:636
0,016750	-0,014357	9,970891	2021-05-18T22:02:39:658
0,038285	-0,028714	9,954143	2021-05-18T22:02:39:677
0,081356	-0,033500	9,982857	2021-05-18T22:02:39:700
-0,004786	0,033500	9,954143	2021-05-18T22:02:39:717
0,038285	-0,016750	9,992428	2021-05-18T22:02:39:738
0,014357	0,026321	10,033106	2021-05-18T22:02:39:758
0,043071	-0,133998	9,958927	2021-05-18T22:02:39:779
0,066999	-0,057428	10,023535	2021-05-18T22:02:39:797
0,028714	0,007178	10,021141	2021-05-18T22:02:39:819
0,040678	-0,035892	10,006784	2021-05-18T22:02:39:837
0,043071	0,019143	10,021141	2021-05-18T22:02:39:859
0,081356	-0,045464	9,968499	2021-05-18T22:02:39:877
0,066999	0,004786	10,021141	2021-05-18T22:02:39:899
0,057428	-0,004786	10,028319	2021-05-18T22:02:39:917
0,009571	-0,023928	10,030712	2021-05-18T22:02:39:938
0,066999	-0,004786	10,006784	2021-05-18T22:02:39:957
0,043071	-0,047856	9,954143	2021-05-18T22:02:39:979
