v1	v2	v3	v4	ts
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:6
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:87
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:166
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:246
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:326
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:406
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:486
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:567
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:646
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:726
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:807
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:888
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:32:967
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:45
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:127
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:207
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:288
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:368
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:448
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:528
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:701
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:717
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:768
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:848
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:33:928
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:8
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:89
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:168
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:249
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:329
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:408
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:21:34:489
