v1	v2	v3	v4	ts
986,811096	222,479462	26,730000	986,849609	2021-05-18T22:22:37:890
986,816040	222,437180	26,740000	986,860840	2021-05-18T22:22:38:891
986,825745	222,355270	26,730000	986,913086	2021-05-18T22:22:39:892
986,827576	222,339417	26,740000	986,844482	2021-05-18T22:22:40:893
986,824280	222,365845	26,730000	986,794678	2021-05-18T22:22:41:902
986,820496	222,397552	26,740000	986,786377	2021-05-18T22:22:42:895
986,817810	222,421326	26,730000	986,793457	2021-05-18T22:22:43:898
986,812256	222,468887	26,740000	986,762207	2021-05-18T22:22:44:897
986,810791	222,482101	26,730000	986,797852	2021-05-18T22:22:45:907
986,808167	222,503250	26,740000	986,784180	2021-05-18T22:22:46:899
986,808960	222,497955	26,740000	986,816406	2021-05-18T22:22:47:900
986,816101	222,437180	26,740000	986,880371	2021-05-18T22:22:48:901
986,819824	222,405472	26,740000	986,853271	2021-05-18T22:22:49:902
986,826538	222,347351	26,740000	986,887207	2021-05-18T22:22:50:903
986,831604	222,305069	26,740000	986,877441	2021-05-18T22:22:51:904
986,834045	222,283936	26,750000	986,855957	2021-05-18T22:22:52:905
986,835815	222,268082	26,740000	986,851807	2021-05-18T22:22:53:915
986,837280	222,254868	26,740000	986,850586	2021-05-18T22:22:54:907
986,835815	222,268082	26,750000	986,822998	2021-05-18T22:22:55:918
986,831909	222,302429	26,750000	986,796875	2021-05-18T22:22:57:213
986,827515	222,339417	26,740000	986,787842	2021-05-18T22:22:57:909
986,821533	222,389618	26,750000	986,768066	2021-05-18T22:22:58:911
986,817932	222,421326	26,750000	986,785645	2021-05-18T22:22:59:919
986,813293	222,460968	26,750000	986,771729	2021-05-18T22:23:00:912
986,811951	222,471542	26,750000	986,799805	2021-05-18T22:23:01:914
986,811035	222,479462	26,750000	986,802490	2021-05-18T22:23:02:914
986,813538	222,458328	26,760000	986,836426	2021-05-18T22:23:03:915
986,816345	222,434540	26,760000	986,842041	2021-05-18T22:23:04:917
986,817810	222,421326	26,760000	986,830811	2021-05-18T22:23:05:917
986,823059	222,376419	26,760000	986,870605	2021-05-18T22:23:06:918
986,827148	222,342072	26,750000	986,863525	2021-05-18T22:23:07:919
986,833801	222,286575	26,760000	986,893555	2021-05-18T22:23:08:921
986,835815	222,268082	26,750000	986,854004	2021-05-18T22:23:09:921
986,834961	222,276001	26,750000	986,826904	2021-05-18T22:23:11:45
986,834595	222,278656	26,750000	986,831543	2021-05-18T22:23:12:87
986,832153	222,299789	26,760000	986,809814	2021-05-18T22:23:12:925
986,832031	222,299789	26,760000	986,830811	2021-05-18T22:23:13:935
986,825073	222,360565	26,760000	986,762695	2021-05-18T22:23:14:926
986,820496	222,397552	26,769999	986,779297	2021-05-18T22:23:15:927
986,812683	222,466248	26,769999	986,742188	2021-05-18T22:23:16:929
986,809204	222,495316	26,769999	986,777832	2021-05-18T22:23:17:929
986,806396	222,519104	26,769999	986,781494	2021-05-18T22:23:18:930
986,800537	222,569305	26,779999	986,747559	2021-05-18T22:23:19:931
986,795410	222,611572	26,769999	986,749268	2021-05-18T22:23:20:932
986,794128	222,622147	26,769999	986,782715	2021-05-18T22:23:21:943
986,797668	222,593079	26,779999	986,829834	2021-05-18T22:23:22:934
