light_level	ts
24,000000	2021-05-18T22:23:56:967
24,000000	2021-05-18T22:23:57:968
24,000000	2021-05-18T22:23:58:969
36,000000	2021-05-18T22:23:59:970
40,000000	2021-05-18T22:24:00:970
40,000000	2021-05-18T22:24:01:971
32,000000	2021-05-18T22:24:02:973
20,000000	2021-05-18T22:24:03:974
12,000000	2021-05-18T22:24:04:974
8,000000	2021-05-18T22:24:05:976
4,000000	2021-05-18T22:24:06:977
4,000000	2021-05-18T22:24:07:977
4,000000	2021-05-18T22:24:08:978
8,000000	2021-05-18T22:24:09:979
16,000000	2021-05-18T22:24:10:980
24,000000	2021-05-18T22:24:11:981
28,000000	2021-05-18T22:24:12:982
36,000000	2021-05-18T22:24:13:983
32,000000	2021-05-18T22:24:14:985
32,000000	2021-05-18T22:24:15:985
28,000000	2021-05-18T22:24:16:986
20,000000	2021-05-18T22:24:17:987
20,000000	2021-05-18T22:24:18:988
32,000000	2021-05-18T22:24:19:989
32,000000	2021-05-18T22:24:20:990
32,000000	2021-05-18T22:24:21:991
28,000000	2021-05-18T22:24:22:992
24,000000	2021-05-18T22:24:23:993
20,000000	2021-05-18T22:24:24:994
16,000000	2021-05-18T22:24:25:995
12,000000	2021-05-18T22:24:26:997
8,000000	2021-05-18T22:24:27:997
4,000000	2021-05-18T22:24:28:998
8,000000	2021-05-18T22:24:29:998
16,000000	2021-05-18T22:24:30:999
24,000000	2021-05-18T22:24:32:1
40,000000	2021-05-18T22:24:33:2
36,000000	2021-05-18T22:24:34:3
32,000000	2021-05-18T22:24:35:4
32,000000	2021-05-18T22:24:36:5
36,000000	2021-05-18T22:24:37:6
32,000000	2021-05-18T22:24:38:6
28,000000	2021-05-18T22:24:39:8
32,000000	2021-05-18T22:24:40:9
40,000000	2021-05-18T22:24:41:10
44,000000	2021-05-18T22:24:42:10
36,000000	2021-05-18T22:24:43:12
28,000000	2021-05-18T22:24:44:13
24,000000	2021-05-18T22:24:45:14
16,000000	2021-05-18T22:24:46:14
12,000000	2021-05-18T22:24:47:16
8,000000	2021-05-18T22:24:48:17
4,000000	2021-05-18T22:24:49:18
4,000000	2021-05-18T22:24:50:19
16,000000	2021-05-18T22:24:51:20
28,000000	2021-05-18T22:24:52:21
36,000000	2021-05-18T22:24:53:21
36,000000	2021-05-18T22:24:54:22
32,000000	2021-05-18T22:24:55:24
32,000000	2021-05-18T22:24:56:24
32,000000	2021-05-18T22:24:57:25
28,000000	2021-05-18T22:24:58:27
28,000000	2021-05-18T22:24:59:27
36,000000	2021-05-18T22:25:00:28
40,000000	2021-05-18T22:25:01:30
32,000000	2021-05-18T22:25:02:30
28,000000	2021-05-18T22:25:03:31
20,000000	2021-05-18T22:25:04:32
12,000000	2021-05-18T22:25:05:33
8,000000	2021-05-18T22:25:06:34
4,000000	2021-05-18T22:25:07:35
4,000000	2021-05-18T22:25:08:36
4,000000	2021-05-18T22:25:09:36
8,000000	2021-05-18T22:25:10:38
16,000000	2021-05-18T22:25:11:38
24,000000	2021-05-18T22:25:12:40
32,000000	2021-05-18T22:25:13:42
28,000000	2021-05-18T22:25:14:42
32,000000	2021-05-18T22:25:15:43
28,000000	2021-05-18T22:25:16:43
32,000000	2021-05-18T22:25:17:45
20,000000	2021-05-18T22:25:18:46
24,000000	2021-05-18T22:25:19:47
28,000000	2021-05-18T22:25:20:48
36,000000	2021-05-18T22:25:21:49
40,000000	2021-05-18T22:25:22:50
36,000000	2021-05-18T22:25:23:51
24,000000	2021-05-18T22:25:24:52
20,000000	2021-05-18T22:25:25:53
12,000000	2021-05-18T22:25:26:54
8,000000	2021-05-18T22:25:27:54
4,000000	2021-05-18T22:25:28:56
4,000000	2021-05-18T22:25:29:57
4,000000	2021-05-18T22:25:30:58
12,000000	2021-05-18T22:25:31:56
20,000000	2021-05-18T22:25:32:60
24,000000	2021-05-18T22:25:33:60
28,000000	2021-05-18T22:25:34:61
36,000000	2021-05-18T22:25:35:62
36,000000	2021-05-18T22:25:36:64
32,000000	2021-05-18T22:25:37:64
28,000000	2021-05-18T22:25:38:65
24,000000	2021-05-18T22:25:39:66
32,000000	2021-05-18T22:25:40:67
36,000000	2021-05-18T22:25:41:68
32,000000	2021-05-18T22:25:42:69
28,000000	2021-05-18T22:25:43:69
20,000000	2021-05-18T22:25:44:71
12,000000	2021-05-18T22:25:45:72
12,000000	2021-05-18T22:25:46:73
8,000000	2021-05-18T22:25:47:74
4,000000	2021-05-18T22:25:48:75
4,000000	2021-05-18T22:25:49:76
4,000000	2021-05-18T22:25:50:77
20,000000	2021-05-18T22:25:51:78
32,000000	2021-05-18T22:25:52:79
40,000000	2021-05-18T22:25:53:80
48,000000	2021-05-18T22:25:54:79
48,000000	2021-05-18T22:25:55:82
40,000000	2021-05-18T22:25:56:83
40,000000	2021-05-18T22:25:57:84
36,000000	2021-05-18T22:25:58:85
36,000000	2021-05-18T22:25:59:86
36,000000	2021-05-18T22:26:00:87
40,000000	2021-05-18T22:26:01:88
36,000000	2021-05-18T22:26:02:89
28,000000	2021-05-18T22:26:03:90
24,000000	2021-05-18T22:26:04:91
16,000000	2021-05-18T22:26:05:92
16,000000	2021-05-18T22:26:06:93
8,000000	2021-05-18T22:26:07:94
4,000000	2021-05-18T22:26:08:94
4,000000	2021-05-18T22:26:09:96
12,000000	2021-05-18T22:26:10:97
24,000000	2021-05-18T22:26:11:98
36,000000	2021-05-18T22:26:12:98
44,000000	2021-05-18T22:26:13:100
48,000000	2021-05-18T22:26:14:101
44,000000	2021-05-18T22:26:15:102
40,000000	2021-05-18T22:26:16:103
36,000000	2021-05-18T22:26:17:104
28,000000	2021-05-18T22:26:18:105
32,000000	2021-05-18T22:26:19:106
36,000000	2021-05-18T22:26:20:106
44,000000	2021-05-18T22:26:21:107
44,000000	2021-05-18T22:26:22:109
36,000000	2021-05-18T22:26:23:109
32,000000	2021-05-18T22:26:24:110
24,000000	2021-05-18T22:26:25:111
20,000000	2021-05-18T22:26:26:112
12,000000	2021-05-18T22:26:27:113
4,000000	2021-05-18T22:26:28:114
4,000000	2021-05-18T22:26:29:115
12,000000	2021-05-18T22:26:30:116
24,000000	2021-05-18T22:26:31:117
36,000000	2021-05-18T22:26:32:118
44,000000	2021-05-18T22:26:33:119
44,000000	2021-05-18T22:26:34:120
36,000000	2021-05-18T22:26:35:121
28,000000	2021-05-18T22:26:36:122
24,000000	2021-05-18T22:26:37:123
20,000000	2021-05-18T22:26:38:124
24,000000	2021-05-18T22:26:39:125
36,000000	2021-05-18T22:26:40:126
40,000000	2021-05-18T22:26:41:126
32,000000	2021-05-18T22:26:42:128
28,000000	2021-05-18T22:26:43:129
24,000000	2021-05-18T22:26:44:129
20,000000	2021-05-18T22:26:45:132
12,000000	2021-05-18T22:26:46:132
8,000000	2021-05-18T22:26:47:132
8,000000	2021-05-18T22:26:48:134
0,000000	2021-05-18T22:26:49:135
0,000000	2021-05-18T22:26:50:136
0,000000	2021-05-18T22:26:51:137
4,000000	2021-05-18T22:26:52:138
0,000000	2021-05-18T22:26:53:138
0,000000	2021-05-18T22:26:54:140
0,000000	2021-05-18T22:26:55:141
0,000000	2021-05-18T22:26:56:142
0,000000	2021-05-18T22:26:57:142
0,000000	2021-05-18T22:26:58:144
0,000000	2021-05-18T22:26:59:144
0,000000	2021-05-18T22:27:00:145
0,000000	2021-05-18T22:27:01:146
0,000000	2021-05-18T22:27:02:146
0,000000	2021-05-18T22:27:03:148
0,000000	2021-05-18T22:27:04:149
0,000000	2021-05-18T22:27:05:150
0,000000	2021-05-18T22:27:06:150
0,000000	2021-05-18T22:27:07:152
0,000000	2021-05-18T22:27:08:152
0,000000	2021-05-18T22:27:09:155
0,000000	2021-05-18T22:27:10:154
0,000000	2021-05-18T22:27:11:155
0,000000	2021-05-18T22:27:12:156
0,000000	2021-05-18T22:27:13:159
0,000000	2021-05-18T22:27:14:157
0,000000	2021-05-18T22:27:15:159
0,000000	2021-05-18T22:27:16:161
0,000000	2021-05-18T22:27:17:163
0,000000	2021-05-18T22:27:18:163
0,000000	2021-05-18T22:27:19:163
0,000000	2021-05-18T22:27:20:164
0,000000	2021-05-18T22:27:21:165
0,000000	2021-05-18T22:27:22:166
0,000000	2021-05-18T22:27:23:165
0,000000	2021-05-18T22:27:24:168
0,000000	2021-05-18T22:27:25:169
0,000000	2021-05-18T22:27:26:170
0,000000	2021-05-18T22:27:27:171
0,000000	2021-05-18T22:27:28:172
0,000000	2021-05-18T22:27:29:173
0,000000	2021-05-18T22:27:30:174
0,000000	2021-05-18T22:27:31:175
0,000000	2021-05-18T22:27:32:175
0,000000	2021-05-18T22:27:33:178
0,000000	2021-05-18T22:27:34:178
0,000000	2021-05-18T22:27:35:178
0,000000	2021-05-18T22:27:36:180
0,000000	2021-05-18T22:27:37:181
