x	y	z	ts
-0,621323	1,934642	9,593826	2021-05-18T22:22:37:231
-0,660242	1,853658	9,607206	2021-05-18T22:22:37:246
-0,701415	1,782231	9,617799	2021-05-18T22:22:37:270
-0,748654	1,736476	9,622606	2021-05-18T22:22:37:286
-0,791999	1,736987	9,619043	2021-05-18T22:22:37:309
-0,832080	1,733693	9,616254	2021-05-18T22:22:37:326
-0,872383	1,688526	9,620718	2021-05-18T22:22:37:350
-0,910349	1,651418	9,623641	2021-05-18T22:22:37:367
-1,309764	1,120555	9,653976	2021-05-18T22:22:37:390
-1,553462	1,051086	9,625609	2021-05-18T22:22:37:406
-1,554388	1,026671	9,628095	2021-05-18T22:22:37:430
-1,553938	0,989331	9,632076	2021-05-18T22:22:37:447
-1,557249	0,965258	9,633984	2021-05-18T22:22:37:468
-1,567561	0,962178	9,632619	2021-05-18T22:22:37:486
-1,587563	0,958833	9,629677	2021-05-18T22:22:37:511
-1,605750	0,958763	9,626667	2021-05-18T22:22:37:526
-1,628447	0,959406	9,622789	2021-05-18T22:22:37:550
-1,648826	0,951573	9,620097	2021-05-18T22:22:37:566
-1,671417	0,941390	9,617200	2021-05-18T22:22:37:590
-1,703411	0,942142	9,611511	2021-05-18T22:22:37:606
-1,735540	0,935848	9,606377	2021-05-18T22:22:37:640
-1,758320	0,924794	9,603304	2021-05-18T22:22:37:647
-1,775207	0,908623	9,601741	2021-05-18T22:22:37:671
-1,780566	0,884332	9,603017	2021-05-18T22:22:37:686
-1,772344	0,849132	9,607714	2021-05-18T22:22:37:709
-1,768691	0,808870	9,611859	2021-05-18T22:22:37:727
-2,101885	0,421003	9,569494	2021-05-18T22:22:37:753
-2,036473	0,681960	9,568600	2021-05-18T22:22:37:766
-2,038829	0,675045	9,568588	2021-05-18T22:22:37:791
-2,089090	0,561532	9,565081	2021-05-18T22:22:37:807
-2,091167	0,550199	9,565286	2021-05-18T22:22:37:830
-2,101456	0,537663	9,563744	2021-05-18T22:22:37:847
-2,114414	0,529550	9,561339	2021-05-18T22:22:37:869
-2,135407	0,517715	9,557322	2021-05-18T22:22:37:888
-2,175337	0,517290	9,548335	2021-05-18T22:22:37:911
-2,226563	0,530640	9,535787	2021-05-18T22:22:37:927
-2,251142	0,532577	9,529906	2021-05-18T22:22:37:950
-2,246276	0,502734	9,532675	2021-05-18T22:22:37:967
-2,222030	0,453255	9,540834	2021-05-18T22:22:37:991
-2,197540	0,411066	9,548415	2021-05-18T22:22:38:7
-2,171812	0,368720	9,556027	2021-05-18T22:22:38:30
-2,151227	0,335510	9,561906	2021-05-18T22:22:38:47
-2,783825	0,287690	9,398827	2021-05-18T22:22:38:73
-2,674080	0,363639	9,428014	2021-05-18T22:22:38:87
-2,691575	0,362251	9,423088	2021-05-18T22:22:38:110
-2,740263	0,372603	9,408640	2021-05-18T22:22:38:127
-2,773048	0,372992	9,399014	2021-05-18T22:22:38:151
-2,796992	0,373651	9,391891	2021-05-18T22:22:38:177
-2,854124	0,390543	9,373998	2021-05-18T22:22:38:190
-2,887540	0,407070	9,363054	2021-05-18T22:22:38:207
-2,886760	0,410807	9,363132	2021-05-18T22:22:38:231
-2,875046	0,413718	9,366608	2021-05-18T22:22:38:247
-2,840549	0,399158	9,377757	2021-05-18T22:22:38:270
-2,801383	0,376718	9,390459	2021-05-18T22:22:38:287
-2,802695	0,362145	9,390641	2021-05-18T22:22:38:311
-2,830763	0,359757	9,382310	2021-05-18T22:22:38:327
-2,856440	0,362669	9,374413	2021-05-18T22:22:38:351
-2,839314	0,345753	9,380253	2021-05-18T22:22:38:368
-2,804888	0,328330	9,391229	2021-05-18T22:22:38:392
-2,770627	0,313533	9,401899	2021-05-18T22:22:38:407
-2,700179	0,279428	9,423446	2021-05-18T22:22:38:430
-2,626460	0,244063	9,445238	2021-05-18T22:22:38:448
-2,595492	0,227754	9,454202	2021-05-18T22:22:38:471
-2,568473	0,213709	9,461905	2021-05-18T22:22:38:487
-2,526162	0,192490	9,473744	2021-05-18T22:22:38:511
-2,514041	0,186155	9,477095	2021-05-18T22:22:38:527
-2,489150	0,178841	9,483804	2021-05-18T22:22:38:552
-2,455479	0,166991	9,492793	2021-05-18T22:22:38:567
-3,028636	0,180239	9,325517	2021-05-18T22:22:38:592
-3,134640	0,219139	9,289585	2021-05-18T22:22:38:607
-3,151567	0,213648	9,283984	2021-05-18T22:22:38:632
-3,190627	0,212003	9,270671	2021-05-18T22:22:38:648
-3,142730	0,209478	9,287075	2021-05-18T22:22:38:672
-3,154065	0,178314	9,283882	2021-05-18T22:22:38:688
-3,046782	0,164631	9,319893	2021-05-18T22:22:38:712
-2,947543	0,146008	9,352061	2021-05-18T22:22:38:728
-2,903139	0,133161	9,366133	2021-05-18T22:22:38:751
-2,884526	0,129030	9,371940	2021-05-18T22:22:38:767
-2,850003	0,124876	9,382551	2021-05-18T22:22:38:792
-2,824531	0,122978	9,390276	2021-05-18T22:22:38:808
-2,786715	0,114352	9,401677	2021-05-18T22:22:38:831
-2,743265	0,101166	9,414598	2021-05-18T22:22:38:848
-2,797615	0,102129	9,398580	2021-05-18T22:22:38:872
-2,916291	0,115751	9,362277	2021-05-18T22:22:38:889
-2,935729	0,116291	9,356194	2021-05-18T22:22:38:911
-2,899509	0,114263	9,367506	2021-05-18T22:22:38:928
-2,850728	0,105864	9,382565	2021-05-18T22:22:38:952
-2,774561	0,090395	9,405532	2021-05-18T22:22:38:968
-2,702304	0,077206	9,426663	2021-05-18T22:22:38:991
-2,727899	0,073526	9,419318	2021-05-18T22:22:39:8
-2,858101	0,081310	9,380567	2021-05-18T22:22:39:32
-2,915369	0,088926	9,362858	2021-05-18T22:22:39:48
-2,813846	0,079600	9,393951	2021-05-18T22:22:39:71
-2,761147	0,078212	9,409587	2021-05-18T22:22:39:88
-2,760020	0,080006	9,409904	2021-05-18T22:22:39:112
-2,781356	0,078002	9,403635	2021-05-18T22:22:39:128
-2,864513	0,084178	9,378585	2021-05-18T22:22:39:151
-2,879369	0,085350	9,374024	2021-05-18T22:22:39:168
-2,838369	0,082022	9,386550	2021-05-18T22:22:39:192
-2,797967	0,078835	9,398700	2021-05-18T22:22:39:208
-2,830939	0,081895	9,388795	2021-05-18T22:22:39:231
-2,869742	0,086625	9,376965	2021-05-18T22:22:39:248
-2,898758	0,088001	9,368022	2021-05-18T22:22:39:272
-2,897398	0,093641	9,368388	2021-05-18T22:22:39:289
-2,958903	0,098990	9,349090	2021-05-18T22:22:39:311
-3,034490	0,111743	9,324686	2021-05-18T22:22:39:328
-3,099937	0,120502	9,303023	2021-05-18T22:22:39:353
-3,144011	0,136771	9,287996	2021-05-18T22:22:39:369
-3,179237	0,151514	9,275768	2021-05-18T22:22:39:391
-3,174811	0,163401	9,277082	2021-05-18T22:22:39:408
-3,119286	0,166192	9,295850	2021-05-18T22:22:39:432
-3,060522	0,166395	9,315358	2021-05-18T22:22:39:448
-3,041328	0,166675	9,321637	2021-05-18T22:22:39:472
-3,062643	0,175933	9,314487	2021-05-18T22:22:39:488
-3,083889	0,196467	9,307062	2021-05-18T22:22:39:512
-3,064340	0,215339	9,313100	2021-05-18T22:22:39:528
-3,006006	0,213345	9,332138	2021-05-18T22:22:39:552
-2,902618	0,215675	9,364758	2021-05-18T22:22:39:568
-2,809319	0,216583	9,393147	2021-05-18T22:22:39:592
-2,735587	0,210044	9,415032	2021-05-18T22:22:39:608
-2,726144	0,209552	9,417782	2021-05-18T22:22:39:632
-2,791111	0,225155	9,398372	2021-05-18T22:22:39:649
-2,917598	0,250976	9,359221	2021-05-18T22:22:39:672
-3,081050	0,288522	9,305604	2021-05-18T22:22:39:689
-3,206251	0,336035	9,261610	2021-05-18T22:22:39:712
-3,185509	0,385669	9,266832	2021-05-18T22:22:39:728
-3,100626	0,403680	9,294813	2021-05-18T22:22:39:753
-2,966114	0,414498	9,338134	2021-05-18T22:22:39:768
-2,860160	0,416945	9,371020	2021-05-18T22:22:39:792
-2,792401	0,429504	9,390868	2021-05-18T22:22:39:809
-2,744404	0,466257	9,403256	2021-05-18T22:22:39:832
-2,701308	0,506154	9,413667	2021-05-18T22:22:39:849
-2,661907	0,540261	9,422991	2021-05-18T22:22:39:872
-2,615874	0,574342	9,433860	2021-05-18T22:22:39:890
-2,570743	0,605297	9,444325	2021-05-18T22:22:39:912
-2,513727	0,636678	9,457601	2021-05-18T22:22:39:929
-2,464240	0,666823	9,468540	2021-05-18T22:22:39:952
-2,412774	0,694434	9,479803	2021-05-18T22:22:39:969
-2,343182	0,720776	9,495281	2021-05-18T22:22:39:993
-2,281864	0,745852	9,508269	2021-05-18T22:22:40:9
-2,232972	0,775511	9,517500	2021-05-18T22:22:40:32
-2,202745	0,812753	9,521436	2021-05-18T22:22:40:49
-2,176924	0,857747	9,523427	2021-05-18T22:22:40:73
-2,142732	0,898248	9,527447	2021-05-18T22:22:40:89
-2,093848	0,931600	9,535109	2021-05-18T22:22:40:112
-2,040803	0,962419	9,543545	2021-05-18T22:22:40:129
-1,981930	0,995371	9,552569	2021-05-18T22:22:40:153
-1,931391	1,024050	9,559887	2021-05-18T22:22:40:169
-1,893411	1,056052	9,564002	2021-05-18T22:22:40:192
-1,850144	1,093708	9,568236	2021-05-18T22:22:40:209
-1,793315	1,133653	9,574406	2021-05-18T22:22:40:233
-1,734062	1,162142	9,581902	2021-05-18T22:22:40:250
-1,676199	1,181671	9,589807	2021-05-18T22:22:40:272
-1,619745	1,212233	9,595692	2021-05-18T22:22:40:289
-1,575461	1,249852	9,598238	2021-05-18T22:22:40:313
-1,528626	1,284691	9,601212	2021-05-18T22:22:40:329
-1,485162	1,310795	9,604504	2021-05-18T22:22:40:352
-1,436961	1,333879	9,608657	2021-05-18T22:22:40:370
-1,389904	1,359232	9,612025	2021-05-18T22:22:40:393
-1,351210	1,403062	9,611245	2021-05-18T22:22:40:409
-1,294500	1,432464	9,614713	2021-05-18T22:22:40:432
-1,232612	1,448123	9,620499	2021-05-18T22:22:40:450
-1,167702	1,450654	9,628212	2021-05-18T22:22:40:474
-1,114640	1,456100	9,633677	2021-05-18T22:22:40:489
-1,075263	1,486632	9,633490	2021-05-18T22:22:40:512
-1,042199	1,537698	9,629107	2021-05-18T22:22:40:529
-0,996948	1,575326	9,627815	2021-05-18T22:22:40:554
-0,949855	1,593086	9,629654	2021-05-18T22:22:40:569
-0,901042	1,607855	9,631890	2021-05-18T22:22:40:592
-0,855398	1,633895	9,631670	2021-05-18T22:22:40:610
-0,810627	1,655555	9,631844	2021-05-18T22:22:40:634
-0,764451	1,676420	9,632010	2021-05-18T22:22:40:650
-0,717688	1,700191	9,631441	2021-05-18T22:22:40:672
-0,666761	1,718734	9,631810	2021-05-18T22:22:40:690
-0,611523	1,727465	9,633914	2021-05-18T22:22:40:713
-0,564280	1,741013	9,634357	2021-05-18T22:22:40:729
-0,509063	1,749185	9,635953	2021-05-18T22:22:40:753
-0,443518	1,732747	9,642160	2021-05-18T22:22:40:769
-0,378364	1,710995	9,648820	2021-05-18T22:22:40:794
-0,321235	1,702466	9,652399	2021-05-18T22:22:40:810
-0,268437	1,703094	9,653900	2021-05-18T22:22:40:832
-0,213020	1,689337	9,657699	2021-05-18T22:22:40:850
-0,149393	1,650335	9,665633	2021-05-18T22:22:40:874
-0,082959	1,596873	9,675406	2021-05-18T22:22:40:891
-0,020074	1,540098	9,684941	2021-05-18T22:22:40:913
0,043459	1,471835	9,695473	2021-05-18T22:22:40:930
0,108306	1,390443	9,706973	2021-05-18T22:22:40:954
0,168359	1,300784	9,718539	2021-05-18T22:22:40:970
0,231933	1,176692	9,733036	2021-05-18T22:22:40:993
0,299931	1,009691	9,749921	2021-05-18T22:22:41:10
0,364625	0,815166	9,765907	2021-05-18T22:22:41:34
0,418543	0,629139	9,777494	2021-05-18T22:22:41:50
0,472229	0,405821	9,786863	2021-05-18T22:22:41:73
0,535838	0,126625	9,791182	2021-05-18T22:22:41:90
0,602378	-0,201875	9,786050	2021-05-18T22:22:41:114
0,660930	-0,552033	9,768767	2021-05-18T22:22:41:130
0,713367	-0,919141	9,737385	2021-05-18T22:22:41:154
0,750546	-1,248898	9,697800	2021-05-18T22:22:41:170
0,774405	-1,475762	9,663996	2021-05-18T22:22:41:195
0,663959	6,459272	7,348969	2021-05-18T22:22:41:210
0,780428	6,226938	7,535686	2021-05-18T22:22:41:233
0,884183	6,019451	7,691217	2021-05-18T22:22:41:250
0,992792	5,805703	7,840827	2021-05-18T22:22:41:274
1,100236	5,594079	7,979107	2021-05-18T22:22:41:290
1,200716	5,435750	8,073493	2021-05-18T22:22:41:313
1,289319	5,330273	8,129959	2021-05-18T22:22:41:330
1,374754	5,250014	8,168096	2021-05-18T22:22:41:355
1,452546	5,205322	8,183222	2021-05-18T22:22:41:370
1,532566	5,179553	8,184978	2021-05-18T22:22:41:393
1,610326	5,173643	8,173779	2021-05-18T22:22:41:410
1,664245	5,212705	8,138082	2021-05-18T22:22:41:434
1,728413	5,291358	8,073692	2021-05-18T22:22:41:450
1,799048	5,336678	8,028305	2021-05-18T22:22:41:473
1,876141	5,325893	8,017814	2021-05-18T22:22:41:490
1,958152	5,300051	8,015328	2021-05-18T22:22:41:515
2,038356	5,251908	8,027014	2021-05-18T22:22:41:530
2,122716	5,207398	8,034143	2021-05-18T22:22:41:554
2,185599	5,201766	8,020921	2021-05-18T22:22:41:570
2,252459	5,204071	8,000903	2021-05-18T22:22:41:596
2,325278	5,188897	7,989920	2021-05-18T22:22:41:610
2,395656	5,164441	7,984971	2021-05-18T22:22:41:634
2,467016	5,152660	7,970841	2021-05-18T22:22:41:651
2,539452	5,148674	7,950643	2021-05-18T22:22:41:674
2,607305	5,149725	7,927968	2021-05-18T22:22:41:690
2,670604	5,157484	7,901811	2021-05-18T22:22:41:714
2,720989	5,180326	7,869614	2021-05-18T22:22:41:730
2,779156	5,216743	7,825105	2021-05-18T22:22:41:859
2,836338	5,229914	7,795741	2021-05-18T22:22:41:867
2,897528	5,219157	7,780432	2021-05-18T22:22:41:878
2,958770	5,214881	7,760224	2021-05-18T22:22:41:888
3,018391	5,228026	7,728354	2021-05-18T22:22:41:890
3,084301	5,246451	7,689748	2021-05-18T22:22:41:895
3,145573	5,256741	7,657835	2021-05-18T22:22:41:898
3,206723	5,246359	7,639570	2021-05-18T22:22:41:901
3,267883	5,240650	7,617540	2021-05-18T22:22:41:915
3,324532	5,248106	7,587836	2021-05-18T22:22:41:930
3,386350	5,258222	7,553418	2021-05-18T22:22:41:954
3,446754	5,265587	7,520895	2021-05-18T22:22:41:970
3,513403	5,272548	7,485093	2021-05-18T22:22:41:996
3,585811	5,288794	7,439153	2021-05-18T22:22:42:11
3,650054	5,297589	7,401556	2021-05-18T22:22:42:34
3,712281	5,308912	7,362391	2021-05-18T22:22:42:51
3,780165	5,321623	7,318542	2021-05-18T22:22:42:75
3,852278	5,315754	7,285128	2021-05-18T22:22:42:91
3,918395	5,300189	7,261168	2021-05-18T22:22:42:114
3,993392	5,304165	7,217273	2021-05-18T22:22:42:131
4,070183	5,300655	7,176841	2021-05-18T22:22:42:156
4,142473	5,283728	7,147903	2021-05-18T22:22:42:171
4,213561	5,269526	7,116768	2021-05-18T22:22:42:194
4,286161	5,270652	7,072442	2021-05-18T22:22:42:211
4,360357	5,269276	7,027973	2021-05-18T22:22:42:235
4,431616	5,283314	6,972643	2021-05-18T22:22:42:251
4,488931	5,309870	6,915574	2021-05-18T22:22:42:274
4,544158	5,338616	6,857127	2021-05-18T22:22:42:291
