light_intensity	ts
2103584,000000	2021-05-15T14:11:56:844
2103579,000000	2021-05-15T14:11:56:884
2103606,000000	2021-05-15T14:11:56:924
2103630,000000	2021-05-15T14:11:56:964
2103752,000000	2021-05-15T14:11:57:4
2103594,000000	2021-05-15T14:11:57:44
2103578,000000	2021-05-15T14:11:57:85
2103665,000000	2021-05-15T14:11:57:125
2103714,000000	2021-05-15T14:11:57:164
2103684,000000	2021-05-15T14:11:57:205
2103614,000000	2021-05-15T14:11:57:245
2103651,000000	2021-05-15T14:11:57:284
2103593,000000	2021-05-15T14:11:57:325
2103590,000000	2021-05-15T14:11:57:364
2103601,000000	2021-05-15T14:11:57:404
2103554,000000	2021-05-15T14:11:57:444
2103639,000000	2021-05-15T14:11:57:484
2103567,000000	2021-05-15T14:11:57:525
2103552,000000	2021-05-15T14:11:57:565
