light_intensity	ts
1449665,000000	2021-05-15T14:21:37:536
1450262,000000	2021-05-15T14:21:37:571
1448751,000000	2021-05-15T14:21:37:611
1449183,000000	2021-05-15T14:21:37:652
1451727,000000	2021-05-15T14:21:37:692
1448898,000000	2021-05-15T14:21:37:731
1441387,000000	2021-05-15T14:21:37:772
1436770,000000	2021-05-15T14:21:37:813
1439584,000000	2021-05-15T14:21:37:852
1446353,000000	2021-05-15T14:21:37:892
1451111,000000	2021-05-15T14:21:37:932
1452260,000000	2021-05-15T14:21:37:972
1451736,000000	2021-05-15T14:21:38:13
1450508,000000	2021-05-15T14:21:38:53
1449463,000000	2021-05-15T14:21:38:93
1451290,000000	2021-05-15T14:21:38:133
1452966,000000	2021-05-15T14:21:38:172
1451287,000000	2021-05-15T14:21:38:212
1448682,000000	2021-05-15T14:21:38:252
1445899,000000	2021-05-15T14:21:38:293
1443116,000000	2021-05-15T14:21:38:332
1441724,000000	2021-05-15T14:21:38:372
1441598,000000	2021-05-15T14:21:38:412
1444374,000000	2021-05-15T14:21:38:453
1449304,000000	2021-05-15T14:21:38:492
1455304,000000	2021-05-15T14:21:38:533
1460157,000000	2021-05-15T14:21:38:573
1460379,000000	2021-05-15T14:21:38:613
1458014,000000	2021-05-15T14:21:38:652
1454344,000000	2021-05-15T14:21:38:693
1452724,000000	2021-05-15T14:21:38:733
1450486,000000	2021-05-15T14:21:38:773
1450097,000000	2021-05-15T14:21:38:813
1451319,000000	2021-05-15T14:21:38:853
1453326,000000	2021-05-15T14:21:38:893
1455531,000000	2021-05-15T14:21:38:933
1454093,000000	2021-05-15T14:21:38:973
1450642,000000	2021-05-15T14:21:39:15
1448513,000000	2021-05-15T14:21:39:56
1445890,000000	2021-05-15T14:21:39:94
1442542,000000	2021-05-15T14:21:39:133
1441404,000000	2021-05-15T14:21:39:173
1441868,000000	2021-05-15T14:21:39:213
1442565,000000	2021-05-15T14:21:39:253
1445123,000000	2021-05-15T14:21:39:293
1448088,000000	2021-05-15T14:21:39:333
1448880,000000	2021-05-15T14:21:39:373
1450479,000000	2021-05-15T14:21:39:414
1451495,000000	2021-05-15T14:21:39:453
1449276,000000	2021-05-15T14:21:39:494
1447322,000000	2021-05-15T14:21:39:533
1447212,000000	2021-05-15T14:21:39:574
1450689,000000	2021-05-15T14:21:39:613
1454417,000000	2021-05-15T14:21:39:654
1455714,000000	2021-05-15T14:21:39:694
1455001,000000	2021-05-15T14:21:39:734
1455216,000000	2021-05-15T14:21:39:773
1453938,000000	2021-05-15T14:21:39:814
1451906,000000	2021-05-15T14:21:39:853
1452820,000000	2021-05-15T14:21:39:894
1454161,000000	2021-05-15T14:21:39:933
1455159,000000	2021-05-15T14:21:39:974
1452688,000000	2021-05-15T14:21:40:14
1449708,000000	2021-05-15T14:21:40:54
1449774,000000	2021-05-15T14:21:40:94
1453200,000000	2021-05-15T14:21:40:134
1456498,000000	2021-05-15T14:21:40:174
1459845,000000	2021-05-15T14:21:40:213
1459373,000000	2021-05-15T14:21:40:254
1458238,000000	2021-05-15T14:21:40:295
1460409,000000	2021-05-15T14:21:40:334
1464347,000000	2021-05-15T14:21:40:375
1464194,000000	2021-05-15T14:21:40:414
1459514,000000	2021-05-15T14:21:40:455
1453665,000000	2021-05-15T14:21:40:494
1451040,000000	2021-05-15T14:21:40:535
1450717,000000	2021-05-15T14:21:40:574
1450272,000000	2021-05-15T14:21:40:615
1449513,000000	2021-05-15T14:21:40:665
1448651,000000	2021-05-15T14:21:40:696
1448759,000000	2021-05-15T14:21:40:735
1448866,000000	2021-05-15T14:21:40:775
1450321,000000	2021-05-15T14:21:40:815
1449667,000000	2021-05-15T14:21:40:855
1447544,000000	2021-05-15T14:21:40:895
1444517,000000	2021-05-15T14:21:40:936
1444023,000000	2021-05-15T14:21:40:975
1444769,000000	2021-05-15T14:21:41:15
1447390,000000	2021-05-15T14:21:41:55
1449731,000000	2021-05-15T14:21:41:95
1449308,000000	2021-05-15T14:21:41:135
1449605,000000	2021-05-15T14:21:41:176
1450118,000000	2021-05-15T14:21:41:215
1452936,000000	2021-05-15T14:21:41:256
1454321,000000	2021-05-15T14:21:41:296
1453859,000000	2021-05-15T14:21:41:336
1450414,000000	2021-05-15T14:21:41:375
1450948,000000	2021-05-15T14:21:41:416
1451353,000000	2021-05-15T14:21:41:455
1452177,000000	2021-05-15T14:21:41:496
1452878,000000	2021-05-15T14:21:41:535
1452642,000000	2021-05-15T14:21:41:576
1453123,000000	2021-05-15T14:21:41:614
1455331,000000	2021-05-15T14:21:41:656
1459038,000000	2021-05-15T14:21:41:696
1459922,000000	2021-05-15T14:21:41:736
1458378,000000	2021-05-15T14:21:41:776
1454424,000000	2021-05-15T14:21:41:816
1453299,000000	2021-05-15T14:21:41:855
1453540,000000	2021-05-15T14:21:41:897
1455373,000000	2021-05-15T14:21:41:936
1457878,000000	2021-05-15T14:21:41:977
1459281,000000	2021-05-15T14:21:42:16
1461077,000000	2021-05-15T14:21:42:56
1460022,000000	2021-05-15T14:21:42:96
1458807,000000	2021-05-15T14:21:42:136
1456225,000000	2021-05-15T14:21:42:176
1452702,000000	2021-05-15T14:21:42:216
1448836,000000	2021-05-15T14:21:42:256
1447975,000000	2021-05-15T14:21:42:297
1448540,000000	2021-05-15T14:21:42:336
1450078,000000	2021-05-15T14:21:42:377
1453512,000000	2021-05-15T14:21:42:417
1454012,000000	2021-05-15T14:21:42:457
1453351,000000	2021-05-15T14:21:42:496
1451308,000000	2021-05-15T14:21:42:537
1448763,000000	2021-05-15T14:21:42:576
1445418,000000	2021-05-15T14:21:42:617
1441861,000000	2021-05-15T14:21:42:657
1439508,000000	2021-05-15T14:21:42:697
1439861,000000	2021-05-15T14:21:42:736
1441349,000000	2021-05-15T14:21:42:777
1441316,000000	2021-05-15T14:21:42:818
1441739,000000	2021-05-15T14:21:42:857
1441581,000000	2021-05-15T14:21:42:897
1441612,000000	2021-05-15T14:21:42:937
1443309,000000	2021-05-15T14:21:42:976
1447006,000000	2021-05-15T14:21:43:17
1448609,000000	2021-05-15T14:21:43:56
1449498,000000	2021-05-15T14:21:43:97
1448596,000000	2021-05-15T14:21:43:137
1446126,000000	2021-05-15T14:21:43:177
1442971,000000	2021-05-15T14:21:43:216
1444090,000000	2021-05-15T14:21:43:257
1449555,000000	2021-05-15T14:21:43:297
1455910,000000	2021-05-15T14:21:43:337
1460079,000000	2021-05-15T14:21:43:377
1461104,000000	2021-05-15T14:21:43:417
1457873,000000	2021-05-15T14:21:43:457
1450905,000000	2021-05-15T14:21:43:500
1444532,000000	2021-05-15T14:21:43:537
1443536,000000	2021-05-15T14:21:43:577
1446092,000000	2021-05-15T14:21:43:617
1448417,000000	2021-05-15T14:21:43:658
1450887,000000	2021-05-15T14:21:43:697
1450821,000000	2021-05-15T14:21:43:738
1448761,000000	2021-05-15T14:21:43:778
1445825,000000	2021-05-15T14:21:43:818
1445757,000000	2021-05-15T14:21:43:858
1450085,000000	2021-05-15T14:21:43:898
1454025,000000	2021-05-15T14:21:43:937
1455673,000000	2021-05-15T14:21:43:978
1455064,000000	2021-05-15T14:21:44:17
1455944,000000	2021-05-15T14:21:44:58
1457833,000000	2021-05-15T14:21:44:99
1459018,000000	2021-05-15T14:21:44:138
1460066,000000	2021-05-15T14:21:44:178
1460796,000000	2021-05-15T14:21:44:218
1462766,000000	2021-05-15T14:21:44:257
1464167,000000	2021-05-15T14:21:44:299
1464374,000000	2021-05-15T14:21:44:338
1462838,000000	2021-05-15T14:21:44:378
1459319,000000	2021-05-15T14:21:44:418
1456313,000000	2021-05-15T14:21:44:459
1454936,000000	2021-05-15T14:21:44:498
1454614,000000	2021-05-15T14:21:44:539
1454593,000000	2021-05-15T14:21:44:578
1453346,000000	2021-05-15T14:21:44:619
1450474,000000	2021-05-15T14:21:44:658
1449889,000000	2021-05-15T14:21:44:700
1452357,000000	2021-05-15T14:21:44:738
1456651,000000	2021-05-15T14:21:44:779
1458232,000000	2021-05-15T14:21:44:819
1456359,000000	2021-05-15T14:21:44:859
1453580,000000	2021-05-15T14:21:44:900
1453354,000000	2021-05-15T14:21:44:940
1453806,000000	2021-05-15T14:21:44:978
1456053,000000	2021-05-15T14:21:45:20
1457920,000000	2021-05-15T14:21:45:59
1459724,000000	2021-05-15T14:21:45:99
1459158,000000	2021-05-15T14:21:45:139
1458546,000000	2021-05-15T14:21:45:180
1462847,000000	2021-05-15T14:21:45:220
1470131,000000	2021-05-15T14:21:45:260
1475445,000000	2021-05-15T14:21:45:299
1473583,000000	2021-05-15T14:21:45:339
1471114,000000	2021-05-15T14:21:45:379
1470587,000000	2021-05-15T14:21:45:420
1471531,000000	2021-05-15T14:21:45:459
1469484,000000	2021-05-15T14:21:45:500
1468788,000000	2021-05-15T14:21:45:539
1469980,000000	2021-05-15T14:21:45:580
1471934,000000	2021-05-15T14:21:45:620
1474988,000000	2021-05-15T14:21:45:660
1476023,000000	2021-05-15T14:21:45:698
1475517,000000	2021-05-15T14:21:45:740
1473668,000000	2021-05-15T14:21:45:779
1472899,000000	2021-05-15T14:21:45:820
1474658,000000	2021-05-15T14:21:45:859
1479074,000000	2021-05-15T14:21:45:900
1482880,000000	2021-05-15T14:21:45:939
1484687,000000	2021-05-15T14:21:45:980
1484503,000000	2021-05-15T14:21:46:19
1485299,000000	2021-05-15T14:21:46:60
1486646,000000	2021-05-15T14:21:46:100
1488096,000000	2021-05-15T14:21:46:139
1488040,000000	2021-05-15T14:21:46:179
1486733,000000	2021-05-15T14:21:46:220
1484928,000000	2021-05-15T14:21:46:260
1483465,000000	2021-05-15T14:21:46:300
1482378,000000	2021-05-15T14:21:46:340
1482170,000000	2021-05-15T14:21:46:380
1480446,000000	2021-05-15T14:21:46:420
1479862,000000	2021-05-15T14:21:46:460
1480302,000000	2021-05-15T14:21:46:501
1480461,000000	2021-05-15T14:21:46:540
1480967,000000	2021-05-15T14:21:46:581
1481015,000000	2021-05-15T14:21:46:621
1479860,000000	2021-05-15T14:21:46:661
1477439,000000	2021-05-15T14:21:46:701
1475924,000000	2021-05-15T14:21:46:741
1476327,000000	2021-05-15T14:21:46:781
1476617,000000	2021-05-15T14:21:46:820
1478747,000000	2021-05-15T14:21:46:861
1482716,000000	2021-05-15T14:21:46:901
1486318,000000	2021-05-15T14:21:46:941
1486131,000000	2021-05-15T14:21:46:981
1485932,000000	2021-05-15T14:21:47:21
1485925,000000	2021-05-15T14:21:47:60
1489170,000000	2021-05-15T14:21:47:101
1491173,000000	2021-05-15T14:21:47:140
1489998,000000	2021-05-15T14:21:47:181
1487932,000000	2021-05-15T14:21:47:221
1487269,000000	2021-05-15T14:21:47:261
1485253,000000	2021-05-15T14:21:47:301
1483628,000000	2021-05-15T14:21:47:340
1483255,000000	2021-05-15T14:21:47:381
1482503,000000	2021-05-15T14:21:47:421
1483591,000000	2021-05-15T14:21:47:461
1484043,000000	2021-05-15T14:21:47:502
1480320,000000	2021-05-15T14:21:47:541
1474372,000000	2021-05-15T14:21:47:582
1471965,000000	2021-05-15T14:21:47:621
1473483,000000	2021-05-15T14:21:47:661
1478847,000000	2021-05-15T14:21:47:701
1483162,000000	2021-05-15T14:21:47:741
1485347,000000	2021-05-15T14:21:47:781
1485995,000000	2021-05-15T14:21:47:823
1485363,000000	2021-05-15T14:21:47:861
1486982,000000	2021-05-15T14:21:47:902
1486596,000000	2021-05-15T14:21:47:941
1482291,000000	2021-05-15T14:21:47:982
1478197,000000	2021-05-15T14:21:48:21
1476288,000000	2021-05-15T14:21:48:62
1477928,000000	2021-05-15T14:21:48:101
1479480,000000	2021-05-15T14:21:48:142
1478754,000000	2021-05-15T14:21:48:181
1477073,000000	2021-05-15T14:21:48:222
1474815,000000	2021-05-15T14:21:48:260
1471872,000000	2021-05-15T14:21:48:303
1469670,000000	2021-05-15T14:21:48:342
1468880,000000	2021-05-15T14:21:48:382
1464875,000000	2021-05-15T14:21:48:422
1461365,000000	2021-05-15T14:21:48:462
1460897,000000	2021-05-15T14:21:48:502
1462139,000000	2021-05-15T14:21:48:543
1464209,000000	2021-05-15T14:21:48:582
1466553,000000	2021-05-15T14:21:48:623
1467518,000000	2021-05-15T14:21:48:662
1468488,000000	2021-05-15T14:21:48:702
1469693,000000	2021-05-15T14:21:48:742
1469886,000000	2021-05-15T14:21:48:783
1467957,000000	2021-05-15T14:21:48:822
1466483,000000	2021-05-15T14:21:48:863
1468387,000000	2021-05-15T14:21:48:903
1473480,000000	2021-05-15T14:21:48:943
1475849,000000	2021-05-15T14:21:48:982
1474639,000000	2021-05-15T14:21:49:23
1472365,000000	2021-05-15T14:21:49:62
1469389,000000	2021-05-15T14:21:49:104
1468055,000000	2021-05-15T14:21:49:154
1468972,000000	2021-05-15T14:21:49:183
1470446,000000	2021-05-15T14:21:49:223
1469106,000000	2021-05-15T14:21:49:264
1466078,000000	2021-05-15T14:21:49:304
1461921,000000	2021-05-15T14:21:49:344
1458883,000000	2021-05-15T14:21:49:383
1458187,000000	2021-05-15T14:21:49:424
1459940,000000	2021-05-15T14:21:49:463
1465365,000000	2021-05-15T14:21:49:504
1471659,000000	2021-05-15T14:21:49:543
1475538,000000	2021-05-15T14:21:49:801
1478806,000000	2021-05-15T14:21:49:809
1479506,000000	2021-05-15T14:21:49:823
1475154,000000	2021-05-15T14:21:49:828
1473044,000000	2021-05-15T14:21:49:832
1472431,000000	2021-05-15T14:21:49:836
1474461,000000	2021-05-15T14:21:49:840
1475475,000000	2021-05-15T14:21:49:861
1476951,000000	2021-05-15T14:21:49:904
1479288,000000	2021-05-15T14:21:49:948
1480446,000000	2021-05-15T14:21:49:987
1479868,000000	2021-05-15T14:21:50:24
1478419,000000	2021-05-15T14:21:50:64
1475523,000000	2021-05-15T14:21:50:104
1468247,000000	2021-05-15T14:21:50:144
1462904,000000	2021-05-15T14:21:50:183
1462330,000000	2021-05-15T14:21:50:223
1462776,000000	2021-05-15T14:21:50:263
1464805,000000	2021-05-15T14:21:50:304
1466116,000000	2021-05-15T14:21:50:344
1467551,000000	2021-05-15T14:21:50:384
1468284,000000	2021-05-15T14:21:50:424
1471269,000000	2021-05-15T14:21:50:464
1472440,000000	2021-05-15T14:21:50:505
1472716,000000	2021-05-15T14:21:50:544
1470593,000000	2021-05-15T14:21:50:584
1469742,000000	2021-05-15T14:21:50:624
1468785,000000	2021-05-15T14:21:50:664
1468608,000000	2021-05-15T14:21:50:705
1465976,000000	2021-05-15T14:21:50:744
1467060,000000	2021-05-15T14:21:50:784
1472380,000000	2021-05-15T14:21:50:824
1478613,000000	2021-05-15T14:21:50:865
1484015,000000	2021-05-15T14:21:50:905
1483343,000000	2021-05-15T14:21:50:945
1487244,000000	2021-05-15T14:21:50:985
1491908,000000	2021-05-15T14:21:51:25
1491782,000000	2021-05-15T14:21:51:64
1489550,000000	2021-05-15T14:21:51:105
1483877,000000	2021-05-15T14:21:51:144
1476733,000000	2021-05-15T14:21:51:186
1473192,000000	2021-05-15T14:21:51:224
1472372,000000	2021-05-15T14:21:51:265
1470772,000000	2021-05-15T14:21:51:305
1472792,000000	2021-05-15T14:21:51:345
1473978,000000	2021-05-15T14:21:51:384
1473758,000000	2021-05-15T14:21:51:425
1472176,000000	2021-05-15T14:21:51:464
1470076,000000	2021-05-15T14:21:51:506
1469305,000000	2021-05-15T14:21:51:545
1468506,000000	2021-05-15T14:21:51:585
1467727,000000	2021-05-15T14:21:51:625
1470307,000000	2021-05-15T14:21:51:666
1474509,000000	2021-05-15T14:21:51:705
1479077,000000	2021-05-15T14:21:51:745
1479217,000000	2021-05-15T14:21:51:785
1477891,000000	2021-05-15T14:21:51:826
1475423,000000	2021-05-15T14:21:51:865
1475175,000000	2021-05-15T14:21:51:906
1477589,000000	2021-05-15T14:21:51:945
1480459,000000	2021-05-15T14:21:51:999
1485191,000000	2021-05-15T14:21:52:24
1486426,000000	2021-05-15T14:21:52:65
1484742,000000	2021-05-15T14:21:52:105
1484028,000000	2021-05-15T14:21:52:146
1481570,000000	2021-05-15T14:21:52:185
1480277,000000	2021-05-15T14:21:52:226
1477641,000000	2021-05-15T14:21:52:265
1475330,000000	2021-05-15T14:21:52:306
1473346,000000	2021-05-15T14:21:52:345
1473621,000000	2021-05-15T14:21:52:385
1475481,000000	2021-05-15T14:21:52:425
1475431,000000	2021-05-15T14:21:52:466
1477174,000000	2021-05-15T14:21:52:507
1479562,000000	2021-05-15T14:21:52:546
1481812,000000	2021-05-15T14:21:52:586
1485176,000000	2021-05-15T14:21:52:627
1487407,000000	2021-05-15T14:21:52:666
1487341,000000	2021-05-15T14:21:52:706
1489310,000000	2021-05-15T14:21:52:746
1492737,000000	2021-05-15T14:21:52:787
1492078,000000	2021-05-15T14:21:52:827
1492457,000000	2021-05-15T14:21:52:868
1493469,000000	2021-05-15T14:21:52:907
1496727,000000	2021-05-15T14:21:52:947
1497787,000000	2021-05-15T14:21:52:987
1495996,000000	2021-05-15T14:21:53:27
1495731,000000	2021-05-15T14:21:53:67
1494114,000000	2021-05-15T14:21:53:107
1489214,000000	2021-05-15T14:21:53:148
1482468,000000	2021-05-15T14:21:53:187
1477913,000000	2021-05-15T14:21:53:226
1477012,000000	2021-05-15T14:21:53:267
1475851,000000	2021-05-15T14:21:53:307
1474638,000000	2021-05-15T14:21:53:347
1474314,000000	2021-05-15T14:21:53:388
1474160,000000	2021-05-15T14:21:53:427
1473733,000000	2021-05-15T14:21:53:467
1469828,000000	2021-05-15T14:21:53:508
1466354,000000	2021-05-15T14:21:53:547
1462292,000000	2021-05-15T14:21:53:588
1456911,000000	2021-05-15T14:21:53:628
1451997,000000	2021-05-15T14:21:53:668
1450033,000000	2021-05-15T14:21:53:707
1451782,000000	2021-05-15T14:21:53:747
1453116,000000	2021-05-15T14:21:53:787
1457892,000000	2021-05-15T14:21:53:828
1460463,000000	2021-05-15T14:21:53:867
1464459,000000	2021-05-15T14:21:53:908
1469599,000000	2021-05-15T14:21:53:947
1471599,000000	2021-05-15T14:21:53:998
1472116,000000	2021-05-15T14:21:54:27
1470370,000000	2021-05-15T14:21:54:69
1466606,000000	2021-05-15T14:21:54:108
1464293,000000	2021-05-15T14:21:54:148
1462640,000000	2021-05-15T14:21:54:188
1462291,000000	2021-05-15T14:21:54:229
1460197,000000	2021-05-15T14:21:54:268
1459031,000000	2021-05-15T14:21:54:309
1458346,000000	2021-05-15T14:21:54:348
1458039,000000	2021-05-15T14:21:54:388
1458268,000000	2021-05-15T14:21:54:428
1458881,000000	2021-05-15T14:21:54:468
1458568,000000	2021-05-15T14:21:54:508
1458560,000000	2021-05-15T14:21:54:549
1460231,000000	2021-05-15T14:21:54:588
1464340,000000	2021-05-15T14:21:54:629
1467048,000000	2021-05-15T14:21:54:668
1469662,000000	2021-05-15T14:21:54:708
1471705,000000	2021-05-15T14:21:54:748
1472599,000000	2021-05-15T14:21:54:788
1470489,000000	2021-05-15T14:21:54:828
1469954,000000	2021-05-15T14:21:54:869
1471683,000000	2021-05-15T14:21:54:909
1474088,000000	2021-05-15T14:21:54:949
1474250,000000	2021-05-15T14:21:54:992
1472171,000000	2021-05-15T14:21:55:30
1467317,000000	2021-05-15T14:21:55:68
1463705,000000	2021-05-15T14:21:55:109
1460717,000000	2021-05-15T14:21:55:149
1457802,000000	2021-05-15T14:21:55:189
1453116,000000	2021-05-15T14:21:55:229
1451114,000000	2021-05-15T14:21:55:269
1449867,000000	2021-05-15T14:21:55:309
1448021,000000	2021-05-15T14:21:55:349
1444721,000000	2021-05-15T14:21:55:389
1439517,000000	2021-05-15T14:21:55:429
1435642,000000	2021-05-15T14:21:55:468
1434367,000000	2021-05-15T14:21:55:510
1434291,000000	2021-05-15T14:21:55:549
1439162,000000	2021-05-15T14:21:55:588
1446143,000000	2021-05-15T14:21:55:629
1451245,000000	2021-05-15T14:21:55:669
1453165,000000	2021-05-15T14:21:55:709
1455147,000000	2021-05-15T14:21:55:750
1456355,000000	2021-05-15T14:21:55:789
1455521,000000	2021-05-15T14:21:55:830
1451321,000000	2021-05-15T14:21:55:869
1447943,000000	2021-05-15T14:21:55:910
1448989,000000	2021-05-15T14:21:55:949
1451445,000000	2021-05-15T14:21:55:989
1453246,000000	2021-05-15T14:21:56:29
1452680,000000	2021-05-15T14:21:56:70
1450057,000000	2021-05-15T14:21:56:110
1448076,000000	2021-05-15T14:21:56:150
1446095,000000	2021-05-15T14:21:56:189
1446041,000000	2021-05-15T14:21:56:230
1443362,000000	2021-05-15T14:21:56:269
1439124,000000	2021-05-15T14:21:56:310
1436748,000000	2021-05-15T14:21:56:350
1436517,000000	2021-05-15T14:21:56:401
1438038,000000	2021-05-15T14:21:56:429
1440473,000000	2021-05-15T14:21:56:470
1440154,000000	2021-05-15T14:21:56:510
1439451,000000	2021-05-15T14:21:56:550
1439687,000000	2021-05-15T14:21:56:590
1441421,000000	2021-05-15T14:21:56:630
1441955,000000	2021-05-15T14:21:56:670
1438515,000000	2021-05-15T14:21:56:711
1432582,000000	2021-05-15T14:21:56:750
1428530,000000	2021-05-15T14:21:56:790
1430315,000000	2021-05-15T14:21:56:830
1435565,000000	2021-05-15T14:21:56:871
1439220,000000	2021-05-15T14:21:56:911
1439950,000000	2021-05-15T14:21:56:951
1435132,000000	2021-05-15T14:21:57:2
1429117,000000	2021-05-15T14:21:57:31
1424828,000000	2021-05-15T14:21:57:71
1420601,000000	2021-05-15T14:21:57:111
1418838,000000	2021-05-15T14:21:57:150
1414970,000000	2021-05-15T14:21:57:191
1410614,000000	2021-05-15T14:21:57:231
1406422,000000	2021-05-15T14:21:57:272
1404174,000000	2021-05-15T14:21:57:312
1403010,000000	2021-05-15T14:21:57:351
