x	y	z	ts
-9,273275	-2,834671	1,463349	2021-05-15T14:31:31:994
-9,272087	-2,838723	1,463024	2021-05-15T14:31:32:7
-9,270555	-2,841920	1,466524	2021-05-15T14:31:32:30
-9,269691	-2,844744	1,466511	2021-05-15T14:31:32:47
-9,269190	-2,846961	1,465373	2021-05-15T14:31:32:68
-9,269866	-2,844015	1,466816	2021-05-15T14:31:32:88
-9,269571	-2,844640	1,467469	2021-05-15T14:31:32:110
-9,269525	-2,844041	1,468923	2021-05-15T14:31:32:127
-9,269607	-2,842145	1,472067	2021-05-15T14:31:32:151
-9,267636	-2,846030	1,476959	2021-05-15T14:31:32:168
-9,267075	-2,847920	1,476841	2021-05-15T14:31:32:190
-9,268565	-2,846037	1,471107	2021-05-15T14:31:32:207
-9,268898	-2,847091	1,466965	2021-05-15T14:31:32:230
-9,269312	-2,847625	1,463309	2021-05-15T14:31:32:248
-9,268391	-2,850005	1,464509	2021-05-15T14:31:32:268
-9,268189	-2,849239	1,467269	2021-05-15T14:31:32:288
-9,268817	-2,846669	1,468295	2021-05-15T14:31:32:311
-9,270356	-2,841139	1,469291	2021-05-15T14:31:32:328
-9,272250	-2,834917	1,469354	2021-05-15T14:31:32:350
-9,273679	-2,830923	1,468040	2021-05-15T14:31:32:368
-9,275401	-2,826319	1,466031	2021-05-15T14:31:32:391
-9,275818	-2,826165	1,463686	2021-05-15T14:31:32:408
-9,276075	-2,825679	1,462996	2021-05-15T14:31:32:430
-9,275837	-2,826359	1,463188	2021-05-15T14:31:32:448
-9,275798	-2,827173	1,461864	2021-05-15T14:31:32:470
-9,276711	-2,824389	1,461447	2021-05-15T14:31:32:489
-9,276399	-2,824311	1,463583	2021-05-15T14:31:32:510
-9,276167	-2,824447	1,464793	2021-05-15T14:31:32:528
-9,276826	-2,824453	1,460596	2021-05-15T14:31:32:552
-9,275931	-2,828826	1,457817	2021-05-15T14:31:32:569
-9,276791	-2,828185	1,453586	2021-05-15T14:31:32:594
-9,278027	-2,825265	1,451371	2021-05-15T14:31:32:608
-9,278854	-2,822114	1,452212	2021-05-15T14:31:32:631
-9,280218	-2,817954	1,451575	2021-05-15T14:31:32:648
