light_level	ts
0,000000	2021-05-18T22:19:22:698
0,000000	2021-05-18T22:19:23:698
0,000000	2021-05-18T22:19:24:700
0,000000	2021-05-18T22:19:25:701
0,000000	2021-05-18T22:19:26:702
0,000000	2021-05-18T22:19:27:703
0,000000	2021-05-18T22:19:28:704
0,000000	2021-05-18T22:19:29:705
0,000000	2021-05-18T22:19:30:706
0,000000	2021-05-18T22:19:31:707
0,000000	2021-05-18T22:19:32:708
0,000000	2021-05-18T22:19:33:708
0,000000	2021-05-18T22:19:34:710
0,000000	2021-05-18T22:19:35:711
0,000000	2021-05-18T22:19:36:712
0,000000	2021-05-18T22:19:37:713
0,000000	2021-05-18T22:19:38:713
0,000000	2021-05-18T22:19:39:714
0,000000	2021-05-18T22:19:40:716
0,000000	2021-05-18T22:19:41:717
0,000000	2021-05-18T22:19:42:718
0,000000	2021-05-18T22:19:43:718
0,000000	2021-05-18T22:19:44:719
0,000000	2021-05-18T22:19:45:721
0,000000	2021-05-18T22:19:46:721
0,000000	2021-05-18T22:19:47:722
0,000000	2021-05-18T22:19:48:723
0,000000	2021-05-18T22:19:49:724
0,000000	2021-05-18T22:19:50:725
0,000000	2021-05-18T22:19:51:726
0,000000	2021-05-18T22:19:52:727
0,000000	2021-05-18T22:19:53:730
0,000000	2021-05-18T22:19:54:729
0,000000	2021-05-18T22:19:55:730
0,000000	2021-05-18T22:19:56:732
0,000000	2021-05-18T22:19:57:731
0,000000	2021-05-18T22:19:58:733
0,000000	2021-05-18T22:19:59:734
0,000000	2021-05-18T22:20:00:735
0,000000	2021-05-18T22:20:01:737
0,000000	2021-05-18T22:20:02:737
0,000000	2021-05-18T22:20:03:738
0,000000	2021-05-18T22:20:04:739
0,000000	2021-05-18T22:20:05:740
0,000000	2021-05-18T22:20:06:741
0,000000	2021-05-18T22:20:07:742
0,000000	2021-05-18T22:20:08:743
0,000000	2021-05-18T22:20:09:745
0,000000	2021-05-18T22:20:10:745
0,000000	2021-05-18T22:20:11:746
0,000000	2021-05-18T22:20:12:747
0,000000	2021-05-18T22:20:13:748
0,000000	2021-05-18T22:20:14:749
0,000000	2021-05-18T22:20:15:750
0,000000	2021-05-18T22:20:16:750
0,000000	2021-05-18T22:20:17:752
0,000000	2021-05-18T22:20:18:753
0,000000	2021-05-18T22:20:19:754
0,000000	2021-05-18T22:20:20:754
0,000000	2021-05-18T22:20:21:756
0,000000	2021-05-18T22:20:22:757
0,000000	2021-05-18T22:20:23:758
0,000000	2021-05-18T22:20:24:758
0,000000	2021-05-18T22:20:25:760
0,000000	2021-05-18T22:20:26:760
0,000000	2021-05-18T22:20:27:762
0,000000	2021-05-18T22:20:28:762
0,000000	2021-05-18T22:20:29:761
0,000000	2021-05-18T22:20:30:765
0,000000	2021-05-18T22:20:31:769
0,000000	2021-05-18T22:20:32:777
0,000000	2021-05-18T22:20:33:767
0,000000	2021-05-18T22:20:34:769
0,000000	2021-05-18T22:20:35:769
0,000000	2021-05-18T22:20:36:770
0,000000	2021-05-18T22:20:37:772
0,000000	2021-05-18T22:20:38:773
0,000000	2021-05-18T22:20:39:774
0,000000	2021-05-18T22:20:40:774
0,000000	2021-05-18T22:20:41:775
0,000000	2021-05-18T22:20:42:776
0,000000	2021-05-18T22:20:43:778
0,000000	2021-05-18T22:20:44:778
0,000000	2021-05-18T22:20:45:779
0,000000	2021-05-18T22:20:46:780
0,000000	2021-05-18T22:20:47:782
0,000000	2021-05-18T22:20:48:782
0,000000	2021-05-18T22:20:49:785
4,000000	2021-05-18T22:20:50:783
4,000000	2021-05-18T22:20:51:786
4,000000	2021-05-18T22:20:52:787
4,000000	2021-05-18T22:20:53:788
4,000000	2021-05-18T22:20:54:788
0,000000	2021-05-18T22:20:55:789
0,000000	2021-05-18T22:20:56:790
0,000000	2021-05-18T22:20:57:791
0,000000	2021-05-18T22:20:58:793
0,000000	2021-05-18T22:20:59:792
0,000000	2021-05-18T22:21:00:794
0,000000	2021-05-18T22:21:01:795
0,000000	2021-05-18T22:21:02:796
0,000000	2021-05-18T22:21:03:797
0,000000	2021-05-18T22:21:04:798
0,000000	2021-05-18T22:21:05:798
0,000000	2021-05-18T22:21:06:800
0,000000	2021-05-18T22:21:07:801
0,000000	2021-05-18T22:21:08:802
0,000000	2021-05-18T22:21:09:802
0,000000	2021-05-18T22:21:10:803
0,000000	2021-05-18T22:21:11:805
0,000000	2021-05-18T22:21:12:806
0,000000	2021-05-18T22:21:13:806
0,000000	2021-05-18T22:21:14:808
0,000000	2021-05-18T22:21:15:809
0,000000	2021-05-18T22:21:16:810
0,000000	2021-05-18T22:21:17:810
0,000000	2021-05-18T22:21:18:811
0,000000	2021-05-18T22:21:19:812
0,000000	2021-05-18T22:21:20:813
0,000000	2021-05-18T22:21:21:815
0,000000	2021-05-18T22:21:22:815
0,000000	2021-05-18T22:21:23:816
0,000000	2021-05-18T22:21:24:817
0,000000	2021-05-18T22:21:25:818
0,000000	2021-05-18T22:21:26:819
0,000000	2021-05-18T22:21:27:820
0,000000	2021-05-18T22:21:28:821
0,000000	2021-05-18T22:21:29:822
0,000000	2021-05-18T22:21:30:823
0,000000	2021-05-18T22:21:31:824
0,000000	2021-05-18T22:21:32:825
0,000000	2021-05-18T22:21:33:826
0,000000	2021-05-18T22:21:34:827
0,000000	2021-05-18T22:21:35:828
0,000000	2021-05-18T22:21:36:831
0,000000	2021-05-18T22:21:37:830
0,000000	2021-05-18T22:21:38:831
0,000000	2021-05-18T22:21:39:832
0,000000	2021-05-18T22:21:40:833
0,000000	2021-05-18T22:21:41:834
0,000000	2021-05-18T22:21:42:835
0,000000	2021-05-18T22:21:43:836
0,000000	2021-05-18T22:21:44:836
0,000000	2021-05-18T22:21:45:838
0,000000	2021-05-18T22:21:46:838
0,000000	2021-05-18T22:21:47:841
0,000000	2021-05-18T22:21:48:842
4,000000	2021-05-18T22:21:49:842
4,000000	2021-05-18T22:21:50:843
8,000000	2021-05-18T22:21:51:845
36,000000	2021-05-18T22:21:52:845
36,000000	2021-05-18T22:21:53:846
20,000000	2021-05-18T22:21:54:847
16,000000	2021-05-18T22:21:55:848
20,000000	2021-05-18T22:21:56:850
32,000000	2021-05-18T22:21:57:850
36,000000	2021-05-18T22:21:58:851
24,000000	2021-05-18T22:21:59:853
16,000000	2021-05-18T22:22:00:853
4,000000	2021-05-18T22:22:01:854
8,000000	2021-05-18T22:22:02:855
20,000000	2021-05-18T22:22:03:856
36,000000	2021-05-18T22:22:04:857
32,000000	2021-05-18T22:22:05:858
24,000000	2021-05-18T22:22:06:859
20,000000	2021-05-18T22:22:07:860
20,000000	2021-05-18T22:22:08:862
36,000000	2021-05-18T22:22:09:863
36,000000	2021-05-18T22:22:10:862
28,000000	2021-05-18T22:22:11:864
20,000000	2021-05-18T22:22:12:865
12,000000	2021-05-18T22:22:13:865
8,000000	2021-05-18T22:22:14:867
8,000000	2021-05-18T22:22:15:868
16,000000	2021-05-18T22:22:16:869
28,000000	2021-05-18T22:22:17:870
40,000000	2021-05-18T22:22:18:870
28,000000	2021-05-18T22:22:19:872
20,000000	2021-05-18T22:22:20:873
20,000000	2021-05-18T22:22:21:874
36,000000	2021-05-18T22:22:22:875
32,000000	2021-05-18T22:22:23:876
16,000000	2021-05-18T22:22:24:877
8,000000	2021-05-18T22:22:25:878
8,000000	2021-05-18T22:22:26:889
16,000000	2021-05-18T22:22:27:880
28,000000	2021-05-18T22:22:28:881
28,000000	2021-05-18T22:22:29:881
20,000000	2021-05-18T22:22:30:882
16,000000	2021-05-18T22:22:31:884
16,000000	2021-05-18T22:22:32:885
24,000000	2021-05-18T22:22:33:886
32,000000	2021-05-18T22:22:34:886
28,000000	2021-05-18T22:22:35:888
16,000000	2021-05-18T22:22:36:889
