x	y	z	ts
0,140000	-0,140000	0,420000	2021-05-18T22:17:37:220
0,070000	-0,140000	0,350000	2021-05-18T22:17:37:233
-0,140000	-0,140000	0,280000	2021-05-18T22:17:37:256
-0,210000	-0,210000	0,210000	2021-05-18T22:17:37:273
-0,210000	-0,280000	0,140000	2021-05-18T22:17:37:297
-0,210000	-0,420000	0,070000	2021-05-18T22:17:37:313
-0,140000	-0,700000	0,070000	2021-05-18T22:17:37:336
0,070000	-0,770000	0,140000	2021-05-18T22:17:37:354
0,560000	-0,490000	0,210000	2021-05-18T22:17:37:377
1,120000	-0,350000	0,070000	2021-05-18T22:17:37:393
1,190000	-0,350000	0,070000	2021-05-18T22:17:37:416
0,700000	-0,350000	0,070000	2021-05-18T22:17:37:433
0,420000	-0,350000	0,140000	2021-05-18T22:17:37:457
0,490000	-0,420000	0,140000	2021-05-18T22:17:37:473
0,280000	-0,420000	0,140000	2021-05-18T22:17:37:496
0,280000	-0,420000	0,070000	2021-05-18T22:17:37:514
0,070000	-0,350000	0,140000	2021-05-18T22:17:37:537
0,280000	-0,280000	0,140000	2021-05-18T22:17:37:554
0,280000	-0,280000	0,070000	2021-05-18T22:17:37:576
0,280000	-0,280000	0,070000	2021-05-18T22:17:37:595
-0,210000	-0,350000	0,070000	2021-05-18T22:17:37:617
-0,420000	-0,490000	0,070000	2021-05-18T22:17:37:633
-0,280000	-0,490000	0,070000	2021-05-18T22:17:37:656
-0,420000	-0,560000	0,070000	2021-05-18T22:17:37:674
-0,630000	-0,630000	0,070000	2021-05-18T22:17:37:699
-0,630000	-0,630000	0,140000	2021-05-18T22:17:37:714
-0,490000	-0,700000	0,140000	2021-05-18T22:17:37:737
-0,350000	-0,630000	0,140000	2021-05-18T22:17:37:754
-0,420000	-0,630000	0,140000	2021-05-18T22:17:37:777
-0,490000	-0,700000	0,140000	2021-05-18T22:17:37:794
-0,560000	-0,840000	0,140000	2021-05-18T22:17:37:816
-0,630000	-0,770000	0,210000	2021-05-18T22:17:37:833
-0,560000	-0,840000	0,210000	2021-05-18T22:17:37:858
-0,630000	-0,910000	0,280000	2021-05-18T22:17:37:874
-0,700000	-0,840000	0,280000	2021-05-18T22:17:37:896
-0,350000	-0,630000	0,280000	2021-05-18T22:17:37:914
-0,280000	-0,560000	0,280000	2021-05-18T22:17:37:938
-0,140000	-0,350000	0,280000	2021-05-18T22:17:37:954
-0,210000	-0,280000	0,140000	2021-05-18T22:17:37:977
-0,700000	-0,490000	0,070000	2021-05-18T22:17:37:994
-1,050000	-0,700000	0,070000	2021-05-18T22:17:38:18
-0,910000	-0,910000	0,070000	2021-05-18T22:17:38:34
-0,490000	-0,910000	0,070000	2021-05-18T22:17:38:57
-0,140000	-0,770000	0,070000	2021-05-18T22:17:38:74
-0,070000	-0,770000	0,140000	2021-05-18T22:17:38:98
-0,070000	-0,840000	0,140000	2021-05-18T22:17:38:114
