,value,experiments
7926,-1.4,
7927,-1.25,
7928,-1.03,
7929,-0.83,
7930,-0.71,
7931,-0.66,
7932,-0.63,
7933,-0.51,
7934,-0.24,
7935,0.18,
7936,0.68,
7937,1.11,
7938,1.32,
7939,1.21,
7940,0.77,
7941,0.12,
7942,-0.58,
7943,-1.14,
7944,-1.45,
7945,-1.49,
7946,-1.29,
7947,-0.95,
7948,-0.56,
7949,-0.19,
7950,0.09,
7951,0.25,
7952,0.29,
7953,0.22,
7954,0.15,
7955,0.19,
7956,0.44,
7957,0.92,
7958,1.54,
7959,2.16,
7960,2.62,
7961,2.79,
7962,2.65,
7963,2.25,
7964,1.67,
7965,1.01,
7966,0.39,
7967,-0.08,
7968,-0.33,
7969,-0.33,
7970,-0.13,
7971,0.14,
7972,0.32,
7973,0.25,
7974,-0.1,
7975,-0.67,
7976,-1.29,
7977,-1.82,
7978,-2.13,
7979,-2.19,
7980,-2.05,
7981,-1.78,
7982,-1.45,
7983,-1.11,
7984,-0.77,
7985,-0.46,
7986,-0.28,
7987,-0.31,
7988,-0.59,
7989,-1.06,
7990,-1.57,
7991,-1.86,
7992,-1.74,
7993,-1.15,
7994,-0.25,
7995,0.7,
7996,1.37,
7997,1.57,
7998,1.28,
7999,0.62,
8000,-0.17,
8001,-0.85,
8002,-1.27,
8003,-1.38,
8004,-1.27,
8005,-1.06,
8006,-0.87,
8007,-0.74,
8008,-0.61,
8009,-0.35,
8010,0.07,
8011,0.61,
8012,1.1,
8013,1.38,
8014,1.39,
8015,1.18,
8016,0.94,
8017,0.88,
8018,1.09,
8019,1.56,
8020,2.12,
8021,2.63,
8022,2.93,
8023,2.99,
8024,2.84,
8025,2.57,
8026,2.28,
8027,2.02,
8028,1.79,
8029,1.57,
8030,1.34,
8031,1.1,
8032,0.86,
8033,0.64,
8034,0.41,
8035,0.15,
8036,-0.17,
8037,-0.56,
8038,-0.98,
8039,-1.37,
8040,-1.71,
8041,-2.02,
8042,-2.34,
8043,-2.64,
8044,-2.83,
8045,-2.77,
8046,-2.34,
8047,-1.54,
8048,-0.58,
8049,0.31,
8050,0.85,
8051,0.95,
8052,0.68,
8053,0.23,
8054,-0.2,
8055,-0.47,
8056,-0.54,
8057,-0.43,
8058,-0.22,
8059,0.02,
8060,0.18,
8061,0.19,
8062,0.01,
8063,-0.33,
8064,-0.72,
8065,-1.06,
8066,-1.22,
8067,-1.18,
8068,-1.01,
8069,-0.79,
8070,-0.63,
8071,-0.53,
8072,-0.45,
8073,-0.34,
8074,-0.14,
8075,0.13,
8076,0.43,
8077,0.68,
8078,0.81,
8079,0.78,
8080,0.56,
8081,0.17,
8082,-0.32,
8083,-0.82,
8084,-1.18,
8085,-1.33,
8086,-1.21,
8087,-0.87,
8088,-0.42,
8089,-0.04,
8090,0.16,
8091,0.1,
8092,-0.19,
8093,-0.6,
8094,-1.04,
8095,-1.39,
8096,-1.62,
8097,-1.72,
8098,-1.71,
8099,-1.64,
8100,-1.59,
8101,-1.64,
8102,-1.83,
8103,-2.13,
8104,-2.45,
8105,-2.64,
8106,-2.58,
8107,-2.21,
8108,-1.55,
8109,-0.7,
8110,0.19,
8111,0.95,
8112,1.46,
8113,1.65,
8114,1.58,
8115,1.37,
8116,1.18,
8117,1.12,
8118,1.19,
8119,1.34,
8120,1.49,
8121,1.62,
8122,1.76,
8123,1.95,
8124,2.16,
8125,2.33,
8126,2.31,
8127,2.05,
8128,1.62,
8129,1.2,
8130,0.99,
8131,1.09,
8132,1.47,
8133,1.9,
8134,2.11,
8135,1.93,
8136,1.36,
8137,0.65,
8138,0.12,
8139,0.03,
8140,0.42,
8141,1.07,
8142,1.6,
8143,1.74,
8144,1.44,
8145,0.87,
8146,0.36,
8147,0.11,
8148,0.14,
8149,0.28,
8150,0.32,
8151,0.16,
8152,-0.1,
8153,-0.24,
8154,-0.1,
8155,0.32,
8156,0.82,
8157,1.1,
8158,0.98,
8159,0.45,
8160,-0.27,
8161,-0.87,
8162,-1.11,
8163,-0.93,
8164,-0.48,
8165,-0.02,
8166,0.26,
8167,0.3,
8168,0.2,
8169,0.12,
8170,0.15,
8171,0.28,
8172,0.4,
8173,0.4,
8174,0.23,
8175,-0.09,
8176,-0.47,
8177,-0.84,
8178,-1.15,
8179,-1.41,
8180,-1.62,
8181,-1.76,
8182,-1.81,
8183,-1.75,
8184,-1.57,
8185,-1.31,
8186,-1.04,
8187,-0.78,
8188,-0.58,
8189,-0.4,
8190,-0.24,
8191,-0.05,
8192,0.17,
8193,0.39,
8194,0.57,
8195,0.63,
8196,0.58,
8197,0.45,
8198,0.31,
8199,0.25,
8200,0.27,
8201,0.31,
8202,0.26,
8203,0.02,
8204,-0.45,
8205,-1.06,
8206,-1.66,
8207,-2.09,
8208,-2.27,
8209,-2.27,
8210,-2.17,
8211,-2.08,
8212,-2.02,
8213,-1.91,
8214,-1.63,
8215,-1.1,
8216,-0.38,
8217,0.35,
8218,0.89,
8219,1.08,
8220,0.92,
8221,0.58,
8222,0.29,
8223,0.2,
8224,0.3,
8225,0.47,
8226,0.55,
8227,0.44,
8228,0.19,
8229,-0.09,
8230,-0.32,
8231,-0.46,
8232,-0.5,
8233,-0.43,
8234,-0.2,
8235,0.2,
8236,0.77,
8237,1.35,
8238,1.74,
8239,1.78,
8240,1.43,
8241,0.86,
8242,0.29,
8243,-0.06,
8244,-0.16,
8245,-0.1,
8246,-0.02,
8247,-0.0,
8248,-0.03,
8249,0.03,
8250,0.25,
8251,0.59,
8252,0.95,
8253,1.12,
8254,1.04,
8255,0.68,
8256,0.19,
8257,-0.24,
8258,-0.46,
8259,-0.43,
8260,-0.23,
8261,-0.05,
8262,-0.04,
8263,-0.24,
8264,-0.54,
8265,-0.75,
8266,-0.74,
8267,-0.47,
8268,-0.09,
8269,0.21,
8270,0.27,
8271,0.04,
8272,-0.37,
8273,-0.82,
8274,-1.16,
8275,-1.32,
8276,-1.3,
8277,-1.14,
8278,-0.89,
8279,-0.59,
8280,-0.24,
8281,0.14,
8282,0.51,
8283,0.88,
8284,1.24,
8285,1.62,
8286,2.05,
8287,2.47,
8288,2.75,
8289,2.76,
8290,2.44,
8291,1.85,
8292,1.24,
8293,0.88,
8294,0.97,
8295,1.46,
8296,2.14,
8297,2.7,
8298,2.89,
8299,2.64,
8300,2.05,
8301,1.31,
8302,0.58,
8303,-0.01,
8304,-0.45,
8305,-0.73,
8306,-0.9,
8307,-0.97,
8308,-0.98,
8309,-0.98,
8310,-1.05,
8311,-1.21,
8312,-1.49,
8313,-1.83,
8314,-2.11,
8315,-2.23,
8316,-2.07,
8317,-1.62,
8318,-0.95,
8319,-0.23,
8320,0.35,
8321,0.64,
8322,0.58,
8323,0.23,
8324,-0.31,
8325,-0.92,
8326,-1.5,
8327,-1.99,
8328,-2.29,
8329,-2.38,
8330,-2.26,
8331,-1.99,
8332,-1.67,
8333,-1.38,
8334,-1.19,
8335,-1.09,
8336,-1.03,
8337,-0.92,
8338,-0.71,
8339,-0.38,
8340,0.08,
8341,0.6,
8342,1.15,
8343,1.65,
8344,2.07,
8345,2.35,
8346,2.48,
8347,2.44,
8348,2.25,
8349,1.95,
8350,1.57,
8351,1.15,
8352,0.73,
8353,0.31,
8354,-0.11,
8355,-0.52,
8356,-0.88,
8357,-1.11,
8358,-1.1,
8359,-0.77,
8360,-0.13,
8361,0.67,
8362,1.46,
8363,2.09,
8364,2.51,
8365,2.72,
8366,2.76,
8367,2.63,
8368,2.31,
8369,1.78,
8370,1.05,
8371,0.18,
8372,-0.71,
8373,-1.51,
8374,-2.11,
8375,-2.44,
8376,-2.44,
8377,-2.16,
8378,-1.68,
8379,-1.15,
8380,-0.7,
8381,-0.41,
8382,-0.24,
8383,-0.12,
8384,0.02,
8385,0.2,
8386,0.38,
8387,0.48,
8388,0.46,
8389,0.39,
8390,0.34,
8391,0.44,
8392,0.74,
8393,1.21,
8394,1.72,
8395,2.08,
8396,2.14,
8397,1.81,
8398,1.15,
8399,0.31,
8400,-0.51,
8401,-1.11,
8402,-1.37,
8403,-1.22,
8404,-0.72,
8405,0.03,
8406,0.86,
8407,1.62,
8408,2.21,
8409,2.58,
8410,2.76,
8411,2.81,
8412,2.81,
8413,2.8,
8414,2.81,
8415,2.81,
8416,2.83,
8417,2.91,
8418,3.09,
8419,3.37,
8420,3.69,
8421,3.91,
8422,3.94,
8423,3.74,
8424,3.39,
8425,3.02,
8426,2.77,
8427,2.66,
8428,2.63,
8429,2.52,
8430,2.18,
8431,1.53,
8432,0.62,
8433,-0.46,
8434,-1.56,
8435,-2.53,
8436,-3.31,
8437,-3.83,
8438,-4.12,
8439,-4.31,
8440,-4.52,
8441,-4.89,
8442,-5.47,
8443,-6.21,
8444,-6.99,
8445,-7.65,
8446,-8.11,
8447,-8.39,
8448,-8.51,
8449,-8.55,
8450,-8.5,
8451,-8.31,
8452,-7.95,
8453,-7.36,
8454,-6.5,
8455,-5.4,
8456,-4.14,
8457,-2.86,
8458,-1.68,
8459,-0.72,
8460,0.05,
8461,0.72,
8462,1.4,
8463,2.11,
8464,2.82,
8465,3.46,
8466,4.06,
8467,4.79,
8468,5.89,
8469,7.5,
8470,9.46,
8471,11.28,
8472,12.36,
8473,12.3,
8474,11.17,
8475,9.55,
8476,8.29,
8477,8.1,
8478,9.26,
8479,11.44,
8480,13.9,
8481,15.7,
8482,16.15,
8483,15.14,
8484,13.15,
8485,11.11,
8486,10.01,
8487,10.49,
8488,12.61,
8489,15.66,
8490,18.48,
8491,19.72,
8492,18.42,
8493,14.35,
8494,8.09,
8495,1.05,
8496,-5.08,
8497,-8.85,
8498,-10.08,
8499,-10.57,
8500,-14.53,
8501,-26.75,
8502,-50.4,
8503,-84.5,
8504,-122.84,
8505,-155.21,
8506,-171.13,
8507,-163.69,
8508,-132.29,
8509,-82.71,
8510,-24.63,
8511,31.53,
8512,76.95,
8513,105.83,
8514,115.37,
8515,106.45,
8516,84.17,
8517,56.88,
8518,33.99,
8519,22.07,
8520,21.92,
8521,28.72,
8522,35.05,
8523,34.61,
8524,25.59,
8525,10.73,
8526,-5.05,
8527,-17.29,
8528,-24.24,
8529,-26.62,
8530,-25.78,
8531,-22.35,
8532,-16.29,
8533,-7.23,
8534,3.92,
8535,15.0,
8536,23.35,
8537,26.81,
8538,24.59,
8539,17.71,
8540,8.44,
8541,-0.59,
8542,-6.75,
8543,-8.15,
8544,-3.94,
8545,5.91,
8546,19.62,
8547,33.48,
8548,42.69,
8549,42.84,
8550,32.51,
8551,14.24,
8552,-6.39,
8553,-23.31,
8554,-32.33,
8555,-32.87,
8556,-27.24,
8557,-19.28,
8558,-12.4,
8559,-8.05,
8560,-5.86,
8561,-4.45,
8562,-2.54,
8563,0.15,
8564,2.98,
8565,5.17,
8566,6.01,
8567,5.46,
8568,4.1,
8569,2.74,
8570,2.16,
8571,2.49,
8572,2.91,
8573,2.19,
8574,-0.72,
8575,-5.67,
8576,-11.32,
8577,-15.61,
8578,-16.84,
8579,-14.2,
8580,-8.52,
8581,-1.72,
8582,4.03,
8583,7.13,
8584,7.69,
8585,7.03,
8586,6.94,
8587,8.56,
8588,11.77,
8589,15.35,
8590,17.79,
8591,17.53,
8592,13.6,
8593,6.12,
8594,-3.47,
8595,-12.5,
8596,-17.86,
8597,-17.47,
8598,-11.32,
8599,-1.59,
8600,8.02,
8601,13.93,
8602,14.54,
8603,10.35,
8604,3.7,
8605,-2.71,
8606,-7.42,
8607,-10.24,
8608,-11.9,
8609,-13.02,
8610,-13.49,
8611,-12.74,
8612,-10.58,
8613,-7.42,
8614,-4.45,
8615,-2.7,
8616,-2.4,
8617,-2.81,
8618,-2.42,
8619,-0.23,
8620,3.78,
8621,8.25,
8622,11.42,
8623,12.08,
8624,10.12,
8625,6.58,
8626,2.85,
8627,0.11,
8628,-0.89,
8629,-0.07,
8630,2.07,
8631,4.68,
8632,6.74,
8633,7.54,
8634,7.11,
8635,6.0,
8636,5.07,
8637,4.74,
8638,4.68,
8639,4.31,
8640,2.91,
8641,0.54,
8642,-2.23,
8643,-4.71,
8644,-6.4,
8645,-7.41,
8646,-8.26,
8647,-9.2,
8648,-10.3,
8649,-11.11,
8650,-11.03,
8651,-9.89,
8652,-7.74,
8653,-5.15,
8654,-2.76,
8655,-1.07,
8656,-0.46,
8657,-0.84,
8658,-1.94,
8659,-3.39,
8660,-4.8,
8661,-6.02,
8662,-6.97,
8663,-7.75,
8664,-8.52,
8665,-9.4,
8666,-10.58,
8667,-12.12,
8668,-13.96,
8669,-15.98,
8670,-18.08,
8671,-20.31,
8672,-22.85,
8673,-25.77,
8674,-29.11,
8675,-32.86,
8676,-36.98,
8677,-41.62,
8678,-46.73,
8679,-52.12,
8680,-57.66,
8681,-63.0,
8682,-68.19,
8683,-73.46,
8684,-79.08,
8685,-85.4,
8686,-92.22,
8687,-99.12,
8688,-105.54,
8689,-111.07,
8690,-115.95,
8691,-120.66,
8692,-126.02,
8693,-132.79,
8694,-141.08,
8695,-150.27,
8696,-159.02,
8697,-165.42,
8698,-167.52,
8699,-163.57,
8700,-152.2,
8701,-132.94,
8702,-106.49,
8703,-74.39,
8704,-38.28,
8705,1.0,
8706,44.07,
8707,91.57,
8708,143.78,
8709,200.1,
8710,257.94,
8711,312.59,
8712,358.38,
8713,390.65,
8714,407.09,
8715,408.45,
8716,397.34,
8717,376.8,
8718,349.94,
8719,318.61,
8720,283.6,
8721,244.73,
8722,201.08,
8723,151.24,
8724,93.71,
8725,31.29,
8726,-34.55,
8727,-99.66,
8728,-157.79,
8729,-202.92,
8730,-232.1,
8731,-246.92,
8732,-252.81,
8733,-256.68,
8734,-263.41,
8735,-274.02,
8736,-284.49,
8737,-287.96,
8738,-277.17,
8739,-246.78,
8740,-194.67,
8741,-121.9,
8742,-31.98,
8743,66.61,
8744,162.86,
8745,245.92,
8746,306.87,
8747,340.98,
8748,348.21,
8749,332.55,
8750,300.36,
8751,258.46,
8752,212.64,
8753,167.2,
8754,125.52,
8755,89.41,
8756,59.95,
8757,37.43,
8758,21.02,
8759,9.11,
8760,-0.53,
8761,-10.46,
8762,-22.11,
8763,-34.77,
8764,-47.32,
8765,-58.68,
8766,-68.63,
8767,-77.97,
8768,-87.08,
8769,-94.47,
8770,-97.15,
8771,-91.8,
8772,-75.5,
8773,-50.96,
8774,-24.04,
8775,-1.64,
8776,11.07,
8777,13.19,
8778,8.5,
8779,1.99,
8780,-5.44,
8781,-12.17,
8782,-23.48,
8783,-44.22,
8784,-73.56,
8785,-102.9,
8786,-119.49,
8787,-110.21,
8788,-72.76,
8789,-18.55,
8790,33.09,
8791,64.95,
8792,72.22,
8793,63.25,
8794,51.99,
8795,47.84,
8796,50.2,
8797,50.49,
8798,41.22,
8799,24.05,
8800,9.54,
8801,11.22,
8802,35.92,
8803,77.64,
8804,119.81,
8805,144.14,
8806,139.33,
8807,106.54,
8808,57.65,
8809,7.91,
8810,-30.42,
8811,-52.52,
8812,-60.62,
8813,-60.89,
8814,-59.0,
8815,-57.96,
8816,-57.32,
8817,-54.95,
8818,-49.42,
8819,-41.52,
8820,-33.92,
8821,-29.61,
8822,-30.04,
8823,-34.17,
8824,-39.12,
8825,-41.7,
8826,-39.81,
8827,-33.58,
8828,-25.08,
8829,-17.25,
8830,-12.77,
8831,-13.31,
8832,-19.13,
8833,-28.76,
8834,-39.11,
8835,-45.96,
8836,-45.22,
8837,-34.71,
8838,-15.94,
8839,6.5,
8840,26.49,
8841,39.18,
8842,42.86,
8843,38.81,
8844,29.02,
8845,14.24,
8846,-6.8,
8847,-35.95,
8848,-72.48,
8849,-111.95,
8850,-147.0,
8851,-170.52,
8852,-178.74,
8853,-171.99,
8854,-153.57,
8855,-126.05,
8856,-91.98,
8857,-52.3,
8858,-8.43,
8859,36.43,
8860,77.73,
8861,111.29,
8862,134.71,
8863,147.23,
8864,148.92,
8865,139.24,
8866,118.0,
8867,86.24,
8868,47.55,
8869,7.81,
8870,-26.52,
8871,-50.62,
8872,-62.18,
8873,-61.54,
8874,-51.2,
8875,-34.54,
8876,-16.42,
8877,-2.48,
8878,1.97,
8879,-5.75,
8880,-23.69,
8881,-44.9,
8882,-59.95,
8883,-61.04,
8884,-45.43,
8885,-16.63,
8886,17.3,
8887,47.97,
8888,69.9,
8889,81.99,
8890,86.55,
8891,86.91,
8892,85.21,
8893,82.07,
8894,77.16,
8895,70.41,
8896,63.45,
8897,59.25,
8898,60.66,
8899,68.44,
8900,79.8,
8901,88.68,
8902,88.1,
8903,72.99,
8904,43.29,
8905,4.51,
8906,-34.24,
8907,-64.02,
8908,-79.7,
8909,-81.79,
8910,-75.44,
8911,-67.33,
8912,-62.57,
8913,-62.64,
8914,-65.85,
8915,-69.31,
8916,-70.79,
8917,-69.46,
8918,-65.27,
8919,-57.82,
8920,-45.84,
8921,-28.11,
8922,-4.98,
8923,20.34,
8924,41.89,
8925,53.12,
8926,49.85,
8927,32.51,
8928,6.28,
8929,-21.03,
8930,-42.28,
8931,-53.55,
8932,-54.85,
8933,-48.75,
8934,-38.03,
8935,-24.19,
8936,-7.51,
8937,11.89,
8938,32.85,
8939,52.85,
8940,69.05,
8941,79.84,
8942,85.7,
8943,88.98,
8944,92.19,
8945,96.21,
8946,99.38,
8947,98.14,
8948,88.76,
8949,69.75,
8950,43.04,
8951,13.59,
8952,-12.37,
8953,-29.94,
8954,-37.34,
8955,-36.29,
8956,-30.84,
8957,-25.28,
8958,-22.25,
8959,-22.03,
8960,-23.17,
8961,-23.74,
8962,-22.69,
8963,-20.26,
8964,-17.53,
8965,-15.56,
8966,-14.66,
8967,-14.11,
8968,-12.8,
8969,-9.97,
8970,-5.67,
8971,-0.81,
8972,3.51,
8973,6.47,
8974,8.04,
8975,8.85,
8976,9.95,
8977,12.14,
8978,15.65,
8979,20.13,
8980,24.7,
8981,28.59,
8982,31.3,
8983,32.81,
8984,33.48,
8985,33.8,
8986,33.95,
8987,33.77,
8988,32.71,
8989,30.16,
8990,25.72,
8991,19.41,
8992,11.59,
8993,2.95,
8994,-5.79,
8995,-14.22,
8996,-22.13,
8997,-29.17,
8998,-35.64,
8999,-41.4,
9000,-46.15,
9001,-49.51,
9002,-51.21,
9003,-51.24,
9004,-50.03,
9005,-48.3,
9006,-46.94,
9007,-46.26,
9008,-46.23,
9009,-46.45,
9010,-46.31,
9011,-45.42,
9012,-43.75,
9013,-41.78,
9014,-40.13,
9015,-39.36,
9016,-39.64,
9017,-40.9,
9018,-42.83,
9019,-45.14,
9020,-47.32,
9021,-48.57,
9022,-47.77,
9023,-43.82,
9024,-36.21,
9025,-25.47,
9026,-13.07,
9027,-1.09,
9028,8.69,
9029,15.28,
9030,18.6,
9031,19.12,
9032,17.48,
9033,14.29,
9034,9.99,
9035,5.35,
9036,1.34,
9037,-1.2,
9038,-1.71,
9039,-0.3,
9040,2.32,
9041,4.84,
9042,5.56,
9043,2.65,
9044,-4.98,
9045,-16.8,
9046,-30.21,
9047,-40.85,
9048,-44.32,
9049,-38.15,
9050,-23.17,
9051,-3.41,
9052,15.59,
9053,29.38,
9054,36.22,
9055,37.34,
9056,35.53,
9057,33.32,
9058,31.75,
9059,30.34,
9060,28.14,
9061,24.74,
9062,20.8,
9063,17.53,
9064,15.94,
9065,16.29,
9066,17.76,
9067,19.03,
9068,19.01,
9069,17.27,
9070,14.24,
9071,10.94,
9072,8.45,
9073,7.39,
9074,7.74,
9075,8.8,
9076,9.7,
9077,9.71,
9078,8.64,
9079,6.79,
9080,4.78,
9081,3.29,
9082,2.64,
9083,2.79,
9084,3.35,
9085,3.82,
9086,3.84,
9087,3.27,
9088,2.31,
9089,1.26,
9090,0.44,
9091,0.01,
9092,-0.06,
9093,0.05,
9094,0.13,
9095,0.02,
9096,-0.31,
9097,-0.78,
9098,-1.25,
9099,-1.64,
9100,-1.9,
9101,-2.04,
9102,-2.16,
9103,-2.33,
9104,-2.59,
9105,-2.94,
9106,-3.34,
9107,-3.78,
9108,-4.2,
9109,-4.64,
9110,-5.12,
9111,-5.68,
9112,-6.36,
9113,-7.14,
9114,-7.97,
9115,-8.83,
9116,-9.64,
9117,-10.41,
9118,-11.17,
9119,-11.98,
9120,-12.98,
9121,-14.2,
9122,-15.63,
9123,-17.15,
9124,-18.59,
9125,-19.8,
9126,-20.72,
9127,-21.42,
9128,-22.03,
9129,-22.73,
9130,-23.55,
9131,-24.36,
9132,-24.78,
9133,-24.39,
9134,-22.82,
9135,-19.95,
9136,-16.0,
9137,-11.47,
9138,-6.93,
9139,-2.83,
9140,0.7,
9141,4.03,
9142,7.71,
9143,12.22,
9144,17.75,
9145,24.05,
9146,30.51,
9147,36.52,
9148,41.61,
9149,45.78,
9150,49.41,
9151,53.15,
9152,57.69,
9153,63.62,
9154,71.27,
9155,80.39,
9156,89.89,
9157,97.71,
9158,101.25,
9159,98.12,
9160,87.05,
9161,68.62,
9162,45.11,
9163,19.76,
9164,-4.24,
9165,-24.6,
9166,-40.18,
9167,-50.7,
9168,-56.29,
9169,-57.28,
9170,-54.28,
9171,-48.58,
9172,-42.14,
9173,-37.25,
9174,-35.63,
9175,-37.82,
9176,-42.84,
9177,-48.63,
9178,-52.89,
9179,-54.15,
9180,-52.47,
9181,-49.36,
9182,-47.11,
9183,-47.67,
9184,-51.97,
9185,-59.73,
9186,-69.85,
9187,-80.55,
9188,-89.73,
9189,-95.28,
9190,-95.41,
9191,-89.31,
9192,-77.79,
9193,-63.43,
9194,-49.71,
9195,-39.39,
9196,-32.83,
9197,-27.92,
9198,-21.38,
9199,-10.84,
9200,3.7,
9201,19.82,
9202,34.11,
9203,44.29,
9204,48.99,
9205,48.98,
9206,46.61,
9207,44.4,
9208,43.87,
9209,44.74,
9210,44.93,
9211,41.36,
9212,31.42,
9213,14.46,
9214,-7.28,
9215,-29.2,
9216,-46.33,
9217,-55.69,
9218,-58.07,
9219,-57.76,
9220,-60.12,
9221,-68.44,
9222,-81.64,
9223,-94.13,
9224,-98.2,
9225,-87.51,
9226,-59.89,
9227,-18.22,
9228,30.87,
9229,79.31,
9230,120.02,
9231,148.08,
9232,161.09,
9233,158.41,
9234,140.6,
9235,109.26,
9236,67.5,
9237,20.21,
9238,-26.35,
9239,-66.14,
9240,-95.39,
9241,-114.23,
9242,-126.66,
9243,-138.84,
9244,-155.88,
9245,-178.88,
9246,-203.9,
9247,-223.42,
9248,-229.72,
9249,-218.52,
9250,-190.79,
9251,-152.24,
9252,-110.63,
9253,-72.38,
9254,-40.36,
9255,-13.51,
9256,11.65,
9257,39.05,
9258,71.35,
9259,109.36,
9260,152.05,
9261,196.67,
9262,238.84,
9263,272.82,
9264,292.94,
9265,295.86,
9266,282.97,
9267,261.14,
9268,240.66,
9269,230.9,
9270,235.55,
9271,250.62,
9272,266.42,
9273,272.79,
9274,264.42,
9275,243.22,
9276,216.91,
9277,194.95,
9278,184.56,
9279,188.75,
9280,206.67,
9281,234.97,
9282,269.34,
9283,304.86,
9284,335.98,
9285,357.03,
9286,363.56,
9287,353.79,
9288,329.28,
9289,294.36,
9290,254.16,
9291,213.78,
9292,177.08,
9293,146.13,
9294,120.83,
9295,99.12,
9296,77.68,
9297,52.94,
9298,22.55,
9299,-14.41,
9300,-55.89,
9301,-98.14,
9302,-137.68,
9303,-173.22,
9304,-206.41,
9305,-240.85,
9306,-281.15,
9307,-331.29,
9308,-394.71,
9309,-470.82,
9310,-554.92,
9311,-638.49,
9312,-711.38,
9313,-764.28,
9314,-790.92,
9315,-790.39,
9316,-766.45,
9317,-726.89,
9318,-676.69,
9319,-616.83,
9320,-544.72,
9321,-458.19,
9322,-359.15,
9323,-254.8,
9324,-156.83,
9325,-66.77,
9326,7.4,
9327,59.58,
9328,89.84,
9329,107.12,
9330,124.4,
9331,150.67,
9332,191.78,
9333,247.73,
9334,314.55,
9335,383.84,
9336,448.66,
9337,498.87,
9338,526.52,
9339,528.6,
9340,508.41,
9341,474.86,
9342,438.3,
9343,407.6,
9344,380.34,
9345,354.94,
9346,329.6,
9347,304.04,
9348,280.59,
9349,262.42,
9350,253.07,
9351,249.05,
9352,245.27,
9353,236.48,
9354,221.11,
9355,199.72,
9356,172.68,
9357,140.84,
9358,105.14,
9359,66.75,
9360,26.54,
9361,-14.12,
9362,-54.44,
9363,-92.97,
9364,-128.84,
9365,-164.56,
9366,-202.39,
9367,-243.37,
9368,-287.06,
9369,-332.66,
9370,-379.19,
9371,-425.92,
9372,-471.26,
9373,-513.23,
9374,-553.62,
9375,-593.07,
9376,-630.51,
9377,-663.02,
9378,-687.39,
9379,-701.0,
9380,-702.39,
9381,-690.65,
9382,-640.24,
9383,-540.12,
9384,-396.71,
9385,-232.62,
9386,-74.3,
9387,59.78,
9388,162.73,
9389,236.09,
9390,285.78,
9391,318.54,
9392,336.21,
9393,340.24,
9394,332.81,
9395,317.41,
9396,297.61,
9397,275.63,
9398,251.89,
9399,226.09,
9400,199.61,
9401,171.45,
9402,143.94,
9403,122.26,
9404,112.11,
9405,116.21,
9406,132.23,
9407,153.62,
9408,172.85,
9409,184.67,
9410,185.93,
9411,177.46,
9412,162.49,
9413,144.72,
9414,126.7,
9415,109.41,
9416,92.9,
9417,77.37,
9418,61.29,
9419,43.87,
9420,25.07,
9421,5.2,
9422,-15.41,
9423,-36.39,
9424,-57.21,
9425,-77.0,
9426,-94.63,
9427,-108.56,
9428,-118.02,
9429,-123.2,
9430,-125.15,
9431,-125.63,
9432,-125.69,
9433,-125.86,
9434,-126.08,
9435,-125.8,
9436,-123.76,
9437,-118.99,
9438,-111.34,
9439,-101.99,
9440,-92.15,
9441,-81.93,
9442,-71.4,
9443,-60.43,
9444,-48.62,
9445,-34.84,
9446,-18.14,
9447,1.76,
9448,24.52,
9449,48.54,
9450,73.77,
9451,99.81,
9452,126.04,
9453,146.2,
9454,158.09,
9455,161.38,
9456,156.48,
9457,149.73,
9458,140.23,
9459,127.86,
9460,112.11,
9461,92.57,
9462,69.16,
9463,42.77,
9464,14.72,
9465,-13.62,
9466,-40.9,
9467,-73.22,
9468,-109.51,
9469,-146.84,
9470,-182.0,
9471,-210.28,
9472,-231.25,
9473,-245.49,
9474,-253.79,
9475,-256.8,
9476,-256.79,
9477,-253.82,
9478,-248.5,
9479,-241.8,
9480,-234.73,
9481,-228.08,
9482,-222.08,
9483,-216.83,
9484,-212.38,
9485,-209.21,
9486,-206.4,
9487,-203.51,
9488,-200.46,
9489,-197.27,
9490,-193.99,
9491,-190.32,
9492,-185.93,
9493,-180.55,
9494,-174.31,
9495,-166.58,
9496,-157.2,
9497,-146.3,
9498,-134.18,
9499,-121.27,
9500,-107.8,
9501,-93.95,
9502,-79.96,
9503,-66.18,
9504,-52.57,
9505,-39.22,
9506,-26.32,
9507,-14.0,
9508,-2.45,
9509,8.35,
9510,18.42,
9511,27.81,
9512,36.47,
9513,44.46,
9514,51.75,
9515,58.25,
9516,63.9,
9517,68.62,
9518,72.38,
9519,75.22,
9520,77.1,
9521,78.01,
9522,77.92,
9523,76.87,
9524,74.95,
9525,72.36,
9526,69.35,
9527,66.2,
9528,63.12,
9529,60.24,
9530,57.55,
9531,55.0,
9532,52.53,
9533,50.15,
9534,48.04,
9535,46.43,
9536,45.58,
9537,45.63,
9538,46.49,
9539,47.9,
9540,49.48,
9541,50.97,
9542,52.34,
9543,53.92,
9544,56.29,
9545,60.07,
9546,65.66,
9547,73.01,
9548,81.61,
9549,90.69,
9550,99.54,
9551,107.94,
9552,116.25,
9553,125.36,
9554,136.28,
9555,149.65,
9556,165.41,
9557,182.74,
9558,200.4,
9559,217.17,
9560,232.48,
9561,246.53,
9562,260.39,
9563,275.63,
9564,293.92,
9565,316.51,
9566,343.53,
9567,373.47,
9568,403.13,
9569,428.17,
9570,444.39,
9571,449.13,
