,value,experiments
40900,-420,
40901,-418,
40902,-406,
40903,-396,
40904,-404,
40905,-404,
40906,-406,
40907,-416,
40908,-408,
40909,-404,
40910,-389,
40911,-375,
40912,-375,
40913,-367,
40914,-363,
40915,-367,
40916,-382,
40917,-391,
40918,-377,
40919,-379,
40920,-418,
40921,-521,
40922,-622,
40923,-416,
40924,88,
40925,418,
40926,240,
40927,-399,
40928,-827,
40929,-584,
40930,-339,
40931,-440,
40932,-456,
40933,-372,
40934,-384,
40935,-406,
40936,-365,
40937,-351,
40938,-355,
40939,-327,
40940,-303,
40941,-278,
40942,-242,
40943,-226,
40944,-221,
40945,-233,
40946,-252,
40947,-266,
40948,-295,
40949,-329,
40950,-358,
40951,-384,
40952,-401,
40953,-418,
40954,-430,
40955,-428,
40956,-423,
40957,-411,
40958,-404,
40959,-394,
40960,-379,
40961,-384,
40962,-389,
40963,-384,
40964,-384,
40965,-384,
40966,-389,
40967,-387,
40968,-367,
40969,-360,
40970,-358,
40971,-360,
40972,-363,
40973,-372,
40974,-384,
40975,-375,
40976,-365,
40977,-379,
40978,-442,
40979,-569,
40980,-543,
40981,-149,
40982,319,
40983,401,
40984,-81,
40985,-716,
40986,-755,
40987,-399,
40988,-363,
40989,-464,
40990,-401,
40991,-358,
40992,-394,
40993,-375,
40994,-341,
40995,-339,
40996,-315,
40997,-290,
40998,-271,
40999,-238,
41000,-209,
41001,-189,
41002,-189,
41003,-211,
41004,-230,
41005,-250,
41006,-276,
41007,-305,
41008,-339,
41009,-360,
41010,-387,
41011,-406,
41012,-401,
41013,-396,
41014,-389,
41015,-379,
41016,-375,
41017,-360,
41018,-358,
41019,-358,
41020,-353,
41021,-358,
41022,-358,
41023,-360,
41024,-367,
41025,-353,
41026,-334,
41027,-336,
41028,-341,
41029,-334,
41030,-324,
41031,-341,
41032,-351,
41033,-334,
41034,-331,
41035,-351,
41036,-428,
41037,-560,
41038,-480,
41039,-38,
41040,416,
41041,423,
41042,-139,
41043,-750,
41044,-692,
41045,-329,
41046,-334,
41047,-428,
41048,-351,
41049,-324,
41050,-358,
41051,-331,
41052,-310,
41053,-303,
41054,-276,
41055,-257,
41056,-230,
41057,-192,
41058,-163,
41059,-151,
41060,-163,
41061,-177,
41062,-199,
41063,-223,
41064,-247,
41065,-288,
41066,-327,
41067,-353,
41068,-377,
41069,-384,
41070,-389,
41071,-387,
41072,-375,
41073,-379,
41074,-375,
41075,-348,
41076,-343,
41077,-360,
41078,-370,
41079,-360,
41080,-360,
41081,-372,
41082,-367,
41083,-355,
41084,-343,
41085,-336,
41086,-339,
41087,-334,
41088,-331,
41089,-336,
41090,-319,
41091,-293,
41092,-269,
41093,-206,
41094,-137,
41095,-153,
41096,-67,
41097,331,
41098,682,
41099,485,
41100,-254,
41101,-779,
41102,-565,
41103,-341,
41104,-485,
41105,-512,
41106,-413,
41107,-425,
41108,-444,
41109,-399,
41110,-375,
41111,-370,
41112,-343,
41113,-312,
41114,-283,
41115,-245,
41116,-214,
41117,-209,
41118,-223,
41119,-238,
41120,-264,
41121,-293,
41122,-322,
41123,-360,
41124,-389,
41125,-408,
41126,-435,
41127,-466,
41128,-476,
41129,-473,
41130,-466,
41131,-454,
41132,-447,
41133,-444,
41134,-440,
41135,-440,
41136,-442,
41137,-442,
41138,-447,
41139,-452,
41140,-444,
41141,-428,
41142,-420,
41143,-418,
41144,-416,
41145,-411,
41146,-416,
41147,-423,
41148,-416,
41149,-408,
41150,-423,
41151,-505,
41152,-634,
41153,-557,
41154,-115,
41155,336,
41156,391,
41157,-105,
41158,-738,
41159,-726,
41160,-375,
41161,-396,
41162,-490,
41163,-391,
41164,-365,
41165,-404,
41166,-379,
41167,-355,
41168,-358,
41169,-336,
41170,-307,
41171,-288,
41172,-264,
41173,-233,
41174,-206,
41175,-206,
41176,-228,
41177,-242,
41178,-264,
41179,-305,
41180,-305,
41181,-218,
41182,-144,
41183,-175,
41184,-197,
41185,-173,
41186,-127,
41187,206,
41188,973,
41189,1767,
41190,2549,
41191,3681,
41192,4965,
41193,6490,
41194,8399,
41195,11850,
41196,18418,
41197,15910,
41198,1938,
41199,2032,
41200,13284,
41201,13752,
41202,11158,
41203,13055,
41204,12480,
41205,9734,
41206,8573,
41207,7488,
41208,5543,
41209,3792,
41210,2222,
41211,673,
41212,-596,
41213,-1707,
41214,-3003,
41215,-4371,
41216,-5247,
41217,-5684,
41218,-6213,
41219,-6779,
41220,-7125,
41221,-7438,
41222,-7902,
41223,-8313,
41224,-8508,
41225,-8726,
41226,-9070,
41227,-9335,
41228,-9453,
41229,-9479,
41230,-9448,
41231,-9397,
41232,-9352,
41233,-9311,
41234,-9268,
41235,-9171,
41236,-8986,
41237,-8741,
41238,-8452,
41239,-8123,
41240,-7781,
41241,-7459,
41242,-7175,
41243,-6920,
41244,-6644,
41245,-6384,
41246,-6235,
41247,-6161,
41248,-6048,
41249,-5858,
41250,-5694,
41251,-5653,
41252,-5627,
41253,-5497,
41254,-5304,
41255,-5160,
41256,-5081,
41257,-4975,
41258,-4802,
41259,-4597,
41260,-4468,
41261,-4419,
41262,-4352,
41263,-4234,
41264,-4114,
41265,-4064,
41266,-4088,
41267,-4080,
41268,-3806,
41269,-3179,
41270,-2654,
41271,-2647,
41272,-3116,
41273,-3498,
41274,-3258,
41275,-2941,
41276,-3010,
41277,-3001,
41278,-2861,
41279,-2835,
41280,-2794,
41281,-2707,
41282,-2635,
41283,-2580,
41284,-2534,
41285,-2467,
41286,-2409,
41287,-2347,
41288,-2277,
41289,-2265,
41290,-2272,
41291,-2284,
41292,-2296,
41293,-2272,
41294,-2265,
41295,-2238,
41296,-2176,
41297,-2106,
41298,-2027,
41299,-1995,
41300,-1991,
41301,-1964,
41302,-1955,
41303,-1933,
41304,-1906,
41305,-1882,
41306,-1851,
41307,-1851,
41308,-1827,
41309,-1791,
41310,-1786,
41311,-1762,
41312,-1736,
41313,-1692,
41314,-1654,
41315,-1664,
41316,-1644,
41317,-1599,
41318,-1601,
41319,-1611,
41320,-1611,
41321,-1594,
41322,-1596,
41323,-1683,
41324,-1789,
41325,-1661,
41326,-1130,
41327,-593,
41328,-565,
41329,-1144,
41330,-1842,
41331,-1849,
41332,-1478,
41333,-1488,
41334,-1560,
41335,-1447,
41336,-1426,
41337,-1438,
41338,-1385,
41339,-1351,
41340,-1327,
41341,-1284,
41342,-1240,
41343,-1226,
41344,-1183,
41345,-1111,
41346,-1091,
41347,-1096,
41348,-1098,
41349,-1113,
41350,-1127,
41351,-1168,
41352,-1187,
41353,-1161,
41354,-1185,
41355,-1224,
41356,-1238,
41357,-1233,
41358,-1216,
41359,-1212,
41360,-1190,
41361,-1159,
41362,-1149,
41363,-1127,
41364,-1120,
41365,-1125,
41366,-1111,
41367,-1103,
41368,-1082,
41369,-1074,
41370,-1089,
41371,-1072,
41372,-1058,
41373,-1053,
41374,-1046,
41375,-1046,
41376,-1022,
41377,-985,
41378,-973,
41379,-1002,
41380,-1094,
41381,-1190,
41382,-1091,
41383,-625,
41384,-86,
41385,26,
41386,-500,
41387,-1216,
41388,-1240,
41389,-817,
41390,-795,
41391,-911,
41392,-827,
41393,-824,
41394,-889,
41395,-875,
41396,-853,
41397,-858,
41398,-872,
41399,-858,
41400,-812,
41401,-757,
41402,-682,
41403,-649,
41404,-656,
41405,-654,
41406,-649,
41407,-613,
41408,-613,
41409,-673,
41410,-704,
41411,-728,
41412,-759,
41413,-757,
41414,-759,
41415,-776,
41416,-800,
41417,-764,
41418,-697,
41419,-699,
41420,-699,
41421,-656,
41422,-581,
41423,-447,
41424,-327,
41425,-274,
41426,-245,
41427,-223,
41428,-199,
41429,-194,
41430,-202,
41431,-269,
41432,-468,
41433,-666,
41434,-755,
41435,-800,
41436,-848,
41437,-959,
41438,-1103,
41439,-1034,
41440,-569,
41441,-9,
41442,139,
41443,-353,
41444,-1091,
41445,-1209,
41446,-824,
41447,-759,
41448,-858,
41449,-738,
41450,-656,
41451,-673,
41452,-630,
41453,-577,
41454,-548,
41455,-531,
41456,-512,
41457,-461,
41458,-420,
41459,-394,
41460,-379,
41461,-384,
41462,-399,
41463,-420,
41464,-428,
41465,-447,
41466,-488,
41467,-505,
41468,-531,
41469,-569,
41470,-574,
41471,-574,
41472,-572,
41473,-572,
41474,-577,
41475,-553,
41476,-533,
41477,-541,
41478,-557,
41479,-572,
41480,-584,
41481,-608,
41482,-625,
41483,-615,
41484,-618,
41485,-620,
41486,-608,
41487,-618,
41488,-642,
41489,-658,
41490,-663,
41491,-670,
41492,-685,
41493,-675,
41494,-733,
41495,-901,
41496,-904,
41497,-505,
41498,26,
41499,226,
41500,-146,
41501,-940,
41502,-1233,
41503,-793,
41504,-548,
41505,-574,
41506,-425,
41507,-327,
41508,-360,
41509,-307,
41510,-254,
41511,-290,
41512,-298,
41513,-235,
41514,-156,
41515,-91,
41516,-122,
41517,-40,
41518,391,
41519,663,
41520,471,
41521,370,
41522,497,
41523,194,
41524,-545,
41525,-1055,
41526,-1471,
41527,-1356,
41528,-76,
41529,423,
41530,-286,
41531,408,
41532,1950,
41533,1635,
41534,96,
41535,-872,
41536,-860,
41537,-541,
41538,-1380,
41539,-2664,
41540,-2623,
41541,-2017,
41542,-1919,
41543,-1854,
41544,-923,
41545,336,
41546,240,
41547,-553,
41548,-682,
41549,-795,
41550,-911,
41551,-502,
41552,435,
41553,1753,
41554,2801,
41555,3506,
41556,3717,
41557,3010,
41558,1685,
41559,735,
41560,1423,
41561,2962,
41562,3994,
41563,4722,
41564,4739,
41565,3696,
41566,2469,
41567,2005,
41568,2683,
41569,3970,
41570,5230,
41571,5867,
41572,5821,
41573,5951,
41574,5365,
41575,3518,
41576,3626,
41577,6620,
41578,10369,
41579,15075,
41580,19697,
41581,19697,
41582,19697,
41583,19697,
41584,19697,
41585,16374,
41586,9354,
41587,8765,
41588,8419,
41589,7512,
41590,8445,
41591,10482,
41592,12757,
41593,13998,
41594,13185,
41595,9898,
41596,5312,
41597,2565,
41598,1755,
41599,1296,
41600,1303,
41601,1707,
41602,2209,
41603,2736,
41604,3571,
41605,5042,
41606,6755,
41607,9275,
41608,12935,
41609,16102,
41610,17937,
41611,19000,
41612,19279,
41613,17995,
41614,16403,
41615,17559,
41616,19697,
41617,19697,
41618,19697,
41619,19697,
41620,19697,
41621,19697,
41622,19697,
41623,19697,
41624,19697,
41625,19697,
41626,19697,
41627,19697,
41628,19697,
41629,17641,
41630,11035,
41631,9188,
41632,8219,
41633,8601,
41634,9943,
41635,10208,
41636,11069,
41637,13469,
41638,15866,
41639,17581,
41640,18646,
41641,19697,
41642,19697,
41643,19697,
41644,19697,
41645,19697,
41646,17552,
41647,15368,
41648,13897,
41649,12497,
41650,10292,
41651,8402,
41652,7688,
41653,6959,
41654,6307,
41655,6091,
41656,5773,
41657,5547,
41658,5187,
41659,4453,
41660,3530,
41661,2498,
41662,1825,
41663,1356,
41664,945,
41665,896,
41666,935,
41667,1187,
41668,1512,
41669,1224,
41670,384,
41671,-375,
41672,-254,
41673,235,
41674,538,
41675,1628,
41676,3482,
41677,5591,
41678,7748,
41679,9044,
41680,9987,
41681,11451,
41682,13017,
41683,14784,
41684,16333,
41685,17191,
41686,17398,
41687,16460,
41688,15116,
41689,14031,
41690,12656,
41691,10790,
41692,8258,
41693,6137,
41694,5660,
41695,6206,
41696,6127,
41697,4189,
41698,2200,
41699,1678,
41700,1459,
41701,1344,
41702,1315,
41703,1103,
41704,1091,
41705,1120,
41706,1212,
41707,1377,
41708,1380,
41709,1481,
41710,1478,
41711,1337,
41712,1315,
41713,1204,
41714,1161,
41715,1115,
41716,957,
41717,949,
41718,846,
41719,687,
41720,557,
41721,396,
41722,630,
41723,904,
41724,829,
41725,545,
41726,40,
41727,129,
41728,872,
41729,1332,
41730,1589,
41731,1695,
41732,1534,
41733,1435,
41734,1418,
41735,1344,
41736,1245,
41737,1397,
41738,2005,
41739,4270,
41740,9034,
41741,10835,
41742,4203,
41743,-4571,
41744,-7567,
41745,-7334,
41746,-7363,
41747,-5492,
41748,-1904,
41749,-105,
41750,305,
41751,952,
41752,1079,
41753,901,
41754,865,
41755,728,
41756,769,
41757,947,
41758,1257,
41759,1721,
41760,2173,
41761,2803,
41762,3347,
41763,3787,
41764,4432,
41765,5047,
41766,5617,
41767,5752,
41768,5158,
41769,4458,
41770,3912,
41771,3619,
41772,3491,
41773,3232,
41774,3056,
41775,2950,
41776,2984,
41777,3352,
41778,3660,
41779,3857,
41780,3876,
41781,3638,
41782,3874,
41783,4537,
41784,4944,
41785,5247,
41786,5725,
41787,6365,
41788,6990,
41789,7368,
41790,7303,
41791,7144,
41792,7938,
41793,9859,
41794,10653,
41795,8476,
41796,6353,
41797,6959,
41798,7430,
41799,6127,
41800,5273,
41801,5369,
41802,5324,
41803,5538,
41804,6151,
41805,6233,
41806,5963,
41807,6026,
41808,6028,
41809,5874,
41810,6086,
41811,6533,
41812,6923,
41813,7435,
41814,8080,
41815,7971,
41816,6625,
41817,5396,
41818,5124,
41819,4667,
41820,3782,
41821,3573,
41822,3883,
41823,3809,
41824,3602,
41825,3965,
41826,4749,
41827,5535,
41828,6363,
41829,7106,
41830,7601,
41831,7945,
41832,8128,
41833,7827,
41834,6663,
41835,4982,
41836,3648,
41837,3140,
41838,3167,
41839,3272,
41840,3628,
41841,4338,
41842,5026,
41843,5297,
41844,5054,
41845,4520,
41846,4064,
41847,3857,
41848,3477,
41849,2693,
41850,2072,
41851,1866,
41852,1741,
41853,1536,
41854,1291,
41855,1199,
41856,1349,
41857,1363,
41858,1236,
41859,1332,
41860,1579,
41861,1618,
41862,1267,
41863,709,
41864,60,
41865,-957,
41866,-2060,
41867,-2527,
41868,-2527,
41869,-2681,
41870,-2481,
41871,-1041,
41872,1050,
41873,3352,
41874,6577,
41875,8871,
41876,7500,
41877,4494,
41878,2323,
41879,141,
41880,-1998,
41881,-3318,
41882,-4249,
41883,-4994,
41884,-5432,
41885,-5812,
41886,-6043,
41887,-5812,
41888,-5403,
41889,-5160,
41890,-5148,
41891,-5357,
41892,-5213,
41893,-4429,
41894,-3859,
41895,-3902,
41896,-3816,
41897,-3854,
41898,-5595,
41899,-9700,
41900,-13846,
41901,-13187,
41902,-7334,
41903,-2979,
41904,-3503,
41905,-4499,
41906,-3397,
41907,-2724,
41908,-3207,
41909,-3270,
41910,-2974,
41911,-2890,
41912,-2683,
41913,-2421,
41914,-2267,
41915,-2219,
41916,-2332,
41917,-2380,
41918,-2484,
41919,-2652,
41920,-2671,
41921,-2763,
41922,-2443,
41923,-1601,
41924,-1197,
41925,-985,
41926,-245,
41927,485,
41928,423,
41929,2,
41930,16,
41931,60,
41932,-55,
41933,86,
41934,170,
41935,132,
41936,84,
41937,16,
41938,98,
41939,-24,
41940,-336,
41941,-416,
41942,-228,
41943,262,
41944,574,
41945,497,
41946,204,
41947,-192,
41948,88,
41949,642,
41950,610,
41951,581,
41952,586,
41953,351,
41954,50,
41955,-343,
41956,-661,
41957,-916,
41958,-1000,
41959,-702,
41960,-502,
41961,-437,
41962,-363,
41963,-485,
41964,-560,
41965,-456,
41966,-238,
41967,-96,
41968,-238,
41969,-351,
41970,-389,
41971,-848,
41972,-2650,
41973,-6247,
41974,-11542,
41975,-19700,
41976,-19700,
41977,-19700,
41978,-19700,
41979,-19700,
41980,-19700,
41981,-19700,
41982,-19700,
41983,-74,
41984,19697,
41985,19697,
41986,19697,
41987,19697,
41988,19697,
41989,14209,
41990,9777,
41991,9585,
41992,6908,
41993,4624,
41994,4465,
41995,3888,
41996,2852,
41997,2532,
41998,2457,
41999,2202,
42000,2190,
42001,1974,
42002,1017,
42003,303,
42004,521,
42005,1002,
42006,1212,
42007,1252,
42008,1385,
42009,1476,
42010,1394,
42011,1303,
42012,1185,
42013,1161,
42014,1190,
42015,1130,
42016,1180,
42017,1202,
42018,1187,
42019,1238,
42020,1156,
42021,1118,
42022,1103,
42023,1005,
42024,983,
42025,889,
42026,803,
42027,769,
42028,639,
42029,591,
42030,514,
42031,391,
42032,420,
42033,425,
42034,358,
42035,254,
42036,216,
42037,336,
42038,406,
42039,533,
42040,752,
42041,851,
42042,954,
42043,973,
42044,901,
42045,887,
42046,764,
42047,545,
42048,391,
42049,329,
42050,125,
42051,-322,
42052,-557,
42053,-428,
42054,105,
42055,733,
42056,509,
42057,-327,
42058,-1144,
42059,-1818,
42060,-1851,
42061,-1512,
42062,-1505,
42063,-1793,
42064,-2200,
42065,-2520,
42066,-2659,
42067,-2760,
42068,-2852,
42069,-3001,
42070,-3128,
42071,-3121,
42072,-2919,
42073,-1178,
42074,3256,
42075,7726,
42076,9246,
42077,6716,
42078,-702,
42079,-7476,
42080,-7572,
42081,-5042,
42082,-1971,
42083,4167,
42084,8919,
42085,9198,
42086,9039,
42087,8693,
42088,5247,
42089,-149,
42090,-4660,
42091,-6747,
42092,-6105,
42093,-3845,
42094,-1337,
42095,-214,
42096,-1132,
42097,-1830,
42098,-1457,
42099,-2236,
42100,-4304,
42101,-6305,
42102,-9453,
42103,-13642,
42104,-15368,
42105,-14505,
42106,-13656,
42107,-12954,
42108,-12002,
42109,-11083,
42110,-10015,
42111,-8806,
42112,-7878,
42113,-7476,
42114,-6730,
42115,-4766,
42116,-3631,
42117,-4845,
42118,-6341,
42119,-6740,
42120,-6579,
42121,-6293,
42122,-5829,
42123,-5377,
42124,-5345,
42125,-5408,
42126,-5237,
42127,-4706,
42128,-3498,
42129,-2265,
42130,-1822,
42131,-1113,
42132,613,
42133,1726,
42134,892,
42135,-425,
42136,-218,
42137,1276,
42138,3491,
42139,6173,
42140,8286,
42141,9741,
42142,11992,
42143,14996,
42144,16746,
42145,18314,
42146,19697,
42147,19697,
42148,19697,
42149,19697,
42150,19697,
42151,19697,
42152,17389,
42153,15154,
42154,14471,
42155,14633,
42156,15628,
42157,15215,
42158,11999,
42159,8005,
42160,4771,
42161,452,
42162,-6928,
42163,-15453,
42164,-19700,
42165,-18536,
42166,-16605,
42167,-16302,
42168,-15635,
42169,-14116,
42170,-13618,
42171,-13072,
42172,-11141,
42173,-10975,
42174,-14075,
42175,-17615,
42176,-19700,
42177,-19700,
42178,-19700,
42179,-19700,
42180,-19700,
42181,-19700,
42182,-19700,
42183,-19700,
42184,-19700,
42185,-19700,
42186,-19700,
42187,-19700,
42188,-19700,
42189,-19700,
42190,-19700,
42191,-19700,
42192,-19700,
42193,-19700,
42194,-19700,
42195,-19700,
42196,-19700,
42197,-19700,
42198,-19700,
42199,-19700,
42200,-19700,
42201,-19700,
42202,-14585,
42203,-12411,
42204,-13043,
42205,-10961,
42206,-10415,
42207,-14178,
42208,-16867,
42209,-18858,
42210,-19700,
42211,-19700,
42212,-19700,
42213,-19700,
42214,-19700,
42215,-19274,
42216,-15895,
42217,-10751,
42218,-1668,
42219,6913,
42220,10448,
42221,11901,
42222,14060,
42223,15056,
42224,14113,
42225,12305,
42226,11182,
42227,11528,
42228,12023,
42229,11872,
42230,11737,
42231,10516,
42232,7070,
42233,3544,
42234,1288,
42235,-4850,
42236,-12247,
42237,-9938,
42238,-9241,
42239,-19700,
42240,-19700,
42241,-10085,
42242,-11870,
42243,-17369,
42244,-12593,
42245,-9433,
42246,-12033,
42247,-11386,
42248,-3347,
42249,4280,
42250,5636,
42251,5487,
42252,6314,
42253,6889,
42254,7310,
42255,8794,
42256,11143,
42257,11545,
42258,12160,
42259,16460,
42260,15152,
42261,6649,
42262,6031,
42263,11158,
42264,11143,
42265,11586,
42266,18997,
42267,19697,
42268,19697,
42269,19697,
42270,19697,
42271,19372,
42272,17999,
42273,19697,
42274,19697,
42275,19697,
42276,19697,
42277,19697,
42278,19697,
42279,10934,
42280,5102,
42281,19697,
42282,19697,
42283,7512,
42284,1344,
42285,7440,
42286,10549,
42287,8229,
42288,8368,
42289,10241,
42290,10160,
42291,8931,
42292,7373,
42293,5235,
42294,2979,
42295,981,
42296,-606,
42297,-545,
42298,476,
42299,254,
42300,-581,
42301,-884,
42302,-747,
42303,-163,
42304,646,
42305,740,
42306,-521,
42307,-2402,
42308,-4073,
42309,-5487,
42310,-6949,
42311,-7967,
42312,-7529,
42313,-6637,
42314,-6490,
42315,-6387,
42316,-6079,
42317,-5925,
42318,-5745,
42319,-5533,
42320,-5384,
42321,-5252,
42322,-5158,
42323,-5047,
42324,-4922,
42325,-4809,
42326,-4677,
42327,-4559,
42328,-4405,
42329,-4251,
42330,-4181,
42331,-4150,
42332,-3982,
42333,-3489,
42334,-3063,
42335,-3299,
42336,-4165,
42337,-4879,
42338,-4643,
42339,-4116,
42340,-4227,
42341,-4472,
42342,-4504,
42343,-4655,
42344,-4864,
42345,-4944,
42346,-4958,
42347,-4985,
42348,-4953,
42349,-4809,
42350,-4722,
42351,-4667,
42352,-4530,
42353,-4427,
42354,-4355,
42355,-4273,
42356,-4201,
42357,-4100,
42358,-4032,
42359,-3958,
42360,-3830,
42361,-3703,
42362,-3542,
42363,-3383,
42364,-3265,
42365,-3155,
42366,-2969,
42367,-2671,
42368,-2539,
42369,-2563,
42370,-2481,
42371,-2383,
42372,-2286,
42373,-2195,
42374,-2200,
42375,-2176,
42376,-2140,
42377,-2135,
42378,-2111,
42379,-2099,
42380,-2075,
42381,-2082,
42382,-2106,
42383,-2072,
42384,-2087,
42385,-2113,
42386,-2133,
42387,-2207,
42388,-2089,
42389,-1676,
42390,-1231,
42391,-1123,
42392,-1603,
42393,-2159,
42394,-2005,
42395,-1481,
42396,-1325,
42397,-1387,
42398,-1267,
42399,-1178,
42400,-1243,
42401,-1195,
42402,-1149,
42403,-1173,
42404,-1137,
42405,-1115,
42406,-1041,
42407,-916,
42408,-805,
42409,-702,
42410,-714,
42411,-702,
42412,-627,
42413,-656,
42414,-675,
42415,-728,
42416,-870,
42417,-1014,
42418,-1231,
42419,-1447,
42420,-1589,
42421,-1652,
42422,-1640,
42423,-1777,
42424,-2087,
42425,-2467,
42426,-2953,
42427,-3135,
42428,-2710,
42429,-2243,
42430,-2154,
42431,-1921,
42432,-969,
42433,221,
42434,767,
42435,480,
42436,-250,
42437,-711,
42438,-685,
42439,-577,
42440,-620,
42441,-904,
42442,-1017,
42443,-639,
42444,-204,
42445,416,
42446,1139,
42447,1074,
42448,96,
42449,-1120,
42450,-1591,
42451,-1296,
42452,-1320,
42453,-1606,
42454,-1584,
42455,-1341,
42456,-1094,
42457,-949,
42458,-755,
42459,-553,
42460,-310,
42461,110,
42462,266,
42463,108,
42464,-21,
42465,-204,
42466,-394,
42467,-495,
42468,-492,
42469,-447,
42470,-545,
42471,-646,
42472,-694,
42473,-791,
42474,-836,
42475,-899,
42476,-933,
42477,-899,
42478,-911,
42479,-870,
42480,-839,
42481,-844,
42482,-815,
42483,-856,
42484,-877,
42485,-892,
42486,-952,
42487,-923,
42488,-921,
42489,-947,
42490,-942,
42491,-993,
42492,-995,
42493,-1012,
42494,-1065,
42495,-1038,
42496,-1041,
42497,-1048,
42498,-1086,
42499,-1214,
42500,-1163,
42501,-829,
42502,-456,
42503,-382,
42504,-832,
42505,-1471,
42506,-1539,
42507,-1111,
42508,-995,
42509,-1147,
42510,-1070,
42511,-1002,
42512,-1074,
42513,-1036,
42514,-1012,
42515,-1029,
42516,-993,
42517,-985,
42518,-959,
42519,-930,
42520,-909,
42521,-872,
42522,-923,
42523,-961,
42524,-940,
42525,-964,
42526,-983,
42527,-1041,
42528,-1103,
42529,-1130,
42530,-1185,
42531,-1204,
42532,-1221,
42533,-1240,
42534,-1197,
42535,-1202,
42536,-1214,
42537,-1195,
42538,-1212,
42539,-1209,
42540,-1233,
42541,-1267,
42542,-1264,
42543,-1286,
42544,-1276,
42545,-1274,
42546,-1296,
42547,-1272,
42548,-1281,
42549,-1300,
42550,-1313,
42551,-1332,
42552,-1300,
42553,-1320,
42554,-1404,
42555,-1486,
42556,-1433,
42557,-1074,
42558,-750,
42559,-733,
42560,-1079,
42561,-1656,
42562,-1637,
42563,-1173,
42564,-1156,
42565,-1269,
42566,-1190,
42567,-1149,
42568,-1149,
42569,-1130,
42570,-1074,
42571,-1038,
42572,-1026,
42573,-976,
42574,-959,
42575,-923,
42576,-884,
42577,-889,
42578,-870,
42579,-887,
42580,-916,
42581,-906,
42582,-937,
42583,-937,
42584,-933,
42585,-957,
42586,-940,
42587,-954,
42588,-954,
42589,-930,
42590,-935,
42591,-901,
42592,-889,
42593,-894,
42594,-865,
42595,-863,
42596,-841,
42597,-836,
42598,-853,
42599,-808,
42600,-800,
42601,-800,
42602,-776,
42603,-779,
42604,-769,
42605,-791,
42606,-793,
42607,-750,
42608,-779,
42609,-824,
42610,-913,
42611,-959,
42612,-673,
42613,-276,
42614,-122,
42615,-375,
42616,-1010,
42617,-1245,
42618,-848,
42619,-654,
42620,-769,
42621,-752,
42622,-658,
42623,-682,
42624,-704,
42625,-646,
42626,-646,
42627,-632,
42628,-577,
42629,-565,
42630,-517,
42631,-485,
42632,-480,
42633,-466,
42634,-507,
42635,-526,
42636,-538,
42637,-572,
42638,-567,
42639,-596,
42640,-610,
42641,-603,
42642,-630,
42643,-613,
42644,-608,
42645,-601,
42646,-555,
42647,-557,
42648,-541,
42649,-521,
42650,-529,
42651,-507,
42652,-526,
42653,-519,
42654,-478,
42655,-490,
42656,-473,
42657,-473,
42658,-485,
42659,-471,
42660,-507,
42661,-505,
42662,-488,
42663,-507,
42664,-507,
42665,-603,
42666,-673,
42667,-447,
42668,-45,
42669,202,
42670,4,
42671,-642,
42672,-1038,
42673,-709,
42674,-379,
42675,-500,
42676,-541,
42677,-416,
42678,-449,
42679,-464,
42680,-394,
42681,-401,
42682,-389,
42683,-365,
42684,-358,
42685,-327,
42686,-322,
42687,-300,
42688,-300,
42689,-343,
42690,-343,
42691,-372,
42692,-401,
42693,-408,
42694,-449,
42695,-459,
42696,-480,
42697,-509,
42698,-492,
42699,-505,
42700,-485,
42701,-464,
42702,-476,
42703,-459,
42704,-464,
42705,-454,
42706,-432,
42707,-456,
42708,-437,
42709,-420,
42710,-416,
42711,-387,
42712,-399,
42713,-382,
42714,-375,
42715,-416,
42716,-399,
42717,-389,
42718,-391,
42719,-396,
42720,-490,
42721,-533,
42722,-339,
42723,74,
42724,339,
42725,113,
42726,-524,
42727,-949,
42728,-630,
42729,-254,
42730,-377,
42731,-418,
42732,-295,
42733,-334,
42734,-346,
42735,-295,
42736,-293,
42737,-274,
42738,-259,
42739,-223,
42740,-182,
42741,-161,
42742,-113,
42743,-117,
42744,-141,
42745,-156,
42746,-199,
42747,-204,
42748,-233,
42749,-288,
42750,-303,
42751,-346,
42752,-360,
42753,-360,
42754,-379,
42755,-353,
42756,-351,
42757,-355,
42758,-339,
42759,-353,
42760,-336,
42761,-331,
42762,-343,
42763,-329,
42764,-348,
42765,-334,
42766,-317,
42767,-339,
42768,-312,
42769,-319,
42770,-351,
42771,-353,
42772,-358,
42773,-336,
42774,-355,
42775,-452,
42776,-509,
42777,-346,
42778,50,
42779,274,
42780,86,
42781,-466,
42782,-923,
42783,-625,
42784,-230,
42785,-358,
42786,-394,
42787,-278,
42788,-310,
42789,-334,
42790,-317,
42791,-300,
42792,-283,
42793,-264,
42794,-221,
42795,-211,
42796,-185,
42797,-139,
42798,-156,
42799,-158,
42800,-170,
42801,-202,
42802,-209,
42803,-254,
42804,-290,
42805,-312,
42806,-348,
42807,-348,
42808,-367,
42809,-372,
42810,-346,
42811,-355,
42812,-348,
42813,-351,
42814,-363,
42815,-346,
42816,-358,
42817,-360,
42818,-355,
42819,-375,
42820,-346,
42821,-341,
42822,-346,
42823,-334,
42824,-348,
42825,-346,
42826,-360,
42827,-375,
42828,-353,
42829,-387,
42830,-452,
42831,-531,
42832,-466,
42833,-84,
42834,221,
42835,177,
42836,-290,
