x	y	z	ts
-3,010000	-0,140000	2,730000	2021-05-18T22:02:37:734
-4,900000	-0,140000	4,550000	2021-05-18T22:02:37:750
-0,350000	-0,630000	0,140000	2021-05-18T22:02:37:751
-0,420000	-0,630000	0,140000	2021-05-18T22:02:37:758
-0,350000	-0,490000	0,210000	2021-05-18T22:02:37:760
-0,280000	-0,630000	0,210000	2021-05-18T22:02:37:761
-0,350000	-0,560000	0,140000	2021-05-18T22:02:37:763
-0,350000	-0,490000	0,140000	2021-05-18T22:02:37:764
-0,420000	-0,630000	0,140000	2021-05-18T22:02:38:66
-0,280000	-0,700000	0,140000	2021-05-18T22:02:38:70
-0,280000	-0,700000	0,140000	2021-05-18T22:02:38:72
-0,280000	-0,700000	0,140000	2021-05-18T22:02:38:76
-0,280000	-0,560000	0,140000	2021-05-18T22:02:38:87
-0,210000	-0,560000	0,210000	2021-05-18T22:02:38:91
-0,210000	-0,630000	0,140000	2021-05-18T22:02:38:94
-0,280000	-0,560000	0,140000	2021-05-18T22:02:38:95
-0,280000	-0,700000	0,210000	2021-05-18T22:02:38:97
-0,210000	-0,560000	0,140000	2021-05-18T22:02:38:100
-0,280000	-0,560000	0,140000	2021-05-18T22:02:38:101
-0,210000	-0,630000	0,140000	2021-05-18T22:02:38:104
-0,280000	-0,630000	0,140000	2021-05-18T22:02:38:106
-0,280000	-0,630000	0,140000	2021-05-18T22:02:38:107
-0,280000	-0,630000	0,140000	2021-05-18T22:02:38:108
-0,280000	-0,560000	0,140000	2021-05-18T22:02:38:109
-0,280000	-0,630000	0,140000	2021-05-18T22:02:38:110
-0,280000	-0,630000	0,210000	2021-05-18T22:02:38:112
-0,210000	-0,560000	0,140000	2021-05-18T22:02:38:113
-0,210000	-0,630000	0,140000	2021-05-18T22:02:38:114
-0,280000	-0,700000	0,210000	2021-05-18T22:02:38:137
-0,210000	-0,630000	0,210000	2021-05-18T22:02:38:138
-0,280000	-0,770000	0,140000	2021-05-18T22:02:38:140
-0,210000	-0,630000	0,210000	2021-05-18T22:02:38:141
-0,140000	-0,630000	0,140000	2021-05-18T22:02:38:146
-0,210000	-0,770000	0,210000	2021-05-18T22:02:38:150
-0,210000	-0,560000	0,210000	2021-05-18T22:02:38:229
-0,140000	-0,700000	0,140000	2021-05-18T22:02:38:230
-0,140000	-0,630000	0,210000	2021-05-18T22:02:38:237
-0,210000	-0,560000	0,210000	2021-05-18T22:02:38:237
-0,210000	-0,700000	0,210000	2021-05-18T22:02:38:239
-0,210000	-0,700000	0,140000	2021-05-18T22:02:38:240
-0,140000	-0,560000	0,210000	2021-05-18T22:02:38:242
-0,140000	-0,630000	0,140000	2021-05-18T22:02:38:252
-0,210000	-0,700000	0,210000	2021-05-18T22:02:38:253
-0,210000	-0,560000	0,140000	2021-05-18T22:02:38:255
-0,210000	-0,700000	0,140000	2021-05-18T22:02:38:274
-0,210000	-0,630000	0,140000	2021-05-18T22:02:38:294
-0,280000	-0,560000	0,140000	2021-05-18T22:02:38:314
