v1	v2	v3	v4	ts
986,831848	222,302429	20,309999	986,882568	2021-05-18T22:02:38:98
986,835754	222,268082	20,330000	986,871338	2021-05-18T22:02:38:720
986,840454	222,228439	20,340000	986,882812	2021-05-18T22:02:39:731
986,848389	222,162384	20,350000	986,920166	2021-05-18T22:02:40:720
986,849304	222,154465	20,359999	986,857666	2021-05-18T22:02:41:722
986,846375	222,178238	20,369999	986,819824	2021-05-18T22:02:42:723
986,848816	222,157104	20,379999	986,870605	2021-05-18T22:02:43:723
986,847351	222,170319	20,379999	986,833740	2021-05-18T22:02:44:725
986,847168	222,170319	20,389999	986,845459	2021-05-18T22:02:45:725
986,851257	222,135971	20,389999	986,888184	2021-05-18T22:02:46:726
986,854370	222,109543	20,400000	986,882080	2021-05-18T22:02:47:727
986,857117	222,088409	20,389999	986,881836	2021-05-18T22:02:48:728
986,860840	222,056702	20,379999	986,894043	2021-05-18T22:02:49:729
986,861572	222,048767	20,379999	986,867920	2021-05-18T22:02:50:730
986,863831	222,030273	20,369999	986,884033	2021-05-18T22:02:51:732
986,864441	222,024994	20,359999	986,869629	2021-05-18T22:02:52:732
986,867554	221,998566	20,359999	986,895264	2021-05-18T22:02:53:733
986,868591	221,990646	20,350000	986,877686	2021-05-18T22:02:54:734
986,868225	221,993286	20,350000	986,864990	2021-05-18T22:02:55:735
986,868286	221,993286	20,350000	986,868652	2021-05-18T22:02:56:737
986,866760	222,006500	20,340000	986,852783	2021-05-18T22:02:57:737
986,865479	222,017059	20,330000	986,853760	2021-05-18T22:02:58:738
986,865906	222,011780	20,320000	986,870117	2021-05-18T22:02:59:739
986,866943	222,003860	20,320000	986,875732	2021-05-18T22:03:00:740
986,867432	221,998566	20,309999	986,871826	2021-05-18T22:03:01:741
986,865356	222,017059	20,309999	986,846680	2021-05-18T22:03:02:742
986,867859	221,995926	20,309999	986,890869	2021-05-18T22:03:03:743
986,868347	221,990646	20,299999	986,873047	2021-05-18T22:03:04:745
986,868652	221,988007	20,299999	986,871094	2021-05-18T22:03:05:745
986,863464	222,032913	20,289999	986,816895	2021-05-18T22:03:06:746
986,862915	222,038208	20,289999	986,857910	2021-05-18T22:03:07:747
986,864319	222,024994	20,279999	986,877197	2021-05-18T22:03:08:748
986,866943	222,003860	20,279999	986,890381	2021-05-18T22:03:09:749
986,864258	222,024994	20,279999	986,839844	2021-05-18T22:03:10:750
986,863831	222,030273	20,270000	986,860352	2021-05-18T22:03:11:760
986,864929	222,019714	20,270000	986,874756	2021-05-18T22:03:12:752
986,868408	221,990646	20,270000	986,899658	2021-05-18T22:03:13:753
986,866760	222,006500	20,260000	986,852295	2021-05-18T22:03:14:754
986,869141	221,985352	20,260000	986,890381	2021-05-18T22:03:15:755
986,869263	221,985352	20,250000	986,870361	2021-05-18T22:03:16:756
986,867493	221,998566	20,250000	986,851807	2021-05-18T22:03:17:757
986,867432	221,998566	20,250000	986,866943	2021-05-18T22:03:18:758
986,866150	222,009140	20,250000	986,854492	2021-05-18T22:03:19:758
986,865967	222,011780	20,250000	986,864502	2021-05-18T22:03:20:760
986,866577	222,006500	20,240000	986,872070	2021-05-18T22:03:21:761
986,868164	221,993286	20,240000	986,882568	2021-05-18T22:03:22:762
986,871887	221,961578	20,250000	986,905518	2021-05-18T22:03:23:763
986,871704	221,964218	20,240000	986,869629	2021-05-18T22:03:24:763
986,872192	221,958939	20,240000	986,876465	2021-05-18T22:03:25:764
986,871521	221,964218	20,240000	986,865723	2021-05-18T22:03:26:766
986,870300	221,974792	20,230000	986,859619	2021-05-18T22:03:27:766
986,871948	221,961578	20,230000	986,886719	2021-05-18T22:03:28:767
986,873413	221,948364	20,230000	986,886230	2021-05-18T22:03:29:768
986,874023	221,943085	20,230000	986,879395	2021-05-18T22:03:30:769
986,871704	221,964218	20,230000	986,850830	2021-05-18T22:03:31:770
986,874146	221,943085	20,230000	986,896240	2021-05-18T22:03:32:771
986,869995	221,977432	20,230000	986,832764	2021-05-18T22:03:33:772
986,871277	221,966858	20,230000	986,882568	2021-05-18T22:03:34:773
986,873474	221,948364	20,230000	986,893311	2021-05-18T22:03:35:774
986,871948	221,961578	20,230000	986,858398	2021-05-18T22:03:36:775
986,867493	221,998566	20,230000	986,827148	2021-05-18T22:03:37:776
986,865967	222,011780	20,230000	986,852295	2021-05-18T22:03:38:779
986,863098	222,035553	20,219999	986,837646	2021-05-18T22:03:39:778
986,865601	222,014420	20,230000	986,888428	2021-05-18T22:03:40:779
986,866089	222,011780	20,219999	986,870605	2021-05-18T22:03:41:781
986,864075	222,027634	20,230000	986,845947	2021-05-18T22:03:42:782
986,861389	222,051407	20,230000	986,837158	2021-05-18T22:03:43:782
986,861633	222,048767	20,230000	986,863525	2021-05-18T22:03:44:783
986,864075	222,027634	20,230000	986,885742	2021-05-18T22:03:45:784
986,865540	222,014420	20,230000	986,878174	2021-05-18T22:03:46:786
986,867798	221,995926	20,230000	986,888428	2021-05-18T22:03:47:786
986,869080	221,985352	20,240000	986,880859	2021-05-18T22:03:48:798
986,869141	221,985352	20,230000	986,870117	2021-05-18T22:03:49:789
986,868713	221,988007	20,240000	986,865234	2021-05-18T22:03:50:790
986,866882	222,003860	20,240000	986,850098	2021-05-18T22:03:51:791
986,866150	222,009140	20,240000	986,859619	2021-05-18T22:03:52:792
986,865479	222,017059	20,240000	986,859375	2021-05-18T22:03:53:792
986,866821	222,003860	20,240000	986,879150	2021-05-18T22:03:54:793
986,868713	221,988007	20,240000	986,885986	2021-05-18T22:03:55:793
986,868164	221,993286	20,230000	986,863037	2021-05-18T22:03:56:794
986,866028	222,011780	20,230000	986,846436	2021-05-18T22:03:57:796
986,866516	222,006500	20,240000	986,871338	2021-05-18T22:03:58:797
986,868652	221,988007	20,240000	986,887695	2021-05-18T22:03:59:798
986,868042	221,993286	20,230000	986,862305	2021-05-18T22:04:00:806
986,869080	221,985352	20,230000	986,878174	2021-05-18T22:04:01:800
986,868835	221,988007	20,230000	986,866943	2021-05-18T22:04:02:801
986,866150	222,009140	20,230000	986,842041	2021-05-18T22:04:03:802
986,863586	222,032913	20,230000	986,840332	2021-05-18T22:04:04:803
986,866272	222,009140	20,230000	986,890869	2021-05-18T22:04:05:804
986,868103	221,993286	20,230000	986,884766	2021-05-18T22:04:06:805
986,869385	221,982712	20,230000	986,880859	2021-05-18T22:04:07:806
986,870178	221,974792	20,219999	986,877441	2021-05-18T22:04:08:806
986,867676	221,998566	20,219999	986,844727	2021-05-18T22:04:09:807
986,866821	222,003860	20,219999	986,859131	2021-05-18T22:04:10:809
986,867432	221,998566	20,209999	986,873047	2021-05-18T22:04:11:829
986,869812	221,980072	20,219999	986,891113	2021-05-18T22:04:12:810
986,870056	221,977432	20,209999	986,872314	2021-05-18T22:04:13:812
986,870300	221,974792	20,219999	986,872559	2021-05-18T22:04:14:813
986,873230	221,951004	20,219999	986,899902	2021-05-18T22:04:15:814
986,872253	221,958939	20,219999	986,863281	2021-05-18T22:04:16:823
986,873657	221,945724	20,219999	986,886230	2021-05-18T22:04:17:815
986,874695	221,937790	20,219999	986,884033	2021-05-18T22:04:18:817
986,875061	221,935150	20,219999	986,878418	2021-05-18T22:04:19:817
986,871155	221,966858	20,219999	986,835449	2021-05-18T22:04:20:818
986,868347	221,990646	20,219999	986,842773	2021-05-18T22:04:21:819
986,867554	221,998566	20,219999	986,860107	2021-05-18T22:04:22:820
986,870300	221,974792	20,219999	986,894775	2021-05-18T22:04:23:822
986,870667	221,972153	20,219999	986,874023	2021-05-18T22:04:24:822
986,867432	221,998566	20,209999	986,838379	2021-05-18T22:04:25:823
986,866028	222,011780	20,209999	986,853271	2021-05-18T22:04:26:824
986,867493	221,998566	20,209999	986,880615	2021-05-18T22:04:27:825
986,867798	221,995926	20,209999	986,870361	2021-05-18T22:04:28:826
986,869324	221,982712	20,209999	986,883545	2021-05-18T22:04:29:827
986,868042	221,993286	20,199999	986,856445	2021-05-18T22:04:30:828
986,868469	221,990646	20,209999	986,872070	2021-05-18T22:04:31:829
986,867737	221,995926	20,209999	986,861328	2021-05-18T22:04:32:830
986,865417	222,017059	20,209999	986,844238	2021-05-18T22:04:33:831
986,863586	222,032913	20,209999	986,847168	2021-05-18T22:04:34:832
986,861755	222,048767	20,209999	986,845703	2021-05-18T22:04:35:833
986,864014	222,027634	20,199999	986,884521	2021-05-18T22:04:36:833
986,864197	222,027634	20,199999	986,865479	2021-05-18T22:04:37:835
986,861145	222,054062	20,199999	986,833740	2021-05-18T22:04:38:836
986,866516	222,006500	20,199999	986,914795	2021-05-18T22:04:39:837
986,866516	222,006500	20,199999	986,865967	2021-05-18T22:04:40:838
986,865417	222,017059	20,199999	986,854980	2021-05-18T22:04:41:839
986,863037	222,038208	20,189999	986,842041	2021-05-18T22:04:42:841
986,863281	222,035553	20,199999	986,865723	2021-05-18T22:04:43:841
986,865112	222,019714	20,199999	986,881348	2021-05-18T22:04:44:842
986,865234	222,017059	20,199999	986,866455	2021-05-18T22:04:45:843
986,863403	222,032913	20,199999	986,846924	2021-05-18T22:04:46:844
986,861877	222,046127	20,199999	986,848145	2021-05-18T22:04:47:845
986,860596	222,056702	20,189999	986,849365	2021-05-18T22:04:48:846
986,861389	222,051407	20,199999	986,868408	2021-05-18T22:04:49:847
986,858887	222,072556	20,189999	986,836426	2021-05-18T22:04:50:849
986,859558	222,067261	20,189999	986,865479	2021-05-18T22:04:51:850
986,860474	222,059341	20,189999	986,868408	2021-05-18T22:04:52:850
