x	y	z	ts
0,009434	0,002353	9,806645	2021-05-18T22:02:37:729
0,073664	0,002690	9,806373	2021-05-18T22:02:37:733
0,154167	0,002163	9,805438	2021-05-18T22:02:37:750
0,124185	0,003166	9,805863	2021-05-18T22:02:37:751
0,182646	0,003564	9,804949	2021-05-18T22:02:37:757
0,154933	0,004627	9,805425	2021-05-18T22:02:37:759
0,140974	0,005693	9,805635	2021-05-18T22:02:37:761
0,159286	0,005671	9,805355	2021-05-18T22:02:37:762
0,212390	0,004528	9,804349	2021-05-18T22:02:37:763
0,225184	0,007494	9,804062	2021-05-18T22:02:38:65
0,233077	0,007292	9,803877	2021-05-18T22:02:38:70
0,243931	0,007026	9,803614	2021-05-18T22:02:38:71
0,250238	0,006879	9,803454	2021-05-18T22:02:38:75
0,259967	0,006709	9,803202	2021-05-18T22:02:38:77
0,254358	0,006945	9,803349	2021-05-18T22:02:38:90
0,255232	0,007158	9,803326	2021-05-18T22:02:38:94
0,328731	0,005818	9,801137	2021-05-18T22:02:38:95
0,458812	0,004331	9,795910	2021-05-18T22:02:38:97
0,882188	0,001855	9,766890	2021-05-18T22:02:38:99
0,664301	0,002676	9,784124	2021-05-18T22:02:38:101
0,780036	0,002192	9,775578	2021-05-18T22:02:38:102
0,670283	0,002661	9,783716	2021-05-18T22:02:38:106
2,000710	0,000260	9,600393	2021-05-18T22:02:38:107
0,897952	0,002164	9,765452	2021-05-18T22:02:38:108
-0,036999	-0,066262	9,806356	2021-05-18T22:02:38:109
0,009389	-0,063373	9,806440	2021-05-18T22:02:38:111
0,012724	-0,072000	9,806377	2021-05-18T22:02:38:111
0,014981	-0,068371	9,806400	2021-05-18T22:02:38:113
0,016937	-0,069283	9,806391	2021-05-18T22:02:38:114
0,020357	-0,070914	9,806373	2021-05-18T22:02:38:136
0,021431	-0,072732	9,806356	2021-05-18T22:02:38:138
0,024639	-0,073773	9,806341	2021-05-18T22:02:38:139
0,027687	-0,077936	9,806301	2021-05-18T22:02:38:141
0,028680	-0,079250	9,806288	2021-05-18T22:02:38:144
0,032201	-0,074739	9,806313	2021-05-18T22:02:38:150
0,032971	-0,069292	9,806350	2021-05-18T22:02:38:229
0,034333	-0,069911	9,806341	2021-05-18T22:02:38:230
0,032625	-0,073183	9,806323	2021-05-18T22:02:38:233
-0,127147	-0,010480	9,805820	2021-05-18T22:02:38:238
0,018769	-0,037537	9,806561	2021-05-18T22:02:38:239
0,023048	-0,040045	9,806541	2021-05-18T22:02:38:240
0,024722	-0,041273	9,806532	2021-05-18T22:02:38:242
0,035991	-0,025906	9,806550	2021-05-18T22:02:38:250
0,039572	-0,028855	9,806528	2021-05-18T22:02:38:254
0,040913	-0,027373	9,806526	2021-05-18T22:02:38:257
0,086968	-0,028206	9,806224	2021-05-18T22:02:38:274
0,084101	-0,030231	9,806243	2021-05-18T22:02:38:294
0,082005	-0,032261	9,806254	2021-05-18T22:02:38:314
0,082217	-0,034568	9,806245	2021-05-18T22:02:38:334
0,078997	-0,036100	9,806266	2021-05-18T22:02:38:354
0,076800	-0,036945	9,806280	2021-05-18T22:02:38:375
0,077230	-0,036554	9,806278	2021-05-18T22:02:38:394
0,076798	-0,037309	9,806278	2021-05-18T22:02:38:414
0,076663	-0,039091	9,806273	2021-05-18T22:02:38:434
0,074814	-0,040652	9,806280	2021-05-18T22:02:38:455
0,072022	-0,041308	9,806298	2021-05-18T22:02:38:476
0,072467	-0,040649	9,806298	2021-05-18T22:02:38:496
0,072292	-0,040615	9,806299	2021-05-18T22:02:38:516
0,071619	-0,040919	9,806303	2021-05-18T22:02:38:537
0,071771	-0,041351	9,806300	2021-05-18T22:02:38:556
0,069284	-0,042573	9,806313	2021-05-18T22:02:38:577
0,068348	-0,045802	9,806305	2021-05-18T22:02:38:596
0,066555	-0,046271	9,806315	2021-05-18T22:02:38:618
0,065596	-0,047157	9,806317	2021-05-18T22:02:38:636
0,065547	-0,046339	9,806321	2021-05-18T22:02:38:659
0,065538	-0,047147	9,806317	2021-05-18T22:02:38:676
0,062257	-0,046511	9,806342	2021-05-18T22:02:38:698
0,062296	-0,047072	9,806339	2021-05-18T22:02:38:717
0,062756	-0,043896	9,806351	2021-05-18T22:02:38:738
0,059323	-0,045596	9,806365	2021-05-18T22:02:38:769
0,056114	-0,047704	9,806374	2021-05-18T22:02:38:778
0,058556	-0,049509	9,806350	2021-05-18T22:02:38:796
0,056993	-0,051665	9,806348	2021-05-18T22:02:38:818
