light_level	ts
24,000000	2021-05-18T22:04:52:849
20,000000	2021-05-18T22:04:53:851
20,000000	2021-05-18T22:04:54:852
20,000000	2021-05-18T22:04:55:853
24,000000	2021-05-18T22:04:56:854
24,000000	2021-05-18T22:04:57:854
24,000000	2021-05-18T22:04:58:855
24,000000	2021-05-18T22:04:59:856
24,000000	2021-05-18T22:05:00:857
24,000000	2021-05-18T22:05:01:858
24,000000	2021-05-18T22:05:02:859
24,000000	2021-05-18T22:05:03:860
24,000000	2021-05-18T22:05:04:861
24,000000	2021-05-18T22:05:05:862
24,000000	2021-05-18T22:05:06:862
20,000000	2021-05-18T22:05:07:864
24,000000	2021-05-18T22:05:08:865
20,000000	2021-05-18T22:05:09:865
24,000000	2021-05-18T22:05:10:866
24,000000	2021-05-18T22:05:11:868
24,000000	2021-05-18T22:05:12:869
24,000000	2021-05-18T22:05:13:870
24,000000	2021-05-18T22:05:14:870
24,000000	2021-05-18T22:05:15:871
24,000000	2021-05-18T22:05:16:873
24,000000	2021-05-18T22:05:17:873
24,000000	2021-05-18T22:05:18:874
24,000000	2021-05-18T22:05:19:875
24,000000	2021-05-18T22:05:20:876
20,000000	2021-05-18T22:05:21:877
24,000000	2021-05-18T22:05:22:878
20,000000	2021-05-18T22:05:23:879
4,000000	2021-05-18T22:05:24:880
16,000000	2021-05-18T22:05:25:880
20,000000	2021-05-18T22:05:26:882
20,000000	2021-05-18T22:05:27:884
16,000000	2021-05-18T22:05:28:885
16,000000	2021-05-18T22:05:29:886
8,000000	2021-05-18T22:05:30:886
20,000000	2021-05-18T22:05:31:887
20,000000	2021-05-18T22:05:32:888
20,000000	2021-05-18T22:05:33:890
16,000000	2021-05-18T22:05:34:890
8,000000	2021-05-18T22:05:35:890
12,000000	2021-05-18T22:05:36:891
20,000000	2021-05-18T22:05:37:894
20,000000	2021-05-18T22:05:38:894
20,000000	2021-05-18T22:05:39:895
20,000000	2021-05-18T22:05:40:896
20,000000	2021-05-18T22:05:41:897
20,000000	2021-05-18T22:05:42:897
0,000000	2021-05-18T22:05:43:898
4,000000	2021-05-18T22:05:44:899
0,000000	2021-05-18T22:05:45:900
0,000000	2021-05-18T22:05:46:901
4,000000	2021-05-18T22:05:47:902
4,000000	2021-05-18T22:05:48:904
4,000000	2021-05-18T22:05:49:905
0,000000	2021-05-18T22:05:50:916
4,000000	2021-05-18T22:05:51:906
4,000000	2021-05-18T22:05:52:908
0,000000	2021-05-18T22:05:53:909
0,000000	2021-05-18T22:05:54:910
4,000000	2021-05-18T22:05:55:910
4,000000	2021-05-18T22:05:56:912
0,000000	2021-05-18T22:05:57:913
4,000000	2021-05-18T22:05:58:913
0,000000	2021-05-18T22:05:59:915
0,000000	2021-05-18T22:06:00:916
12,000000	2021-05-18T22:06:01:917
4,000000	2021-05-18T22:06:02:918
16,000000	2021-05-18T22:06:03:919
60,000000	2021-05-18T22:06:04:920
104,000000	2021-05-18T22:06:05:921
12,000000	2021-05-18T22:06:06:922
4,000000	2021-05-18T22:06:07:923
12,000000	2021-05-18T22:06:08:925
8,000000	2021-05-18T22:06:09:925
52,000000	2021-05-18T22:06:10:925
8,000000	2021-05-18T22:06:11:938
4,000000	2021-05-18T22:06:12:928
8,000000	2021-05-18T22:06:13:948
4,000000	2021-05-18T22:06:14:930
8,000000	2021-05-18T22:06:15:931
8,000000	2021-05-18T22:06:16:934
64,000000	2021-05-18T22:06:17:932
8,000000	2021-05-18T22:06:18:934
152,000000	2021-05-18T22:06:19:935
92,000000	2021-05-18T22:06:20:936
8,000000	2021-05-18T22:06:21:937
0,000000	2021-05-18T22:06:22:938
0,000000	2021-05-18T22:06:23:939
0,000000	2021-05-18T22:06:24:940
20,000000	2021-05-18T22:06:25:941
12,000000	2021-05-18T22:06:26:958
12,000000	2021-05-18T22:06:27:943
16,000000	2021-05-18T22:06:28:944
12,000000	2021-05-18T22:06:29:945
16,000000	2021-05-18T22:06:30:946
12,000000	2021-05-18T22:06:31:946
16,000000	2021-05-18T22:06:32:948
0,000000	2021-05-18T22:06:33:949
0,000000	2021-05-18T22:06:34:950
0,000000	2021-05-18T22:06:35:950
4,000000	2021-05-18T22:06:36:951
4,000000	2021-05-18T22:06:37:953
4,000000	2021-05-18T22:06:38:953
0,000000	2021-05-18T22:06:39:954
20,000000	2021-05-18T22:06:40:955
24,000000	2021-05-18T22:06:41:957
36,000000	2021-05-18T22:06:42:957
52,000000	2021-05-18T22:06:43:959
24,000000	2021-05-18T22:06:44:960
4,000000	2021-05-18T22:06:45:961
4,000000	2021-05-18T22:06:46:962
8,000000	2021-05-18T22:06:47:962
4,000000	2021-05-18T22:06:48:963
28,000000	2021-05-18T22:06:49:964
40,000000	2021-05-18T22:06:50:965
44,000000	2021-05-18T22:06:51:966
56,000000	2021-05-18T22:06:52:967
52,000000	2021-05-18T22:06:53:968
60,000000	2021-05-18T22:06:54:969
44,000000	2021-05-18T22:06:55:970
92,000000	2021-05-18T22:06:56:971
20,000000	2021-05-18T22:06:57:972
12,000000	2021-05-18T22:06:58:972
56,000000	2021-05-18T22:06:59:974
60,000000	2021-05-18T22:07:00:975
60,000000	2021-05-18T22:07:01:976
60,000000	2021-05-18T22:07:02:978
60,000000	2021-05-18T22:07:03:977
60,000000	2021-05-18T22:07:04:978
60,000000	2021-05-18T22:07:05:979
60,000000	2021-05-18T22:07:06:980
80,000000	2021-05-18T22:07:07:981
52,000000	2021-05-18T22:07:08:983
56,000000	2021-05-18T22:07:09:984
56,000000	2021-05-18T22:07:10:985
56,000000	2021-05-18T22:07:11:986
56,000000	2021-05-18T22:07:12:985
56,000000	2021-05-18T22:07:13:988
56,000000	2021-05-18T22:07:14:989
56,000000	2021-05-18T22:07:15:989
56,000000	2021-05-18T22:07:16:999
56,000000	2021-05-18T22:07:17:991
56,000000	2021-05-18T22:07:18:990
56,000000	2021-05-18T22:07:19:993
56,000000	2021-05-18T22:07:20:994
56,000000	2021-05-18T22:07:21:994
56,000000	2021-05-18T22:07:22:996
56,000000	2021-05-18T22:07:23:997
60,000000	2021-05-18T22:07:24:998
60,000000	2021-05-18T22:07:25:999
60,000000	2021-05-18T22:07:27:1
52,000000	2021-05-18T22:07:28:1
32,000000	2021-05-18T22:07:29:2
32,000000	2021-05-18T22:07:30:4
32,000000	2021-05-18T22:07:31:5
32,000000	2021-05-18T22:07:32:5
32,000000	2021-05-18T22:07:33:6
36,000000	2021-05-18T22:07:34:7
40,000000	2021-05-18T22:07:35:9
36,000000	2021-05-18T22:07:36:9
36,000000	2021-05-18T22:07:37:10
