x,y,z
-42,-8,48
-43,-8,47
-43,-8,48
-43,-8,48
-42,-8,48
-42,-8,48
-42,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-43,-8,47
-42,-8,48
-43,-8,47
-43,-8,48
-43,-8,48
-42,-8,48
-42,-8,48
-41,-7,48
-42,-8,48
-43,-8,47
-43,-9,47
-42,-8,48
-42,-8,48
-42,-8,48
-43,-7,47
-43,-8,47
-42,-8,48
-42,-9,48
-42,-9,48
-42,-8,47
-43,-7,47
-43,-7,47
-42,-9,48
-42,-9,48
-42,-8,48
-42,-7,48
-43,-8,47
-43,-8,48
-42,-8,48
-42,-8,48
-42,-8,47
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-42,-8,48
-43,-8,48
-42,-8,48
-41,-8,48
-42,-9,48
-43,-7,47
-43,-7,48
-43,-8,47
-42,-9,48
-42,-8,48
-43,-7,47
-43,-8,47
-43,-8,47
-43,-9,47
-42,-8,48
-42,-7,48
-44,-7,47
-44,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-43,-7,47
-43,-7,47
-43,-7,47
-42,-7,47
-42,-9,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-43,-8,48
-43,-8,47
-43,-8,47
-43,-8,47
-43,-8,47
-42,-8,47
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,47
-42,-8,47
-42,-8,48
-43,-8,48
-42,-8,48
-42,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-43,-9,47
-43,-9,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-42,-8,48
-41,-8,48
-41,-8,48
-43,-8,47
-43,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-43,-8,47
-43,-8,48
-43,-8,47
-43,-8,48
-42,-8,47
-42,-8,48
-43,-8,47
-43,-8,48
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-42,-8,47
-43,-8,47
-42,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,47
-43,-8,47
-43,-8,48
-42,-9,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,47
-42,-7,48
-42,-8,48
-42,-8,48
-42,-8,48
-42,-8,47
-43,-8,47
-43,-8,48
-42,-8,47
-43,-8,47
-42,-8,48
-42,-8,47
-42,-8,48
-43,-8,47
-43,-8,47
-43,-8,47
-42,-8,47
-42,-8,48
-43,-8,47
-43,-8,48
-43,-8,47
-42,-8,48
-43,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,48
-42,-8,47
-42,-8,48
-42,-8,48
-43,-8,48
-43,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-43,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,47
-43,-8,48
-42,-8,48
-42,-8,48
-42,-8,47
-42,-8,47
-43,-8,47
-42,-8,48
-42,-8,48
-42,-8,48
-42,-8,48
-43,-8,48
-42,-8,47
-42,-8,47
-51,-10,44
-48,-8,45
-44,-3,46
-69,1,45
-69,-1,46
-53,10,53
-42,12,60
-44,15,60
-45,7,54
-37,8,60
-27,1,61
-17,-5,56
-9,-7,57
-7,-8,49
-2,-13,51
4,-19,47
10,-18,43
34,-24,47
38,-25,40
40,-26,42
42,-29,40
39,-30,40
29,-31,49
31,-27,54
28,-23,52
0,-16,72
-29,-28,102
-25,-57,101
21,-85,75
42,-54,74
70,87,41
70,6,89
37,-21,85
20,-7,65
25,-11,47
44,-16,29
47,-26,36
28,-36,59
16,-45,72
-9,-41,71
-3,-26,70
4,-20,73
-17,-10,59
-15,3,63
-19,9,60
-41,1,59
-43,3,56
-34,17,50
-26,22,43
-24,18,42
-23,5,44
-22,5,47
-36,16,81
-86,-31,58
-74,-1,19
-60,-4,20
-40,-6,57
-21,-13,60
-19,-16,52
-39,-17,54
-20,-16,60
-28,-12,55
-42,-10,51
-46,-7,45
-46,-5,45
-41,-5,50
-38,-5,51
-36,-7,52
-37,-8,51
-39,-8,51
-41,-7,50
-41,-7,50
-39,-7,50
-38,-8,51
-38,-8,51
-39,-8,50
-39,-8,50
-39,-7,50
-39,-7,50
-38,-7,51
-39,-7,50
-39,-7,50
-39,-7,51
-39,-8,51
-39,-7,51
-39,-7,50
-39,-7,51
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,51
-40,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-40,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-40,-7,50
-39,-7,50
-39,-7,51
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,50
-40,-7,50
-39,-7,50
-39,-7,51
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-8,50
-40,-7,49
-40,-7,50
-39,-8,51
-39,-8,50
-40,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-40,-7,50
-39,-7,50
-38,-7,50
-39,-7,50
-39,-7,50
-40,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,51
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,50
-39,-8,51
-39,-8,50
-39,-8,50
-39,-8,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-8,50
-39,-7,50
-39,-8,51
-39,-8,50
-40,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-8,51
-39,-8,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-8,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,51
-39,-7,50
-39,-7,50
-40,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-40,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,50
-39,-8,50
-39,-7,51
-39,-7,50
-39,-7,50
-39,-8,50
-40,-8,50
-39,-8,50
-39,-8,50
-39,-7,50
-39,-7,50
-39,-8,50
-39,-8,50
-40,-8,50
-39,-7,50
-39,-7,50
-38,-8,51
-39,-8,51
-40,-8,50
-40,-8,49
-39,-8,50
-39,-8,50
-40,-7,50
-40,-8,50
-39,-7,49
-39,-8,50
-39,-7,50
-40,-8,50
-41,-8,49
-42,-9,49
-42,-9,49
-40,-9,49
-39,-9,50
-39,-8,50
-41,-8,49
-41,-8,49
-40,-9,49
-39,-9,50
-40,-9,49
-40,-9,49
-40,-9,49
-40,-9,50
-41,-9,49
-41,-9,49
-40,-10,49
-40,-10,49
-41,-10,49
-41,-10,49
-41,-9,48
-41,-9,49
-41,-9,49
-40,-10,49
-40,-10,50
-41,-9,48
-41,-9,48
-41,-9,48
-41,-9,49
-39,-9,50
-40,-9,49
-42,-8,48
-42,-8,48
-41,-8,49
-40,-9,49
-40,-9,49
-41,-9,48
-41,-9,49
-40,-9,49
-40,-8,49
-41,-8,49
-41,-8,49
-41,-9,49
-40,-9,49
-40,-9,49
-41,-9,49
-41,-9,49
-41,-9,49
-40,-9,49
-40,-9,49
-41,-9,49
-41,-8,49
-40,-8,49
-41,-9,49
-41,-9,49
-41,-9,49
-41,-9,49
-41,-9,49
-40,-9,49
-40,-9,49
-40,-9,49
-41,-8,49
-41,-8,49
-40,-8,49
-41,-9,49
-42,-9,48
-41,-9,49
-40,-9,49
-40,-8,49
-42,-8,49
-41,-9,49
-40,-9,49
-40,-9,49
-40,-9,49
-41,-8,49
-41,-8,49
-40,-8,49
-40,-9,49
-41,-9,49
-41,-8,49
-41,-8,49
-40,-8,49
-41,-9,49
-41,-9,49
-41,-9,49
-40,-8,49
-41,-9,49
-41,-8,49
-40,-9,49
-41,-9,49
-41,-9,49
-40,-9,49
-40,-9,49
-41,-9,49
-41,-9,49
-40,-8,49
-40,-9,49
-41,-9,49
-41,-9,49
-40,-9,49
-41,-8,49
-41,-9,49
-41,-9,49
-41,-9,49
-40,-9,49
-41,-8,49
-41,-8,49
-41,-8,49
-41,-9,49
-41,-9,49
-40,-8,49
-40,-8,49
-41,-8,49
-41,-9,49
-41,-8,49
-41,-8,49
-41,-8,49
-41,-8,49
-41,-8,49
-40,-8,49
-40,-8,49
-41,-9,49
-41,-8,49
-41,-8,49
-40,-8,49
-40,-8,49
-41,-8,49
-41,-8,49
-40,-8,49
-41,-8,49
-41,-8,49
-40,-8,49
-40,-8,49
-40,-9,49
-40,-8,49
-41,-8,49
-41,-8,49
-41,-8,49
-40,-8,49
-40,-8,49
-40,-8,49
-41,-9,49
-41,-9,49
-40,-9,49
-41,-9,49
-41,-9,49
-40,-8,49
-40,-8,49
-41,-8,49
-41,-9,49
-41,-9,49
-40,-9,49
-40,-9,50
-41,-9,49
-41,-9,49
-40,-9,49
-41,-8,49
-41,-9,49
-41,-8,49
-40,-8,49
-40,-8,49
-40,-8,50
-41,-9,49
-41,-9,49
-39,-9,50
-42,-8,49
-40,-9,50
-40,-8,50
-40,-8,49
-41,-8,49
-41,-9,49
-40,-9,49
-39,-9,50
-40,-9,51
-37,-9,51
-36,-9,50
-36,-5,53
-36,-5,53
-38,-6,52
-39,-6,51
-36,-6,53
-36,-5,54
-37,-5,53
-38,-5,52
-37,-5,52
-36,-4,53
-33,-4,55
-34,-4,55
-33,-4,55
-33,-3,54
-34,-2,54
-35,-2,53
-34,-4,55
-32,-4,56
-30,-4,57
-29,-5,53
-31,0,58
-30,-5,59
-32,-2,56
-30,-6,58
-27,-2,57
-28,-1,57
-30,-1,57
-31,-1,57
-32,-1,55
-28,-1,59
-28,-1,58
-28,-4,58
-24,-7,56
-26,-5,58
-25,-6,61
-26,1,60
-25,2,62
-31,1,54
-32,-1,60
-27,0,57
-26,-1,58
-24,-2,57
-30,-6,59
-32,-7,58
-27,-4,57
-35,-10,56
-36,-6,54
-32,-3,54
-33,-2,55
-33,-6,57
-33,-4,55
-33,-2,51
-35,-7,56
-34,-3,56
-30,-1,56
-30,0,52
-27,3,57
-29,3,61
-24,6,61
-30,0,57
-34,-5,53
-37,-3,52
-39,-1,52
-39,-2,52
-37,-3,52
-37,-1,52
-38,-1,52
-39,-2,52
-39,-2,53
-42,-4,47
-45,-12,47
-42,-7,51
-38,-3,51
-39,-1,50
-42,2,49
-41,2,49
-41,1,50
-41,-1,49
-41,-1,49
-41,-4,49
-43,-5,48
-43,-4,48
-42,-4,48
-42,-2,48
-42,-1,49
-42,0,48
-43,0,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,49
-42,-2,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-2,48
-43,-2,48
-43,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,0,48
-42,-1,48
-42,-1,48
-42,-2,49
-42,-2,48
-43,-2,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,0,48
-42,0,48
-42,-1,48
-42,-2,48
-42,-2,48
-42,-1,48
-43,-1,48
-43,0,48
-42,-1,48
-42,-1,49
-43,-1,48
-43,-2,48
-42,-1,48
-41,-1,49
-42,0,48
-43,-1,48
-43,-1,48
-43,-2,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-43,-1,48
-43,-2,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-2,48
-42,-1,49
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,49
-42,-2,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-2,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-2,48
-42,-2,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,0,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-43,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-2,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,49
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-2,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,49
-42,-1,48
-42,-2,48
-42,-2,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-2,49
-42,-1,48
-42,-1,48
-42,0,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,49
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-2,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-2,48
-42,-1,48
-42,-1,48
-42,0,48
-43,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-43,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,49
-43,-1,48
-43,0,48
-41,-1,49
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-41,-1,49
-42,-1,48
-42,-1,48
-43,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,49
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
-42,-1,48
