x,y,z
0.045464,-0.014357,10.016356
0.0335,-0.021535,10.030712
0.023928,-0.021535,10.001998
0.040678,-0.028714,10.030712
0.002393,-0.023928,9.963714
0.007178,-0.088534,10.013963
0.007178,-0.01675,10.025927000000001
0.01675,-0.031107,9.968499000000001
0.023928,-0.011964,9.997212
0.031107,-0.035892,9.999605
-0.028714,0.004786,9.954143
0.028714,-0.031107,10.013963
0.009571,0.011964,9.954143
-0.035892,-0.040678,10.011569
-0.057428,-0.064606,9.994821
0.074178,-0.059821000000000006,10.009177000000001
-0.004786,-0.059821000000000006,10.009177000000001
0.088534,0.074178,9.966106
0.035892,-0.002393,9.942179
0.021535,-0.050249,10.016356
0.023928,-0.045464,10.011569
0.038285,-0.021535,9.968499000000001
-0.0335,-0.014357,9.968499000000001
0.081356,0.002393,9.954143
0.069392,0.004786,9.968499000000001
-0.028714,0.021535,9.997212
0.040678,0.0335,10.009177000000001
0.011964,0.0335,9.978069999999999
0.047856,-0.0335,9.975677000000001
0.11246300000000001,-0.040678,10.006784
0.031107,0.01675,9.980463
0.12682000000000002,-0.059821000000000006,10.035499
0.035892,-0.004786,10.016356
0.045464,-0.031107,9.994821
-0.009571,0.007178,9.994821
0.066999,-0.045464,10.037891
0.069392,-0.045464,9.973285
-0.004786,-0.007178,9.968499000000001
-0.0335,-0.043071,10.018748
0.059821000000000006,-0.026320999999999997,9.999605
0.088534,-0.019143,10.004392
0.081356,-0.043071,9.980463
0.047856,-0.021535,9.978069999999999
0.090927,-0.062213,9.961319999999999
0.021535,-0.011964,9.997212
0.019143,-0.019143,9.975677000000001
0.043071,-0.038285,10.035499
0.040678,-0.0335,10.006784
-0.040678,-0.10289100000000001,9.975677000000001
0.0335,-0.098106,9.939785
-0.040678,-0.095713,9.939785
0.004786,-0.007178,10.011569
0.047856,0.004786,9.932607
0.057428,-0.059821000000000006,9.95175
-0.007178,-0.007178,9.963714
0.098106,-0.050249,9.980463
0.004786,0.002393,9.973285
0.004786,-0.028714,10.011569
0.01675,-0.014357,9.970891
0.038285,-0.028714,9.954143
0.081356,-0.0335,9.982857000000001
-0.004786,0.0335,9.954143
0.038285,-0.01675,9.992428
0.014357,0.026320999999999997,10.033106
0.043071,-0.133998,9.958927000000001
0.066999,-0.057428,10.023535
0.028714,0.007178,10.021141
0.040678,-0.035892,10.006784
0.043071,0.019143,10.021141
0.081356,-0.045464,9.968499000000001
0.066999,0.004786,10.021141
0.057428,-0.004786,10.028319
0.009571,-0.023928,10.030712
0.066999,-0.004786,10.006784
0.043071,-0.047856,9.954143
0.090927,-0.014357,10.035499
0.0335,0.007178,9.982857000000001
0.083749,-0.011964,9.98525
0.064606,0.011964,10.001998
-0.01675,-0.009571,9.98525
0.011964,-0.007178,9.949356
-0.028714,-0.040678,9.978069999999999
0.052641999999999994,0.009571,10.037891
0.052641999999999994,0.0335,10.033106
0.062213,-0.045464,10.016356
0.035892,-0.035892,10.004392
0.045464,-0.023928,9.997212
0.045464,-0.11007,10.023535
0.07657,-0.028714,9.963714
0.074178,0.014357,10.025927000000001
0.07657,-0.023928,9.963714
0.023928,0.004786,9.980463
0.040678,-0.007178,10.001998
0.011964,0.045464,9.992428
0.040678,0.043071,9.975677000000001
-0.055035,0.043071,10.006784
-0.01675,0.028714,10.018748
0.011964,0.040678,10.028319
0.062213,0.047856,9.978069999999999
0.045464,-0.028714,10.037891
0.057428,-0.028714,10.030712
0.031107,0.035892,10.004392
0.069392,-0.035892,9.990034
0.023928,-0.011964,10.011569
0.047856,-0.011964,10.009177000000001
0.055035,-0.007178,9.975677000000001
0.064606,0.014357,10.049855
0.071785,-0.004786,9.978069999999999
0.047856,0.007178,9.982857000000001
0.0335,-0.002393,10.035499
0.0335,-0.045464,10.016356
0.0335,-0.043071,10.004392
0.055035,-0.100499,10.037891
0.031107,0.019143,9.961319999999999
0.045464,-0.050249,10.011569
0.045464,-0.057428,9.937392
0.031107,0.009571,9.978069999999999
0.002393,-0.009571,10.025927000000001
0.040678,-0.023928,10.013963
0.043071,0.014357,9.992428
0.047856,-0.01675,10.004392
0.0335,0.01675,10.021141
0.004786,-0.019143,10.042676
0.004786,0.023928,9.982857000000001
0.047856,-0.038285,10.004392
0.050249,0.035892,10.004392
0.038285,0.023928,10.049855
-0.011964,0.019143,10.021141
0.011964,-0.083749,10.009177000000001
0.011964,-0.011964,10.033106
0.059821000000000006,-0.031107,9.970891
0.050249,-0.007178,10.009177000000001
0.043071,-0.047856,9.966106
0.019143,-0.062213,10.006784
