light_intensity	ts
2812466,000000	2021-05-18T22:12:40:528
2810246,000000	2021-05-18T22:12:40:567
2804575,000000	2021-05-18T22:12:40:608
2801543,000000	2021-05-18T22:12:40:647
2798744,000000	2021-05-18T22:12:40:689
2798235,000000	2021-05-18T22:12:40:727
2798382,000000	2021-05-18T22:12:40:769
2797176,000000	2021-05-18T22:12:40:806
2797096,000000	2021-05-18T22:12:40:848
2796232,000000	2021-05-18T22:12:40:888
2796331,000000	2021-05-18T22:12:40:929
2798111,000000	2021-05-18T22:12:40:967
2797244,000000	2021-05-18T22:12:41:9
2799718,000000	2021-05-18T22:12:41:47
2799481,000000	2021-05-18T22:12:41:89
2802213,000000	2021-05-18T22:12:41:127
2802686,000000	2021-05-18T22:12:41:169
2805448,000000	2021-05-18T22:12:41:207
2806018,000000	2021-05-18T22:12:41:248
2807740,000000	2021-05-18T22:12:41:287
2808799,000000	2021-05-18T22:12:41:329
2807707,000000	2021-05-18T22:12:41:368
2802755,000000	2021-05-18T22:12:41:409
2800952,000000	2021-05-18T22:12:41:447
2797753,000000	2021-05-18T22:12:41:489
2798095,000000	2021-05-18T22:12:41:528
2797272,000000	2021-05-18T22:12:41:569
2798792,000000	2021-05-18T22:12:41:608
2797560,000000	2021-05-18T22:12:41:649
2798150,000000	2021-05-18T22:12:41:688
2798018,000000	2021-05-18T22:12:41:729
2798538,000000	2021-05-18T22:12:41:769
2800987,000000	2021-05-18T22:12:41:810
2802190,000000	2021-05-18T22:12:41:859
2802611,000000	2021-05-18T22:12:41:889
2804023,000000	2021-05-18T22:12:41:928
2806012,000000	2021-05-18T22:12:41:969
2807818,000000	2021-05-18T22:12:42:9
2810920,000000	2021-05-18T22:12:42:50
2811407,000000	2021-05-18T22:12:42:89
2813732,000000	2021-05-18T22:12:42:129
2814342,000000	2021-05-18T22:12:42:168
2811700,000000	2021-05-18T22:12:42:212
2810251,000000	2021-05-18T22:12:42:248
2806952,000000	2021-05-18T22:12:42:289
2805906,000000	2021-05-18T22:12:42:329
2807160,000000	2021-05-18T22:12:42:370
2806514,000000	2021-05-18T22:12:42:408
2807276,000000	2021-05-18T22:12:42:450
2809031,000000	2021-05-18T22:12:42:488
2807932,000000	2021-05-18T22:12:42:530
2808476,000000	2021-05-18T22:12:42:569
2809817,000000	2021-05-18T22:12:42:610
2810306,000000	2021-05-18T22:12:42:649
2813532,000000	2021-05-18T22:12:42:690
2814004,000000	2021-05-18T22:12:42:729
2815460,000000	2021-05-18T22:12:42:770
2816923,000000	2021-05-18T22:12:42:809
2819647,000000	2021-05-18T22:12:42:851
2822481,000000	2021-05-18T22:12:42:889
2822747,000000	2021-05-18T22:12:42:931
2822008,000000	2021-05-18T22:12:42:969
2819606,000000	2021-05-18T22:12:43:10
2816785,000000	2021-05-18T22:12:43:49
2814770,000000	2021-05-18T22:12:43:91
2815604,000000	2021-05-18T22:12:43:129
2815765,000000	2021-05-18T22:12:43:171
2814961,000000	2021-05-18T22:12:43:209
2815622,000000	2021-05-18T22:12:43:251
2817022,000000	2021-05-18T22:12:43:289
2817314,000000	2021-05-18T22:12:43:331
2818364,000000	2021-05-18T22:12:43:369
2818056,000000	2021-05-18T22:12:43:411
2818786,000000	2021-05-18T22:12:43:449
2821041,000000	2021-05-18T22:12:43:491
2823920,000000	2021-05-18T22:12:43:529
2825787,000000	2021-05-18T22:12:43:571
2826330,000000	2021-05-18T22:12:43:608
2828182,000000	2021-05-18T22:12:43:650
2829845,000000	2021-05-18T22:12:43:690
2828762,000000	2021-05-18T22:12:43:732
2826917,000000	2021-05-18T22:12:43:770
2823793,000000	2021-05-18T22:12:43:812
2821548,000000	2021-05-18T22:12:43:850
2818995,000000	2021-05-18T22:12:43:891
2819019,000000	2021-05-18T22:12:43:930
2818839,000000	2021-05-18T22:12:43:972
2819158,000000	2021-05-18T22:12:44:10
2820527,000000	2021-05-18T22:12:44:52
2819847,000000	2021-05-18T22:12:44:90
2821329,000000	2021-05-18T22:12:44:132
2820939,000000	2021-05-18T22:12:44:181
2822060,000000	2021-05-18T22:12:44:211
2823213,000000	2021-05-18T22:12:44:250
2826563,000000	2021-05-18T22:12:44:292
2826368,000000	2021-05-18T22:12:44:331
2828117,000000	2021-05-18T22:12:44:372
2829869,000000	2021-05-18T22:12:44:411
2831454,000000	2021-05-18T22:12:44:452
2832871,000000	2021-05-18T22:12:44:490
2832884,000000	2021-05-18T22:12:44:532
2828629,000000	2021-05-18T22:12:44:571
2824981,000000	2021-05-18T22:12:44:612
2823989,000000	2021-05-18T22:12:44:651
2822625,000000	2021-05-18T22:12:44:692
2822635,000000	2021-05-18T22:12:44:731
2822885,000000	2021-05-18T22:12:44:772
2821573,000000	2021-05-18T22:12:44:811
2821302,000000	2021-05-18T22:12:44:863
2821340,000000	2021-05-18T22:12:44:891
2821886,000000	2021-05-18T22:12:44:932
2822331,000000	2021-05-18T22:12:44:971
2823558,000000	2021-05-18T22:12:45:13
2826368,000000	2021-05-18T22:12:45:51
2826256,000000	2021-05-18T22:12:45:92
2829722,000000	2021-05-18T22:12:45:131
2829880,000000	2021-05-18T22:12:45:187
2832834,000000	2021-05-18T22:12:45:214
2834915,000000	2021-05-18T22:12:45:253
2835738,000000	2021-05-18T22:12:45:291
2836735,000000	2021-05-18T22:12:45:333
2834494,000000	2021-05-18T22:12:45:372
2830976,000000	2021-05-18T22:12:45:413
2829786,000000	2021-05-18T22:12:45:450
2827401,000000	2021-05-18T22:12:45:493
2826829,000000	2021-05-18T22:12:45:532
2825049,000000	2021-05-18T22:12:45:574
2825663,000000	2021-05-18T22:12:45:612
2825708,000000	2021-05-18T22:12:45:653
2826652,000000	2021-05-18T22:12:45:692
2825751,000000	2021-05-18T22:12:45:733
2827050,000000	2021-05-18T22:12:45:771
2827238,000000	2021-05-18T22:12:45:813
2828065,000000	2021-05-18T22:12:45:851
2829387,000000	2021-05-18T22:12:45:893
2830627,000000	2021-05-18T22:12:45:932
2832498,000000	2021-05-18T22:12:45:974
2834079,000000	2021-05-18T22:12:46:12
2835097,000000	2021-05-18T22:12:46:53
2838472,000000	2021-05-18T22:12:46:92
2840518,000000	2021-05-18T22:12:46:133
2840657,000000	2021-05-18T22:12:46:173
2839056,000000	2021-05-18T22:12:46:213
2836446,000000	2021-05-18T22:12:46:253
2832495,000000	2021-05-18T22:12:46:294
2830146,000000	2021-05-18T22:12:46:333
2829068,000000	2021-05-18T22:12:46:374
2829071,000000	2021-05-18T22:12:46:413
2830931,000000	2021-05-18T22:12:46:454
2831011,000000	2021-05-18T22:12:46:493
2830800,000000	2021-05-18T22:12:46:534
2828976,000000	2021-05-18T22:12:46:573
2829119,000000	2021-05-18T22:12:46:613
2829354,000000	2021-05-18T22:12:46:652
2830468,000000	2021-05-18T22:12:46:693
2831805,000000	2021-05-18T22:12:46:733
2832549,000000	2021-05-18T22:12:46:774
2833793,000000	2021-05-18T22:12:46:813
2835214,000000	2021-05-18T22:12:46:854
2836388,000000	2021-05-18T22:12:46:893
2839274,000000	2021-05-18T22:12:46:935
2839229,000000	2021-05-18T22:12:46:973
2835096,000000	2021-05-18T22:12:47:14
2830831,000000	2021-05-18T22:12:47:53
2827492,000000	2021-05-18T22:12:47:94
2826653,000000	2021-05-18T22:12:47:133
2824315,000000	2021-05-18T22:12:47:174
2823946,000000	2021-05-18T22:12:47:214
2823512,000000	2021-05-18T22:12:47:255
2823129,000000	2021-05-18T22:12:47:293
2822226,000000	2021-05-18T22:12:47:335
2822141,000000	2021-05-18T22:12:47:373
2822036,000000	2021-05-18T22:12:47:415
2823252,000000	2021-05-18T22:12:47:453
2824852,000000	2021-05-18T22:12:47:495
2825250,000000	2021-05-18T22:12:47:533
2826450,000000	2021-05-18T22:12:47:575
2826139,000000	2021-05-18T22:12:47:613
2827492,000000	2021-05-18T22:12:47:655
2829246,000000	2021-05-18T22:12:47:693
2825453,000000	2021-05-18T22:12:47:736
2822149,000000	2021-05-18T22:12:47:774
2816120,000000	2021-05-18T22:12:47:815
2813799,000000	2021-05-18T22:12:47:853
2809725,000000	2021-05-18T22:12:47:895
2808386,000000	2021-05-18T22:12:47:934
2807816,000000	2021-05-18T22:12:47:975
2806845,000000	2021-05-18T22:12:48:14
2805411,000000	2021-05-18T22:12:48:55
2804301,000000	2021-05-18T22:12:48:93
2803670,000000	2021-05-18T22:12:48:137
2804828,000000	2021-05-18T22:12:48:174
2805431,000000	2021-05-18T22:12:48:215
2805598,000000	2021-05-18T22:12:48:254
2805869,000000	2021-05-18T22:12:48:296
2805042,000000	2021-05-18T22:12:48:334
2807526,000000	2021-05-18T22:12:48:376
2808238,000000	2021-05-18T22:12:48:414
2804286,000000	2021-05-18T22:12:48:456
2798641,000000	2021-05-18T22:12:48:494
2792975,000000	2021-05-18T22:12:48:536
2789661,000000	2021-05-18T22:12:48:585
2785415,000000	2021-05-18T22:12:48:617
2783391,000000	2021-05-18T22:12:48:654
2783408,000000	2021-05-18T22:12:48:696
2780437,000000	2021-05-18T22:12:48:735
2778331,000000	2021-05-18T22:12:48:777
2776391,000000	2021-05-18T22:12:48:814
2775311,000000	2021-05-18T22:12:48:855
2774506,000000	2021-05-18T22:12:48:905
2774281,000000	2021-05-18T22:12:48:936
2775690,000000	2021-05-18T22:12:48:975
2775189,000000	2021-05-18T22:12:49:15
2776213,000000	2021-05-18T22:12:49:55
2775365,000000	2021-05-18T22:12:49:97
2775825,000000	2021-05-18T22:12:49:135
2774372,000000	2021-05-18T22:12:49:177
2768864,000000	2021-05-18T22:12:49:215
2763431,000000	2021-05-18T22:12:49:256
2758148,000000	2021-05-18T22:12:49:295
2754554,000000	2021-05-18T22:12:49:337
2750888,000000	2021-05-18T22:12:49:376
2749293,000000	2021-05-18T22:12:49:417
2747814,000000	2021-05-18T22:12:49:455
2745948,000000	2021-05-18T22:12:49:496
2745436,000000	2021-05-18T22:12:49:536
2744213,000000	2021-05-18T22:12:49:577
2741682,000000	2021-05-18T22:12:49:615
2740955,000000	2021-05-18T22:12:49:657
2740855,000000	2021-05-18T22:12:49:694
2741211,000000	2021-05-18T22:12:49:737
2741323,000000	2021-05-18T22:12:49:776
2741712,000000	2021-05-18T22:12:49:818
2743852,000000	2021-05-18T22:12:49:855
2741518,000000	2021-05-18T22:12:49:897
2735891,000000	2021-05-18T22:12:49:935
2730739,000000	2021-05-18T22:12:49:977
2724130,000000	2021-05-18T22:12:50:16
2720642,000000	2021-05-18T22:12:50:57
2718611,000000	2021-05-18T22:12:50:95
2717886,000000	2021-05-18T22:12:50:137
2716813,000000	2021-05-18T22:12:50:177
2716487,000000	2021-05-18T22:12:50:217
2713482,000000	2021-05-18T22:12:50:256
2712278,000000	2021-05-18T22:12:50:297
2711852,000000	2021-05-18T22:12:50:336
2711931,000000	2021-05-18T22:12:50:377
2713372,000000	2021-05-18T22:12:50:417
2712474,000000	2021-05-18T22:12:50:457
2712730,000000	2021-05-18T22:12:50:497
2715479,000000	2021-05-18T22:12:50:537
2712359,000000	2021-05-18T22:12:50:577
2706712,000000	2021-05-18T22:12:50:618
2700830,000000	2021-05-18T22:12:50:657
2697323,000000	2021-05-18T22:12:50:698
2693946,000000	2021-05-18T22:12:50:738
2691496,000000	2021-05-18T22:12:50:778
2690936,000000	2021-05-18T22:12:50:817
2690002,000000	2021-05-18T22:12:50:858
2688683,000000	2021-05-18T22:12:50:897
2687540,000000	2021-05-18T22:12:50:937
2687006,000000	2021-05-18T22:12:50:977
2686703,000000	2021-05-18T22:12:51:18
2687403,000000	2021-05-18T22:12:51:57
2688406,000000	2021-05-18T22:12:51:99
2689536,000000	2021-05-18T22:12:51:137
2690837,000000	2021-05-18T22:12:51:179
2693285,000000	2021-05-18T22:12:51:217
2691297,000000	2021-05-18T22:12:51:259
2685476,000000	2021-05-18T22:12:51:297
2678424,000000	2021-05-18T22:12:51:339
2673956,000000	2021-05-18T22:12:51:378
2670867,000000	2021-05-18T22:12:51:419
2669826,000000	2021-05-18T22:12:51:457
2669145,000000	2021-05-18T22:12:51:499
2668549,000000	2021-05-18T22:12:51:537
2669098,000000	2021-05-18T22:12:51:579
2666871,000000	2021-05-18T22:12:51:617
2666826,000000	2021-05-18T22:12:51:658
2668878,000000	2021-05-18T22:12:51:698
2668166,000000	2021-05-18T22:12:51:739
2669610,000000	2021-05-18T22:12:51:777
2670821,000000	2021-05-18T22:12:51:819
2672413,000000	2021-05-18T22:12:51:857
2673803,000000	2021-05-18T22:12:51:899
2675005,000000	2021-05-18T22:12:51:937
2671692,000000	2021-05-18T22:12:51:980
2666235,000000	2021-05-18T22:12:52:17
2662558,000000	2021-05-18T22:12:52:59
2659199,000000	2021-05-18T22:12:52:98
2657327,000000	2021-05-18T22:12:52:140
2656890,000000	2021-05-18T22:12:52:178
2655442,000000	2021-05-18T22:12:52:222
2655170,000000	2021-05-18T22:12:52:257
2655558,000000	2021-05-18T22:12:52:300
2654824,000000	2021-05-18T22:12:52:338
2656539,000000	2021-05-18T22:12:52:380
2656083,000000	2021-05-18T22:12:52:418
2658602,000000	2021-05-18T22:12:52:461
2659571,000000	2021-05-18T22:12:52:498
2660738,000000	2021-05-18T22:12:52:540
2662788,000000	2021-05-18T22:12:52:579
2666799,000000	2021-05-18T22:12:52:620
2667647,000000	2021-05-18T22:12:52:658
2669586,000000	2021-05-18T22:12:52:700
2668650,000000	2021-05-18T22:12:52:738
2666120,000000	2021-05-18T22:12:52:780
2660677,000000	2021-05-18T22:12:52:818
2657880,000000	2021-05-18T22:12:52:861
2656075,000000	2021-05-18T22:12:52:899
2656274,000000	2021-05-18T22:12:52:940
2656951,000000	2021-05-18T22:12:52:979
2658712,000000	2021-05-18T22:12:53:21
2657552,000000	2021-05-18T22:12:53:59
2658950,000000	2021-05-18T22:12:53:100
2659382,000000	2021-05-18T22:12:53:140
2660814,000000	2021-05-18T22:12:53:181
2662527,000000	2021-05-18T22:12:53:219
2664874,000000	2021-05-18T22:12:53:259
2667052,000000	2021-05-18T22:12:53:298
2669829,000000	2021-05-18T22:12:53:341
2671960,000000	2021-05-18T22:12:53:379
2675019,000000	2021-05-18T22:12:53:421
2677672,000000	2021-05-18T22:12:53:459
2679888,000000	2021-05-18T22:12:53:501
2678831,000000	2021-05-18T22:12:53:539
2677001,000000	2021-05-18T22:12:53:581
2673009,000000	2021-05-18T22:12:53:620
2671803,000000	2021-05-18T22:12:53:661
2673813,000000	2021-05-18T22:12:53:700
2674832,000000	2021-05-18T22:12:53:741
2675033,000000	2021-05-18T22:12:53:779
2675903,000000	2021-05-18T22:12:53:821
2677143,000000	2021-05-18T22:12:53:859
2678983,000000	2021-05-18T22:12:53:901
2681574,000000	2021-05-18T22:12:53:940
2682074,000000	2021-05-18T22:12:53:982
2684423,000000	2021-05-18T22:12:54:20
2687223,000000	2021-05-18T22:12:54:61
2690456,000000	2021-05-18T22:12:54:100
2693754,000000	2021-05-18T22:12:54:142
2695503,000000	2021-05-18T22:12:54:180
2698586,000000	2021-05-18T22:12:54:221
2702293,000000	2021-05-18T22:12:54:260
2703306,000000	2021-05-18T22:12:54:301
2699604,000000	2021-05-18T22:12:54:339
2697526,000000	2021-05-18T22:12:54:382
2698067,000000	2021-05-18T22:12:54:419
2697073,000000	2021-05-18T22:12:54:461
2698379,000000	2021-05-18T22:12:54:501
2701112,000000	2021-05-18T22:12:54:542
2702878,000000	2021-05-18T22:12:54:580
2704385,000000	2021-05-18T22:12:54:621
2704314,000000	2021-05-18T22:12:54:660
2705877,000000	2021-05-18T22:12:54:701
2707970,000000	2021-05-18T22:12:54:740
2710501,000000	2021-05-18T22:12:54:957
2714787,000000	2021-05-18T22:12:54:969
2716209,000000	2021-05-18T22:12:54:979
2720655,000000	2021-05-18T22:12:54:982
2721975,000000	2021-05-18T22:12:54:986
2725687,000000	2021-05-18T22:12:54:990
2728411,000000	2021-05-18T22:12:55:26
2731514,000000	2021-05-18T22:12:55:60
2728663,000000	2021-05-18T22:12:55:102
2726255,000000	2021-05-18T22:12:55:141
2726126,000000	2021-05-18T22:12:55:183
2724402,000000	2021-05-18T22:12:55:221
2725043,000000	2021-05-18T22:12:55:262
2726125,000000	2021-05-18T22:12:55:301
2727681,000000	2021-05-18T22:12:55:342
2728668,000000	2021-05-18T22:12:55:381
2729892,000000	2021-05-18T22:12:55:423
2732733,000000	2021-05-18T22:12:55:461
2733142,000000	2021-05-18T22:12:55:503
2735334,000000	2021-05-18T22:12:55:541
2738715,000000	2021-05-18T22:12:55:583
2740897,000000	2021-05-18T22:12:55:620
2742932,000000	2021-05-18T22:12:55:662
2747143,000000	2021-05-18T22:12:55:701
2748217,000000	2021-05-18T22:12:55:743
2751540,000000	2021-05-18T22:12:55:781
2755007,000000	2021-05-18T22:12:55:823
2758568,000000	2021-05-18T22:12:55:861
2758232,000000	2021-05-18T22:12:55:903
2756143,000000	2021-05-18T22:12:55:941
2753319,000000	2021-05-18T22:12:55:983
2751663,000000	2021-05-18T22:12:56:21
2751042,000000	2021-05-18T22:12:56:63
2752678,000000	2021-05-18T22:12:56:101
2752127,000000	2021-05-18T22:12:56:144
2753127,000000	2021-05-18T22:12:56:182
2755518,000000	2021-05-18T22:12:56:224
2755981,000000	2021-05-18T22:12:56:261
2755600,000000	2021-05-18T22:12:56:303
2757036,000000	2021-05-18T22:12:56:342
2758940,000000	2021-05-18T22:12:56:384
2760765,000000	2021-05-18T22:12:56:422
2762809,000000	2021-05-18T22:12:56:464
2766320,000000	2021-05-18T22:12:56:502
2766938,000000	2021-05-18T22:12:56:544
2769627,000000	2021-05-18T22:12:56:582
2773283,000000	2021-05-18T22:12:56:624
2774302,000000	2021-05-18T22:12:56:661
2776802,000000	2021-05-18T22:12:56:704
2777547,000000	2021-05-18T22:12:56:742
2773583,000000	2021-05-18T22:12:56:785
2772069,000000	2021-05-18T22:12:56:822
2770373,000000	2021-05-18T22:12:56:864
2768799,000000	2021-05-18T22:12:56:902
2769956,000000	2021-05-18T22:12:56:945
2769815,000000	2021-05-18T22:12:56:983
2770543,000000	2021-05-18T22:12:57:24
2771171,000000	2021-05-18T22:12:57:62
2771587,000000	2021-05-18T22:12:57:105
2772431,000000	2021-05-18T22:12:57:142
2773521,000000	2021-05-18T22:12:57:184
2775301,000000	2021-05-18T22:12:57:225
2776871,000000	2021-05-18T22:12:57:265
2778663,000000	2021-05-18T22:12:57:302
2780550,000000	2021-05-18T22:12:57:344
2782479,000000	2021-05-18T22:12:57:383
2784409,000000	2021-05-18T22:12:57:424
2787953,000000	2021-05-18T22:12:57:463
2788960,000000	2021-05-18T22:12:57:504
2790277,000000	2021-05-18T22:12:57:543
2787910,000000	2021-05-18T22:12:57:585
2783587,000000	2021-05-18T22:12:57:622
2781118,000000	2021-05-18T22:12:57:665
2781877,000000	2021-05-18T22:12:57:703
2781941,000000	2021-05-18T22:12:57:745
2781426,000000	2021-05-18T22:12:57:784
2781578,000000	2021-05-18T22:12:57:826
2783301,000000	2021-05-18T22:12:57:863
2782026,000000	2021-05-18T22:12:57:905
2783599,000000	2021-05-18T22:12:57:944
2783287,000000	2021-05-18T22:12:57:985
2784214,000000	2021-05-18T22:12:58:23
2785631,000000	2021-05-18T22:12:58:65
2788478,000000	2021-05-18T22:12:58:104
2788567,000000	2021-05-18T22:12:58:146
2791419,000000	2021-05-18T22:12:58:194
2791322,000000	2021-05-18T22:12:58:225
2793558,000000	2021-05-18T22:12:58:264
2793840,000000	2021-05-18T22:12:58:305
2791143,000000	2021-05-18T22:12:58:344
2789361,000000	2021-05-18T22:12:58:385
2785041,000000	2021-05-18T22:12:58:424
2783003,000000	2021-05-18T22:12:58:466
2783892,000000	2021-05-18T22:12:58:503
2782842,000000	2021-05-18T22:12:58:545
2783398,000000	2021-05-18T22:12:58:585
2783742,000000	2021-05-18T22:12:58:625
2781694,000000	2021-05-18T22:12:58:664
2781544,000000	2021-05-18T22:12:58:705
2782697,000000	2021-05-18T22:12:58:744
2782770,000000	2021-05-18T22:12:58:798
2783093,000000	2021-05-18T22:12:58:825
2783857,000000	2021-05-18T22:12:58:866
2786359,000000	2021-05-18T22:12:58:905
2786425,000000	2021-05-18T22:12:58:946
2787590,000000	2021-05-18T22:12:58:985
2785566,000000	2021-05-18T22:12:59:25
2782318,000000	2021-05-18T22:12:59:65
2775929,000000	2021-05-18T22:12:59:105
2773546,000000	2021-05-18T22:12:59:145
2771143,000000	2021-05-18T22:12:59:187
2768545,000000	2021-05-18T22:12:59:225
2767687,000000	2021-05-18T22:12:59:266
2768038,000000	2021-05-18T22:12:59:305
2765658,000000	2021-05-18T22:12:59:347
2765523,000000	2021-05-18T22:12:59:385
2764407,000000	2021-05-18T22:12:59:427
2763759,000000	2021-05-18T22:12:59:465
2765124,000000	2021-05-18T22:12:59:507
2764680,000000	2021-05-18T22:12:59:545
2764834,000000	2021-05-18T22:12:59:587
2766228,000000	2021-05-18T22:12:59:625
2766644,000000	2021-05-18T22:12:59:667
2766799,000000	2021-05-18T22:12:59:705
2761790,000000	2021-05-18T22:12:59:747
2755470,000000	2021-05-18T22:12:59:785
2751600,000000	2021-05-18T22:12:59:826
2747422,000000	2021-05-18T22:12:59:865
2743510,000000	2021-05-18T22:12:59:907
2743355,000000	2021-05-18T22:12:59:945
2740948,000000	2021-05-18T22:12:59:987
2739363,000000	2021-05-18T22:13:00:25
2737492,000000	2021-05-18T22:13:00:67
2735944,000000	2021-05-18T22:13:00:105
2736252,000000	2021-05-18T22:13:00:148
2736598,000000	2021-05-18T22:13:00:188
2735298,000000	2021-05-18T22:13:00:226
2735076,000000	2021-05-18T22:13:00:265
2735531,000000	2021-05-18T22:13:00:308
2737938,000000	2021-05-18T22:13:00:346
2738867,000000	2021-05-18T22:13:00:388
2739514,000000	2021-05-18T22:13:00:426
2736595,000000	2021-05-18T22:13:00:468
2728532,000000	2021-05-18T22:13:00:506
2722093,000000	2021-05-18T22:13:00:548
2718226,000000	2021-05-18T22:13:00:586
2713419,000000	2021-05-18T22:13:00:628
2710756,000000	2021-05-18T22:13:00:666
2709256,000000	2021-05-18T22:13:00:707
2707504,000000	2021-05-18T22:13:00:746
2705289,000000	2021-05-18T22:13:00:788
2703579,000000	2021-05-18T22:13:00:826
2704174,000000	2021-05-18T22:13:00:868
2703362,000000	2021-05-18T22:13:00:906
2701380,000000	2021-05-18T22:13:00:949
2701948,000000	2021-05-18T22:13:00:987
2702204,000000	2021-05-18T22:13:01:28
2703964,000000	2021-05-18T22:13:01:66
2703426,000000	2021-05-18T22:13:01:108
2703977,000000	2021-05-18T22:13:01:157
2704965,000000	2021-05-18T22:13:01:188
2702684,000000	2021-05-18T22:13:01:227
2698047,000000	2021-05-18T22:13:01:268
2690238,000000	2021-05-18T22:13:01:307
2684584,000000	2021-05-18T22:13:01:348
2682047,000000	2021-05-18T22:13:01:387
2678269,000000	2021-05-18T22:13:01:428
2676938,000000	2021-05-18T22:13:01:467
2675615,000000	2021-05-18T22:13:01:508
2674996,000000	2021-05-18T22:13:01:547
2672006,000000	2021-05-18T22:13:01:589
2670713,000000	2021-05-18T22:13:01:627
2671592,000000	2021-05-18T22:13:01:668
2671635,000000	2021-05-18T22:13:01:707
2670494,000000	2021-05-18T22:13:01:749
2671265,000000	2021-05-18T22:13:01:788
2673399,000000	2021-05-18T22:13:01:829
2672769,000000	2021-05-18T22:13:01:867
2674981,000000	2021-05-18T22:13:01:909
2675458,000000	2021-05-18T22:13:01:948
2676431,000000	2021-05-18T22:13:01:990
2677682,000000	2021-05-18T22:13:02:28
2675210,000000	2021-05-18T22:13:02:69
2669434,000000	2021-05-18T22:13:02:108
2665083,000000	2021-05-18T22:13:02:149
2659690,000000	2021-05-18T22:13:02:188
2656866,000000	2021-05-18T22:13:02:232
2657226,000000	2021-05-18T22:13:02:268
2655474,000000	2021-05-18T22:13:02:309
2654234,000000	2021-05-18T22:13:02:348
2654650,000000	2021-05-18T22:13:02:389
2651835,000000	2021-05-18T22:13:02:428
2652618,000000	2021-05-18T22:13:02:470
2651681,000000	2021-05-18T22:13:02:508
2653617,000000	2021-05-18T22:13:02:549
2653380,000000	2021-05-18T22:13:02:588
