v1	v2	v3	v4	ts
986,882629	221,869095	25,100000	986,864746	2021-05-18T22:12:37:303
986,883972	221,858536	25,100000	986,895996	2021-05-18T22:12:38:305
986,884644	221,853241	25,109999	986,890869	2021-05-18T22:12:39:305
986,887939	221,824173	25,100000	986,917236	2021-05-18T22:12:40:306
986,891113	221,797760	25,109999	986,919678	2021-05-18T22:12:41:306
986,893982	221,773972	25,119999	986,919678	2021-05-18T22:12:42:308
986,894592	221,768692	25,119999	986,899658	2021-05-18T22:12:43:310
986,896240	221,755478	25,139999	986,910645	2021-05-18T22:12:44:310
986,895813	221,758118	25,139999	986,891846	2021-05-18T22:12:45:311
986,897400	221,744904	25,139999	986,911133	2021-05-18T22:12:46:312
986,895752	221,758118	25,150000	986,881104	2021-05-18T22:12:47:313
986,894775	221,766052	25,160000	986,885986	2021-05-18T22:12:48:313
986,894714	221,766052	25,160000	986,894287	2021-05-18T22:12:49:315
986,894592	221,768692	25,170000	986,893555	2021-05-18T22:12:50:315
986,893921	221,773972	25,170000	986,887451	2021-05-18T22:12:51:316
986,894226	221,771332	25,170000	986,896973	2021-05-18T22:12:52:318
986,891602	221,795120	25,180000	986,867920	2021-05-18T22:12:53:318
986,893066	221,781906	25,189999	986,906494	2021-05-18T22:12:54:327
986,897156	221,747559	25,189999	986,934082	2021-05-18T22:12:55:331
986,899048	221,731705	25,199999	986,916260	2021-05-18T22:12:56:322
986,898438	221,736984	25,199999	986,893066	2021-05-18T22:12:57:322
986,899414	221,726410	25,209999	986,908203	2021-05-18T22:12:58:324
986,899658	221,726410	25,209999	986,901855	2021-05-18T22:12:59:325
986,895691	221,758118	25,219999	986,859863	2021-05-18T22:13:00:326
986,895325	221,763412	25,230000	986,892090	2021-05-18T22:13:01:327
986,893005	221,781906	25,240000	986,872314	2021-05-18T22:13:02:328
986,896240	221,755478	25,240000	986,925537	2021-05-18T22:13:03:329
986,893738	221,776611	25,240000	986,870850	2021-05-18T22:13:04:329
986,892700	221,784546	25,250000	986,883301	2021-05-18T22:13:05:330
986,894775	221,766052	25,250000	986,913086	2021-05-18T22:13:06:333
986,895020	221,766052	25,250000	986,897461	2021-05-18T22:13:07:334
986,896790	221,750198	25,260000	986,912598	2021-05-18T22:13:08:333
986,896912	221,750198	25,260000	986,897705	2021-05-18T22:13:09:335
986,896667	221,750198	25,269999	986,894531	2021-05-18T22:13:10:335
986,897156	221,747559	25,279999	986,901367	2021-05-18T22:13:11:336
986,895264	221,763412	25,279999	986,878174	2021-05-18T22:13:12:337
986,895508	221,760757	25,289999	986,897949	2021-05-18T22:13:13:338
986,892334	221,787186	25,289999	986,864014	2021-05-18T22:13:14:339
986,892883	221,784546	25,299999	986,897949	2021-05-18T22:13:15:340
986,895081	221,763412	25,299999	986,915283	2021-05-18T22:13:16:340
986,897583	221,742264	25,309999	986,919678	2021-05-18T22:13:17:342
986,898560	221,734344	25,309999	986,907227	2021-05-18T22:13:18:350
986,897217	221,747559	25,320000	986,885254	2021-05-18T22:13:19:344
986,891296	221,797760	25,320000	986,837891	2021-05-18T22:13:20:345
986,884399	221,855881	25,330000	986,822021	2021-05-18T22:13:21:347
986,880981	221,884949	25,330000	986,850586	2021-05-18T22:13:22:348
986,878052	221,908737	25,330000	986,851318	2021-05-18T22:13:23:349
986,879883	221,892883	25,330000	986,896240	2021-05-18T22:13:24:350
986,884583	221,853241	25,340000	986,926514	2021-05-18T22:13:25:359
986,886963	221,834747	25,350000	986,908203	2021-05-18T22:13:26:352
986,889404	221,813614	25,350000	986,911377	2021-05-18T22:13:27:353
986,891602	221,795120	25,359999	986,911133	2021-05-18T22:13:28:354
986,893860	221,773972	25,369999	986,914307	2021-05-18T22:13:29:354
986,894653	221,768692	25,369999	986,901855	2021-05-18T22:13:30:355
986,895264	221,763412	25,369999	986,900879	2021-05-18T22:13:31:356
986,893799	221,773972	25,379999	986,881104	2021-05-18T22:13:32:357
986,893433	221,779266	25,379999	986,889893	2021-05-18T22:13:33:358
986,895081	221,763412	25,389999	986,910156	2021-05-18T22:13:34:358
986,895081	221,763412	25,400000	986,894775	2021-05-18T22:13:35:359
986,898071	221,739624	25,410000	986,925049	2021-05-18T22:13:36:361
986,897949	221,739624	25,420000	986,896973	2021-05-18T22:13:37:362
986,900024	221,721130	25,420000	986,918701	2021-05-18T22:13:38:362
986,901306	221,710556	25,430000	986,912598	2021-05-18T22:13:39:363
986,900879	221,715851	25,430000	986,896484	2021-05-18T22:13:40:365
986,901550	221,710556	25,439999	986,907471	2021-05-18T22:13:41:366
986,903015	221,697357	25,439999	986,916504	2021-05-18T22:13:42:366
986,903198	221,694702	25,449999	986,904541	2021-05-18T22:13:43:375
986,906250	221,668289	25,459999	986,933838	2021-05-18T22:13:44:369
986,904724	221,681503	25,459999	986,891113	2021-05-18T22:13:45:370
986,907166	221,660355	25,469999	986,929199	2021-05-18T22:13:46:379
986,906616	221,665649	25,469999	986,901611	2021-05-18T22:13:47:370
986,906982	221,662994	25,490000	986,910400	2021-05-18T22:13:48:373
986,907410	221,660355	25,490000	986,911133	2021-05-18T22:13:49:374
986,907471	221,657715	25,490000	986,907471	2021-05-18T22:13:50:374
986,908447	221,649796	25,500000	986,917480	2021-05-18T22:13:51:375
986,906006	221,670929	25,510000	986,884033	2021-05-18T22:13:52:376
986,919983	221,552017	25,519999	987,045654	2021-05-18T22:13:53:377
986,921509	221,538818	25,519999	986,935303	2021-05-18T22:13:54:378
