light_intensity	ts
1229506,000000	2021-05-15T14:16:34:595
1231536,000000	2021-05-15T14:16:34:636
1233238,000000	2021-05-15T14:16:34:675
1233559,000000	2021-05-15T14:16:34:716
1234185,000000	2021-05-15T14:16:34:755
1234478,000000	2021-05-15T14:16:34:796
1234935,000000	2021-05-15T14:16:34:834
1234169,000000	2021-05-15T14:16:34:876
1232016,000000	2021-05-15T14:16:34:915
1230729,000000	2021-05-15T14:16:34:956
1230915,000000	2021-05-15T14:16:34:996
1232321,000000	2021-05-15T14:16:35:36
1234875,000000	2021-05-15T14:16:35:75
1236603,000000	2021-05-15T14:16:35:115
1235813,000000	2021-05-15T14:16:35:156
1235435,000000	2021-05-15T14:16:35:197
1235490,000000	2021-05-15T14:16:35:236
1235469,000000	2021-05-15T14:16:35:276
1234267,000000	2021-05-15T14:16:35:316
1232324,000000	2021-05-15T14:16:35:356
1231117,000000	2021-05-15T14:16:35:396
1231140,000000	2021-05-15T14:16:35:436
1232808,000000	2021-05-15T14:16:35:475
1233764,000000	2021-05-15T14:16:35:516
1235576,000000	2021-05-15T14:16:35:556
1235143,000000	2021-05-15T14:16:35:597
1235218,000000	2021-05-15T14:16:35:636
1235461,000000	2021-05-15T14:16:35:687
1236411,000000	2021-05-15T14:16:35:716
1236350,000000	2021-05-15T14:16:35:757
1235313,000000	2021-05-15T14:16:35:795
1232134,000000	2021-05-15T14:16:35:837
1230743,000000	2021-05-15T14:16:35:877
1229750,000000	2021-05-15T14:16:35:917
1224630,000000	2021-05-15T14:16:35:957
1227930,000000	2021-05-15T14:16:35:999
1257609,000000	2021-05-15T14:16:36:37
1318085,000000	2021-05-15T14:16:36:78
1404186,000000	2021-05-15T14:16:36:118
1488325,000000	2021-05-15T14:16:36:157
1552833,000000	2021-05-15T14:16:36:197
1578947,000000	2021-05-15T14:16:36:238
1581356,000000	2021-05-15T14:16:36:277
1569669,000000	2021-05-15T14:16:36:318
1556911,000000	2021-05-15T14:16:36:357
1541318,000000	2021-05-15T14:16:36:398
1520193,000000	2021-05-15T14:16:36:437
1499165,000000	2021-05-15T14:16:36:478
1478648,000000	2021-05-15T14:16:36:517
1465367,000000	2021-05-15T14:16:36:557
1460128,000000	2021-05-15T14:16:36:599
1460128,000000	2021-05-15T14:16:36:638
1472295,000000	2021-05-15T14:16:36:678
1489381,000000	2021-05-15T14:16:36:718
1516551,000000	2021-05-15T14:16:36:757
1555365,000000	2021-05-15T14:16:36:798
1555365,000000	2021-05-15T14:16:36:837
1570685,000000	2021-05-15T14:16:36:878
1614918,000000	2021-05-15T14:16:36:920
1645275,000000	2021-05-15T14:16:36:960
1668249,000000	2021-05-15T14:16:36:999
1681741,000000	2021-05-15T14:16:37:40
1705581,000000	2021-05-15T14:16:37:79
1724426,000000	2021-05-15T14:16:37:120
1736528,000000	2021-05-15T14:16:37:160
1746721,000000	2021-05-15T14:16:37:200
1741584,000000	2021-05-15T14:16:37:239
1737087,000000	2021-05-15T14:16:37:280
1729893,000000	2021-05-15T14:16:37:320
1727927,000000	2021-05-15T14:16:37:359
1732583,000000	2021-05-15T14:16:37:398
1742349,000000	2021-05-15T14:16:37:439
1753099,000000	2021-05-15T14:16:37:479
1768465,000000	2021-05-15T14:16:37:521
1770904,000000	2021-05-15T14:16:37:559
1759400,000000	2021-05-15T14:16:37:600
1758698,000000	2021-05-15T14:16:37:639
1770391,000000	2021-05-15T14:16:37:680
1783492,000000	2021-05-15T14:16:37:719
1799580,000000	2021-05-15T14:16:37:760
1818701,000000	2021-05-15T14:16:37:800
1829611,000000	2021-05-15T14:16:37:839
1865325,000000	2021-05-15T14:16:37:879
1896243,000000	2021-05-15T14:16:37:920
1933027,000000	2021-05-15T14:16:37:960
1944306,000000	2021-05-15T14:16:37:999
1965744,000000	2021-05-15T14:16:38:40
1964934,000000	2021-05-15T14:16:38:80
1963465,000000	2021-05-15T14:16:38:119
1960218,000000	2021-05-15T14:16:38:160
1957879,000000	2021-05-15T14:16:38:200
1950298,000000	2021-05-15T14:16:38:240
1951050,000000	2021-05-15T14:16:38:280
1959877,000000	2021-05-15T14:16:38:320
1973150,000000	2021-05-15T14:16:38:359
1983964,000000	2021-05-15T14:16:38:400
1997065,000000	2021-05-15T14:16:38:440
2019241,000000	2021-05-15T14:16:38:480
2037855,000000	2021-05-15T14:16:38:520
2046590,000000	2021-05-15T14:16:38:560
2051135,000000	2021-05-15T14:16:38:600
2065834,000000	2021-05-15T14:16:38:640
2088182,000000	2021-05-15T14:16:38:679
2114628,000000	2021-05-15T14:16:38:720
2137987,000000	2021-05-15T14:16:38:760
2166675,000000	2021-05-15T14:16:38:801
2184581,000000	2021-05-15T14:16:38:839
2201263,000000	2021-05-15T14:16:38:881
2213818,000000	2021-05-15T14:16:38:920
2216164,000000	2021-05-15T14:16:38:960
2225909,000000	2021-05-15T14:16:39:3
2241866,000000	2021-05-15T14:16:39:44
2263237,000000	2021-05-15T14:16:39:80
2290171,000000	2021-05-15T14:16:39:121
2299895,000000	2021-05-15T14:16:39:161
2319595,000000	2021-05-15T14:16:39:202
2335880,000000	2021-05-15T14:16:39:240
2349628,000000	2021-05-15T14:16:39:281
2358510,000000	2021-05-15T14:16:39:320
2371461,000000	2021-05-15T14:16:39:361
2377526,000000	2021-05-15T14:16:39:401
2386377,000000	2021-05-15T14:16:39:441
2380503,000000	2021-05-15T14:16:39:481
2358136,000000	2021-05-15T14:16:39:521
2330839,000000	2021-05-15T14:16:39:561
2302687,000000	2021-05-15T14:16:39:602
2280595,000000	2021-05-15T14:16:39:641
2256230,000000	2021-05-15T14:16:39:681
2226559,000000	2021-05-15T14:16:39:721
2203550,000000	2021-05-15T14:16:39:762
2186949,000000	2021-05-15T14:16:39:801
2177634,000000	2021-05-15T14:16:39:842
2167017,000000	2021-05-15T14:16:39:881
2144828,000000	2021-05-15T14:16:39:922
2129430,000000	2021-05-15T14:16:39:961
2119962,000000	2021-05-15T14:16:40:2
2116497,000000	2021-05-15T14:16:40:41
2109679,000000	2021-05-15T14:16:40:82
2097411,000000	2021-05-15T14:16:40:134
2103044,000000	2021-05-15T14:16:40:162
2093060,000000	2021-05-15T14:16:40:202
2112598,000000	2021-05-15T14:16:40:253
2110835,000000	2021-05-15T14:16:40:281
2110914,000000	2021-05-15T14:16:40:322
2126635,000000	2021-05-15T14:16:40:361
2138067,000000	2021-05-15T14:16:40:402
2151706,000000	2021-05-15T14:16:40:442
2138656,000000	2021-05-15T14:16:40:483
2156971,000000	2021-05-15T14:16:40:522
2121378,000000	2021-05-15T14:16:40:563
2146405,000000	2021-05-15T14:16:40:602
2159028,000000	2021-05-15T14:16:40:643
2174049,000000	2021-05-15T14:16:40:682
2209766,000000	2021-05-15T14:16:40:723
2237513,000000	2021-05-15T14:16:40:762
2267445,000000	2021-05-15T14:16:40:804
2267081,000000	2021-05-15T14:16:40:842
2252668,000000	2021-05-15T14:16:40:884
2229449,000000	2021-05-15T14:16:40:923
2217112,000000	2021-05-15T14:16:40:963
2227693,000000	2021-05-15T14:16:41:3
2235464,000000	2021-05-15T14:16:41:43
2234710,000000	2021-05-15T14:16:41:83
2217325,000000	2021-05-15T14:16:41:123
2203195,000000	2021-05-15T14:16:41:162
2202909,000000	2021-05-15T14:16:41:204
2199620,000000	2021-05-15T14:16:41:243
2193274,000000	2021-05-15T14:16:41:283
2193106,000000	2021-05-15T14:16:41:323
2212192,000000	2021-05-15T14:16:41:364
2226526,000000	2021-05-15T14:16:41:403
2230504,000000	2021-05-15T14:16:41:443
2230321,000000	2021-05-15T14:16:41:483
2207390,000000	2021-05-15T14:16:41:524
2212822,000000	2021-05-15T14:16:41:563
2245481,000000	2021-05-15T14:16:41:604
2246274,000000	2021-05-15T14:16:41:643
2246091,000000	2021-05-15T14:16:41:684
2248111,000000	2021-05-15T14:16:41:723
2234738,000000	2021-05-15T14:16:41:764
2234222,000000	2021-05-15T14:16:41:804
2226773,000000	2021-05-15T14:16:41:844
2217666,000000	2021-05-15T14:16:41:884
2219032,000000	2021-05-15T14:16:41:924
2224626,000000	2021-05-15T14:16:41:963
2232349,000000	2021-05-15T14:16:42:5
2245950,000000	2021-05-15T14:16:42:43
2270065,000000	2021-05-15T14:16:42:84
2294411,000000	2021-05-15T14:16:42:124
2318278,000000	2021-05-15T14:16:42:164
2351032,000000	2021-05-15T14:16:42:204
2386755,000000	2021-05-15T14:16:42:244
2429421,000000	2021-05-15T14:16:42:283
2456102,000000	2021-05-15T14:16:42:324
2467264,000000	2021-05-15T14:16:42:364
2477958,000000	2021-05-15T14:16:42:405
2482747,000000	2021-05-15T14:16:42:444
2484940,000000	2021-05-15T14:16:42:485
2510211,000000	2021-05-15T14:16:42:525
2539814,000000	2021-05-15T14:16:42:565
2561963,000000	2021-05-15T14:16:42:604
2587705,000000	2021-05-15T14:16:42:645
2580526,000000	2021-05-15T14:16:42:684
2597897,000000	2021-05-15T14:16:42:725
2631686,000000	2021-05-15T14:16:42:764
2601334,000000	2021-05-15T14:16:42:805
2588759,000000	2021-05-15T14:16:42:845
2582146,000000	2021-05-15T14:16:42:885
2577676,000000	2021-05-15T14:16:42:925
2554943,000000	2021-05-15T14:16:42:965
2556224,000000	2021-05-15T14:16:43:4
2547661,000000	2021-05-15T14:16:43:45
2551355,000000	2021-05-15T14:16:43:85
2539055,000000	2021-05-15T14:16:43:125
2516441,000000	2021-05-15T14:16:43:164
2501769,000000	2021-05-15T14:16:43:217
2494025,000000	2021-05-15T14:16:43:245
2476948,000000	2021-05-15T14:16:43:285
2472967,000000	2021-05-15T14:16:43:325
2468533,000000	2021-05-15T14:16:43:365
2440190,000000	2021-05-15T14:16:43:405
2420488,000000	2021-05-15T14:16:43:445
2402925,000000	2021-05-15T14:16:43:484
2359421,000000	2021-05-15T14:16:43:525
2340411,000000	2021-05-15T14:16:43:565
2314722,000000	2021-05-15T14:16:43:605
2302240,000000	2021-05-15T14:16:43:645
2316262,000000	2021-05-15T14:16:43:687
2322835,000000	2021-05-15T14:16:43:725
2336928,000000	2021-05-15T14:16:43:765
2363537,000000	2021-05-15T14:16:43:805
2388631,000000	2021-05-15T14:16:43:845
2446823,000000	2021-05-15T14:16:43:885
2484204,000000	2021-05-15T14:16:43:926
2509491,000000	2021-05-15T14:16:43:965
2537517,000000	2021-05-15T14:16:44:8
2528407,000000	2021-05-15T14:16:44:45
2516170,000000	2021-05-15T14:16:44:86
2509925,000000	2021-05-15T14:16:44:125
2509898,000000	2021-05-15T14:16:44:166
2510812,000000	2021-05-15T14:16:44:206
2513346,000000	2021-05-15T14:16:44:246
2520950,000000	2021-05-15T14:16:44:285
2551395,000000	2021-05-15T14:16:44:326
2583643,000000	2021-05-15T14:16:44:365
2610376,000000	2021-05-15T14:16:44:407
2617472,000000	2021-05-15T14:16:44:445
2622754,000000	2021-05-15T14:16:44:486
2640072,000000	2021-05-15T14:16:44:525
2651679,000000	2021-05-15T14:16:44:566
2660628,000000	2021-05-15T14:16:44:606
2658288,000000	2021-05-15T14:16:44:647
2640186,000000	2021-05-15T14:16:44:686
2626453,000000	2021-05-15T14:16:44:727
2618682,000000	2021-05-15T14:16:44:766
2602561,000000	2021-05-15T14:16:44:807
2578757,000000	2021-05-15T14:16:44:846
2553539,000000	2021-05-15T14:16:44:887
2537167,000000	2021-05-15T14:16:44:927
2520316,000000	2021-05-15T14:16:44:967
2493399,000000	2021-05-15T14:16:45:7
2455166,000000	2021-05-15T14:16:45:47
2437156,000000	2021-05-15T14:16:45:86
2426034,000000	2021-05-15T14:16:45:127
2435535,000000	2021-05-15T14:16:45:167
2458542,000000	2021-05-15T14:16:45:207
2457092,000000	2021-05-15T14:16:45:246
2449200,000000	2021-05-15T14:16:45:287
2470032,000000	2021-05-15T14:16:45:327
2468891,000000	2021-05-15T14:16:45:367
2489516,000000	2021-05-15T14:16:45:407
2503743,000000	2021-05-15T14:16:45:447
2508709,000000	2021-05-15T14:16:45:486
2500672,000000	2021-05-15T14:16:45:527
2499602,000000	2021-05-15T14:16:45:567
2491832,000000	2021-05-15T14:16:45:608
2470767,000000	2021-05-15T14:16:45:647
2441792,000000	2021-05-15T14:16:45:687
2404485,000000	2021-05-15T14:16:45:727
2377189,000000	2021-05-15T14:16:45:768
2360071,000000	2021-05-15T14:16:45:808
2354485,000000	2021-05-15T14:16:45:848
2349679,000000	2021-05-15T14:16:45:888
2339926,000000	2021-05-15T14:16:45:928
2322187,000000	2021-05-15T14:16:45:968
2325190,000000	2021-05-15T14:16:46:8
2333150,000000	2021-05-15T14:16:46:48
2338326,000000	2021-05-15T14:16:46:88
2331694,000000	2021-05-15T14:16:46:128
2321169,000000	2021-05-15T14:16:46:168
2306476,000000	2021-05-15T14:16:46:208
2284116,000000	2021-05-15T14:16:46:248
2262425,000000	2021-05-15T14:16:46:287
2245267,000000	2021-05-15T14:16:46:328
2235832,000000	2021-05-15T14:16:46:368
2231846,000000	2021-05-15T14:16:46:408
2211180,000000	2021-05-15T14:16:46:446
2187214,000000	2021-05-15T14:16:46:488
2158361,000000	2021-05-15T14:16:46:527
2127910,000000	2021-05-15T14:16:46:568
2105227,000000	2021-05-15T14:16:46:608
2088492,000000	2021-05-15T14:16:46:648
2098514,000000	2021-05-15T14:16:46:688
2113636,000000	2021-05-15T14:16:46:728
2158470,000000	2021-05-15T14:16:46:768
2174009,000000	2021-05-15T14:16:46:809
2177285,000000	2021-05-15T14:16:46:848
2164419,000000	2021-05-15T14:16:46:889
2164516,000000	2021-05-15T14:16:46:929
2163913,000000	2021-05-15T14:16:46:968
2166637,000000	2021-05-15T14:16:47:8
2190641,000000	2021-05-15T14:16:47:49
2188882,000000	2021-05-15T14:16:47:89
2190652,000000	2021-05-15T14:16:47:129
2188352,000000	2021-05-15T14:16:47:168
2179356,000000	2021-05-15T14:16:47:209
2166865,000000	2021-05-15T14:16:47:249
2155309,000000	2021-05-15T14:16:47:288
2144936,000000	2021-05-15T14:16:47:329
2136712,000000	2021-05-15T14:16:47:369
2128879,000000	2021-05-15T14:16:47:409
2121294,000000	2021-05-15T14:16:47:449
2116004,000000	2021-05-15T14:16:47:489
2111371,000000	2021-05-15T14:16:47:530
2110837,000000	2021-05-15T14:16:47:568
2108794,000000	2021-05-15T14:16:47:609
2102862,000000	2021-05-15T14:16:47:649
2095768,000000	2021-05-15T14:16:47:689
2090628,000000	2021-05-15T14:16:47:729
2089182,000000	2021-05-15T14:16:47:769
2086601,000000	2021-05-15T14:16:47:809
2076356,000000	2021-05-15T14:16:47:849
2064823,000000	2021-05-15T14:16:47:890
2053685,000000	2021-05-15T14:16:47:929
2047943,000000	2021-05-15T14:16:47:969
2046536,000000	2021-05-15T14:16:48:10
2043629,000000	2021-05-15T14:16:48:49
2040022,000000	2021-05-15T14:16:48:89
2034671,000000	2021-05-15T14:16:48:129
2028510,000000	2021-05-15T14:16:48:169
2021438,000000	2021-05-15T14:16:48:209
2012074,000000	2021-05-15T14:16:48:250
1996763,000000	2021-05-15T14:16:48:289
1982548,000000	2021-05-15T14:16:48:330
1970546,000000	2021-05-15T14:16:48:369
1964922,000000	2021-05-15T14:16:48:410
1961405,000000	2021-05-15T14:16:48:449
1957015,000000	2021-05-15T14:16:48:490
1951599,000000	2021-05-15T14:16:48:529
1945902,000000	2021-05-15T14:16:48:570
1940022,000000	2021-05-15T14:16:48:689
1936222,000000	2021-05-15T14:16:48:694
1926424,000000	2021-05-15T14:16:48:706
1914073,000000	2021-05-15T14:16:48:731
1902489,000000	2021-05-15T14:16:48:770
1895769,000000	2021-05-15T14:16:48:811
1892651,000000	2021-05-15T14:16:48:850
1890609,000000	2021-05-15T14:16:48:891
1887181,000000	2021-05-15T14:16:48:930
1883106,000000	2021-05-15T14:16:48:971
1879483,000000	2021-05-15T14:16:49:10
1876758,000000	2021-05-15T14:16:49:50
1873514,000000	2021-05-15T14:16:49:90
1863955,000000	2021-05-15T14:16:49:131
1854381,000000	2021-05-15T14:16:49:169
1847094,000000	2021-05-15T14:16:49:210
1844384,000000	2021-05-15T14:16:49:250
1843788,000000	2021-05-15T14:16:49:290
1843010,000000	2021-05-15T14:16:49:331
1841152,000000	2021-05-15T14:16:49:371
1838385,000000	2021-05-15T14:16:49:411
1836147,000000	2021-05-15T14:16:49:451
1834541,000000	2021-05-15T14:16:49:490
1831656,000000	2021-05-15T14:16:49:531
1823634,000000	2021-05-15T14:16:49:570
1814921,000000	2021-05-15T14:16:49:612
1810365,000000	2021-05-15T14:16:49:651
1808932,000000	2021-05-15T14:16:49:692
1808380,000000	2021-05-15T14:16:49:731
1806905,000000	2021-05-15T14:16:49:772
1804809,000000	2021-05-15T14:16:49:811
1802277,000000	2021-05-15T14:16:49:851
1799884,000000	2021-05-15T14:16:49:891
1798137,000000	2021-05-15T14:16:49:932
1792485,000000	2021-05-15T14:16:49:971
1784122,000000	2021-05-15T14:16:50:12
1776957,000000	2021-05-15T14:16:50:51
1773105,000000	2021-05-15T14:16:50:92
1771779,000000	2021-05-15T14:16:50:131
1771156,000000	2021-05-15T14:16:50:172
1770187,000000	2021-05-15T14:16:50:210
1766516,000000	2021-05-15T14:16:50:252
1764313,000000	2021-05-15T14:16:50:292
1763716,000000	2021-05-15T14:16:50:332
1760976,000000	2021-05-15T14:16:50:372
1752519,000000	2021-05-15T14:16:50:413
1745120,000000	2021-05-15T14:16:50:451
1740001,000000	2021-05-15T14:16:50:492
1738982,000000	2021-05-15T14:16:50:532
1737971,000000	2021-05-15T14:16:50:572
1737568,000000	2021-05-15T14:16:50:613
1735805,000000	2021-05-15T14:16:50:652
1733540,000000	2021-05-15T14:16:50:692
1731507,000000	2021-05-15T14:16:50:732
1730670,000000	2021-05-15T14:16:50:772
1725876,000000	2021-05-15T14:16:50:813
1718199,000000	2021-05-15T14:16:50:852
1711910,000000	2021-05-15T14:16:50:893
1708947,000000	2021-05-15T14:16:50:932
1707005,000000	2021-05-15T14:16:50:972
1706833,000000	2021-05-15T14:16:51:14
1706158,000000	2021-05-15T14:16:51:53
1702822,000000	2021-05-15T14:16:51:92
1700949,000000	2021-05-15T14:16:51:133
1699605,000000	2021-05-15T14:16:51:173
1696421,000000	2021-05-15T14:16:51:213
1688614,000000	2021-05-15T14:16:51:252
1682151,000000	2021-05-15T14:16:51:293
1677005,000000	2021-05-15T14:16:51:332
1673838,000000	2021-05-15T14:16:51:373
1673963,000000	2021-05-15T14:16:51:413
1672692,000000	2021-05-15T14:16:51:453
1670641,000000	2021-05-15T14:16:51:493
1668098,000000	2021-05-15T14:16:51:533
1664901,000000	2021-05-15T14:16:51:572
1662883,000000	2021-05-15T14:16:51:613
1657853,000000	2021-05-15T14:16:51:652
1651269,000000	2021-05-15T14:16:51:694
1645124,000000	2021-05-15T14:16:51:733
1641941,000000	2021-05-15T14:16:51:773
1641400,000000	2021-05-15T14:16:51:813
1640631,000000	2021-05-15T14:16:51:853
1638797,000000	2021-05-15T14:16:51:893
1635851,000000	2021-05-15T14:16:51:933
1633113,000000	2021-05-15T14:16:51:973
1631089,000000	2021-05-15T14:16:52:13
1626792,000000	2021-05-15T14:16:52:53
1619800,000000	2021-05-15T14:16:52:93
1613226,000000	2021-05-15T14:16:52:133
1609021,000000	2021-05-15T14:16:52:173
1607295,000000	2021-05-15T14:16:52:214
1606667,000000	2021-05-15T14:16:52:253
1603944,000000	2021-05-15T14:16:52:293
1601062,000000	2021-05-15T14:16:52:334
1597976,000000	2021-05-15T14:16:52:373
1596618,000000	2021-05-15T14:16:52:414
1592242,000000	2021-05-15T14:16:52:453
1586204,000000	2021-05-15T14:16:52:494
1579544,000000	2021-05-15T14:16:52:535
1574622,000000	2021-05-15T14:16:52:574
1572341,000000	2021-05-15T14:16:52:616
1571219,000000	2021-05-15T14:16:52:654
1569428,000000	2021-05-15T14:16:52:693
1566979,000000	2021-05-15T14:16:52:734
1564286,000000	2021-05-15T14:16:52:773
1562017,000000	2021-05-15T14:16:52:815
1560267,000000	2021-05-15T14:16:52:854
1553495,000000	2021-05-15T14:16:52:894
1546255,000000	2021-05-15T14:16:52:934
1540555,000000	2021-05-15T14:16:52:974
1537592,000000	2021-05-15T14:16:53:14
1536020,000000	2021-05-15T14:16:53:54
1534266,000000	2021-05-15T14:16:53:95
1531212,000000	2021-05-15T14:16:53:135
1527449,000000	2021-05-15T14:16:53:173
1524257,000000	2021-05-15T14:16:53:214
1522023,000000	2021-05-15T14:16:53:253
1515899,000000	2021-05-15T14:16:53:294
1507299,000000	2021-05-15T14:16:53:333
1501957,000000	2021-05-15T14:16:53:374
1497064,000000	2021-05-15T14:16:53:414
1494763,000000	2021-05-15T14:16:53:454
1492421,000000	2021-05-15T14:16:53:493
1488955,000000	2021-05-15T14:16:53:534
1485042,000000	2021-05-15T14:16:53:573
1481353,000000	2021-05-15T14:16:53:614
1478266,000000	2021-05-15T14:16:53:653
1472864,000000	2021-05-15T14:16:53:694
1464586,000000	2021-05-15T14:16:53:733
1457830,000000	2021-05-15T14:16:53:775
1454796,000000	2021-05-15T14:16:53:814
1452752,000000	2021-05-15T14:16:53:854
1449679,000000	2021-05-15T14:16:53:894
1446437,000000	2021-05-15T14:16:53:934
1443736,000000	2021-05-15T14:16:53:974
1439957,000000	2021-05-15T14:16:54:15
1437022,000000	2021-05-15T14:16:54:52
1431689,000000	2021-05-15T14:16:54:95
1423876,000000	2021-05-15T14:16:54:134
1417121,000000	2021-05-15T14:16:54:175
1414103,000000	2021-05-15T14:16:54:216
1411836,000000	2021-05-15T14:16:54:255
1409899,000000	2021-05-15T14:16:54:295
1407243,000000	2021-05-15T14:16:54:335
1404560,000000	2021-05-15T14:16:54:375
1400512,000000	2021-05-15T14:16:54:416
1398064,000000	2021-05-15T14:16:54:455
1393799,000000	2021-05-15T14:16:54:495
1387324,000000	2021-05-15T14:16:54:535
1380546,000000	2021-05-15T14:16:54:576
1376220,000000	2021-05-15T14:16:54:615
1374766,000000	2021-05-15T14:16:54:655
1373888,000000	2021-05-15T14:16:54:694
1371801,000000	2021-05-15T14:16:54:736
1368427,000000	2021-05-15T14:16:54:775
1366221,000000	2021-05-15T14:16:54:815
1364600,000000	2021-05-15T14:16:54:855
1362560,000000	2021-05-15T14:16:54:896
1358109,000000	2021-05-15T14:16:54:935
1351277,000000	2021-05-15T14:16:54:976
1347505,000000	2021-05-15T14:16:55:14
1346502,000000	2021-05-15T14:16:55:56
1347639,000000	2021-05-15T14:16:55:96
1346391,000000	2021-05-15T14:16:55:136
1346378,000000	2021-05-15T14:16:55:175
1344884,000000	2021-05-15T14:16:55:216
1344084,000000	2021-05-15T14:16:55:255
1343909,000000	2021-05-15T14:16:55:296
1340307,000000	2021-05-15T14:16:55:334
1335087,000000	2021-05-15T14:16:55:376
1330632,000000	2021-05-15T14:16:55:416
1328910,000000	2021-05-15T14:16:55:456
1330033,000000	2021-05-15T14:16:55:495
1331755,000000	2021-05-15T14:16:55:536
1332562,000000	2021-05-15T14:16:55:576
1331298,000000	2021-05-15T14:16:55:616
1330927,000000	2021-05-15T14:16:55:656
1331208,000000	2021-05-15T14:16:55:696
1331280,000000	2021-05-15T14:16:55:736
1328803,000000	2021-05-15T14:16:55:776
1325098,000000	2021-05-15T14:16:55:817
1322728,000000	2021-05-15T14:16:55:856
1322023,000000	2021-05-15T14:16:55:896
1323396,000000	2021-05-15T14:16:55:936
1325041,000000	2021-05-15T14:16:55:975
1325381,000000	2021-05-15T14:16:56:16
1325630,000000	2021-05-15T14:16:56:56
1325941,000000	2021-05-15T14:16:56:96
1326918,000000	2021-05-15T14:16:56:136
1326438,000000	2021-05-15T14:16:56:176
1323554,000000	2021-05-15T14:16:56:216
1319277,000000	2021-05-15T14:16:56:256
1318125,000000	2021-05-15T14:16:56:296
1318519,000000	2021-05-15T14:16:56:336
1319862,000000	2021-05-15T14:16:56:376
1321662,000000	2021-05-15T14:16:56:417
1323549,000000	2021-05-15T14:16:56:456
1323259,000000	2021-05-15T14:16:56:496
1324118,000000	2021-05-15T14:16:56:536
1325078,000000	2021-05-15T14:16:56:576
1323582,000000	2021-05-15T14:16:56:616
1319990,000000	2021-05-15T14:16:56:657
1317175,000000	2021-05-15T14:16:56:696
1316515,000000	2021-05-15T14:16:56:737
1318236,000000	2021-05-15T14:16:56:776
1320661,000000	2021-05-15T14:16:56:817
1322125,000000	2021-05-15T14:16:56:856
1323080,000000	2021-05-15T14:16:56:897
1323867,000000	2021-05-15T14:16:56:937
1325080,000000	2021-05-15T14:16:56:977
1326424,000000	2021-05-15T14:16:57:17
1325080,000000	2021-05-15T14:16:57:56
1322051,000000	2021-05-15T14:16:57:97
1319839,000000	2021-05-15T14:16:57:137
1320003,000000	2021-05-15T14:16:57:177
1322346,000000	2021-05-15T14:16:57:218
1325214,000000	2021-05-15T14:16:57:256
1326842,000000	2021-05-15T14:16:57:297
1327928,000000	2021-05-15T14:16:57:337
