v1	v2	v3	v4	ts
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:31:956
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:32:33
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:32:112
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:32:192
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:32:273
-10,000000	0,000000	426,000000	0,000000	2021-05-15T14:16:32:353
-10,000000	0,000000	443,000000	0,000000	2021-05-15T14:16:32:433
-10,000000	0,000000	443,000000	0,000000	2021-05-15T14:16:32:513
-10,000000	0,000000	443,000000	0,000000	2021-05-15T14:16:32:593
-10,000000	0,000000	443,000000	0,000000	2021-05-15T14:16:32:673
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:32:753
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:32:832
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:32:913
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:32:993
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:33:73
-10,000000	0,000000	442,000000	0,000000	2021-05-15T14:16:33:153
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:233
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:313
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:394
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:473
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:553
-10,000000	0,000000	421,000000	0,000000	2021-05-15T14:16:33:694
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:33:714
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:33:794
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:33:874
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:33:954
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:34:33
-10,000000	0,000000	464,000000	0,000000	2021-05-15T14:16:34:114
-10,000000	0,000000	449,000000	0,000000	2021-05-15T14:16:34:194
-10,000000	0,000000	449,000000	0,000000	2021-05-15T14:16:34:274
-10,000000	0,000000	449,000000	0,000000	2021-05-15T14:16:34:354
-10,000000	0,000000	449,000000	0,000000	2021-05-15T14:16:34:434
-10,000000	0,000000	449,000000	0,000000	2021-05-15T14:16:34:515
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:594
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:674
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:754
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:833
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:915
-10,000000	0,000000	456,000000	0,000000	2021-05-15T14:16:34:996
-10,000000	0,000000	425,000000	0,000000	2021-05-15T14:16:35:75
-10,000000	0,000000	425,000000	0,000000	2021-05-15T14:16:35:155
-10,000000	0,000000	425,000000	0,000000	2021-05-15T14:16:35:235
-10,000000	0,000000	425,000000	0,000000	2021-05-15T14:16:35:315
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:396
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:476
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:556
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:636
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:716
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:797
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:876
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:35:957
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:37
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:117
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:197
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:277
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:357
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:36:437
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:517
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:600
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:677
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:757
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:837
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:919
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:36:999
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:80
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:159
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:239
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:320
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:399
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:478
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:560
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:639
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:719
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:799
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:880
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:37:959
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:39
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:119
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:200
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:279
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:360
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:439
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:520
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:600
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:680
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:760
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:840
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:38:920
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:39:2
-10,000000	0,000000	463,000000	0,000000	2021-05-15T14:16:39:80
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:39:160
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:39:241
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:39:321
-10,000000	0,000000	417,000000	0,000000	2021-05-15T14:16:39:401
