v1	v2	v3	v4	ts
993,696472	164,079926	26,349998	993,759521	2021-05-15T14:11:32:764
993,700562	164,045578	26,340000	993,737305	2021-05-15T14:11:33:602
993,704773	164,008591	26,340000	993,742676	2021-05-15T14:11:34:602
993,708496	163,976883	26,349998	993,741943	2021-05-15T14:11:35:602
993,715210	163,921387	26,349998	993,775635	2021-05-15T14:11:36:600
993,715698	163,916107	26,349998	993,719727	2021-05-15T14:11:37:606
993,716431	163,910812	26,349998	993,722656	2021-05-15T14:11:38:606
993,717102	163,905533	26,349998	993,723145	2021-05-15T14:11:39:606
993,722107	163,863251	26,359999	993,767090	2021-05-15T14:11:40:607
993,726013	163,828903	26,359999	993,761230	2021-05-15T14:11:41:608
993,730896	163,786636	26,349998	993,774658	2021-05-15T14:11:42:610
993,731934	163,778702	26,349998	993,740967	2021-05-15T14:11:43:610
993,735535	163,749634	26,340000	993,768066	2021-05-15T14:11:44:611
993,737183	163,733780	26,340000	993,752197	2021-05-15T14:11:45:612
993,738464	163,723221	26,330000	993,749512	2021-05-15T14:11:46:613
993,740967	163,702072	26,320000	993,763184	2021-05-15T14:11:47:614
993,737305	163,733780	26,309999	993,704590	2021-05-15T14:11:48:615
993,737549	163,731140	26,299999	993,739746	2021-05-15T14:11:49:616
993,738892	163,720581	26,289999	993,751221	2021-05-15T14:11:50:617
993,743103	163,683578	26,289999	993,781006	2021-05-15T14:11:51:618
993,744934	163,667725	26,279999	993,761230	2021-05-15T14:11:52:618
993,745239	163,665085	26,279999	993,748047	2021-05-15T14:11:53:620
993,744690	163,670380	26,260000	993,739746	2021-05-15T14:11:54:621
993,745239	163,665085	26,250000	993,750244	2021-05-15T14:11:55:622
993,743652	163,680939	26,250000	993,729736	2021-05-15T14:11:56:622
993,740112	163,710007	26,230000	993,708496	2021-05-15T14:11:57:624
993,741272	163,699432	26,219999	993,751709	2021-05-15T14:11:58:625
993,740295	163,707367	26,209999	993,731201	2021-05-15T14:11:59:625
