light_level	ts
1692,000000	2021-05-15T14:12:44:669
1724,000000	2021-05-15T14:12:45:671
1728,000000	2021-05-15T14:12:46:672
1744,000000	2021-05-15T14:12:47:673
1740,000000	2021-05-15T14:12:48:673
1744,000000	2021-05-15T14:12:49:675
1748,000000	2021-05-15T14:12:50:676
1736,000000	2021-05-15T14:12:51:677
1748,000000	2021-05-15T14:12:52:678
1744,000000	2021-05-15T14:12:53:678
1740,000000	2021-05-15T14:12:54:680
1740,000000	2021-05-15T14:12:55:680
1732,000000	2021-05-15T14:12:56:681
1724,000000	2021-05-15T14:12:57:681
1716,000000	2021-05-15T14:12:58:682
1708,000000	2021-05-15T14:12:59:698
1700,000000	2021-05-15T14:13:00:684
1696,000000	2021-05-15T14:13:01:685
1696,000000	2021-05-15T14:13:02:686
1692,000000	2021-05-15T14:13:03:688
1688,000000	2021-05-15T14:13:04:689
1680,000000	2021-05-15T14:13:05:689
1676,000000	2021-05-15T14:13:06:690
1668,000000	2021-05-15T14:13:07:692
1656,000000	2021-05-15T14:13:08:693
1628,000000	2021-05-15T14:13:09:694
1644,000000	2021-05-15T14:13:10:697
1640,000000	2021-05-15T14:13:11:695
1648,000000	2021-05-15T14:13:12:697
1664,000000	2021-05-15T14:13:13:708
1676,000000	2021-05-15T14:13:14:698
1676,000000	2021-05-15T14:13:15:699
1680,000000	2021-05-15T14:13:16:700
1684,000000	2021-05-15T14:13:17:700
1680,000000	2021-05-15T14:13:18:702
1684,000000	2021-05-15T14:13:19:703
1680,000000	2021-05-15T14:13:20:704
1680,000000	2021-05-15T14:13:21:705
1676,000000	2021-05-15T14:13:22:706
1668,000000	2021-05-15T14:13:23:707
1660,000000	2021-05-15T14:13:24:708
1652,000000	2021-05-15T14:13:25:709
1636,000000	2021-05-15T14:13:26:709
1628,000000	2021-05-15T14:13:27:711
1628,000000	2021-05-15T14:13:28:712
1628,000000	2021-05-15T14:13:29:713
1632,000000	2021-05-15T14:13:30:714
1636,000000	2021-05-15T14:13:31:715
1640,000000	2021-05-15T14:13:32:715
1636,000000	2021-05-15T14:13:33:717
1624,000000	2021-05-15T14:13:34:718
1620,000000	2021-05-15T14:13:35:719
1612,000000	2021-05-15T14:13:36:720
1608,000000	2021-05-15T14:13:37:721
1604,000000	2021-05-15T14:13:38:721
1604,000000	2021-05-15T14:13:39:722
1596,000000	2021-05-15T14:13:40:724
1588,000000	2021-05-15T14:13:41:725
1576,000000	2021-05-15T14:13:42:725
1548,000000	2021-05-15T14:13:43:727
1524,000000	2021-05-15T14:13:44:728
1552,000000	2021-05-15T14:13:45:729
1528,000000	2021-05-15T14:13:46:730
1452,000000	2021-05-15T14:13:47:732
1500,000000	2021-05-15T14:13:48:731
1524,000000	2021-05-15T14:13:49:733
1520,000000	2021-05-15T14:13:50:734
1516,000000	2021-05-15T14:13:51:736
1512,000000	2021-05-15T14:13:52:736
1512,000000	2021-05-15T14:13:53:737
1508,000000	2021-05-15T14:13:54:739
1508,000000	2021-05-15T14:13:55:738
1512,000000	2021-05-15T14:13:56:739
1504,000000	2021-05-15T14:13:57:740
1504,000000	2021-05-15T14:13:58:741
1448,000000	2021-05-15T14:13:59:742
936,000000	2021-05-15T14:14:00:744
1316,000000	2021-05-15T14:14:01:745
1404,000000	2021-05-15T14:14:02:746
1344,000000	2021-05-15T14:14:03:748
1364,000000	2021-05-15T14:14:04:748
1364,000000	2021-05-15T14:14:05:749
1340,000000	2021-05-15T14:14:06:750
1324,000000	2021-05-15T14:14:07:750
1328,000000	2021-05-15T14:14:08:752
1344,000000	2021-05-15T14:14:09:752
1372,000000	2021-05-15T14:14:10:753
1412,000000	2021-05-15T14:14:11:754
1444,000000	2021-05-15T14:14:12:756
1460,000000	2021-05-15T14:14:13:756
1468,000000	2021-05-15T14:14:14:757
1468,000000	2021-05-15T14:14:15:758
1464,000000	2021-05-15T14:14:16:770
1448,000000	2021-05-15T14:14:17:760
1432,000000	2021-05-15T14:14:18:761
1424,000000	2021-05-15T14:14:19:760
1396,000000	2021-05-15T14:14:20:764
1372,000000	2021-05-15T14:14:21:764
1376,000000	2021-05-15T14:14:22:765
1388,000000	2021-05-15T14:14:23:765
1400,000000	2021-05-15T14:14:24:765
1404,000000	2021-05-15T14:14:25:768
1388,000000	2021-05-15T14:14:26:769
1352,000000	2021-05-15T14:14:27:769
1312,000000	2021-05-15T14:14:28:771
1292,000000	2021-05-15T14:14:29:772
1284,000000	2021-05-15T14:14:30:773
1296,000000	2021-05-15T14:14:31:773
1324,000000	2021-05-15T14:14:32:774
1336,000000	2021-05-15T14:14:33:776
1336,000000	2021-05-15T14:14:34:778
1324,000000	2021-05-15T14:14:35:777
1296,000000	2021-05-15T14:14:36:778
1268,000000	2021-05-15T14:14:37:779
912,000000	2021-05-15T14:14:38:780
1280,000000	2021-05-15T14:14:39:782
772,000000	2021-05-15T14:14:40:783
1320,000000	2021-05-15T14:14:41:783
1188,000000	2021-05-15T14:14:42:785
276,000000	2021-05-15T14:14:43:784
2268,000000	2021-05-15T14:14:44:817
1152,000000	2021-05-15T14:14:45:788
408,000000	2021-05-15T14:14:46:789
1476,000000	2021-05-15T14:14:47:790
1076,000000	2021-05-15T14:14:48:792
52,000000	2021-05-15T14:14:49:793
24,000000	2021-05-15T14:14:50:793
92,000000	2021-05-15T14:14:51:793
80,000000	2021-05-15T14:14:52:795
76,000000	2021-05-15T14:14:53:796
64,000000	2021-05-15T14:14:54:797
72,000000	2021-05-15T14:14:55:798
40,000000	2021-05-15T14:14:56:798
24,000000	2021-05-15T14:14:57:800
24,000000	2021-05-15T14:14:58:801
48,000000	2021-05-15T14:14:59:804
20,000000	2021-05-15T14:15:00:818
24,000000	2021-05-15T14:15:01:804
20,000000	2021-05-15T14:15:02:803
36,000000	2021-05-15T14:15:03:805
36,000000	2021-05-15T14:15:04:806
24,000000	2021-05-15T14:15:05:807
72,000000	2021-05-15T14:15:06:809
92,000000	2021-05-15T14:15:07:809
116,000000	2021-05-15T14:15:08:810
204,000000	2021-05-15T14:15:09:812
176,000000	2021-05-15T14:15:10:812
32,000000	2021-05-15T14:15:11:813
36,000000	2021-05-15T14:15:12:814
56,000000	2021-05-15T14:15:13:815
68,000000	2021-05-15T14:15:14:816
68,000000	2021-05-15T14:15:15:817
68,000000	2021-05-15T14:15:16:818
92,000000	2021-05-15T14:15:17:820
56,000000	2021-05-15T14:15:18:821
36,000000	2021-05-15T14:15:19:821
28,000000	2021-05-15T14:15:20:822
24,000000	2021-05-15T14:15:21:824
16,000000	2021-05-15T14:15:22:824
16,000000	2021-05-15T14:15:23:825
28,000000	2021-05-15T14:15:24:827
40,000000	2021-05-15T14:15:25:827
24,000000	2021-05-15T14:15:26:828
24,000000	2021-05-15T14:15:27:829
24,000000	2021-05-15T14:15:28:830
24,000000	2021-05-15T14:15:29:831
24,000000	2021-05-15T14:15:30:832
24,000000	2021-05-15T14:15:31:833
24,000000	2021-05-15T14:15:32:834
24,000000	2021-05-15T14:15:33:834
24,000000	2021-05-15T14:15:34:835
24,000000	2021-05-15T14:15:35:836
24,000000	2021-05-15T14:15:36:837
24,000000	2021-05-15T14:15:37:838
24,000000	2021-05-15T14:15:38:839
24,000000	2021-05-15T14:15:39:840
24,000000	2021-05-15T14:15:40:841
24,000000	2021-05-15T14:15:41:841
24,000000	2021-05-15T14:15:42:843
24,000000	2021-05-15T14:15:43:844
16,000000	2021-05-15T14:15:44:845
8,000000	2021-05-15T14:15:45:848
12,000000	2021-05-15T14:15:46:847
16,000000	2021-05-15T14:15:47:848
28,000000	2021-05-15T14:15:48:850
24,000000	2021-05-15T14:15:49:851
24,000000	2021-05-15T14:15:50:852
24,000000	2021-05-15T14:15:51:853
24,000000	2021-05-15T14:15:52:853
24,000000	2021-05-15T14:15:53:854
24,000000	2021-05-15T14:15:54:856
20,000000	2021-05-15T14:15:55:857
32,000000	2021-05-15T14:15:56:858
24,000000	2021-05-15T14:15:57:859
32,000000	2021-05-15T14:15:58:860
20,000000	2021-05-15T14:15:59:861
28,000000	2021-05-15T14:16:00:861
20,000000	2021-05-15T14:16:01:862
24,000000	2021-05-15T14:16:02:863
24,000000	2021-05-15T14:16:03:864
20,000000	2021-05-15T14:16:04:865
28,000000	2021-05-15T14:16:05:866
20,000000	2021-05-15T14:16:06:867
32,000000	2021-05-15T14:16:07:868
20,000000	2021-05-15T14:16:08:869
28,000000	2021-05-15T14:16:09:870
20,000000	2021-05-15T14:16:10:881
24,000000	2021-05-15T14:16:11:872
24,000000	2021-05-15T14:16:12:873
24,000000	2021-05-15T14:16:13:873
24,000000	2021-05-15T14:16:14:875
24,000000	2021-05-15T14:16:15:876
20,000000	2021-05-15T14:16:16:877
20,000000	2021-05-15T14:16:17:877
20,000000	2021-05-15T14:16:18:879
20,000000	2021-05-15T14:16:19:880
20,000000	2021-05-15T14:16:20:882
20,000000	2021-05-15T14:16:21:882
20,000000	2021-05-15T14:16:22:882
20,000000	2021-05-15T14:16:23:883
20,000000	2021-05-15T14:16:24:884
20,000000	2021-05-15T14:16:25:885
20,000000	2021-05-15T14:16:26:886
20,000000	2021-05-15T14:16:27:887
20,000000	2021-05-15T14:16:28:888
20,000000	2021-05-15T14:16:29:890
20,000000	2021-05-15T14:16:30:889
20,000000	2021-05-15T14:16:31:891
