light_intensity	ts
2811077,000000	2021-05-15T14:26:47:113
2784223,000000	2021-05-15T14:26:47:154
2765237,000000	2021-05-15T14:26:47:193
2744580,000000	2021-05-15T14:26:47:234
2731275,000000	2021-05-15T14:26:47:275
2732654,000000	2021-05-15T14:26:47:314
2733668,000000	2021-05-15T14:26:47:353
2771864,000000	2021-05-15T14:26:47:396
2809333,000000	2021-05-15T14:26:47:433
2833897,000000	2021-05-15T14:26:47:475
2832754,000000	2021-05-15T14:26:47:514
2815804,000000	2021-05-15T14:26:47:554
2799092,000000	2021-05-15T14:26:47:595
2773172,000000	2021-05-15T14:26:47:635
2746663,000000	2021-05-15T14:26:47:674
2739791,000000	2021-05-15T14:26:47:715
2790845,000000	2021-05-15T14:26:47:754
2845168,000000	2021-05-15T14:26:47:796
2857624,000000	2021-05-15T14:26:47:834
2840935,000000	2021-05-15T14:26:47:875
2822123,000000	2021-05-15T14:26:47:914
2799624,000000	2021-05-15T14:26:47:955
2765755,000000	2021-05-15T14:26:47:995
2745115,000000	2021-05-15T14:26:48:35
2736098,000000	2021-05-15T14:26:48:75
2743306,000000	2021-05-15T14:26:48:116
2745242,000000	2021-05-15T14:26:48:154
2788196,000000	2021-05-15T14:26:48:194
2820019,000000	2021-05-15T14:26:48:235
2826447,000000	2021-05-15T14:26:48:276
2821612,000000	2021-05-15T14:26:48:314
2804676,000000	2021-05-15T14:26:48:355
2779453,000000	2021-05-15T14:26:48:395
2757981,000000	2021-05-15T14:26:48:436
2735656,000000	2021-05-15T14:26:48:475
2731954,000000	2021-05-15T14:26:48:516
2763586,000000	2021-05-15T14:26:48:555
2818735,000000	2021-05-15T14:26:48:596
2846153,000000	2021-05-15T14:26:48:635
2843958,000000	2021-05-15T14:26:48:676
2816526,000000	2021-05-15T14:26:48:715
2791307,000000	2021-05-15T14:26:48:756
2751552,000000	2021-05-15T14:26:48:796
2725930,000000	2021-05-15T14:26:48:836
2727265,000000	2021-05-15T14:26:48:876
2730531,000000	2021-05-15T14:26:48:916
2723542,000000	2021-05-15T14:26:48:955
2780440,000000	2021-05-15T14:26:48:996
2835136,000000	2021-05-15T14:26:49:36
2858721,000000	2021-05-15T14:26:49:75
2853586,000000	2021-05-15T14:26:49:115
2823028,000000	2021-05-15T14:26:49:156
2790530,000000	2021-05-15T14:26:49:196
2764514,000000	2021-05-15T14:26:49:236
2745419,000000	2021-05-15T14:26:49:275
2745342,000000	2021-05-15T14:26:49:316
2777184,000000	2021-05-15T14:26:49:355
2847161,000000	2021-05-15T14:26:49:397
2875562,000000	2021-05-15T14:26:49:436
2863487,000000	2021-05-15T14:26:49:477
2837996,000000	2021-05-15T14:26:49:516
2810137,000000	2021-05-15T14:26:49:557
2781520,000000	2021-05-15T14:26:49:678
2748725,000000	2021-05-15T14:26:49:683
2737879,000000	2021-05-15T14:26:49:699
2750716,000000	2021-05-15T14:26:49:714
2761828,000000	2021-05-15T14:26:49:756
2800318,000000	2021-05-15T14:26:49:797
2831927,000000	2021-05-15T14:26:49:836
2831510,000000	2021-05-15T14:26:49:877
2817571,000000	2021-05-15T14:26:49:916
2791736,000000	2021-05-15T14:26:49:957
2763175,000000	2021-05-15T14:26:49:996
2740950,000000	2021-05-15T14:26:50:37
2726298,000000	2021-05-15T14:26:50:76
2728272,000000	2021-05-15T14:26:50:117
2780760,000000	2021-05-15T14:26:50:156
2832704,000000	2021-05-15T14:26:50:198
2838704,000000	2021-05-15T14:26:50:237
2807496,000000	2021-05-15T14:26:50:277
2774556,000000	2021-05-15T14:26:50:317
2747921,000000	2021-05-15T14:26:50:357
2717301,000000	2021-05-15T14:26:50:398
2697238,000000	2021-05-15T14:26:50:436
2698895,000000	2021-05-15T14:26:50:477
2701800,000000	2021-05-15T14:26:50:518
2729495,000000	2021-05-15T14:26:50:557
2768058,000000	2021-05-15T14:26:50:772
2794017,000000	2021-05-15T14:26:50:776
2780982,000000	2021-05-15T14:26:50:782
2762189,000000	2021-05-15T14:26:50:797
2726553,000000	2021-05-15T14:26:50:801
2697768,000000	2021-05-15T14:26:50:805
2683172,000000	2021-05-15T14:26:50:837
2670856,000000	2021-05-15T14:26:50:876
2684827,000000	2021-05-15T14:26:50:918
2731638,000000	2021-05-15T14:26:50:957
2786604,000000	2021-05-15T14:26:51:0
2800518,000000	2021-05-15T14:26:51:37
2780440,000000	2021-05-15T14:26:51:78
2745975,000000	2021-05-15T14:26:51:117
2715769,000000	2021-05-15T14:26:51:158
2693276,000000	2021-05-15T14:26:51:197
2676843,000000	2021-05-15T14:26:51:240
2666301,000000	2021-05-15T14:26:51:277
2686168,000000	2021-05-15T14:26:51:318
2701807,000000	2021-05-15T14:26:51:358
2748758,000000	2021-05-15T14:26:51:399
2774551,000000	2021-05-15T14:26:51:437
2758795,000000	2021-05-15T14:26:51:479
2730562,000000	2021-05-15T14:26:51:517
2703713,000000	2021-05-15T14:26:51:558
2677669,000000	2021-05-15T14:26:51:598
2659141,000000	2021-05-15T14:26:51:638
2654306,000000	2021-05-15T14:26:51:678
2658758,000000	2021-05-15T14:26:51:719
2715838,000000	2021-05-15T14:26:51:758
2755045,000000	2021-05-15T14:26:51:799
2751371,000000	2021-05-15T14:26:51:838
2724982,000000	2021-05-15T14:26:51:878
2687503,000000	2021-05-15T14:26:51:918
2660512,000000	2021-05-15T14:26:51:959
2635761,000000	2021-05-15T14:26:51:999
2611103,000000	2021-05-15T14:26:52:39
2606319,000000	2021-05-15T14:26:52:89
2624940,000000	2021-05-15T14:26:52:119
2644580,000000	2021-05-15T14:26:52:158
2664799,000000	2021-05-15T14:26:52:200
2693094,000000	2021-05-15T14:26:52:238
2673114,000000	2021-05-15T14:26:52:280
2653232,000000	2021-05-15T14:26:52:318
2634119,000000	2021-05-15T14:26:52:358
2618597,000000	2021-05-15T14:26:52:399
2601338,000000	2021-05-15T14:26:52:439
2588606,000000	2021-05-15T14:26:52:478
2604182,000000	2021-05-15T14:26:52:520
2654340,000000	2021-05-15T14:26:52:559
2703071,000000	2021-05-15T14:26:52:600
2703934,000000	2021-05-15T14:26:52:638
2683624,000000	2021-05-15T14:26:52:680
2654901,000000	2021-05-15T14:26:52:719
2628550,000000	2021-05-15T14:26:52:760
2609762,000000	2021-05-15T14:26:52:799
2589705,000000	2021-05-15T14:26:52:840
2589596,000000	2021-05-15T14:26:52:879
2609241,000000	2021-05-15T14:26:52:919
2608596,000000	2021-05-15T14:26:52:960
2641182,000000	2021-05-15T14:26:52:999
2662487,000000	2021-05-15T14:26:53:39
2657580,000000	2021-05-15T14:26:53:78
2652023,000000	2021-05-15T14:26:53:119
2632439,000000	2021-05-15T14:26:53:160
2614517,000000	2021-05-15T14:26:53:199
2604132,000000	2021-05-15T14:26:53:240
2598103,000000	2021-05-15T14:26:53:281
2601073,000000	2021-05-15T14:26:53:320
2635794,000000	2021-05-15T14:26:53:360
2672669,000000	2021-05-15T14:26:53:401
2681416,000000	2021-05-15T14:26:53:439
2654458,000000	2021-05-15T14:26:53:481
2629716,000000	2021-05-15T14:26:53:530
2611474,000000	2021-05-15T14:26:53:560
2597897,000000	2021-05-15T14:26:53:601
2594488,000000	2021-05-15T14:26:53:641
2593052,000000	2021-05-15T14:26:53:680
2594017,000000	2021-05-15T14:26:53:721
2612759,000000	2021-05-15T14:26:53:760
2645581,000000	2021-05-15T14:26:53:801
2673377,000000	2021-05-15T14:26:53:840
2659581,000000	2021-05-15T14:26:53:881
2645617,000000	2021-05-15T14:26:53:920
2636044,000000	2021-05-15T14:26:53:961
2624585,000000	2021-05-15T14:26:54:1
2611005,000000	2021-05-15T14:26:54:41
2612102,000000	2021-05-15T14:26:54:81
2625473,000000	2021-05-15T14:26:54:121
2659170,000000	2021-05-15T14:26:54:160
2674164,000000	2021-05-15T14:26:54:201
2653927,000000	2021-05-15T14:26:54:240
2631534,000000	2021-05-15T14:26:54:281
2610233,000000	2021-05-15T14:26:54:320
2601144,000000	2021-05-15T14:26:54:361
2588624,000000	2021-05-15T14:26:54:401
2580496,000000	2021-05-15T14:26:54:441
2586961,000000	2021-05-15T14:26:54:481
2598278,000000	2021-05-15T14:26:54:525
2627168,000000	2021-05-15T14:26:54:561
2672338,000000	2021-05-15T14:26:54:602
2689396,000000	2021-05-15T14:26:54:641
2686579,000000	2021-05-15T14:26:54:681
2681748,000000	2021-05-15T14:26:54:721
2659909,000000	2021-05-15T14:26:54:761
2644704,000000	2021-05-15T14:26:54:801
2637431,000000	2021-05-15T14:26:54:842
2638544,000000	2021-05-15T14:26:54:881
2652631,000000	2021-05-15T14:26:54:922
2719756,000000	2021-05-15T14:26:54:961
2742337,000000	2021-05-15T14:26:55:16
2730030,000000	2021-05-15T14:26:55:52
2707504,000000	2021-05-15T14:26:55:82
2683166,000000	2021-05-15T14:26:55:121
2669388,000000	2021-05-15T14:26:55:162
2660816,000000	2021-05-15T14:26:55:201
2652733,000000	2021-05-15T14:26:55:242
2658225,000000	2021-05-15T14:26:55:281
2660093,000000	2021-05-15T14:26:55:323
2696290,000000	2021-05-15T14:26:55:362
2729657,000000	2021-05-15T14:26:55:402
2746475,000000	2021-05-15T14:26:55:441
2749679,000000	2021-05-15T14:26:55:482
2739547,000000	2021-05-15T14:26:55:521
2718514,000000	2021-05-15T14:26:55:562
2703604,000000	2021-05-15T14:26:55:602
2695016,000000	2021-05-15T14:26:55:642
2699369,000000	2021-05-15T14:26:55:682
2735270,000000	2021-05-15T14:26:55:722
2780108,000000	2021-05-15T14:26:55:763
