x	y	z	ts
-1,762207	-9,582601	-1,113001	2021-05-15T14:26:31:981
-1,581821	-9,592880	-1,282525	2021-05-15T14:26:31:994
-1,412379	-9,597866	-1,434066	2021-05-15T14:26:32:20
-1,398188	-9,599792	-1,435076	2021-05-15T14:26:32:34
-1,262251	-9,620106	-1,425017	2021-05-15T14:26:32:57
-0,941788	-9,637192	-1,551760	2021-05-15T14:26:32:76
-0,383946	-9,614458	-1,893454	2021-05-15T14:26:32:98
0,230990	-9,548357	-2,223938	2021-05-15T14:26:32:114
0,764915	-9,439930	-2,544211	2021-05-15T14:26:32:137
1,112371	-9,328043	-2,814360	2021-05-15T14:26:32:154
1,297498	-9,313990	-2,781453	2021-05-15T14:26:32:179
-6,765943	-6,804252	-2,023499	2021-05-15T14:26:32:195
-6,332278	-7,156000	-2,205516	2021-05-15T14:26:32:217
-5,884226	-7,507564	-2,276566	2021-05-15T14:26:32:234
-5,536759	-7,761873	-2,295214	2021-05-15T14:26:32:259
-5,227768	-7,983261	-2,260169	2021-05-15T14:26:32:275
-5,021748	-8,139116	-2,169611	2021-05-15T14:26:32:297
-4,996892	-8,198199	-1,997743	2021-05-15T14:26:32:315
-4,894747	-8,302889	-1,809386	2021-05-15T14:26:32:340
-4,891236	-8,307720	-1,796658	2021-05-15T14:26:32:354
-4,938482	-8,282930	-1,781810	2021-05-15T14:26:32:378
-5,015033	-8,245970	-1,738910	2021-05-15T14:26:32:395
-5,134455	-8,182087	-1,691512	2021-05-15T14:26:32:418
-5,305635	-8,071375	-1,695145	2021-05-15T14:26:32:435
-5,692669	-7,773547	-1,826436	2021-05-15T14:26:32:460
-5,757468	-7,720018	-1,850206	2021-05-15T14:26:32:476
-6,167455	-7,364730	-1,973231	2021-05-15T14:26:32:499
-6,556397	-6,980257	-2,111885	2021-05-15T14:26:32:515
-6,830434	-6,694536	-2,167657	2021-05-15T14:26:32:538
-7,073242	-6,456917	-2,108995	2021-05-15T14:26:32:555
-7,273763	-6,275896	-1,968728	2021-05-15T14:26:32:578
-7,530658	-5,995269	-1,875186	2021-05-15T14:26:32:595
-7,716730	-5,757948	-1,862387	2021-05-15T14:26:32:618
-7,811327	-5,626155	-1,870811	2021-05-15T14:26:32:635
-7,870655	-5,565871	-1,801182	2021-05-15T14:26:32:658
-7,913086	-5,562745	-1,615337	2021-05-15T14:26:32:675
-0,899421	-9,451180	-2,456954	2021-05-15T14:26:32:698
-0,867809	-9,529362	-2,146755	2021-05-15T14:26:32:715
-0,834440	-9,593982	-1,851920	2021-05-15T14:26:32:739
-0,758849	-9,637578	-1,646700	2021-05-15T14:26:32:755
-0,748359	-9,638851	-1,644046	2021-05-15T14:26:32:778
-0,691799	-9,625692	-1,742942	2021-05-15T14:26:32:795
-0,597404	-9,622126	-1,796716	2021-05-15T14:26:32:819
-0,519055	-9,636248	-1,744622	2021-05-15T14:26:32:835
-0,419224	-9,655207	-1,664816	2021-05-15T14:26:32:858
-0,235731	-9,677181	-1,570662	2021-05-15T14:26:32:875
0,119110	-9,689096	-1,509176	2021-05-15T14:26:32:899
0,657094	-9,667256	-1,510880	2021-05-15T14:26:32:915
-6,741747	-7,015716	-1,224322	2021-05-15T14:26:32:938
-6,212785	-7,423703	-1,568538	2021-05-15T14:26:32:955
-5,816521	-7,671910	-1,865547	2021-05-15T14:26:32:980
-5,153949	-8,121606	-1,909634	2021-05-15T14:26:32:995
-4,293330	-8,629889	-1,806304	2021-05-15T14:26:33:18
-3,739968	-8,903152	-1,707897	2021-05-15T14:26:33:35
-3,485485	-9,006001	-1,706958	2021-05-15T14:26:33:59
-3,277849	-9,086636	-1,690899	2021-05-15T14:26:33:75
-3,036301	-9,188806	-1,586539	2021-05-15T14:26:33:99
-2,905100	-9,248861	-1,479644	2021-05-15T14:26:33:115
-2,976042	-9,229882	-1,456992	2021-05-15T14:26:33:139
-3,159770	-9,162268	-1,496357	2021-05-15T14:26:33:155
-3,321883	-9,106122	-1,487959	2021-05-15T14:26:33:179
-3,547883	-9,010556	-1,546867	2021-05-15T14:26:33:195
-3,761722	-8,915102	-1,593986	2021-05-15T14:26:33:220
-3,977646	-8,813683	-1,633314	2021-05-15T14:26:33:235
-4,391457	-8,597363	-1,723609	2021-05-15T14:26:33:262
-4,458503	-8,558543	-1,744557	2021-05-15T14:26:33:276
-4,831816	-8,336399	-1,824385	2021-05-15T14:26:33:300
-5,089186	-8,210966	-1,688376	2021-05-15T14:26:33:315
-5,779717	-7,788828	-1,448936	2021-05-15T14:26:33:341
-5,884980	-7,711880	-1,436769	2021-05-15T14:26:33:355
-6,363412	-7,343586	-1,322541	2021-05-15T14:26:33:380
-6,892060	-6,875892	-1,179834	2021-05-15T14:26:33:396
-7,393494	-6,362531	-1,012340	2021-05-15T14:26:33:419
-7,737670	-5,959530	-0,884786	2021-05-15T14:26:33:435
-0,924158	-9,657046	-1,434495	2021-05-15T14:26:33:460
-0,887672	-9,647811	-1,517292	2021-05-15T14:26:33:477
-0,972505	-9,642821	-1,496869	2021-05-15T14:26:33:499
-1,176216	-9,645463	-1,323611	2021-05-15T14:26:33:515
-1,464052	-9,631021	-1,127100	2021-05-15T14:26:33:539
-1,701230	-9,614388	-0,916384	2021-05-15T14:26:33:555
-1,730961	-9,608443	-0,923023	2021-05-15T14:26:33:579
-1,736801	-9,602198	-0,975555	2021-05-15T14:26:33:595
-1,659418	-9,602240	-1,101685	2021-05-15T14:26:33:619
-1,492797	-9,608903	-1,269220	2021-05-15T14:26:33:635
-1,431768	-9,620141	-1,254315	2021-05-15T14:26:33:659
-1,313428	-9,638858	-1,240048	2021-05-15T14:26:33:676
-1,124737	-9,664011	-1,229733	2021-05-15T14:26:33:700
-0,689184	-9,691749	-1,328689	2021-05-15T14:26:33:715
-0,140763	-9,697825	-1,450085	2021-05-15T14:26:33:739
0,413929	-9,670031	-1,577830	2021-05-15T14:26:33:756
0,896291	-9,633003	-1,603840	2021-05-15T14:26:33:780
1,273443	-9,617303	-1,433949	2021-05-15T14:26:33:796
-6,095532	-7,611649	-1,038114	2021-05-15T14:26:33:819
-5,173997	-8,269038	-1,011508	2021-05-15T14:26:33:836
-4,237621	-8,786435	-1,005736	2021-05-15T14:26:33:861
