x	y	z	ts
2,778067	-0,796810	-0,753739	2021-05-15T14:26:31:977
2,780460	-2,163112	-0,074178	2021-05-15T14:26:31:993
2,775674	-3,199204	0,811167	2021-05-15T14:26:32:19
2,739782	-3,529413	1,174876	2021-05-15T14:26:32:33
2,792424	-2,081756	0,713061	2021-05-15T14:26:32:56
2,797210	-0,564706	-0,138784	2021-05-15T14:26:32:75
2,615355	-0,375673	-1,552942	2021-05-15T14:26:32:97
2,218147	-2,701497	-2,349752	2021-05-15T14:26:32:113
1,931008	-10,104890	-4,831109	2021-05-15T14:26:32:137
-0,564706	-24,301506	-6,441479	2021-05-15T14:26:32:153
-5,182854	-33,406197	-8,106883	2021-05-15T14:26:32:178
-10,289137	-25,196421	-8,583055	2021-05-15T14:26:32:194
-11,868401	-22,370499	-7,173682	2021-05-15T14:26:32:216
-12,440285	-19,922640	-7,357929	2021-05-15T14:26:32:233
-10,753345	-19,176081	-6,661618	2021-05-15T14:26:32:258
-10,662418	-14,194223	-4,733003	2021-05-15T14:26:32:274
-10,164711	-7,712067	-1,715654	2021-05-15T14:26:32:297
-8,080563	-4,424329	-0,313460	2021-05-15T14:26:32:314
-5,874380	-2,612962	-1,138984	2021-05-15T14:26:32:340
-4,304688	-1,368695	-2,069792	2021-05-15T14:26:32:354
-3,531806	0,234497	-2,141576	2021-05-15T14:26:32:377
-3,582055	2,062613	-1,174876	2021-05-15T14:26:32:394
-3,491128	3,321238	-0,995414	2021-05-15T14:26:32:418
-2,577070	3,680161	-1,550549	2021-05-15T14:26:32:434
-1,811367	3,366701	-2,232504	2021-05-15T14:26:32:460
-2,285146	1,646262	-2,122434	2021-05-15T14:26:32:475
-4,788038	0,378066	-0,732204	2021-05-15T14:26:32:498
-6,032306	-1,234696	-1,868794	2021-05-15T14:26:32:514
-6,594619	-8,228917	-2,060220	2021-05-15T14:26:32:537
-10,183852	-26,548367	-2,653640	2021-05-15T14:26:32:554
-13,667803	-26,730223	-7,211967	2021-05-15T14:26:32:578
-13,244273	-17,644674	-5,659025	2021-05-15T14:26:32:594
-8,018349	-17,869600	-2,811567	2021-05-15T14:26:32:617
-4,998606	-19,535004	-0,887737	2021-05-15T14:26:32:634
-3,692125	-19,453648	0,409173	2021-05-15T14:26:32:658
-2,926422	-16,182659	0,354138	2021-05-15T14:26:32:674
-2,641676	-12,665211	0,631705	2021-05-15T14:26:32:697
-1,679761	-8,559127	0,308674	2021-05-15T14:26:32:714
0,002393	-4,345366	-0,370888	2021-05-15T14:26:32:738
2,086541	-1,421337	-0,856631	2021-05-15T14:26:32:754
3,720839	0,294317	-0,772882	2021-05-15T14:26:32:777
4,053442	0,244068	-0,870987	2021-05-15T14:26:32:794
3,378666	-0,466600	-0,258425	2021-05-15T14:26:32:818
2,773281	-1,792224	0,732204	2021-05-15T14:26:32:834
2,653640	-2,366502	1,079163	2021-05-15T14:26:32:857
2,689533	-3,069991	0,820738	2021-05-15T14:26:32:874
2,426322	-2,670390	-0,409173	2021-05-15T14:26:32:898
2,005185	-2,086541	-1,751546	2021-05-15T14:26:32:914
1,837688	-5,046463	-3,141776	2021-05-15T14:26:32:937
0,957129	-22,638494	-3,806981	2021-05-15T14:26:32:954
-4,601398	-38,603409	-0,899701	2021-05-15T14:26:32:979
-10,581062	-35,320454	-4,268795	2021-05-15T14:26:32:994
-16,450655	-21,528227	-3,744767	2021-05-15T14:26:33:17
-13,462020	-14,481362	-2,273181	2021-05-15T14:26:33:34
-7,436893	-17,135004	-1,107877	2021-05-15T14:26:33:58
-7,611568	-16,005590	-1,134198	2021-05-15T14:26:33:74
-8,288737	-10,643275	-1,777867	2021-05-15T14:26:33:98
-7,353144	-4,579862	-1,239482	2021-05-15T14:26:33:114
-5,599205	-0,914058	-0,413958	2021-05-15T14:26:33:138
-3,684947	0,189033	-0,050249	2021-05-15T14:26:33:154
-3,019742	0,272782	0,112463	2021-05-15T14:26:33:178
-2,828316	0,693919	0,014357	2021-05-15T14:26:33:194
-3,359523	1,706082	-0,122034	2021-05-15T14:26:33:219
-3,730411	3,115455	-0,784846	2021-05-15T14:26:33:234
-3,227918	3,778267	-1,710868	2021-05-15T14:26:33:261
-2,627320	3,314059	-1,837688	2021-05-15T14:26:33:275
-3,515057	2,187040	-0,693919	2021-05-15T14:26:33:299
-5,252246	-0,081356	1,411765	2021-05-15T14:26:33:314
-7,587641	-6,783652	0,669990	2021-05-15T14:26:33:340
-10,382458	-20,405991	-1,663012	2021-05-15T14:26:33:354
-12,949955	-31,211979	-4,472186	2021-05-15T14:26:33:379
-12,641282	-27,328428	-1,586441	2021-05-15T14:26:33:395
-7,625926	-20,494528	-0,557528	2021-05-15T14:26:33:418
-4,292724	-17,742779	-0,282353	2021-05-15T14:26:33:434
-2,385644	-17,606390	0,528814	2021-05-15T14:26:33:459
-1,086342	-16,326229	0,921237	2021-05-15T14:26:33:476
-1,014557	-14,447863	1,167697	2021-05-15T14:26:33:498
-0,689133	-10,372886	1,605584	2021-05-15T14:26:33:514
0,186640	-6,178268	1,404587	2021-05-15T14:26:33:538
2,007578	-2,768496	0,598206	2021-05-15T14:26:33:554
3,747160	-0,212961	-0,452243	2021-05-15T14:26:33:578
4,299902	1,225125	-0,607777	2021-05-15T14:26:33:595
3,541377	0,863809	-0,399601	2021-05-15T14:26:33:618
3,134598	-0,306281	-0,399601	2021-05-15T14:26:33:635
3,091527	-1,332802	0,552742	2021-05-15T14:26:33:658
2,794817	-2,670390	0,433101	2021-05-15T14:26:33:675
2,222932	-3,373880	-0,078963	2021-05-15T14:26:33:699
2,141576	-3,476771	-1,648655	2021-05-15T14:26:33:714
2,143969	-7,874779	-2,622534	2021-05-15T14:26:33:738
0,703490	-27,751959	-4,168297	2021-05-15T14:26:33:755
-6,108876	-42,063423	-1,859223	2021-05-15T14:26:33:779
-13,572090	-33,879974	-4,790431	2021-05-15T14:26:33:796
-16,764114	-26,450260	-3,979264	2021-05-15T14:26:33:818
-15,993626	-15,560526	-2,955136	2021-05-15T14:26:33:835
-9,044869	-15,323636	-2,266003	2021-05-15T14:26:33:860
-7,245467	-15,696917	-1,495514	2021-05-15T14:26:33:876
-8,039884	-11,095518	-1,861616	2021-05-15T14:26:33:898
-7,140182	-6,051448	-0,942772	2021-05-15T14:26:33:915
-5,840880	-1,739582	-0,882952	2021-05-15T14:26:33:939
-4,630112	1,244268	-0,851845	2021-05-15T14:26:33:956
-3,524628	2,991028	-1,148555	2021-05-15T14:26:33:978
-3,290131	3,919443	-0,959522	2021-05-15T14:26:33:996
-3,651447	3,570091	-1,024128	2021-05-15T14:26:34:19
-3,105884	3,579663	-1,459622	2021-05-15T14:26:34:35
-2,158326	3,515057	-1,351945	2021-05-15T14:26:34:58
-1,801795	2,780460	-0,801596	2021-05-15T14:26:34:76
-3,596412	0,806381	-0,282353	2021-05-15T14:26:34:100
-6,558727	-3,079563	1,012164	2021-05-15T14:26:34:115
-8,384450	-9,688539	0,430708	2021-05-15T14:26:34:138
-12,509676	-28,017561	-0,303888	2021-05-15T14:26:34:155
-14,746965	-28,575089	-1,703690	2021-05-15T14:26:34:179
-11,868401	-23,516661	0,301496	2021-05-15T14:26:34:195
-7,685746	-19,654644	0,401994	2021-05-15T14:26:34:219
-5,347959	-15,917056	0,004786	2021-05-15T14:26:34:236
-4,235296	-14,493326	0,650848	2021-05-15T14:26:34:259
-2,371287	-14,117653	1,038485	2021-05-15T14:26:34:276
-1,088734	-12,490535	1,466800	2021-05-15T14:26:34:298
-0,244068	-9,286544	1,021735	2021-05-15T14:26:34:316
0,626920	-5,331209	0,217747	2021-05-15T14:26:34:339
1,749153	-3,050849	-0,452243	2021-05-15T14:26:34:356
2,840281	-2,694318	-0,665205	2021-05-15T14:26:34:378
3,168097	-3,077170	-0,428315	2021-05-15T14:26:34:395
3,189633	-2,644069	0,459422	2021-05-15T14:26:34:419
3,357130	-1,576870	1,150948	2021-05-15T14:26:34:436
3,419343	-1,057628	1,325624	2021-05-15T14:26:34:459
3,158526	-0,547956	1,284946	2021-05-15T14:26:34:477
2,423929	-0,985843	0,710668	2021-05-15T14:26:34:499
2,098505	-3,060420	-0,789631	2021-05-15T14:26:34:516
2,029114	-6,527620	-1,540978	2021-05-15T14:26:34:538
1,636691	-16,589439	-1,308874	2021-05-15T14:26:34:556
-4,118048	-32,635708	-2,476572	2021-05-15T14:26:34:683
-9,621540	-34,569107	-3,239882	2021-05-15T14:26:34:684
-12,739388	-25,217958	-1,246661	2021-05-15T14:26:34:689
-10,494920	-18,965511	-0,777667	2021-05-15T14:26:34:701
-7,121039	-16,642082	-0,169890	2021-05-15T14:26:34:705
-6,326623	-13,426127	-0,758525	2021-05-15T14:26:34:711
-6,348158	-8,099705	-1,567299	2021-05-15T14:26:34:718
-6,288338	-4,165904	-1,179662	2021-05-15T14:26:34:721
-5,613562	-1,691726	-0,643669	2021-05-15T14:26:34:742
-4,515256	-0,172283	-0,526421	2021-05-15T14:26:34:756
-3,948158	0,052642	-0,526421	2021-05-15T14:26:34:780
-3,318845	0,279960	-0,835095	2021-05-15T14:26:34:796
-3,299703	1,430908	-1,155733	2021-05-15T14:26:34:821
-3,266203	2,481357	-1,842474	2021-05-15T14:26:34:837
-2,737389	2,935993	-2,024328	2021-05-15T14:26:34:860
-2,373680	2,452643	-1,406980	2021-05-15T14:26:34:876
-3,225525	0,586242	-0,490529	2021-05-15T14:26:34:901
-5,711668	-2,230111	1,351945	2021-05-15T14:26:34:916
-9,473185	-12,540783	-0,459422	2021-05-15T14:26:34:940
-13,203594	-23,040489	0,157926	2021-05-15T14:26:34:957
-11,289338	-26,773291	-3,988836	2021-05-15T14:26:34:983
-9,171689	-23,983261	-0,284746	2021-05-15T14:26:34:996
-6,216553	-20,913269	0,988236	2021-05-15T14:26:35:20
-4,560720	-19,233507	1,500300	2021-05-15T14:26:35:36
-3,443272	-18,020348	1,667797	2021-05-15T14:26:35:60
-2,289931	-15,321243	1,509871	2021-05-15T14:26:35:77
-2,098505	-13,349558	1,368695	2021-05-15T14:26:35:100
-1,316052	-8,736196	0,665205	2021-05-15T14:26:35:116
-0,069392	-4,211368	-0,638884	2021-05-15T14:26:35:141
1,253839	-0,780060	-1,325624	2021-05-15T14:26:35:156
2,411965	0,653241	-1,469193	2021-05-15T14:26:35:180
2,579463	0,847059	-0,990629	2021-05-15T14:26:35:197
2,179861	-0,232104	0,059821	2021-05-15T14:26:35:232
2,349752	-1,402194	0,933201	2021-05-15T14:26:35:247
2,998207	-1,519442	0,969093	2021-05-15T14:26:35:260
3,122634	-2,151148	0,165105	2021-05-15T14:26:35:277
2,352145	-2,746960	-0,246461	2021-05-15T14:26:35:301
1,816152	-3,457629	-1,533799	2021-05-15T14:26:35:317
2,282753	-8,633304	-2,904887	2021-05-15T14:26:35:340
0,457029	-31,680971	-3,270989	2021-05-15T14:26:35:357
-6,503692	-43,365128	-0,851845	2021-05-15T14:26:35:381
-12,552748	-29,371897	-2,986243	2021-05-15T14:26:35:397
-13,469198	-22,916063	-2,701497	2021-05-15T14:26:35:420
-11,887544	-15,570097	-3,014957	2021-05-15T14:26:35:437
-7,092326	-17,046469	-2,354537	2021-05-15T14:26:35:461
-6,589834	-15,402599	-1,270589	2021-05-15T14:26:35:478
-7,022934	-9,714860	-1,306481	2021-05-15T14:26:35:500
-6,489335	-4,555934	-0,701097	2021-05-15T14:26:35:517
-5,615955	-0,449851	-0,227318	2021-05-15T14:26:35:541
-4,572684	1,926222	-0,334995	2021-05-15T14:26:35:557
-3,620341	2,742175	-0,696311	2021-05-15T14:26:35:580
-3,342773	3,223132	-0,741775	2021-05-15T14:26:35:597
-3,163311	3,407379	-0,813560	2021-05-15T14:26:35:622
-2,239682	3,067599	-0,705883	2021-05-15T14:26:35:637
-1,629512	2,440679	-0,413958	2021-05-15T14:26:35:660
-2,127219	1,569692	-0,648455	2021-05-15T14:26:35:678
-3,974478	0,959522	0,011964	2021-05-15T14:26:35:702
-6,642475	-4,888536	0,818345	2021-05-15T14:26:35:717
-8,504091	-11,081161	-0,260818	2021-05-15T14:26:35:740
-12,193825	-23,619553	0,385244	2021-05-15T14:26:35:757
-11,995219	-29,594429	-2,895315	2021-05-15T14:26:35:780
-10,877771	-26,455048	-0,626920	2021-05-15T14:26:35:797
-7,410572	-21,466013	0,459422	2021-05-15T14:26:35:820
-4,783253	-17,391035	0,792024	2021-05-15T14:26:35:837
-3,251846	-16,268801	1,428515	2021-05-15T14:26:35:861
-1,978864	-15,146567	1,483550	2021-05-15T14:26:35:877
-1,478764	-12,356536	1,682154	2021-05-15T14:26:35:900
-0,708275	-8,061419	1,335195	2021-05-15T14:26:35:917
0,480957	-3,263810	0,466600	2021-05-15T14:26:35:941
2,261217	0,325424	-0,564706	2021-05-15T14:26:35:958
3,567699	2,177469	-1,263410	2021-05-15T14:26:35:981
3,522235	2,266003	-1,184447	2021-05-15T14:26:35:998
2,933600	0,557528	-0,703490	2021-05-15T14:26:36:21
2,770889	-0,880559	0,318245	2021-05-15T14:26:36:37
2,565106	-1,435694	1,411765	2021-05-15T14:26:36:71
2,275574	-2,505285	1,383051	2021-05-15T14:26:36:77
1,734797	-3,060420	-0,100499	2021-05-15T14:26:36:102
1,107877	-5,608776	-2,033899	2021-05-15T14:26:36:117
1,052842	-14,780465	-3,244668	2021-05-15T14:26:36:140
-0,715454	-32,027931	-2,859423	2021-05-15T14:26:36:158
-7,226324	-39,582073	-1,820938	2021-05-15T14:26:36:181
-13,658232	-30,970303	-0,591027	2021-05-15T14:26:36:198
-15,000606	-21,183661	-0,870987	2021-05-15T14:26:36:220
-10,389636	-14,467006	-2,344966	2021-05-15T14:26:36:237
-6,912865	-11,425728	-2,323431	2021-05-15T14:26:36:261
-6,570691	-8,080563	-2,036292	2021-05-15T14:26:36:278
-6,293124	-5,154140	-1,323231	2021-05-15T14:26:36:300
-5,637490	-2,261217	-0,808774	2021-05-15T14:26:36:318
-4,666004	-0,306281	-0,875773	2021-05-15T14:26:36:352
-3,299703	1,272982	-1,584049	2021-05-15T14:26:36:358
-2,902494	1,952543	-2,000400	2021-05-15T14:26:36:381
-2,555535	2,983850	-3,017349	2021-05-15T14:26:36:398
-2,689533	3,931407	-2,935993	2021-05-15T14:26:36:421
-2,524428	3,751946	-2,220540	2021-05-15T14:26:36:438
-2,203789	3,117848	-1,095913	2021-05-15T14:26:36:461
-2,428715	1,612763	-0,681954	2021-05-15T14:26:36:479
-4,048656	-0,765703	-0,483350	2021-05-15T14:26:36:502
-7,410572	-8,379664	-1,990828	2021-05-15T14:26:36:518
-12,373285	-22,631315	0,229711	2021-05-15T14:26:36:540
-13,682159	-32,468208	-1,749153	2021-05-15T14:26:36:558
-11,734402	-30,707092	2,847459	2021-05-15T14:26:36:582
-8,518449	-22,514069	1,864009	2021-05-15T14:26:36:598
-7,374680	-16,833508	1,270589	2021-05-15T14:26:36:621
-6,034698	-14,024333	1,031307	2021-05-15T14:26:36:638
-4,189832	-11,708081	1,026521	2021-05-15T14:26:36:661
-2,878566	-9,805787	1,366302	2021-05-15T14:26:36:678
-2,268396	-8,740981	1,426122	2021-05-15T14:26:36:701
-0,672383	-5,419744	1,000200	2021-05-15T14:26:36:718
0,885344	-1,294517	-0,342174	2021-05-15T14:26:36:742
2,545963	1,603191	-1,442872	2021-05-15T14:26:36:758
3,330809	1,576870	-1,828116	2021-05-15T14:26:36:781
3,046063	-0,239282	-1,299303	2021-05-15T14:26:36:798
2,830709	-1,622334	-0,739382	2021-05-15T14:26:36:821
3,105884	-1,591227	-0,222532	2021-05-15T14:26:36:838
3,608376	-1,081556	0,021535	2021-05-15T14:26:36:861
2,924029	-2,263610	0,660419	2021-05-15T14:26:36:878
1,107877	-5,393422	2,021935	2021-05-15T14:26:36:902
0,550349	-10,829915	3,120241	2021-05-15T14:26:36:918
0,626920	-16,962721	4,541577	2021-05-15T14:26:36:941
-3,304488	-18,652052	9,035298	2021-05-15T14:26:36:958
-10,482956	-30,058636	4,831109	2021-05-15T14:26:36:984
-16,869400	-37,631920	6,216553	2021-05-15T14:26:36:999
-17,807386	-34,054653	4,869394	2021-05-15T14:26:37:21
-11,822936	-22,784454	2,213361	2021-05-15T14:26:37:38
-8,740981	-17,479570	1,718047	2021-05-15T14:26:37:62
-8,595018	-12,483356	-0,227318	2021-05-15T14:26:37:78
-7,594819	-7,087541	-1,643869	2021-05-15T14:26:37:101
-5,812167	-3,385844	-1,660619	2021-05-15T14:26:37:118
-4,302295	-1,174876	-0,887737	2021-05-15T14:26:37:142
-3,457629	0,581456	-0,952343	2021-05-15T14:26:37:158
-3,048456	2,474179	-1,469193	2021-05-15T14:26:37:182
-3,038885	4,185047	-2,459821	2021-05-15T14:26:37:198
-2,895315	5,003392	-3,247060	2021-05-15T14:26:37:223
-2,474179	4,919643	-3,223132	2021-05-15T14:26:37:238
-2,361716	3,996014	-1,911865	2021-05-15T14:26:37:262
-2,873780	2,981457	-0,205783	2021-05-15T14:26:37:278
-4,017549	2,088934	0,792024	2021-05-15T14:26:37:303
-6,046663	-1,852045	0,820738	2021-05-15T14:26:37:318
-7,834101	-9,365508	-0,937986	2021-05-15T14:26:37:342
-11,820543	-27,416962	3,041277	2021-05-15T14:26:37:358
-12,636496	-32,023148	2,048256	2021-05-15T14:26:37:383
